Freq.	V(vout)
3.09029543251356e+003	(6.22093629500468e+000dB,1.78302628379973e+002°)
3.16227766016835e+003	(6.22005220827487e+000dB,1.78135862357596e+002°)
3.23593656929625e+003	(6.21887150665514e+000dB,1.77968324100289e+002°)
3.31131121482588e+003	(6.21739431232508e+000dB,1.77799952770664e+002°)
3.38844156139199e+003	(6.21562010193825e+000dB,1.77630686625484e+002°)
3.46736850452528e+003	(6.21354770047471e+000dB,1.77460463210424e+002°)
3.54813389233572e+003	(6.21117527602444e+000dB,1.77289219555735e+002°)
3.63078054770097e+003	(6.20850033547877e+000dB,1.77116892372661e+002°)
3.71535229097168e+003	(6.20551972112338e+000dB,1.76943418250329e+002°)
3.80189396320557e+003	(6.20222960810394e+000dB,1.76768733852858e+002°)
3.89045144994276e+003	(6.19862550273269e+000dB,1.76592776116529e+002°)
3.98107170553493e+003	(6.19470224161167e+000dB,1.76415482446872e+002°)
4.07380277804108e+003	(6.19045399151587e+000dB,1.76236790915626e+002°)
4.16869383470331e+003	(6.18587425001238e+000dB,1.76056640457447e+002°)
4.26579518801588e+003	(6.18095584675760e+000dB,1.75874971066620e+002°)
4.36515832240161e+003	(6.17569094544481e+000dB,1.75691723993707e+002°)
4.46683592150958e+003	(6.17007104635357e+000dB,1.75506841942437e+002°)
4.57088189614870e+003	(6.16408698948597e+000dB,1.75320269267083e+002°)
4.67735141287193e+003	(6.15772895824191e+000dB,1.75131952170628e+002°)
4.78630092322633e+003	(6.15098648364026e+000dB,1.74941838904180e+002°)
4.89778819368441e+003	(6.14384844907410e+000dB,1.74749879967953e+002°)
5.01187233627267e+003	(6.13630309560382e+000dB,1.74556028314417e+002°)
5.12861383991359e+003	(6.12833802781600e+000dB,1.74360239554029e+002°)
5.24807460249767e+003	(6.11994022028056e+000dB,1.74162472164109e+002°)
5.37031796370247e+003	(6.11109602466488e+000dB,1.73962687701387e+002°)
5.49540873857618e+003	(6.10179117755669e+000dB,1.73760851018702e+002°)
5.62341325190343e+003	(6.09201080909605e+000dB,1.73556930486415e+002°)
5.75439937337150e+003	(6.08173945250907e+000dB,1.73350898218914e+002°)
5.88843655355582e+003	(6.07096105465015e+000dB,1.73142730306678e+002°)
6.02559586074351e+003	(6.05965898769961e+000dB,1.72932407054218e+002°)
6.16595001861475e+003	(6.04781606214545e+000dB,1.72719913224170e+002°)
6.30957344480186e+003	(6.03541454122291e+000dB,1.72505238287717e+002°)
6.45654229034648e+003	(6.02243615697241e+000dB,1.72288376681393e+002°)
6.60693448007588e+003	(6.00886212810283e+000dB,1.72069328070287e+002°)
6.76082975391974e+003	(5.99467317986094e+000dB,1.71848097617380e+002°)
6.91830970918928e+003	(5.97984956609622e+000dB,1.71624696258804e+002°)
7.07945784384129e+003	(5.96437109374146e+000dB,1.71399140984535e+002°)
7.24435960074981e+003	(5.94821714991687e+000dB,1.71171455123873e+002°)
7.41310241300908e+003	(5.93136673187637e+000dB,1.70941668634985e+002°)
7.58577575029174e+003	(5.91379848001177e+000dB,1.70709818397546e+002°)
7.76247116628682e+003	(5.89549071413261e+000dB,1.70475948507327e+002°)
7.94328234724272e+003	(5.87642147322723e+000dB,1.70240110571433e+002°)
8.12830516164089e+003	(5.85656855891308e+000dB,1.70002364002661e+002°)
8.31763771102661e+003	(5.83590958276472e+000dB,1.69762776311318e+002°)
8.51138038202366e+003	(5.81442201769841e+000dB,1.69521423392567e+002°)
8.70963589956070e+003	(5.79208325357980e+000dB,1.69278389807203e+002°)
8.91250938133734e+003	(5.76887065718893e+000dB,1.69033769053622e+002°)
9.12010839355898e+003	(5.74476163666576e+000dB,1.68787663828446e+002°)
9.33254300796979e+003	(5.71973371052447e+000dB,1.68540186273223e+002°)
9.54992586021424e+003	(5.69376458129300e+000dB,1.68291458204322e+002°)
9.77237220955798e+003	(5.66683221380503e+000dB,1.68041611323044e+002°)
9.99999999999987e+003	(5.63891491812476e+000dB,1.67790787402883e+002°)
1.02329299228074e+004	(5.60999143705010e+000dB,1.67539138450571e+002°)
1.04712854805089e+004	(5.58004103808516e+000dB,1.67286826837679e+002°)
1.07151930523759e+004	(5.54904360973139e+000dB,1.67034025399238e+002°)
1.09647819614317e+004	(5.51697976188746e+000dB,1.66780917495949e+002°)
1.12201845430195e+004	(5.48383093009484e+000dB,1.66527697036489e+002°)
1.14815362149687e+004	(5.44957948330720e+000dB,1.66274568456401e+002°)
1.17489755493951e+004	(5.41420883480210e+000dB,1.66021746650197e+002°)
1.20226443461740e+004	(5.37770355578897e+000dB,1.65769456853332e+002°)
1.23026877081237e+004	(5.34004949121009e+000dB,1.65517934470895e+002°)
1.25892541179415e+004	(5.30123387716241e+000dB,1.65267424850064e+002°)
1.28824955169312e+004	(5.26124545931224e+000dB,1.65018182993599e+002°)
1.31825673855639e+004	(5.22007461161245e+000dB,1.64770473211957e+002°)
1.34896288259164e+004	(5.17771345457508e+000dB,1.64524568711952e+002°)
1.38038426460287e+004	(5.13415597229841e+000dB,1.64280751120321e+002°)
1.41253754462274e+004	(5.08939812740214e+000dB,1.64039309940941e+002°)
1.44543977074591e+004	(5.04343797297835e+000dB,1.63800541945010e+002°)
1.47910838816819e+004	(4.99627576063240e+000dB,1.63564750494006e+002°)
1.51356124843619e+004	(4.94791404365929e+000dB,1.63332244795833e+002°)
1.54881661891246e+004	(4.89835777438345e+000dB,1.63103339095187e+002°)
1.58489319246109e+004	(4.84761439467826e+000dB,1.62878351799814e+002°)
1.62181009735891e+004	(4.79569391868719e+000dB,1.62657604545015e+002°)
1.65958690743754e+004	(4.74260900677583e+000dB,1.62441421199412e+002°)
1.69824365246172e+004	(4.68837502977358e+000dB,1.62230126815713e+002°)
1.73780082874935e+004	(4.63301012259493e+000dB,1.62024046530877e+002°)
1.77827941003890e+004	(4.57653522638180e+000dB,1.61823504420741e+002°)
1.81970085860996e+004	(4.51897411836735e+000dB,1.61628822314868e+002°)
1.86208713666284e+004	(4.46035342873429e+000dB,1.61440318577921e+002°)
1.90546071796322e+004	(4.40070264382205e+000dB,1.61258306864517e+002°)
1.94984459975802e+004	(4.34005409513390e+000dB,1.61083094854962e+002°)
1.99526231496885e+004	(4.27844293369649e+000dB,1.60914982979792e+002°)
2.04173794466950e+004	(4.21590708943804e+000dB,1.60754263141371e+002°)
2.08929613085401e+004	(4.15248721537080e+000dB,1.60601217441179e+002°)
2.13796208950220e+004	(4.08822661648869e+000dB,1.60456116921583e+002°)
2.18776162394952e+004	(4.02317116342489e+000dB,1.60319220331060e+002°)
2.23872113856831e+004	(3.95736919104257e+000dB,1.60190772921890e+002°)
2.29086765276774e+004	(3.89087138227428e+000dB,1.60071005289274e+002°)
2.34422881531989e+004	(3.82373063765416e+000dB,1.59960132260688e+002°)
2.39883291901946e+004	(3.75600193112510e+000dB,1.59858351844055e+002°)
2.45470891568500e+004	(3.68774215282990e+000dB,1.59765844242974e+002°)
2.51188643150954e+004	(3.61900993972133e+000dB,1.59682770946801e+002°)
2.57039578276883e+004	(3.54986549494303e+000dB,1.59609273902909e+002°)
2.63026799189534e+004	(3.48037039704322e+000dB,1.59545474777789e+002°)
2.69153480392688e+004	(3.41058740018082e+000dB,1.59491474313048e+002°)
2.75422870333813e+004	(3.34058022657654e+000dB,1.59447351781576e+002°)
2.81838293126441e+004	(3.27041335253441e+000dB,1.59413164548353e+002°)
2.88403150312656e+004	(3.20015178942339e+000dB,1.59388947739559e+002°)
2.95120922666634e+004	(3.12986086106403e+000dB,1.59374714022692e+002°)
3.01995172040197e+004	(3.05960597899271e+000dB,1.59370453499520e+002°)
3.09029543251354e+004	(2.98945241710572e+000dB,1.59376133712752e+002°)
3.16227766016833e+004	(2.91946508718440e+000dB,1.59391699766297e+002°)
3.23593656929623e+004	(2.84970831680020e+000dB,1.59417074558128e+002°)
3.31131121482586e+004	(2.78024563106787e+000dB,1.59452159123711e+002°)
3.38844156139197e+004	(2.71113953968418e+000dB,1.59496833087139e+002°)
3.46736850452526e+004	(2.64245133062806e+000dB,1.59550955216155e+002°)
3.54813389233570e+004	(2.57424087184044e+000dB,1.59614364076438e+002°)
3.63078054770096e+004	(2.50656642211675e+000dB,1.59686878779736e+002°)
3.71535229097167e+004	(2.43948445235634e+000dB,1.59768299819670e+002°)
3.80189396320555e+004	(2.37304947821275e+000dB,1.59858409988416e+002°)
3.89045144994275e+004	(2.30731390507505e+000dB,1.59956975366855e+002°)
3.98107170553491e+004	(2.24232788619460e+000dB,1.60063746380289e+002°)
4.07380277804107e+004	(2.17813919464340e+000dB,1.60178458911427e+002°)
4.16869383470329e+004	(2.11479310966153e+000dB,1.60300835461994e+002°)
4.26579518801586e+004	(2.05233231781655e+000dB,1.60430586354130e+002°)
4.36515832240159e+004	(1.99079682926345e+000dB,1.60567410962570e+002°)
4.46683592150956e+004	(1.93022390925663e+000dB,1.60710998968621e+002°)
4.57088189614868e+004	(1.87064802493455e+000dB,1.60861031626963e+002°)
4.67735141287191e+004	(1.81210080726464e+000dB,1.61017183036483e+002°)
4.78630092322631e+004	(1.75461102791392e+000dB,1.61179121406599e+002°)
4.89778819368439e+004	(1.69820459068974e+000dB,1.61346510310831e+002°)
5.01187233627264e+004	(1.64290453708538e+000dB,1.61519009919796e+002°)
5.12861383991357e+004	(1.58873106536289e+000dB,1.61696278206284e+002°)
5.24807460249764e+004	(1.53570156251335e+000dB,1.61877972115555e+002°)
5.37031796370244e+004	(1.48383064835392e+000dB,1.62063748694637e+002°)
5.49540873857616e+004	(1.43313023094992e+000dB,1.62253266174984e+002°)
5.62341325190340e+004	(1.38360957249401e+000dB,1.62446185003517e+002°)
5.75439937337148e+004	(1.33527536472573e+000dB,1.62642168817751e+002°)
5.88843655355580e+004	(1.28813181294390e+000dB,1.62840885361390e+002°)
6.02559586074348e+004	(1.24218072763869e+000dB,1.63042007337460e+002°)
6.16595001861472e+004	(1.19742162276234e+000dB,1.63245213196735e+002°)
6.30957344480183e+004	(1.15385181965590e+000dB,1.63450187859868e+002°)
6.45654229034645e+004	(1.11146655566105e+000dB,1.63656623372283e+002°)
6.60693448007586e+004	(1.07025909646542e+000dB,1.63864219491509e+002°)
6.76082975391971e+004	(1.03022085125972e+000dB,1.64072684207176e+002°)
6.91830970918925e+004	(9.91341489819186e-001dB,1.64281734194475e+002°)
7.07945784384127e+004	(9.53609060668277e-001dB,1.64491095202329e+002°)
7.24435960074979e+004	(9.17010109533104e-001dB,1.64700502377985e+002°)
7.41310241300906e+004	(8.81529797340805e-001dB,1.64909700530135e+002°)
7.58577575029172e+004	(8.47152017082115e-001dB,1.65118444332971e+002°)
7.76247116628679e+004	(8.13859508911710e-001dB,1.65326498473940e+002°)
7.94328234724269e+004	(7.81633972922577e-001dB,1.65533637748114e+002°)
8.12830516164086e+004	(7.50456179091035e-001dB,1.65739647102357e+002°)
8.31763771102658e+004	(7.20306073951821e-001dB,1.65944321632567e+002°)
8.51138038202363e+004	(6.91162883621511e-001dB,1.66147466537369e+002°)
8.70963589956067e+004	(6.63005212848550e-001dB,1.66348897031722e+002°)
8.91250938133731e+004	(6.35811139823517e-001dB,1.66548438223876e+002°)
9.12010839355895e+004	(6.09558306539072e-001dB,1.66745924959135e+002°)
9.33254300796976e+004	(5.84224004538299e-001dB,1.66941201633810e+002°)
9.54992586021420e+004	(5.59785255938451e-001dB,1.67134121982666e+002°)
9.77237220955795e+004	(5.36218889662581e-001dB,1.67324548843096e+002°)
9.99999999999984e+004	(5.13501612849524e-001dB,1.67512353899096e+002°)
1.02329299228074e+005	(4.91610077452277e-001dB,1.67697417408009e+002°)
1.04712854805088e+005	(4.70520942065355e-001dB,1.67879627912837e+002°)
1.07151930523759e+005	(4.50210929052882e-001dB,1.68058881942762e+002°)
1.09647819614317e+005	(4.30656877073420e-001dB,1.68235083704366e+002°)
1.12201845430195e+005	(4.11835789121215e-001dB,1.68408144765846e+002°)
1.14815362149686e+005	(3.93724876219722e-001dB,1.68577983736359e+002°)
1.17489755493951e+005	(3.76301596922193e-001dB,1.68744525942450e+002°)
1.20226443461739e+005	(3.59543692783690e-001dB,1.68907703103360e+002°)
1.23026877081236e+005	(3.43429219980783e-001dB,1.69067453006823e+002°)
1.25892541179415e+005	(3.27936577260945e-001dB,1.69223719186797e+002°)
1.28824955169311e+005	(3.13044530409935e-001dB,1.69376450604450e+002°)
1.31825673855639e+005	(2.98732233427419e-001dB,1.69525601333519e+002°)
1.34896288259163e+005	(2.84979246602593e-001dB,1.69671130251055e+002°)
1.38038426460286e+005	(2.71765551680425e-001dB,1.69813000734428e+002°)
1.41253754462273e+005	(2.59071564307870e-001dB,1.69951180365312e+002°)
1.44543977074590e+005	(2.46878143945019e-001dB,1.70085640641286e+002°)
1.47910838816818e+005	(2.35166601422924e-001dB,1.70216356695559e+002°)
1.51356124843618e+005	(2.23918704323294e-001dB,1.70343307025226e+002°)
1.54881661891246e+005	(2.13116680350649e-001dB,1.70466473228371e+002°)
1.58489319246109e+005	(2.02743218859709e-001dB,1.70585839750256e+002°)
1.62181009735890e+005	(1.92781470694292e-001dB,1.70701393638752e+002°)
1.65958690743753e+005	(1.83215046486968e-001dB,1.70813124309095e+002°)
1.69824365246172e+005	(1.74028013560380e-001dB,1.70921023318000e+002°)
1.73780082874935e+005	(1.65204891563950e-001dB,1.71025084147106e+002°)
1.77827941003889e+005	(1.56730646971970e-001dB,1.71125301995672e+002°)
1.81970085860995e+005	(1.48590686560821e-001dB,1.71221673582415e+002°)
1.86208713666284e+005	(1.40770849975887e-001dB,1.71314196956331e+002°)
1.90546071796322e+005	(1.33257401491184e-001dB,1.71402871316325e+002°)
1.94984459975801e+005	(1.26037021057167e-001dB,1.71487696839429e+002°)
1.99526231496885e+005	(1.19096794724911e-001dB,1.71568674517386e+002°)
2.04173794466949e+005	(1.12424204528682e-001dB,1.71645806001357e+002°)
2.08929613085400e+005	(1.06007117901328e-001dB,1.71719093454470e+002°)
2.13796208950220e+005	(9.98337766912546e-002dB,1.71788539411969e+002°)
2.18776162394952e+005	(9.38927858438579e-002dB,1.71854146648653e+002°)
2.23872113856830e+005	(8.81731018035260e-002dB,1.71915918053340e+002°)
2.29086765276773e+005	(8.26640206878878e-002dB,1.71973856510066e+002°)
2.34422881531988e+005	(7.73551662807242e-002dB,1.72027964785731e+002°)
2.39883291901945e+005	(7.22364778841073e-002dB,1.72078245423898e+002°)
2.45470891568499e+005	(6.72981980674900e-002dB,1.72124700644476e+002°)
2.51188643150954e+005	(6.25308603453980e-002dB,1.72167332249005e+002°)
2.57039578276882e+005	(5.79252768125818e-002dB,1.72206141531261e+002°)
2.63026799189534e+005	(5.34725257612713e-002dB,1.72241129192927e+002°)
2.69153480392687e+005	(4.91639393022036e-002dB,1.72272295264067e+002°)
2.75422870333812e+005	(4.49910910063966e-002dB,1.72299639028150e+002°)
2.81838293126440e+005	(4.09457835845045e-002dB,1.72323158951383e+002°)
2.88403150312656e+005	(3.70200366138420e-002dB,1.72342852616132e+002°)
2.95120922666633e+005	(3.32060743250643e-002dB,1.72358716658188e+002°)
3.01995172040196e+005	(2.94963134539940e-002dB,1.72370746707682e+002°)
3.09029543251354e+005	(2.58833511649238e-002dB,1.72378937333439e+002°)
3.16227766016832e+005	(2.23599530485288e-002dB,1.72383281990584e+002°)
3.23593656929623e+005	(1.89190411950745e-002dB,1.72383772971211e+002°)
3.31131121482585e+005	(1.55536823433263e-002dB,1.72380401357947e+002°)
3.38844156139197e+005	(1.22570761029683e-002dB,1.72373156980256e+002°)
3.46736850452526e+005	(9.02254324776365e-003dB,1.72362028373318e+002°)
3.54813389233569e+005	(5.84351407403103e-003dB,1.72347002739364e+002°)
3.63078054770095e+005	(2.71351682001069e-003dB,1.72328065911316e+002°)
3.71535229097166e+005	(-3.73833861983869e-004dB,1.72305202318624e+002°)
3.80189396320555e+005	(-3.42484838671622e-003dB,1.72278394955194e+002°)
3.89045144994274e+005	(-6.44577368053481e-003dB,1.72247625349300e+002°)
3.98107170553490e+005	(-9.44280459754065e-003dB,1.72212873535392e+002°)
4.07380277804106e+005	(-1.24220953174841e-002dB,1.72174118027729e+002°)
4.16869383470328e+005	(-1.53897707367711e-002dB,1.72131335795762e+002°)
4.26579518801585e+005	(-1.83519378624567e-002dB,1.72084502241201e+002°)
4.36515832240158e+005	(-2.13146972220382e-002dB,1.72033591176739e+002°)
4.46683592150955e+005	(-2.42841543001122e-002dB,1.71978574806366e+002°)
4.57088189614867e+005	(-2.72664310150742e-002dB,1.71919423707260e+002°)
4.67735141287190e+005	(-3.02676772478396e-002dB,1.71856106813239e+002°)
4.78630092322630e+005	(-3.32940824363293e-002dB,1.71788591399744e+002°)
4.89778819368438e+005	(-3.63518872471256e-002dB,1.71716843070375e+002°)
5.01187233627263e+005	(-3.94473953401981e-002dB,1.71640825744973e+002°)
5.12861383991356e+005	(-4.25869852368133e-002dB,1.71560501649281e+002°)
5.24807460249763e+005	(-4.57771223063585e-002dB,1.71475831306191e+002°)
5.37031796370243e+005	(-4.90243708846900e-002dB,1.71386773528652e+002°)
5.49540873857615e+005	(-5.23354065357560e-002dB,1.71293285414248e+002°)
5.62341325190339e+005	(-5.57170284711670e-002dB,1.71195322341536e+002°)
5.75439937337147e+005	(-5.91761721403962e-002dB,1.71092837968200e+002°)
5.88843655355579e+005	(-6.27199220018432e-002dB,1.70985784231108e+002°)
6.02559586074347e+005	(-6.63555244894485e-002dB,1.70874111348352e+002°)
6.16595001861471e+005	(-7.00904011857955e-002dB,1.70757767823396e+002°)
6.30957344480182e+005	(-7.39321622104163e-002dB,1.70636700451414e+002°)
6.45654229034644e+005	(-7.78886198375342e-002dB,1.70510854327978e+002°)
6.60693448007584e+005	(-8.19678023501557e-002dB,1.70380172860202e+002°)
6.76082975391970e+005	(-8.61779681391894e-002dB,1.70244597780510e+002°)
6.91830970918924e+005	(-9.05276200594070e-002dB,1.70104069163179e+002°)
7.07945784384125e+005	(-9.50255200419963e-002dB,1.69958525443830e+002°)
7.24435960074977e+005	(-9.96807039784285e-002dB,1.69807903442058e+002°)
7.41310241300904e+005	(-1.04502496870953e-001dB,1.69652138387387e+002°)
7.58577575029170e+005	(-1.09500528260217e-001dB,1.69491163948771e+002°)
7.76247116628678e+005	(-1.14684747925189e-001dB,1.69324912267855e+002°)
7.94328234724267e+005	(-1.20065441860417e-001dB,1.69153313996238e+002°)
8.12830516164085e+005	(-1.25653248522527e-001dB,1.68976298336976e+002°)
8.31763771102656e+005	(-1.31459175345990e-001dB,1.68793793090594e+002°)
8.51138038202361e+005	(-1.37494615517428e-001dB,1.68605724705882e+002°)
8.70963589956065e+005	(-1.43771365002170e-001dB,1.68412018335750e+002°)
8.91250938133729e+005	(-1.50301639806757e-001dB,1.68212597898446e+002°)
9.12010839355893e+005	(-1.57098093464336e-001dB,1.68007386144448e+002°)
9.33254300796974e+005	(-1.64173834722133e-001dB,1.67796304729347e+002°)
9.54992586021419e+005	(-1.71542445411517e-001dB,1.67579274293053e+002°)
9.77237220955793e+005	(-1.79217998467117e-001dB,1.67356214545658e+002°)
1.00000000000000e+006	(-1.87215076074156e-001dB,1.67127044360324e+002°)
