x-axis,1,3
second,Volt,Volt
-8.44000E-03,-14.65820313E+00,-371.09375E-03
-8.42000E-03,-14.70703125E+00,-361.32813E-03
-8.40000E-03,-14.74609375E+00,-361.32813E-03
-8.38000E-03,-14.78515625E+00,-371.09375E-03
-8.36000E-03,-14.83398438E+00,-371.09375E-03
-8.34000E-03,-14.86328125E+00,-371.09375E-03
-8.32000E-03,-14.90234375E+00,-371.09375E-03
-8.30000E-03,-14.95117188E+00,-371.09375E-03
-8.28000E-03,-14.99023438E+00,-371.09375E-03
-8.26000E-03,-15.03906250E+00,-371.09375E-03
-8.24000E-03,-15.08789063E+00,-371.09375E-03
-8.22000E-03,-15.12695313E+00,-371.09375E-03
-8.20000E-03,-15.17578125E+00,-371.09375E-03
-8.18000E-03,-15.21484375E+00,-371.09375E-03
-8.16000E-03,-15.26367188E+00,-371.09375E-03
-8.14000E-03,-15.31250000E+00,-371.09375E-03
-8.12000E-03,-15.35156250E+00,-371.09375E-03
-8.10000E-03,-15.38085938E+00,-371.09375E-03
-8.08000E-03,-15.43945313E+00,-371.09375E-03
-8.06000E-03,-15.47851563E+00,-371.09375E-03
-8.04000E-03,-15.51757813E+00,-371.09375E-03
-8.02000E-03,-15.56640625E+00,-371.09375E-03
-8.00000E-03,-15.60546875E+00,-361.32813E-03
-7.98000E-03,-15.65429688E+00,-361.32813E-03
-7.96000E-03,-15.69335938E+00,-371.09375E-03
-7.94000E-03,-15.73242188E+00,-380.85937E-03
-7.92000E-03,-15.78125000E+00,-371.09375E-03
-7.90000E-03,-15.82031250E+00,-371.09375E-03
-7.88000E-03,-15.85937500E+00,-380.85937E-03
-7.86000E-03,-15.89843750E+00,-380.85938E-03
-7.84000E-03,-15.93750000E+00,-380.85938E-03
-7.82000E-03,-15.97656250E+00,-371.09375E-03
-7.80000E-03,-11.28906250E+00,-341.79688E-03
-7.78000E-03,+14.09179687E+00,-390.62500E-03
-7.76000E-03,+14.05273438E+00,-771.48437E-03
-7.74000E-03,+14.00390625E+00,-1.11328125E+00
-7.72000E-03,+13.97460938E+00,-1.48437500E+00
-7.70000E-03,+13.92578125E+00,-1.52343750E+00
-7.68000E-03,+13.87695313E+00,-1.43554688E+00
-7.66000E-03,+13.82812500E+00,-1.33789063E+00
-7.64000E-03,+13.77929688E+00,-1.25976563E+00
-7.62000E-03,+13.75000000E+00,-1.19140625E+00
-7.60000E-03,+13.70117188E+00,-1.12304688E+00
-7.58000E-03,+13.66210938E+00,-1.06445313E+00
-7.56000E-03,+13.61328125E+00,-1.01562500E+00
-7.54000E-03,+13.57421875E+00,-957.03125E-03
-7.52000E-03,+13.52539063E+00,-917.96875E-03
-7.50000E-03,+13.48632813E+00,-878.90625E-03
-7.48000E-03,+13.43750000E+00,-830.07813E-03
-7.46000E-03,+13.39843750E+00,-800.78125E-03
-7.44000E-03,+13.34960938E+00,-771.48438E-03
-7.42000E-03,+13.31054688E+00,-732.42188E-03
-7.40000E-03,+13.27148438E+00,-703.12500E-03
