Frequency,Channel 1 Magnitude (dB),MAG,pha
57543.99373371567,0.064172656923782,-18.87751175900839,-161.6853816232768
63095.73444801931,0.06629476928125819,-21.66908657522989,-166.0083144837666
69183.09709189364,0.07110683330663321,-24.20407284746854,-169.6388232823381
75857.75750291836,0.07479254313270073,-26.55233554580706,-172.6447795804156
83176.37711026709,0.07211273042739896,-28.69498467054949,-175.2905439962027
91201.08393559097,0.07727097754770462,-30.72171493850035,-177.7337853243402
100000,0.084198600391293,-32.754367637824,-179.9055101738143
109647.8196143185,0.09239036230503109,-34.63194365269298,178.1152408671739
120226.4434617413,0.09086010555270344,-36.33212352642281,176.0189389831915
131825.6738556407,0.09019090565897217,-38.15924556966281,173.2844269259129
144543.9770745928,0.09369919505650598,-39.82389461162632,171.6204379347095
158489.3192461114,0.09282003719493925,-41.43730280601923,168.4540082520032
173780.0828749376,0.07969446162137074,-43.00479090815985,168.0749824774633
190546.0717963246,0.08601581350559198,-44.80478892907557,164.9183128496159
208929.6130854039,0.0840381868940451,-45.91034054080116,160.8998768947176
229086.7652767772,0.07620778672372072,-47.79928851943934,161.128643163221
251188.643150958,0.06352772978455047,-48.52406098192083,158.8244573491984
275422.8703338166,0.05469458655310129,-50.29110676792153,158.9059882112945
301995.1720402016,0.05465205880245994,-51.64381053428001,152.5990784654069
331131.1214825911,0.04540413834508554,-52.12630768356811,150.6313412554879
363078.0547701014,0.03344853364935968,-53.87128825195514,146.1248587763013
398107.1705534973,0.01732880753730526,-54.22357256015977,143.6360276960646
436515.8322401661,0.01030484550786267,-55.15799231818755,141.9730409090854
478630.0923226385,-0.0006357270250778824,-55.41694630423612,138.1399095988725
524807.4602497729,-0.01000003662558643,-56.40534916634412,138.882488062346
575439.9373371566,-0.0207743999322947,-56.25959186990787,134.9822738622851
630957.344480193,-0.03314878625852519,-56.87672943416423,131.4278830555105
691830.9709189363,-0.04128709857018318,-57.17571808976169,133.4653151020816
758577.5750291835,-0.05201055791249843,-57.20929334785783,128.0325995288324
831763.7711026708,-0.06171596029630681,-56.79119578067337,128.941907793516
912010.8393559096,-0.07261544407366008,-55.93694175085861,127.923508764129
1000000,-0.08427560858471286,-55.74157149621959,127.6160552782452
