Freq.	V(outint)
3.46736850452528e+004	(-2.74329348403676e+001dB,-8.99120387064660e+001°)
3.54813389233572e+004	(-2.76329201391875e+001dB,-8.99212036077031e+001°)
3.63078054770098e+004	(-2.78329050704100e+001dB,-8.99303267226744e+001°)
3.71535229097169e+004	(-2.80328896020743e+001dB,-8.99394128872462e+001°)
3.80189396320557e+004	(-2.82328737013721e+001dB,-8.99484669176518e+001°)
3.89045144994277e+004	(-2.84328573345784e+001dB,-8.99574936130382e+001°)
3.98107170553493e+004	(-2.86328404669794e+001dB,-8.99664977580044e+001°)
4.07380277804108e+004	(-2.88328230627996e+001dB,-8.99754841251308e+001°)
4.16869383470331e+004	(-2.90328050851251e+001dB,-8.99844574775025e+001°)
4.26579518801588e+004	(-2.92327864958262e+001dB,-8.99934225712272e+001°)
4.36515832240161e+004	(-2.94327672554760e+001dB,-9.00023841579489e+001°)
4.46683592150958e+004	(-2.96327473232668e+001dB,-9.00113469873585e+001°)
4.57088189614870e+004	(-2.98327266569238e+001dB,-9.00203158097038e+001°)
4.67735141287193e+004	(-3.00327052126154e+001dB,-9.00292953782985e+001°)
4.78630092322633e+004	(-3.02326829448602e+001dB,-9.00382904520326e+001°)
4.89778819368441e+004	(-3.04326598064307e+001dB,-9.00473057978849e+001°)
5.01187233627267e+004	(-3.06326357482528e+001dB,-9.00563461934400e+001°)
5.12861383991359e+004	(-3.08326107193023e+001dB,-9.00654164294091e+001°)
5.24807460249767e+004	(-3.10325846664964e+001dB,-9.00745213121577e+001°)
5.37031796370247e+004	(-3.12325575345811e+001dB,-9.00836656662410e+001°)
5.49540873857619e+004	(-3.14325292660144e+001dB,-9.00928543369473e+001°)
5.62341325190343e+004	(-3.16324998008438e+001dB,-9.01020921928522e+001°)
5.75439937337151e+004	(-3.18324690765797e+001dB,-9.01113841283835e+001°)
5.88843655355583e+004	(-3.20324370280627e+001dB,-9.01207350663998e+001°)
6.02559586074351e+004	(-3.22324035873256e+001dB,-9.01301499607815e+001°)
6.16595001861475e+004	(-3.24323686834491e+001dB,-9.01396337990384e+001°)
6.30957344480186e+004	(-3.26323322424117e+001dB,-9.01491916049328e+001°)
6.45654229034648e+004	(-3.28322941869329e+001dB,-9.01588284411210e+001°)
6.60693448007589e+004	(-3.30322544363089e+001dB,-9.01685494118137e+001°)
6.76082975391974e+004	(-3.32322129062423e+001dB,-9.01783596654565e+001°)
6.91830970918929e+004	(-3.34321695086630e+001dB,-9.01882643974324e+001°)
7.07945784384130e+004	(-3.36321241515413e+001dB,-9.01982688527872e+001°)
7.24435960074982e+004	(-3.38320767386937e+001dB,-9.02083783289791e+001°)
7.41310241300909e+004	(-3.40320271695783e+001dB,-9.02185981786540e+001°)
7.58577575029175e+004	(-3.42319753390823e+001dB,-9.02289338124474e+001°)
7.76247116628683e+004	(-3.44319211372989e+001dB,-9.02393907018151e+001°)
7.94328234724272e+004	(-3.46318644492948e+001dB,-9.02499743818928e+001°)
8.12830516164090e+004	(-3.48318051548664e+001dB,-9.02606904543869e+001°)
8.31763771102661e+004	(-3.50317431282853e+001dB,-9.02715445904974e+001°)
8.51138038202367e+004	(-3.52316782380322e+001dB,-9.02825425338745e+001°)
8.70963589956071e+004	(-3.54316103465179e+001dB,-9.02936901036094e+001°)
8.91250938133735e+004	(-3.56315393097922e+001dB,-9.03049931972620e+001°)
9.12010839355899e+004	(-3.58314649772391e+001dB,-9.03164577939258e+001°)
9.33254300796980e+004	(-3.60313871912576e+001dB,-9.03280899573315e+001°)
9.54992586021425e+004	(-3.62313057869279e+001dB,-9.03398958389906e+001°)
9.77237220955799e+004	(-3.64312205916627e+001dB,-9.03518816813812e+001°)
1.00000000000000e+005	(-3.66311314248417e+001dB,-9.03640538211757e+001°)
