Freq.	V(outint)
3.46736850452528e+004	(-2.73298928738990e+001dB,-9.23486388961502e+001°)
3.54813389233572e+004	(-2.75303972622259e+001dB,-9.24387587737791e+001°)
3.63078054770098e+004	(-2.77309286144269e+001dB,-9.25301599460353e+001°)
3.71535229097169e+004	(-2.79314880476772e+001dB,-9.26228900113279e+001°)
3.80189396320557e+004	(-2.81320767375134e+001dB,-9.27169972127972e+001°)
3.89045144994277e+004	(-2.83326959199823e+001dB,-9.28125304589701e+001°)
3.98107170553493e+004	(-2.85333468953058e+001dB,-9.29095393469984e+001°)
4.07380277804108e+004	(-2.87340310285958e+001dB,-9.30080741802023e+001°)
4.16869383470331e+004	(-2.89347497553426e+001dB,-9.31081859960892e+001°)
4.26579518801588e+004	(-2.91355045806812e+001dB,-9.32099265796051e+001°)
4.36515832240161e+004	(-2.93362970879652e+001dB,-9.33133484913898e+001°)
4.46683592150958e+004	(-2.95371289349782e+001dB,-9.34185050855433e+001°)
4.57088189614870e+004	(-2.97380018633698e+001dB,-9.35254505309312e+001°)
4.67735141287193e+004	(-2.99389176994940e+001dB,-9.36342398350183e+001°)
4.78630092322633e+004	(-3.01398783555971e+001dB,-9.37449288625045e+001°)
4.89778819368441e+004	(-3.03408858406616e+001dB,-9.38575743576244e+001°)
5.01187233627267e+004	(-3.05419422551454e+001dB,-9.39722339657085e+001°)
5.12861383991359e+004	(-3.07430498048019e+001dB,-9.40889662525775e+001°)
5.24807460249767e+004	(-3.09442107959397e+001dB,-9.42078307265588e+001°)
5.37031796370247e+004	(-3.11454276474305e+001dB,-9.43288878583649e+001°)
5.49540873857619e+004	(-3.13467028916071e+001dB,-9.44521991027513e+001°)
5.62341325190343e+004	(-3.15480391779793e+001dB,-9.45778269157279e+001°)
5.75439937337151e+004	(-3.17494392834713e+001dB,-9.47058347771015e+001°)
5.88843655355583e+004	(-3.19509061125209e+001dB,-9.48362872071345e+001°)
6.02559586074351e+004	(-3.21524427057802e+001dB,-9.49692497875883e+001°)
6.16595001861475e+004	(-3.23540522450129e+001dB,-9.51047891794506e+001°)
6.30957344480186e+004	(-3.25557380591528e+001dB,-9.52429731386774e+001°)
6.45654229034648e+004	(-3.27575036307205e+001dB,-9.53838705363217e+001°)
6.60693448007589e+004	(-3.29593526037729e+001dB,-9.55275513747983e+001°)
6.76082975391974e+004	(-3.31612887872738e+001dB,-9.56740868003491e+001°)
6.91830970918929e+004	(-3.33633161663638e+001dB,-9.58235491210749e+001°)
7.07945784384130e+004	(-3.35654389071067e+001dB,-9.59760118213373e+001°)
7.24435960074982e+004	(-3.37676613660923e+001dB,-9.61315495715959e+001°)
7.41310241300909e+004	(-3.39699880960527e+001dB,-9.62902382407782e+001°)
7.58577575029175e+004	(-3.41724238564664e+001dB,-9.64521549109883e+001°)
7.76247116628683e+004	(-3.43749736224262e+001dB,-9.66173778852975e+001°)
7.94328234724272e+004	(-3.45776425903575e+001dB,-9.67859866867132e+001°)
8.12830516164090e+004	(-3.47804361911527e+001dB,-9.69580620796659e+001°)
8.31763771102661e+004	(-3.49833600979485e+001dB,-9.71336860640078e+001°)
8.51138038202367e+004	(-3.51864202357242e+001dB,-9.73129418776900e+001°)
8.70963589956071e+004	(-3.53896227923774e+001dB,-9.74959140026556e+001°)
8.91250938133735e+004	(-3.55929742309205e+001dB,-9.76826881648944e+001°)
9.12010839355899e+004	(-3.57964812977387e+001dB,-9.78733513175504e+001°)
9.33254300796980e+004	(-3.60001510347693e+001dB,-9.80679916496297e+001°)
9.54992586021425e+004	(-3.62039907921890e+001dB,-9.82666985696588e+001°)
9.77237220955799e+004	(-3.64080082404252e+001dB,-9.84695626930705e+001°)
9.99999999999988e+004	(-3.66122113821525e+001dB,-9.86766758305584e+001°)
1.02329299228074e+005	(-3.68166085649641e+001dB,-9.88881309679087e+001°)
1.04712854805089e+005	(-3.70212084948178e+001dB,-9.91040222402530e+001°)
1.07151930523759e+005	(-3.72260202497028e+001dB,-9.93244449132336e+001°)
1.09647819614317e+005	(-3.74310532948380e+001dB,-9.95494953465045e+001°)
1.12201845430195e+005	(-3.76363174943127e+001dB,-9.97792709660139e+001°)
1.14815362149687e+005	(-3.78418231278174e+001dB,-1.00013870215553e+002°)
1.17489755493952e+005	(-3.80475809038515e+001dB,-1.00253392522399e+002°)
1.20226443461740e+005	(-3.82536019777257e+001dB,-1.00497938240632e+002°)
1.23026877081237e+005	(-3.84598979637723e+001dB,-1.00747608604491e+002°)
1.25892541179415e+005	(-3.86664809533521e+001dB,-1.01002505656900e+002°)
1.28824955169312e+005	(-3.88733635299669e+001dB,-1.01262732192103e+002°)
1.31825673855639e+005	(-3.90805587862627e+001dB,-1.01528391677457e+002°)
1.34896288259164e+005	(-3.92880803396910e+001dB,-1.01799588176270e+002°)
1.38038426460287e+005	(-3.94959423487865e+001dB,-1.02076426253276e+002°)
1.41253754462274e+005	(-3.97041595312830e+001dB,-1.02359010890880e+002°)
1.44543977074591e+005	(-3.99127471793642e+001dB,-1.02647447373237e+002°)
1.47910838816819e+005	(-4.01217211777496e+001dB,-1.02941841185551e+002°)
1.51356124843619e+005	(-4.03310980183654e+001dB,-1.03242297886031e+002°)
1.54881661891246e+005	(-4.05408948185319e+001dB,-1.03548922976497e+002°)
1.58489319246109e+005	(-4.07511293385106e+001dB,-1.03861821773468e+002°)
1.62181009735891e+005	(-4.09618199924851e+001dB,-1.04181099244643e+002°)
1.65958690743754e+005	(-4.11729858717562e+001dB,-1.04506859862022e+002°)
1.69824365246172e+005	(-4.13846467541131e+001dB,-1.04839207425385e+002°)
1.73780082874935e+005	(-4.15968231200406e+001dB,-1.05178244883209e+002°)
1.77827941003890e+005	(-4.18095361681313e+001dB,-1.05524074140536e+002°)
1.81970085860996e+005	(-4.20228078280887e+001dB,-1.05876795861016e+002°)
1.86208713666284e+005	(-4.22366607712644e+001dB,-1.06236509239677e+002°)
1.90546071796322e+005	(-4.24511184255263e+001dB,-1.06603311797466e+002°)
1.94984459975802e+005	(-4.26662049813374e+001dB,-1.06977299119922e+002°)
1.99526231496885e+005	(-4.28819454048591e+001dB,-1.07358564616229e+002°)
2.04173794466950e+005	(-4.30983654425826e+001dB,-1.07747199262201e+002°)
2.08929613085401e+005	(-4.33154916275609e+001dB,-1.08143291314875e+002°)
2.13796208950220e+005	(-4.35333512858563e+001dB,-1.08546926027842e+002°)
2.18776162394952e+005	(-4.37519725342911e+001dB,-1.08958185362612e+002°)
2.23872113856831e+005	(-4.39713842844674e+001dB,-1.09377147656971e+002°)
2.29086765276774e+005	(-4.41916162388779e+001dB,-1.09803887323902e+002°)
2.34422881531989e+005	(-4.44126988842088e+001dB,-1.10238474507904e+002°)
2.39883291901946e+005	(-4.46346634857585e+001dB,-1.10680974741459e+002°)
2.45470891568500e+005	(-4.48575420752659e+001dB,-1.11131448595749e+002°)
2.51188643150955e+005	(-4.50813674384652e+001dB,-1.11589951324371e+002°)
2.57039578276883e+005	(-4.53061730957281e+001dB,-1.12056532480651e+002°)
2.63026799189535e+005	(-4.55319932822591e+001dB,-1.12531235552616e+002°)
2.69153480392688e+005	(-4.57588629230981e+001dB,-1.13014097580961e+002°)
2.75422870333813e+005	(-4.59868176035282e+001dB,-1.13505148767908e+002°)
2.81838293126442e+005	(-4.62158935385873e+001dB,-1.14004412107830e+002°)
2.88403150312657e+005	(-4.64461275320322e+001dB,-1.14511902967126e+002°)
2.95120922666635e+005	(-4.66775569355797e+001dB,-1.15027628730163e+002°)
3.01995172040197e+005	(-4.69102196074045e+001dB,-1.15551588408002e+002°)
3.09029543251355e+005	(-4.71441538497884e+001dB,-1.16083772243112e+002°)
3.16227766016834e+005	(-4.73793983650172e+001dB,-1.16624161369144e+002°)
3.23593656929624e+005	(-4.76159921852014e+001dB,-1.17172727429701e+002°)
3.31131121482586e+005	(-4.78539746087331e+001dB,-1.17729432249343e+002°)
3.38844156139198e+005	(-4.80933851308361e+001dB,-1.18294227489619e+002°)
3.46736850452527e+005	(-4.83342633649869e+001dB,-1.18867054364730e+002°)
3.54813389233570e+005	(-4.85766489611930e+001dB,-1.19447843327772e+002°)
3.63078054770096e+005	(-4.88205815200676e+001dB,-1.20036513822878e+002°)
3.71535229097167e+005	(-4.90661005032368e+001dB,-1.20632974057733e+002°)
3.80189396320556e+005	(-4.93132451363293e+001dB,-1.21237120791487e+002°)
3.89045144994275e+005	(-4.95620543090060e+001dB,-1.21848839174157e+002°)
3.98107170553492e+005	(-4.98125664719346e+001dB,-1.22468002621874e+002°)
4.07380277804107e+005	(-5.00648195302384e+001dB,-1.23094472721402e+002°)
4.16869383470329e+005	(-5.03188507313441e+001dB,-1.23728099191616e+002°)
4.26579518801586e+005	(-5.05746965532399e+001dB,-1.24368719892639e+002°)
4.36515832240160e+005	(-5.08323925867785e+001dB,-1.25016160862360e+002°)
4.46683592150957e+005	(-5.10919734223116e+001dB,-1.25670236434740e+002°)
4.57088189614868e+005	(-5.13534725275783e+001dB,-1.26330749390375e+002°)
4.67735141287191e+005	(-5.16169221318297e+001dB,-1.26997491158980e+002°)
4.78630092322631e+005	(-5.18823531064628e+001dB,-1.27670242100126e+002°)
4.89778819368439e+005	(-5.21497948483298e+001dB,-1.28348771807507e+002°)
5.01187233627265e+005	(-5.24192751639082e+001dB,-1.29032839509186e+002°)
5.12861383991357e+005	(-5.26908201552734e+001dB,-1.29722194482051e+002°)
5.24807460249765e+005	(-5.29644541131954e+001dB,-1.30416576551575e+002°)
5.37031796370245e+005	(-5.32401994090552e+001dB,-1.31115716637423e+002°)
5.49540873857616e+005	(-5.35180763933754e+001dB,-1.31819337344890e+002°)
5.62341325190341e+005	(-5.37981033032056e+001dB,-1.32527153611380e+002°)
5.75439937337148e+005	(-5.40802961718131e+001dB,-1.33238873411553e+002°)
5.88843655355580e+005	(-5.43646687438843e+001dB,-1.33954198476872e+002°)
6.02559586074349e+005	(-5.46512324060938e+001dB,-1.34672825084610e+002°)
6.16595001861473e+005	(-5.49399961157125e+001dB,-1.35394444869006e+002°)
6.30957344480184e+005	(-5.52309663455786e+001dB,-1.36118745655685e+002°)
6.45654229034646e+005	(-5.55241470340182e+001dB,-1.36845412345018e+002°)
6.60693448007586e+005	(-5.58195395471378e+001dB,-1.37574127783222e+002°)
6.76082975391971e+005	(-5.61171426461822e+001dB,-1.38304573672889e+002°)
6.91830970918926e+005	(-5.64169524708702e+001dB,-1.39036431497366e+002°)
7.07945784384127e+005	(-5.67189625279168e+001dB,-1.39769383404767e+002°)
7.24435960074979e+005	(-5.70231636913851e+001dB,-1.40503113141191e+002°)
7.41310241300906e+005	(-5.73295442137460e+001dB,-1.41237306940873e+002°)
7.58577575029172e+005	(-5.76380897443496e+001dB,-1.41971654407956e+002°)
7.76247116628680e+005	(-5.79487833599688e+001dB,-1.42705849380742e+002°)
7.94328234724269e+005	(-5.82616056009043e+001dB,-1.43439590766345e+002°)
8.12830516164087e+005	(-5.85765345223445e+001dB,-1.44172583344576e+002°)
8.31763771102658e+005	(-5.88935457453099e+001dB,-1.44904538521784e+002°)
8.51138038202363e+005	(-5.92126125217132e+001dB,-1.45635175063237e+002°)
8.70963589956067e+005	(-5.95337058020294e+001dB,-1.46364219766245e+002°)
8.91250938133732e+005	(-5.98567943132656e+001dB,-1.47091408072350e+002°)
9.12010839355895e+005	(-6.01818446408455e+001dB,-1.47816484663814e+002°)
9.33254300796976e+005	(-6.05088213121574e+001dB,-1.48539203948112e+002°)
9.54992586021421e+005	(-6.08376868895739e+001dB,-1.49259330545344e+002°)
9.77237220955795e+005	(-6.11684020617154e+001dB,-1.49976639652266e+002°)
9.99999999999984e+005	(-6.15009257416808e+001dB,-1.50690917412607e+002°)
1.02329299228074e+006	(-6.18352151633659e+001dB,-1.51401961165964e+002°)
1.04712854805088e+006	(-6.21712259788946e+001dB,-1.52109579671980e+002°)
1.07151930523759e+006	(-6.25089123596950e+001dB,-1.52813593252528e+002°)
1.09647819614317e+006	(-6.28482270922269e+001dB,-1.53513833893267e+002°)
1.12201845430195e+006	(-6.31891216771294e+001dB,-1.54210145254473e+002°)
1.14815362149686e+006	(-6.35315464225723e+001dB,-1.54902382662506e+002°)
1.17489755493951e+006	(-6.38754505370315e+001dB,-1.55590413013751e+002°)
1.20226443461739e+006	(-6.42207822190425e+001dB,-1.56274114632089e+002°)
1.23026877081236e+006	(-6.45674887436045e+001dB,-1.56953377084614e+002°)
1.25892541179415e+006	(-6.49155165450769e+001dB,-1.57628100931833e+002°)
1.28824955169311e+006	(-6.52648112930694e+001dB,-1.58298197436984e+002°)
1.31825673855639e+006	(-6.56153179654849e+001dB,-1.58963588237581e+002°)
1.34896288259163e+006	(-6.59669809219911e+001dB,-1.59624204964334e+002°)
1.38038426460286e+006	(-6.63197439612978e+001dB,-1.60279988822599e+002°)
1.41253754462273e+006	(-6.66735503821616e+001dB,-1.60930890145947e+002°)
1.44543977074590e+006	(-6.70283430359880e+001dB,-1.61576867899697e+002°)
1.47910838816818e+006	(-6.73840643736965e+001dB,-1.62217889169799e+002°)
1.51356124843618e+006	(-6.77406564889383e+001dB,-1.62853928611696e+002°)
1.54881661891246e+006	(-6.80980611524179e+001dB,-1.63484967879406e+002°)
1.58489319246109e+006	(-6.84562198451872e+001dB,-1.64110995028006e+002°)
1.62181009735890e+006	(-6.88150737832808e+001dB,-1.64732003890181e+002°)
1.65958690743753e+006	(-6.91745639368837e+001dB,-1.65347993438261e+002°)
1.69824365246172e+006	(-6.95346310508740e+001dB,-1.65958967133689e+002°)
1.73780082874935e+006	(-6.98952156499559e+001dB,-1.66564932243665e+002°)
1.77827941003889e+006	(-7.02562580487042e+001dB,-1.67165899169464e+002°)
1.81970085860995e+006	(-7.06176983508583e+001dB,-1.67761880725833e+002°)
1.86208713666284e+006	(-7.09794764489072e+001dB,-1.68352891451489e+002°)
1.90546071796322e+006	(-7.13415320166269e+001dB,-1.68938946871855e+002°)
1.94984459975801e+006	(-7.17038044986694e+001dB,-1.69520062781184e+002°)
1.99526231496885e+006	(-7.20662330975075e+001dB,-1.70096254499477e+002°)
2.04173794466950e+006	(-7.24287567568490e+001dB,-1.70667536131981e+002°)
2.08929613085400e+006	(-7.27913141406734e+001dB,-1.71233919825039e+002°)
2.13796208950220e+006	(-7.31538436121249e+001dB,-1.71795415004690e+002°)
2.18776162394952e+006	(-7.35162832079686e+001dB,-1.72352027636868e+002°)
2.23872113856830e+006	(-7.38785706116338e+001dB,-1.72903759454641e+002°)
2.29086765276773e+006	(-7.42406431247340e+001dB,-1.73450607214467e+002°)
2.34422881531988e+006	(-7.46024376348340e+001dB,-1.73992561937273e+002°)
2.39883291901945e+006	(-7.49638905853184e+001dB,-1.74529608151576e+002°)
2.45470891568499e+006	(-7.53249379406023e+001dB,-1.75061723146532e+002°)
2.51188643150954e+006	(-7.56855151528305e+001dB,-1.75588876231670e+002°)
2.57039578276882e+006	(-7.60455571258778e+001dB,-1.76111027997039e+002°)
2.63026799189534e+006	(-7.64049981787865e+001dB,-1.76628129584700e+002°)
2.69153480392687e+006	(-7.67637720099292e+001dB,-1.77140121982905e+002°)
2.75422870333812e+006	(-7.71218116603153e+001dB,-1.77646935318862e+002°)
2.81838293126441e+006	(-7.74790494790278e+001dB,-1.78148488183847e+002°)
2.88403150312656e+006	(-7.78354170783938e+001dB,-1.78644686971303e+002°)
2.95120922666634e+006	(-7.81908453044244e+001dB,-1.79135425240327e+002°)
3.01995172040196e+006	(-7.85452641973342e+001dB,-1.79620583116872e+002°)
3.09029543251354e+006	(-7.88986029500072e+001dB,1.79899973284521e+002°)
3.16227766016832e+006	(-7.92507898747139e+001dB,1.79426392388843e+002°)
3.23593656929623e+006	(-7.96017523647986e+001dB,1.78958837651776e+002°)
3.31131121482585e+006	(-7.99514168583802e+001dB,1.78497487995285e+002°)
3.38844156139197e+006	(-8.02997087958143e+001dB,1.78042538193786e+002°)
3.46736850452526e+006	(-8.06465525876344e+001dB,1.77594199191489e+002°)
3.54813389233569e+006	(-8.09918715742123e+001dB,1.77152698351939e+002°)
3.63078054770095e+006	(-8.13355879876091e+001dB,1.76718279629857e+002°)
3.71535229097166e+006	(-8.16776229136477e+001dB,1.76291203658247e+002°)
3.80189396320555e+006	(-8.20178962518043e+001dB,1.75871747738364e+002°)
3.89045144994274e+006	(-8.23563266787475e+001dB,1.75460205730308e+002°)
3.98107170553490e+006	(-8.26928316061365e+001dB,1.75056887826792e+002°)
4.07380277804106e+006	(-8.30273271420544e+001dB,1.74662120212544e+002°)
4.16869383470328e+006	(-8.33597280511187e+001dB,1.74276244583715e+002°)
4.26579518801585e+006	(-8.36899477144184e+001dB,1.73899617534201e+002°)
4.36515832240158e+006	(-8.40178980903296e+001dB,1.73532609789541e+002°)
4.46683592150955e+006	(-8.43434896737238e+001dB,1.73175605276078e+002°)
4.57088189614867e+006	(-8.46666314614199e+001dB,1.72829000033338e+002°)
4.67735141287190e+006	(-8.49872309165369e+001dB,1.72493200929961e+002°)
4.78630092322630e+006	(-8.53051939318555e+001dB,1.72168624218107e+002°)
4.89778819368437e+006	(-8.56204248044138e+001dB,1.71855693871869e+002°)
5.01187233627263e+006	(-8.59328262140829e+001dB,1.71554839743838e+002°)
5.12861383991356e+006	(-8.62422992003980e+001dB,1.71266495508573e+002°)
5.24807460249763e+006	(-8.65487431626284e+001dB,1.70991096400082e+002°)
5.37031796370243e+006	(-8.68520558548896e+001dB,1.70729076749852e+002°)
5.49540873857615e+006	(-8.71521334062557e+001dB,1.70480867308756e+002°)
5.62341325190339e+006	(-8.74488703502100e+001dB,1.70246892368668e+002°)
5.75439937337146e+006	(-8.77421596737889e+001dB,1.70027566693286e+002°)
5.88843655355578e+006	(-8.80318928877843e+001dB,1.69823292259333e+002°)
6.02559586074347e+006	(-8.83179601224226e+001dB,1.69634454824960e+002°)
6.16595001861471e+006	(-8.86002502510133e+001dB,1.69461420351044e+002°)
6.30957344480182e+006	(-8.88786510435686e+001dB,1.69304531287843e+002°)
6.45654229034644e+006	(-8.91530493564704e+001dB,1.69164102763128e+002°)
6.60693448007584e+006	(-8.94233313592730e+001dB,1.69040418693780e+002°)
6.76082975391969e+006	(-8.96893828053447e+001dB,1.68933727875503e+002°)
6.91830970918924e+006	(-8.99510893472524e+001dB,1.68844240069100e+002°)
7.07945784384125e+006	(-9.02083368920604e+001dB,1.68772122162144e+002°)
7.24435960074977e+006	(-9.04610120169115e+001dB,1.68717494424264e+002°)
7.41310241300904e+006	(-9.07090024230022e+001dB,1.68680426944229e+002°)
7.58577575029170e+006	(-9.09521974495332e+001dB,1.68660936282704e+002°)
7.76247116628677e+006	(-9.11904886261156e+001dB,1.68658982429848e+002°)
7.94328234724267e+006	(-9.14237702828771e+001dB,1.68674466104102e+002°)
8.12830516164084e+006	(-9.16519401975556e+001dB,1.68707226477693e+002°)
8.31763771102655e+006	(-9.18749002814501e+001dB,1.68757039390988e+002°)
8.51138038202361e+006	(-9.20925573015188e+001dB,1.68823616097674e+002°)
8.70963589956064e+006	(-9.23048236235630e+001dB,1.68906602623052e+002°)
8.91250938133729e+006	(-9.25116179712643e+001dB,1.69005579761999e+002°)
9.12010839355893e+006	(-9.27128661931683e+001dB,1.69120063761510e+002°)
9.33254300796974e+006	(-9.29085020191919e+001dB,1.69249507730604e+002°)
9.54992586021418e+006	(-9.30984677990207e+001dB,1.69393303770010e+002°)
9.77237220955792e+006	(-9.32827152048553e+001dB,1.69550785846180e+002°)
1.00000000000000e+007	(-9.34612058968393e+001dB,1.69721233377039e+002°)
