Freq.	V(outint)
1.73780082874937e+002	(1.74896689087349e+001dB,-4.14951192254961e+001°)
1.77827941003892e+002	(1.74007392865486e+001dB,-4.21507104139846e+001°)
1.81970085860998e+002	(1.73095299897871e+001dB,-4.28078028339129e+001°)
1.86208713666286e+002	(1.72160317734474e+001dB,-4.34660536089513e+001°)
1.90546071796324e+002	(1.71202377756318e+001dB,-4.41251168175309e+001°)
1.94984459975804e+002	(1.70221435464295e+001dB,-4.47846443950055e+001°)
1.99526231496887e+002	(1.69217470667156e+001dB,-4.54442870495811e+001°)
2.04173794466952e+002	(1.68190487566991e+001dB,-4.61036951861563e+001°)
2.08929613085403e+002	(1.67140514741431e+001dB,-4.67625198321225e+001°)
2.13796208950222e+002	(1.66067605022731e+001dB,-4.74204135591481e+001°)
2.18776162394954e+002	(1.64971835274818e+001dB,-4.80770313950222e+001°)
2.23872113856833e+002	(1.63853306070303e+001dB,-4.87320317197466e+001°)
2.29086765276776e+002	(1.62712141270320e+001dB,-4.93850771402584e+001°)
2.34422881531991e+002	(1.61548487510916e+001dB,-5.00358353384136e+001°)
2.39883291901948e+002	(1.60362513600453e+001dB,-5.06839798871752e+001°)
2.45470891568502e+002	(1.59154409833247e+001dB,-5.13291910303176e+001°)
2.51188643150957e+002	(1.57924387225253e+001dB,-5.19711564213709e+001°)
2.57039578276885e+002	(1.56672676678201e+001dB,-5.26095718179859e+001°)
2.63026799189537e+002	(1.55399528079028e+001dB,-5.32441417283832e+001°)
2.69153480392690e+002	(1.54105209341816e+001dB,-5.38745800070657e+001°)
2.75422870333816e+002	(1.52790005399749e+001dB,-5.45006103974954e+001°)
2.81838293126444e+002	(1.51454217154739e+001dB,-5.51219670199689e+001°)
2.88403150312659e+002	(1.50098160392496e+001dB,-5.57383948034623e+001°)
2.95120922666637e+002	(1.48722164670775e+001dB,-5.63496498607333e+001°)
3.01995172040200e+002	(1.47326572188466e+001dB,-5.69554998064816e+001°)
3.09029543251358e+002	(1.45911736642996e+001dB,-5.75557240188501e+001°)
3.16227766016837e+002	(1.44478022083278e+001dB,-5.81501138450096e+001°)
3.23593656929627e+002	(1.43025801765124e+001dB,-5.87384727519922e+001°)
3.31131121482590e+002	(1.41555457015662e+001dB,-5.93206164243278e+001°)
3.38844156139201e+002	(1.40067376112881e+001dB,-5.98963728103869e+001°)
3.46736850452530e+002	(1.38561953185966e+001dB,-6.04655821196374e+001°)
3.54813389233574e+002	(1.37039587141594e+001dB,-6.10280967732895e+001°)
3.63078054770100e+002	(1.35500680620854e+001dB,-6.15837813110211e+001°)
3.71535229097171e+002	(1.33945638990926e+001dB,-6.21325122566523e+001°)
3.80189396320559e+002	(1.32374869375111e+001dB,-6.26741779457761e+001°)
3.89045144994279e+002	(1.30788779724307e+001dB,-6.32086783184427e+001°)
3.98107170553495e+002	(1.29187777932465e+001dB,-6.37359246800543e+001°)
4.07380277804111e+002	(1.27572270998098e+001dB,-6.42558394336462e+001°)
4.16869383470333e+002	(1.25942664233387e+001dB,-6.47683557867182e+001°)
4.26579518801591e+002	(1.24299360522009e+001dB,-6.52734174357382e+001°)
4.36515832240164e+002	(1.22642759626343e+001dB,-6.57709782313707e+001°)
4.46683592150961e+002	(1.20973257544337e+001dB,-6.62610018273927e+001°)
4.57088189614873e+002	(1.19291245915916e+001dB,-6.67434613161443e+001°)
4.67735141287196e+002	(1.17597111478519e+001dB,-6.72183388532373e+001°)
4.78630092322636e+002	(1.15891235570991e+001dB,-6.76856252741011e+001°)
4.89778819368444e+002	(1.14173993684849e+001dB,-6.81453197047908e+001°)
5.01187233627270e+002	(1.12445755061660e+001dB,-6.85974291693277e+001°)
5.12861383991362e+002	(1.10706882335084e+001dB,-6.90419681956730e+001°)
5.24807460249770e+002	(1.08957731215980e+001dB,-6.94789584222688e+001°)
5.37031796370250e+002	(1.07198650218801e+001dB,-6.99084282069158e+001°)
5.49540873857622e+002	(1.05429980427418e+001dB,-7.03304122395847e+001°)
5.62341325190346e+002	(1.03652055298425e+001dB,-7.07449511606000e+001°)
5.75439937337154e+002	(1.01865200499903e+001dB,-7.11520911854720e+001°)
5.88843655355586e+002	(1.00069733783603e+001dB,-7.15518837375010e+001°)
6.02559586074355e+002	(9.82659648884719e+000dB,-7.19443850891303e+001°)
6.16595001861479e+002	(9.64541954734590e+000dB,-7.23296560128835e+001°)
6.30957344480190e+002	(9.46347190775569e+000dB,-7.27077614425916e+001°)
6.45654229034652e+002	(9.28078211050505e+000dB,-7.30787701454908e+001°)
6.60693448007592e+002	(9.09737788340037e+000dB,-7.34427544056545e+001°)
6.76082975391978e+002	(8.91328614460598e+000dB,-7.37997897191228e+001°)
6.91830970918933e+002	(8.72853300756970e+000dB,-7.41499545009853e+001°)
7.07945784384134e+002	(8.54314378771446e+000dB,-7.44933298045932e+001°)
7.24435960074986e+002	(8.35714301072444e+000dB,-7.48299990529890e+001°)
7.41310241300914e+002	(8.17055442226204e+000dB,-7.51600477825715e+001°)
7.58577575029180e+002	(7.98340099895949e+000dB,-7.54835633989483e+001°)
7.76247116628688e+002	(7.79570496053836e+000dB,-7.58006349448709e+001°)
7.94328234724277e+002	(7.60748778291743e+000dB,-7.61113528800934e+001°)
8.12830516164095e+002	(7.41877021217887e+000dB,-7.64158088729569e+001°)
8.31763771102666e+002	(7.22957227927036e+000dB,-7.67140956034565e+001°)
8.51138038202372e+002	(7.03991331532931e+000dB,-7.70063065775230e+001°)
8.70963589956076e+002	(6.84981196752356e+000dB,-7.72925359522178e+001°)
8.91250938133741e+002	(6.65928621531039e+000dB,-7.75728783715199e+001°)
9.12010839355905e+002	(6.46835338702361e+000dB,-7.78474288123676e+001°)
9.33254300796986e+002	(6.27703017670568e+000dB,-7.81162824406002e+001°)
9.54992586021431e+002	(6.08533266110895e+000dB,-7.83795344764374e+001°)
9.77237220955805e+002	(5.89327631679636e+000dB,-7.86372800691258e+001°)
9.99999999999994e+002	(5.70087603727899e+000dB,-7.88896141803790e+001°)
1.02329299228075e+003	(5.50814615013318e+000dB,-7.91366314762353e+001°)
1.04712854805089e+003	(5.31510043404611e+000dB,-7.93784262269589e+001°)
1.07151930523760e+003	(5.12175213574373e+000dB,-7.96150922146121e+001°)
1.09647819614318e+003	(4.92811398676005e+000dB,-7.98467226479318e+001°)
1.12201845430196e+003	(4.73419822001164e+000dB,-8.00734100841493e+001°)
1.14815362149688e+003	(4.54001658614511e+000dB,-8.02952463573993e+001°)
1.17489755493952e+003	(4.34558036962989e+000dB,-8.05123225133723e+001°)
1.20226443461741e+003	(4.15090040457183e+000dB,-8.07247287498755e+001°)
1.23026877081237e+003	(3.95598709022716e+000dB,-8.09325543629744e+001°)
1.25892541179416e+003	(3.76085040619904e+000dB,-8.11358876984002e+001°)
1.28824955169313e+003	(3.56549992730207e+000dB,-8.13348161079186e+001°)
1.31825673855640e+003	(3.36994483808267e+000dB,-8.15294259103650e+001°)
1.34896288259165e+003	(3.17419394698610e+000dB,-8.17198023570651e+001°)
1.38038426460288e+003	(2.97825570016225e+000dB,-8.19060296013694e+001°)
1.41253754462275e+003	(2.78213819490530e+000dB,-8.20881906720425e+001°)
1.44543977074592e+003	(2.58584919272341e+000dB,-8.22663674502600e+001°)
1.47910838816820e+003	(2.38939613203667e+000dB,-8.24406406499751e+001°)
1.51356124843620e+003	(2.19278614050289e+000dB,-8.26110898014311e+001°)
1.54881661891247e+003	(1.99602604697188e+000dB,-8.27777932376043e+001°)
1.58489319246110e+003	(1.79912239307054e+000dB,-8.29408280833741e+001°)
1.62181009735892e+003	(1.60208144442148e+000dB,-8.31002702472271e+001°)
1.65958690743755e+003	(1.40490920149942e+000dB,-8.32561944153121e+001°)
1.69824365246173e+003	(1.20761141012984e+000dB,-8.34086740476722e+001°)
1.73780082874936e+003	(1.01019357163552e+000dB,-8.35577813764908e+001°)
1.77827941003891e+003	(8.12660952636820e-001dB,-8.37035874061966e+001°)
1.81970085860997e+003	(6.15018594512311e-001dB,-8.38461619152818e+001°)
1.86208713666286e+003	(4.17271322526672e-001dB,-8.39855734596952e+001°)
1.90546071796323e+003	(2.19423754633105e-001dB,-8.41218893776823e+001°)
1.94984459975803e+003	(2.14803099578905e-002dB,-8.42551757959500e+001°)
1.99526231496887e+003	(-1.76554783025084e-001dB,-8.43854976370406e+001°)
2.04173794466952e+003	(-3.74677478621979e-001dB,-8.45129186278104e+001°)
2.08929613085403e+003	(-5.72883906340563e-001dB,-8.46375013089093e+001°)
2.13796208950222e+003	(-7.71170363597655e-001dB,-8.47593070451700e+001°)
2.18776162394954e+003	(-9.69533308704106e-001dB,-8.48783960368169e+001°)
2.23872113856832e+003	(-1.16796935411916e+000dB,-8.49948273314127e+001°)
2.29086765276776e+003	(-1.36647525996589e+000dB,-8.51086588364669e+001°)
2.34422881531991e+003	(-1.56504792779971e+000dB,-8.52199473326326e+001°)
2.39883291901947e+003	(-1.76368439462162e+000dB,-8.53287484874262e+001°)
2.45470891568501e+003	(-1.96238182712839e+000dB,-8.54351168694067e+001°)
2.51188643150956e+003	(-2.16113751619173e+000dB,-8.55391059627579e+001°)
2.57039578276885e+003	(-2.35994887155860e+000dB,-8.56407681822179e+001°)
2.63026799189536e+003	(-2.55881341676508e+000dB,-8.57401548883074e+001°)
2.69153480392690e+003	(-2.75772878425635e+000dB,-8.58373164028096e+001°)
2.75422870333815e+003	(-2.95669271070547e+000dB,-8.59323020244592e+001°)
2.81838293126443e+003	(-3.15570303252358e+000dB,-8.60251600448005e+001°)
2.88403150312659e+003	(-3.35475768155489e+000dB,-8.61159377641779e+001°)
2.95120922666636e+003	(-3.55385468094934e+000dB,-8.62046815078249e+001°)
3.01995172040199e+003	(-3.75299214120645e+000dB,-8.62914366420207e+001°)
3.09029543251357e+003	(-3.95216825638387e+000dB,-8.63762475902848e+001°)
3.16227766016836e+003	(-4.15138130046440e+000dB,-8.64591578495843e+001°)
3.23593656929626e+003	(-4.35062962387525e+000dB,-8.65402100065291e+001°)
3.31131121482589e+003	(-4.54991165015392e+000dB,-8.66194457535323e+001°)
3.38844156139200e+003	(-4.74922587275466e+000dB,-8.66969059049164e+001°)
3.46736850452529e+003	(-4.94857085199031e+000dB,-8.67726304129465e+001°)
3.54813389233573e+003	(-5.14794521210377e+000dB,-8.68466583837735e+001°)
3.63078054770099e+003	(-5.34734763846437e+000dB,-8.69190280932720e+001°)
3.71535229097170e+003	(-5.54677687488379e+000dB,-8.69897770027588e+001°)
3.80189396320558e+003	(-5.74623172104687e+000dB,-8.70589417745810e+001°)
3.89045144994278e+003	(-5.94571103005262e+000dB,-8.71265582875601e+001°)
3.98107170553494e+003	(-6.14521370606093e+000dB,-8.71926616522839e+001°)
4.07380277804110e+003	(-6.34473870204065e+000dB,-8.72572862262362e+001°)
4.16869383470332e+003	(-6.54428501761481e+000dB,-8.73204656287571e+001°)
4.26579518801589e+003	(-6.74385169699917e+000dB,-8.73822327558264e+001°)
4.36515832240162e+003	(-6.94343782702989e+000dB,-8.74426197946632e+001°)
4.46683592150960e+003	(-7.14304253527697e+000dB,-8.75016582381383e+001°)
4.57088189614871e+003	(-7.34266498823947e+000dB,-8.75593788989928e+001°)
4.67735141287194e+003	(-7.54230438961957e+000dB,-8.76158119238599e+001°)
4.78630092322634e+003	(-7.74195997867163e+000dB,-8.76709868070866e+001°)
4.89778819368442e+003	(-7.94163102862345e+000dB,-8.77249324043522e+001°)
5.01187233627268e+003	(-8.14131684516649e+000dB,-8.77776769460821e+001°)
5.12861383991361e+003	(-8.34101676501219e+000dB,-8.78292480506544e+001°)
5.24807460249768e+003	(-8.54073015451154e+000dB,-8.78796727373987e+001°)
5.37031796370248e+003	(-8.74045640833519e+000dB,-8.79289774393863e+001°)
5.49540873857620e+003	(-8.94019494821148e+000dB,-8.79771880160112e+001°)
5.62341325190344e+003	(-9.13994522172003e+000dB,-8.80243297653614e+001°)
5.75439937337152e+003	(-9.33970670113828e+000dB,-8.80704274363824e+001°)
5.88843655355584e+003	(-9.53947888233891e+000dB,-8.81155052408314e+001°)
6.02559586074353e+003	(-9.73926128373575e+000dB,-8.81595868650246e+001°)
6.16595001861477e+003	(-9.93905344527624e+000dB,-8.82026954813783e+001°)
6.30957344480188e+003	(-1.01388549274783e+001dB,-8.82448537597447e+001°)
6.45654229034650e+003	(-1.03386653105097e+001dB,-8.82860838785446e+001°)
6.60693448007590e+003	(-1.05384841933083e+001dB,-8.83264075356982e+001°)
6.76082975391976e+003	(-1.07383111927406e+001dB,-8.83658459593562e+001°)
6.91830970918931e+003	(-1.09381459427983e+001dB,-8.84044199184335e+001°)
7.07945784384132e+003	(-1.11379880938298e+001dB,-8.84421497329468e+001°)
7.24435960074984e+003	(-1.13378373118058e+001dB,-8.84790552841595e+001°)
7.41310241300911e+003	(-1.15376932776175e+001dB,-8.85151560245352e+001°)
7.58577575029177e+003	(-1.17375556864060e+001dB,-8.85504709875038e+001°)
7.76247116628685e+003	(-1.19374242469210e+001dB,-8.85850187970406e+001°)
7.94328234724275e+003	(-1.21372986809081e+001dB,-8.86188176770639e+001°)
8.12830516164092e+003	(-1.23371787225233e+001dB,-8.86518854606506e+001°)
8.31763771102664e+003	(-1.25370641177734e+001dB,-8.86842395990756e+001°)
8.51138038202369e+003	(-1.27369546239810e+001dB,-8.87158971706758e+001°)
8.70963589956073e+003	(-1.29368500092733e+001dB,-8.87468748895422e+001°)
8.91250938133738e+003	(-1.31367500520932e+001dB,-8.87771891140434e+001°)
9.12010839355902e+003	(-1.33366545407328e+001dB,-8.88068558551825e+001°)
9.33254300796983e+003	(-1.35365632728865e+001dB,-8.88358907847918e+001°)
9.54992586021428e+003	(-1.37364760552248e+001dB,-8.88643092435657e+001°)
9.77237220955802e+003	(-1.39363927029860e+001dB,-8.88921262489384e+001°)
9.99999999999991e+003	(-1.41363130395864e+001dB,-8.89193565028053e+001°)
1.02329299228075e+004	(-1.43362368962479e+001dB,-8.89460143990949e+001°)
1.04712854805089e+004	(-1.45361641116412e+001dB,-8.89721140311907e+001°)
1.07151930523760e+004	(-1.47360945315457e+001dB,-8.89976691992091e+001°)
1.09647819614318e+004	(-1.49360280085233e+001dB,-8.90226934171338e+001°)
1.12201845430195e+004	(-1.51359644016070e+001dB,-8.90471999198109e+001°)
1.14815362149687e+004	(-1.53359035760035e+001dB,-8.90712016698076e+001°)
1.17489755493952e+004	(-1.55358454028076e+001dB,-8.90947113641369e+001°)
1.20226443461740e+004	(-1.57357897587306e+001dB,-8.91177414408510e+001°)
1.23026877081237e+004	(-1.59357365258389e+001dB,-8.91403040855074e+001°)
1.25892541179416e+004	(-1.61356855913052e+001dB,-8.91624112375092e+001°)
1.28824955169312e+004	(-1.63356368471695e+001dB,-8.91840745963226e+001°)
1.31825673855640e+004	(-1.65355901901111e+001dB,-8.92053056275755e+001°)
1.34896288259164e+004	(-1.67355455212300e+001dB,-8.92261155690384e+001°)
1.38038426460287e+004	(-1.69355027458374e+001dB,-8.92465154364915e+001°)
1.41253754462274e+004	(-1.71354617732557e+001dB,-8.92665160294794e+001°)
1.44543977074591e+004	(-1.73354225166266e+001dB,-8.92861279369583e+001°)
1.47910838816819e+004	(-1.75353848927270e+001dB,-8.93053615428348e+001°)
1.51356124843619e+004	(-1.77353488217930e+001dB,-8.93242270314028e+001°)
1.54881661891247e+004	(-1.79353142273513e+001dB,-8.93427343926781e+001°)
1.58489319246110e+004	(-1.81352810360570e+001dB,-8.93608934276349e+001°)
1.62181009735891e+004	(-1.83352491775384e+001dB,-8.93787137533452e+001°)
1.65958690743755e+004	(-1.85352185842480e+001dB,-8.93962048080255e+001°)
1.69824365246173e+004	(-1.87351891913197e+001dB,-8.94133758559915e+001°)
1.73780082874936e+004	(-1.89351609364311e+001dB,-8.94302359925241e+001°)
1.77827941003891e+004	(-1.91351337596715e+001dB,-8.94467941486486e+001°)
1.81970085860997e+004	(-1.93351076034153e+001dB,-8.94630590958297e+001°)
1.86208713666285e+004	(-1.95350824121999e+001dB,-8.94790394505852e+001°)
1.90546071796323e+004	(-1.97350581326078e+001dB,-8.94947436790185e+001°)
1.94984459975803e+004	(-1.99350347131539e+001dB,-8.95101801012753e+001°)
1.99526231496886e+004	(-2.01350121041762e+001dB,-8.95253568959241e+001°)
2.04173794466951e+004	(-2.03349902577308e+001dB,-8.95402821042636e+001°)
2.08929613085402e+004	(-2.05349691274898e+001dB,-8.95549636345596e+001°)
2.13796208950221e+004	(-2.07349486686438e+001dB,-8.95694092662131e+001°)
2.18776162394953e+004	(-2.09349288378065e+001dB,-8.95836266538609e+001°)
2.23872113856832e+004	(-2.11349095929227e+001dB,-8.95976233314128e+001°)
2.29086765276775e+004	(-2.13348908931796e+001dB,-8.96114067160248e+001°)
2.34422881531990e+004	(-2.15348726989198e+001dB,-8.96249841120128e+001°)
2.39883291901947e+004	(-2.17348549715577e+001dB,-8.96383627147073e+001°)
2.45470891568501e+004	(-2.19348376734973e+001dB,-8.96515496142510e+001°)
2.51188643150956e+004	(-2.21348207680529e+001dB,-8.96645517993421e+001°)
2.57039578276884e+004	(-2.23348042193708e+001dB,-8.96773761609250e+001°)
2.63026799189536e+004	(-2.25347879923540e+001dB,-8.96900294958292e+001°)
2.69153480392689e+004	(-2.27347720525872e+001dB,-8.97025185103602e+001°)
2.75422870333814e+004	(-2.29347563662641e+001dB,-8.97148498238420e+001°)
2.81838293126443e+004	(-2.31347409001156e+001dB,-8.97270299721153e+001°)
2.88403150312658e+004	(-2.33347256213397e+001dB,-8.97390654109909e+001°)
2.95120922666636e+004	(-2.35347104975310e+001dB,-8.97509625196624e+001°)
3.01995172040199e+004	(-2.37346954966132e+001dB,-8.97627276040780e+001°)
3.09029543251356e+004	(-2.39346805867701e+001dB,-8.97743669002742e+001°)
3.16227766016835e+004	(-2.41346657363786e+001dB,-8.97858865776727e+001°)
3.23593656929625e+004	(-2.43346509139416e+001dB,-8.97972927423429e+001°)
3.31131121482588e+004	(-2.45346360880212e+001dB,-8.98085914402303e+001°)
3.38844156139199e+004	(-2.47346212271720e+001dB,-8.98197886603541e+001°)
