Freq.	V(outint)
7.76247116628690e+001	(1.99250542475281e+001dB,-7.50555935894619e+000°)
7.94328234724279e+001	(1.99215637364243e+001dB,-7.67832421213886e+000°)
8.12830516164097e+001	(1.99179117269398e+001dB,-7.85496797849510e+000°)
8.31763771102669e+001	(1.99140908922044e+001dB,-8.03557087972557e+000°)
8.51138038202374e+001	(1.99100935866689e+001dB,-8.22021431285285e+000°)
8.70963589956078e+001	(1.99059118335393e+001dB,-8.40898083167974e+000°)
8.91250938133743e+001	(1.99015373118387e+001dB,-8.60195412496925e+000°)
9.12010839355907e+001	(1.98969613430983e+001dB,-8.79921899110347e+000°)
9.33254300796988e+001	(1.98921748776813e+001dB,-9.00086130897768e+000°)
9.54992586021433e+001	(1.98871684807428e+001dB,-9.20696800487457e+000°)
9.77237220955808e+001	(1.98819323178341e+001dB,-9.41762701505159e+000°)
9.99999999999997e+001	(1.98764561401584e+001dB,-9.63292724376340e+000°)
1.02329299228075e+002	(1.98707292694910e+001dB,-9.85295851642977e+000°)
1.04712854805090e+002	(1.98647405827758e+001dB,-1.00778115276479e+001°)
1.07151930523760e+002	(1.98584784964158e+001dB,-1.03075777837373e+001°)
1.09647819614318e+002	(1.98519309502763e+001dB,-1.05423495394947e+001°)
1.12201845430196e+002	(1.98450853914252e+001dB,-1.07822197288259e+001°)
1.14815362149688e+002	(1.98379287576356e+001dB,-1.10272818889128e+001°)
1.17489755493953e+002	(1.98304474606810e+001dB,-1.12776300775645e+001°)
1.20226443461741e+002	(1.98226273694601e+001dB,-1.15333587833933e+001°)
1.23026877081238e+002	(1.98144537929871e+001dB,-1.17945628284509e+001°)
1.25892541179416e+002	(1.98059114632949e+001dB,-1.20613372629550e+001°)
1.28824955169313e+002	(1.97969845182984e+001dB,-1.23337772517305e+001°)
1.31825673855640e+002	(1.97876564846740e+001dB,-1.26119779519926e+001°)
1.34896288259165e+002	(1.97779102608153e+001dB,-1.28960343820943e+001°)
1.38038426460288e+002	(1.97677280999331e+001dB,-1.31860412808680e+001°)
1.41253754462275e+002	(1.97570915933720e+001dB,-1.34820929571954e+001°)
1.44543977074592e+002	(1.97459816542254e+001dB,-1.37842831294472e+001°)
1.47910838816820e+002	(1.97343785013359e+001dB,-1.40927047544497e+001°)
1.51356124843620e+002	(1.97222616437760e+001dB,-1.44074498456498e+001°)
1.54881661891248e+002	(1.97096098659132e+001dB,-1.47286092801701e+001°)
1.58489319246111e+002	(1.96964012131696e+001dB,-1.50562725944736e+001°)
1.62181009735892e+002	(1.96826129785950e+001dB,-1.53905277683853e+001°)
1.65958690743755e+002	(1.96682216903821e+001dB,-1.57314609972563e+001°)
1.69824365246174e+002	(1.96532031004586e+001dB,-1.60791564520965e+001°)
1.73780082874937e+002	(1.96375321743011e+001dB,-1.64336960275518e+001°)
1.77827941003892e+002	(1.96211830821237e+001dB,-1.67951590776561e+001°)
1.81970085860998e+002	(1.96041291916021e+001dB,-1.71636221393516e+001°)
1.86208713666286e+002	(1.95863430623019e+001dB,-1.75391586438414e+001°)
1.90546071796324e+002	(1.95677964419884e+001dB,-1.79218386159158e+001°)
1.94984459975804e+002	(1.95484602650008e+001dB,-1.83117283614813e+001°)
1.99526231496887e+002	(1.95283046528816e+001dB,-1.87088901436152e+001°)
2.04173794466952e+002	(1.95072989174561e+001dB,-1.91133818475725e+001°)
2.08929613085403e+002	(1.94854115665636e+001dB,-1.95252566352844e+001°)
2.13796208950222e+002	(1.94626103126435e+001dB,-1.99445625900087e+001°)
2.18776162394954e+002	(1.94388620843823e+001dB,-2.03713423519193e+001°)
2.23872113856833e+002	(1.94141330416296e+001dB,-2.08056327455622e+001°)
2.29086765276776e+002	(1.93883885937881e+001dB,-2.12474644002480e+001°)
2.34422881531991e+002	(1.93615934218794e+001dB,-2.16968613646024e+001°)
2.39883291901948e+002	(1.93337115044861e+001dB,-2.21538407166552e+001°)
2.45470891568502e+002	(1.93047061477570e+001dB,-2.26184121710079e+001°)
2.51188643150957e+002	(1.92745400196576e+001dB,-2.30905776847889e+001°)
2.57039578276885e+002	(1.92431751886318e+001dB,-2.35703310642704e+001°)
2.63026799189537e+002	(1.92105731668260e+001dB,-2.40576575741911e+001°)
2.69153480392690e+002	(1.91766949580081e+001dB,-2.45525335519927e+001°)
2.75422870333816e+002	(1.91415011102904e+001dB,-2.50549260293434e+001°)
2.81838293126444e+002	(1.91049517737410e+001dB,-2.55647923634724e+001°)
2.88403150312659e+002	(1.90670067629385e+001dB,-2.60820798809900e+001°)
2.95120922666637e+002	(1.90276256244927e+001dB,-2.66067255369982e+001°)
3.01995172040200e+002	(1.89867677095175e+001dB,-2.71386555924142e+001°)
3.09029543251358e+002	(1.89443922510040e+001dB,-2.76777853125333e+001°)
3.16227766016837e+002	(1.89004584459984e+001dB,-2.82240186899272e+001°)
3.23593656929627e+002	(1.88549255424450e+001dB,-2.87772481948338e+001°)
3.31131121482590e+002	(1.88077529305071e+001dB,-2.93373545562114e+001°)
3.38844156139201e+002	(1.87589002381276e+001dB,-2.99042065766252e+001°)
3.46736850452530e+002	(1.87083274305399e+001dB,-3.04776609840902e+001°)
3.54813389233574e+002	(1.86559949133898e+001dB,-3.10575623239123e+001°)
3.63078054770100e+002	(1.86018636390703e+001dB,-3.16437428934511e+001°)
3.71535229097171e+002	(1.85458952158252e+001dB,-3.22360227225636e+001°)
3.80189396320559e+002	(1.84880520191197e+001dB,-3.28342096022864e+001°)
3.89045144994279e+002	(1.84282973047308e+001dB,-3.34380991640612e+001°)
3.98107170553495e+002	(1.83665953229594e+001dB,-3.40474750115223e+001°)
4.07380277804111e+002	(1.83029114333256e+001dB,-3.46621089065260e+001°)
4.16869383470333e+002	(1.82372122190672e+001dB,-3.52817610107324e+001°)
4.26579518801591e+002	(1.81694656007298e+001dB,-3.59061801836326e+001°)
4.36515832240164e+002	(1.80996409481074e+001dB,-3.65351043374741e+001°)
4.46683592150961e+002	(1.80277091897744e+001dB,-3.71682608490550e+001°)
4.57088189614873e+002	(1.79536429194366e+001dB,-3.78053670278625e+001°)
4.67735141287196e+002	(1.78774164983239e+001dB,-3.84461306395088e+001°)
4.78630092322636e+002	(1.77990061528545e+001dB,-3.90902504828892e+001°)
4.89778819368444e+002	(1.77183900668136e+001dB,-3.97374170189543e+001°)
5.01187233627270e+002	(1.76355484673131e+001dB,-4.03873130484558e+001°)
5.12861383991362e+002	(1.75504637038343e+001dB,-4.10396144355138e+001°)
5.24807460249770e+002	(1.74631203196965e+001dB,-4.16939908733489e+001°)
5.37031796370250e+002	(1.73735051153477e+001dB,-4.23501066880671e+001°)
5.49540873857622e+002	(1.72816072029348e+001dB,-4.30076216759436e+001°)
5.62341325190346e+002	(1.71874180516775e+001dB,-4.36661919692784e+001°)
5.75439937337154e+002	(1.70909315236485e+001dB,-4.43254709255565e+001°)
5.88843655355586e+002	(1.69921438996404e+001dB,-4.49851100343754e+001°)
6.02559586074355e+002	(1.68910538948910e+001dB,-4.56447598363910e+001°)
6.16595001861479e+002	(1.67876626645243e+001dB,-4.63040708483877e+001°)
6.30957344480190e+002	(1.66819737986579e+001dB,-4.69626944885091e+001°)
6.45654229034652e+002	(1.65739933072225e+001dB,-4.76202839956792e+001°)
6.60693448007592e+002	(1.64637295946283e+001dB,-4.82764953373173e+001°)
6.76082975391978e+002	(1.63511934245050e+001dB,-4.89309880995863e+001°)
6.91830970918933e+002	(1.62363978748281e+001dB,-4.95834263546260e+001°)
7.07945784384134e+002	(1.61193582838266e+001dB,-5.02334794994876e+001°)
7.24435960074986e+002	(1.60000921871424e+001dB,-5.08808230618214e+001°)
7.41310241300914e+002	(1.58786192467820e+001dB,-5.15251394677461e+001°)
7.58577575029180e+002	(1.57549611724602e+001dB,-5.21661187677595e+001°)
7.76247116628688e+002	(1.56291416359905e+001dB,-5.28034593170113e+001°)
7.94328234724277e+002	(1.55011861794193e+001dB,-5.34368684067583e+001°)
8.12830516164095e+002	(1.53711221176343e+001dB,-5.40660628443323e+001°)
8.31763771102666e+002	(1.52389784362036e+001dB,-5.46907694794865e+001°)
8.51138038202372e+002	(1.51047856852155e+001dB,-5.53107256755142e+001°)
8.70963589956076e+002	(1.49685758698966e+001dB,-5.59256797240679e+001°)
8.91250938133741e+002	(1.48303823387795e+001dB,-5.65353912031248e+001°)
9.12010839355905e+002	(1.46902396701817e+001dB,-5.71396312780442e+001°)
9.33254300796986e+002	(1.45481835577372e+001dB,-5.77381829461452e+001°)
9.54992586021431e+002	(1.44042506956945e+001dB,-5.83308412256744e+001°)
9.77237220955805e+002	(1.42584786646617e+001dB,-5.89174132904530e+001°)
9.99999999999994e+002	(1.41109058184419e+001dB,-5.94977185518656e+001°)
1.02329299228075e+003	(1.39615711725564e+001dB,-6.00715886901899e+001°)
1.04712854805089e+003	(1.38105142950080e+001dB,-6.06388676375616e+001°)
1.07151930523760e+003	(1.36577751997866e+001dB,-6.11994115151160e+001°)
1.09647819614318e+003	(1.35033942435672e+001dB,-6.17530885270597e+001°)
1.12201845430196e+003	(1.33474120259971e+001dB,-6.22997788145839e+001°)
1.14815362149688e+003	(1.31898692939181e+001dB,-6.28393742726599e+001°)
1.17489755493952e+003	(1.30308068498136e+001dB,-6.33717783328356e+001°)
1.20226443461741e+003	(1.28702654647228e+001dB,-6.38969057151987e+001°)
1.23026877081237e+003	(1.27082857958103e+001dB,-6.44146821526823e+001°)
1.25892541179416e+003	(1.25449083087356e+001dB,-6.49250440908680e+001°)
1.28824955169313e+003	(1.23801732049174e+001dB,-6.54279383663892e+001°)
1.31825673855640e+003	(1.22141203537496e+001dB,-6.59233218669631e+001°)
1.34896288259165e+003	(1.20467892297823e+001dB,-6.64111611759803e+001°)
1.38038426460288e+003	(1.18782188548497e+001dB,-6.68914322044656e+001°)
1.41253754462275e+003	(1.17084477450881e+001dB,-6.73641198130885e+001°)
1.44543977074592e+003	(1.15375138627651e+001dB,-6.78292174267583e+001°)
1.47910838816820e+003	(1.13654545728088e+001dB,-6.82867266441846e+001°)
1.51356124843620e+003	(1.11923066039069e+001dB,-6.87366568446191e+001°)
1.54881661891247e+003	(1.10181060140264e+001dB,-6.91790247938330e+001°)
1.58489319246110e+003	(1.08428881601868e+001dB,-6.96138542512130e+001°)
1.62181009735892e+003	(1.06666876723072e+001dB,-7.00411755796915e+001°)
1.65958690743755e+003	(1.04895384309390e+001dB,-7.04610253600640e+001°)
1.69824365246173e+003	(1.03114735486854e+001dB,-7.08734460110786e+001°)
1.73780082874936e+003	(1.01325253551069e+001dB,-7.12784854165299e+001°)
1.77827941003891e+003	(9.95272538490494e+000dB,-7.16761965604345e+001°)
1.81970085860997e+003	(9.77210436917853e+000dB,-7.20666371712227e+001°)
1.86208713666286e+003	(9.59069222954675e+000dB,-7.24498693757409e+001°)
1.90546071796323e+003	(9.40851807493311e+000dB,-7.28259593637324e+001°)
1.94984459975803e+003	(9.22561020081115e+000dB,-7.31949770633410e+001°)
1.99526231496887e+003	(9.04199609071516e+000dB,-7.35569958280699e+001°)
2.04173794466952e+003	(8.85770241982552e+000dB,-7.39120921355260e+001°)
2.08929613085403e+003	(8.67275506044483e+000dB,-7.42603452981800e+001°)
2.13796208950222e+003	(8.48717908918754e+000dB,-7.46018371862922e+001°)
2.18776162394954e+003	(8.30099879571414e+000dB,-7.49366519630689e+001°)
2.23872113856832e+003	(8.11423769284801e+000dB,-7.52648758320472e+001°)
2.29086765276776e+003	(7.92691852792207e+000dB,-7.55865967966427e+001°)
2.34422881531991e+003	(7.73906329521020e+000dB,-7.59019044317375e+001°)
2.39883291901947e+003	(7.55069324930713e+000dB,-7.62108896671384e+001°)
2.45470891568501e+003	(7.36182891932882e+000dB,-7.65136445826910e+001°)
2.51188643150956e+003	(7.17249012381359e+000dB,-7.68102622148016e+001°)
2.57039578276885e+003	(6.98269598621286e+000dB,-7.71008363740847e+001°)
2.63026799189536e+003	(6.79246495086779e+000dB,-7.73854614738323e+001°)
2.69153480392690e+003	(6.60181479937635e+000dB,-7.76642323689748e+001°)
2.75422870333815e+003	(6.41076266726277e+000dB,-7.79372442051930e+001°)
2.81838293126443e+003	(6.21932506086834e+000dB,-7.82045922778232e+001°)
2.88403150312659e+003	(6.02751787438964e+000dB,-7.84663719001892e+001°)
2.95120922666636e+003	(5.83535640699683e+000dB,-7.87226782809917e+001°)
3.01995172040199e+003	(5.64285537997088e+000dB,-7.89736064103783e+001°)
3.09029543251357e+003	(5.45002895380433e+000dB,-7.92192509543202e+001°)
3.16227766016836e+003	(5.25689074521615e+000dB,-7.94597061569205e+001°)
3.23593656929626e+003	(5.06345384403610e+000dB,-7.96950657502843e+001°)
3.31131121482589e+003	(4.86973082991903e+000dB,-7.99254228715853e+001°)
3.38844156139200e+003	(4.67573378885432e+000dB,-8.01508699869683e+001°)
3.46736850452529e+003	(4.48147432943948e+000dB,-8.03714988219391e+001°)
3.54813389233573e+003	(4.28696359889135e+000dB,-8.05874002978959e+001°)
3.63078054770099e+003	(4.09221229877164e+000dB,-8.07986644744717e+001°)
3.71535229097170e+003	(3.89723070040706e+000dB,-8.10053804973628e+001°)
3.80189396320558e+003	(3.70202865998744e+000dB,-8.12076365513313e+001°)
3.89045144994278e+003	(3.50661563332785e+000dB,-8.14055198180815e+001°)
3.98107170553494e+003	(3.31100069028368e+000dB,-8.15991164387177e+001°)
4.07380277804110e+003	(3.11519252880953e+000dB,-8.17885114805067e+001°)
4.16869383470332e+003	(2.91919948865549e+000dB,-8.19737889076760e+001°)
4.26579518801589e+003	(2.72302956469576e+000dB,-8.21550315559938e+001°)
4.36515832240162e+003	(2.52669041988670e+000dB,-8.23323211108847e+001°)
4.46683592150960e+003	(2.33018939785285e+000dB,-8.25057380888488e+001°)
4.57088189614871e+003	(2.13353353510084e+000dB,-8.26753618219627e+001°)
4.67735141287194e+003	(1.93672957286246e+000dB,-8.28412704452498e+001°)
4.78630092322634e+003	(1.73978396856916e+000dB,-8.30035408867220e+001°)
4.89778819368442e+003	(1.54270290696136e+000dB,-8.31622488598992e+001°)
5.01187233627268e+003	(1.34549231083680e+000dB,-8.33174688586301e+001°)
5.12861383991361e+003	(1.14815785144279e+000dB,-8.34692741540413e+001°)
5.24807460249768e+003	(9.50704958518012e-001dB,-8.36177367934551e+001°)
5.37031796370248e+003	(7.53138829990099e-001dB,-8.37629276011234e+001°)
5.49540873857620e+003	(5.55464441335550e-001dB,-8.39049161806348e+001°)
5.62341325190344e+003	(3.57686554609117e-001dB,-8.40437709188603e+001°)
5.75439937337152e+003	(1.59809727150004e-001dB,-8.41795589913092e+001°)
5.88843655355584e+003	(-3.81616800275028e-002dB,-8.43123463687774e+001°)
6.02559586074353e+003	(-2.36223494151012e-001dB,-8.44421978251756e+001°)
6.16595001861477e+003	(-4.34371722906716e-001dB,-8.45691769464322e+001°)
6.30957344480188e+003	(-6.32602546947531e-001dB,-8.46933461403719e+001°)
6.45654229034650e+003	(-8.30912312684622e-001dB,-8.48147666474784e+001°)
6.60693448007590e+003	(-1.02929752535398e+000dB,-8.49334985524549e+001°)
6.76082975391976e+003	(-1.22775484234986e+000dB,-8.50496007965019e+001°)
6.91830970918931e+003	(-1.42628106681681e+000dB,-8.51631311902358e+001°)
7.07945784384132e+003	(-1.62487314149230e+000dB,-8.52741464271800e+001°)
7.24435960074984e+003	(-1.82352814279170e+000dB,-8.53827020977615e+001°)
7.41310241300911e+003	(-2.02224327512769e+000dB,-8.54888527037531e+001°)
7.58577575029177e+003	(-2.22101586545633e+000dB,-8.55926516731040e+001°)
7.76247116628685e+003	(-2.41984335804190e+000dB,-8.56941513751067e+001°)
7.94328234724275e+003	(-2.61872330943311e+000dB,-8.57934031358503e+001°)
8.12830516164092e+003	(-2.81765338364298e+000dB,-8.58904572539169e+001°)
8.31763771102664e+003	(-3.01663134752541e+000dB,-8.59853630162771e+001°)
8.51138038202369e+003	(-3.21565506634113e+000dB,-8.60781687143477e+001°)
8.70963589956073e+003	(-3.41472249950613e+000dB,-8.61689216601737e+001°)
8.91250938133738e+003	(-3.61383169651583e+000dB,-8.62576682027045e+001°)
9.12010839355902e+003	(-3.81298079303845e+000dB,-8.63444537441309e+001°)
9.33254300796983e+003	(-4.01216800717106e+000dB,-8.64293227562571e+001°)
9.54992586021428e+003	(-4.21139163585221e+000dB,-8.65123187968811e+001°)
9.77237220955802e+003	(-4.41065005142518e+000dB,-8.65934845261601e+001°)
9.99999999999991e+003	(-4.60994169834566e+000dB,-8.66728617229396e+001°)
1.02329299228075e+004	(-4.80926509002872e+000dB,-8.67504913010265e+001°)
1.04712854805089e+004	(-5.00861880582908e+000dB,-8.68264133253877e+001°)
1.07151930523760e+004	(-5.20800148814975e+000dB,-8.69006670282595e+001°)
1.09647819614318e+004	(-5.40741183967369e+000dB,-8.69732908251509e+001°)
1.12201845430195e+004	(-5.60684862071370e+000dB,-8.70443223307291e+001°)
1.14815362149687e+004	(-5.80631064667559e+000dB,-8.71137983745755e+001°)
1.17489755493952e+004	(-6.00579678563020e+000dB,-8.71817550167990e+001°)
1.20226443461740e+004	(-6.20530595598975e+000dB,-8.72482275635000e+001°)
1.23026877081237e+004	(-6.40483712428411e+000dB,-8.73132505820748e+001°)
1.25892541179416e+004	(-6.60438930303302e+000dB,-8.73768579163530e+001°)
1.28824955169312e+004	(-6.80396154871038e+000dB,-8.74390827015615e+001°)
1.31825673855640e+004	(-7.00355295979639e+000dB,-8.74999573791095e+001°)
1.34896288259164e+004	(-7.20316267491431e+000dB,-8.75595137111890e+001°)
1.38038426460287e+004	(-7.40278987104795e+000dB,-8.76177827951869e+001°)
1.41253754462274e+004	(-7.60243376183673e+000dB,-8.76747950779048e+001°)
1.44543977074591e+004	(-7.80209359594484e+000dB,-8.77305803695842e+001°)
1.47910838816819e+004	(-8.00176865550151e+000dB,-8.77851678577334e+001°)
1.51356124843619e+004	(-8.20145825460923e+000dB,-8.78385861207557e+001°)
1.54881661891247e+004	(-8.40116173791711e+000dB,-8.78908631413766e+001°)
1.58489319246110e+004	(-8.60087847925660e+000dB,-8.79420263198691e+001°)
1.62181009735891e+004	(-8.80060788033676e+000dB,-8.79921024870776e+001°)
1.65958690743755e+004	(-9.00034936949670e+000dB,-8.80411179172387e+001°)
1.69824365246173e+004	(-9.20010240051253e+000dB,-8.80890983406001e+001°)
1.73780082874936e+004	(-9.39986645145664e+000dB,-8.81360689558387e+001°)
1.77827941003891e+004	(-9.59964102360689e+000dB,-8.81820544422771e+001°)
1.81970085860997e+004	(-9.79942564040362e+000dB,-8.82270789719013e+001°)
1.86208713666285e+004	(-9.99921984645238e+000dB,-8.82711662211796e+001°)
1.90546071796323e+004	(-1.01990232065703e+001dB,-8.83143393826857e+001°)
1.94984459975803e+004	(-1.03988353048743e+001dB,-8.83566211765262e+001°)
1.99526231496886e+004	(-1.05986557439094e+001dB,-8.83980338615760e+001°)
2.04173794466951e+004	(-1.07984841438147e+001dB,-8.84385992465225e+001°)
2.08929613085402e+004	(-1.09983201415265e+001dB,-8.84783387007215e+001°)
2.13796208950221e+004	(-1.11981633900161e+001dB,-8.85172731648676e+001°)
2.18776162394953e+004	(-1.13980135575603e+001dB,-8.85554231614805e+001°)
2.23872113856832e+004	(-1.15978703270451e+001dB,-8.85928088052109e+001°)
2.29086765276775e+004	(-1.17977333952981e+001dB,-8.86294498129687e+001°)
2.34422881531990e+004	(-1.19976024724515e+001dB,-8.86653655138753e+001°)
2.39883291901947e+004	(-1.21974772813319e+001dB,-8.87005748590440e+001°)
2.45470891568501e+004	(-1.23973575568770e+001dB,-8.87350964311915e+001°)
2.51188643150956e+004	(-1.25972430455773e+001dB,-8.87689484540822e+001°)
2.57039578276884e+004	(-1.27971335049424e+001dB,-8.88021488018104e+001°)
2.63026799189536e+004	(-1.29970287029896e+001dB,-8.88347150079214e+001°)
2.69153480392689e+004	(-1.31969284177556e+001dB,-8.88666642743766e+001°)
2.75422870333814e+004	(-1.33968324368278e+001dB,-8.88980134803641e+001°)
2.81838293126443e+004	(-1.35967405568971e+001dB,-8.89287791909592e+001°)
2.88403150312658e+004	(-1.37966525833283e+001dB,-8.89589776656374e+001°)
2.95120922666636e+004	(-1.39965683297499e+001dB,-8.89886248666438e+001°)
3.01995172040199e+004	(-1.41964876176607e+001dB,-8.90177364672207e+001°)
3.09029543251356e+004	(-1.43964102760525e+001dB,-8.90463278596986e+001°)
3.16227766016835e+004	(-1.45963361410498e+001dB,-8.90744141634525e+001°)
3.23593656929625e+004	(-1.47962650555629e+001dB,-8.91020102327267e+001°)
3.31131121482588e+004	(-1.49961968689567e+001dB,-8.91291306643324e+001°)
3.38844156139199e+004	(-1.51961314367320e+001dB,-8.91557898052204e+001°)
3.46736850452528e+004	(-1.53960686202202e+001dB,-8.91820017599322e+001°)
3.54813389233572e+004	(-1.55960082862904e+001dB,-8.92077803979333e+001°)
