time	V(vo)
3.213183468683440e-003	4.203281e-001
3.222949093683440e-003	4.208280e-001
3.232714718683439e-003	4.211957e-001
3.242480343683439e-003	4.214635e-001
3.252245968683439e-003	4.216557e-001
3.262011593683439e-003	4.217901e-001
3.271777218683439e-003	4.218803e-001
3.281542843683438e-003	4.219360e-001
3.291308468683438e-003	4.219644e-001
3.301074093683438e-003	4.219707e-001
3.320605343683438e-003	4.219283e-001
3.330370968683437e-003	4.218809e-001
3.340136593683437e-003	4.218129e-001
3.349902218683437e-003	4.217177e-001
3.359317924621646e-003	4.215952e-001
3.364349916577602e-003	4.215084e-001
3.370178746279599e-003	4.213788e-001
3.374220253176670e-003	4.212662e-001
3.376976398234952e-003	4.211689e-001
3.379483882440768e-003	4.210538e-001
3.383099970650579e-003	4.208368e-001
3.386953371170324e-003	4.205223e-001
3.393544914040637e-003	4.197834e-001
3.401047607490530e-003	4.186315e-001
3.410813232490529e-003	4.166208e-001
3.420578857490529e-003	4.140135e-001
3.430344482490529e-003	4.106980e-001
3.440110107490529e-003	4.065225e-001
3.449875732490529e-003	4.011919e-001
3.459641357490528e-003	3.940377e-001
3.469406982490528e-003	3.836919e-001
3.476769297420041e-003	3.719457e-001
3.480394314842523e-003	3.626628e-001
3.484224290803844e-003	3.484288e-001
3.486160022920301e-003	3.389310e-001
3.488803012425970e-003	3.230422e-001
3.491209464791128e-003	3.059945e-001
3.495654532812315e-003	2.690967e-001
3.500416729327944e-003	2.238662e-001
3.504548523123997e-003	1.800556e-001
3.507603270264175e-003	1.452391e-001
3.510503921886394e-003	1.110764e-001
3.513664533723908e-003	7.418483e-002
3.518090431136852e-003	2.485831e-002
3.522905501284308e-003	-2.436906e-002
3.529592283892364e-003	-8.407850e-002
3.539302771935345e-003	-1.566806e-001
3.549068396935345e-003	-2.154837e-001
3.558834021935345e-003	-2.615321e-001
3.568599646935345e-003	-2.974914e-001
3.578365271935345e-003	-3.255947e-001
3.588130896935344e-003	-3.476233e-001
3.597896521935344e-003	-3.654247e-001
3.602275899527303e-003	-3.721884e-001
3.604547422243073e-003	-3.753210e-001
3.606058652236999e-003	-3.772858e-001
3.607726310215124e-003	-3.793594e-001
3.609896489258548e-003	-3.819622e-001
3.610710736347739e-003	-3.829064e-001
3.611657426172129e-003	-3.839712e-001
3.612583920472944e-003	-3.849878e-001
3.613651543129115e-003	-3.861205e-001
3.615786788441458e-003	-3.882897e-001
3.618248914377933e-003	-3.906488e-001
3.621723543566691e-003	-3.937362e-001
3.625832564870476e-003	-3.970663e-001
3.631543997162378e-003	-4.012017e-001
3.638437755388324e-003	-4.056715e-001
3.641635661753119e-003	-4.075329e-001
3.644907923478746e-003	-4.092498e-001
3.648497159089513e-003	-4.109714e-001
3.651732992399278e-003	-4.123794e-001
3.655269066181011e-003	-4.137428e-001
3.661723490172479e-003	-4.158846e-001
3.669333152649076e-003	-4.179598e-001
3.679098777649075e-003	-4.200387e-001
3.688864402649075e-003	-4.216155e-001
3.698630027649075e-003	-4.227839e-001
3.708395652649075e-003	-4.236472e-001
3.718161277649075e-003	-4.242831e-001
3.727926902649074e-003	-4.247496e-001
3.737692527649074e-003	-4.250897e-001
3.747458152649074e-003	-4.253359e-001
3.757223777649074e-003	-4.255120e-001
3.766989402649074e-003	-4.256361e-001
3.776755027649073e-003	-4.257212e-001
3.786520652649073e-003	-4.257772e-001
3.796286277649073e-003	-4.258109e-001
3.806051902649073e-003	-4.258268e-001
3.815817527649072e-003	-4.258266e-001
3.825583152649072e-003	-4.258073e-001
3.835348777649072e-003	-4.257587e-001
3.842771831862179e-003	-4.256791e-001
3.848889208706314e-003	-4.255428e-001
3.855591023402503e-003	-4.252761e-001
3.861261164794614e-003	-4.249226e-001
3.862165161283581e-003	-4.248639e-001
3.863069157772549e-003	-4.248001e-001
3.863973154261517e-003	-4.247312e-001
3.864877150750485e-003	-4.246573e-001
3.865781147239452e-003	-4.245783e-001
3.866685143728420e-003	-4.244942e-001
3.867589140217388e-003	-4.244050e-001
3.868283252381790e-003	-4.243336e-001
3.869208735267660e-003	-4.242363e-001
3.871030230584533e-003	-4.240416e-001
3.873073338414265e-003	-4.238212e-001
3.874762116927667e-003	-4.236387e-001
3.875740417278357e-003	-4.235328e-001
3.876877128393126e-003	-4.234085e-001
3.877826884072345e-003	-4.233029e-001
3.878730827008689e-003	-4.232006e-001
3.879483326770439e-003	-4.231139e-001
3.880174800142913e-003	-4.230328e-001
3.880878215301481e-003	-4.229487e-001
3.881781412160070e-003	-4.228382e-001
3.883040346986831e-003	-4.226799e-001
3.884192749240253e-003	-4.225300e-001
3.885642169598418e-003	-4.223346e-001
3.886858540221341e-003	-4.221639e-001
3.888561676021417e-003	-4.219133e-001
3.890746002408638e-003	-4.215689e-001
3.895114655183079e-003	-4.207970e-001
3.903117797250671e-003	-4.191391e-001
3.912883422250671e-003	-4.166942e-001
3.922649047250671e-003	-4.136969e-001
3.932414672250671e-003	-4.100130e-001
3.942180297250670e-003	-4.054468e-001
3.951945922250670e-003	-3.996179e-001
3.961711547250670e-003	-3.916345e-001
3.971477172250670e-003	-3.800440e-001
3.977331242131467e-003	-3.694245e-001
3.980717067624812e-003	-3.595838e-001
