time	V(vo)
2.638099826655987e-003	-1.967720e+000
2.645073347176767e-003	-2.058045e+000
2.651530531300478e-003	-2.139253e+000
2.655122447649279e-003	-2.182650e+000
2.659449026433158e-003	-2.232015e+000
2.662997330431262e-003	-2.269554e+000
2.666938268858111e-003	-2.307557e+000
2.671379203099378e-003	-2.345660e+000
2.679082260025150e-003	-2.402203e+000
2.688847885025150e-003	-2.461205e+000
2.698613510025150e-003	-2.507877e+000
2.708379135025149e-003	-2.544117e+000
2.718144760025149e-003	-2.572213e+000
2.727910385025149e-003	-2.593967e+000
2.737676010025149e-003	-2.610792e+000
2.747441635025149e-003	-2.623785e+000
2.757207260025148e-003	-2.633800e+000
2.766972885025148e-003	-2.641487e+000
2.776738510025148e-003	-2.647336e+000
2.786504135025148e-003	-2.651693e+000
2.796269760025148e-003	-2.654753e+000
2.806035385025147e-003	-2.656496e+000
2.815801010025147e-003	-2.656402e+000
2.825566635025147e-003	-2.653244e+000
2.832523952785394e-003	-2.646532e+000
2.840307551959251e-003	-2.631246e+000
2.846937873322897e-003	-2.609529e+000
2.854881959743597e-003	-2.573923e+000
2.857774444657413e-003	-2.558600e+000
2.861773742212271e-003	-2.535863e+000
2.863279999648056e-003	-2.527268e+000
2.864444947260052e-003	-2.520592e+000
2.865623249026743e-003	-2.513754e+000
2.866828284429208e-003	-2.506629e+000
2.868269511120659e-003	-2.497923e+000
2.869333960253247e-003	-2.491342e+000
2.870408532015526e-003	-2.484529e+000
2.871602720390427e-003	-2.476766e+000
2.872815790262692e-003	-2.468653e+000
2.874328558303213e-003	-2.458225e+000
2.875669234997323e-003	-2.448658e+000
2.877557751437954e-003	-2.434647e+000
2.879621478695053e-003	-2.418509e+000
2.883748933209249e-003	-2.383786e+000
2.889567856183951e-003	-2.329572e+000
2.899333481183951e-003	-2.227210e+000
2.909099106183951e-003	-2.112363e+000
2.918864731183950e-003	-1.984986e+000
2.928630356183950e-003	-1.846601e+000
2.938395981183950e-003	-1.698585e+000
2.948161606183950e-003	-1.542168e+000
2.957927231183950e-003	-1.378458e+000
2.967692856183949e-003	-1.208473e+000
2.977458481183949e-003	-1.033158e+000
2.987224106183949e-003	-8.534098e-001
2.996989731183949e-003	-6.700847e-001
3.016520981183948e-003	-2.959947e-001
3.036052231183948e-003	8.272614e-002
3.055583481183948e-003	4.599371e-001
3.075114731183947e-003	8.297048e-001
3.094645981183947e-003	1.186327e+000
3.104411606183946e-003	1.357998e+000
3.114177231183946e-003	1.524362e+000
3.123942856183946e-003	1.685679e+000
3.127015003447661e-003	1.734501e+000
3.129631217126656e-003	1.774276e+000
3.131114803681830e-003	1.795920e+000
3.132988274099399e-003	1.822209e+000
3.134623713078605e-003	1.844307e+000
3.136699680035521e-003	1.871191e+000
3.141413749177196e-003	1.927687e+000
3.144683553320927e-003	1.963376e+000
3.148562763078775e-003	2.002119e+000
3.154484256991816e-003	2.054756e+000
3.161796880505836e-003	2.110503e+000
3.171562505505836e-003	2.171983e+000
3.181328130505836e-003	2.221433e+000
3.191093755505835e-003	2.260416e+000
3.200859380505835e-003	2.291104e+000
3.210625005505835e-003	2.315228e+000
3.220390630505835e-003	2.334156e+000
3.230156255505835e-003	2.348962e+000
3.239921880505834e-003	2.360486e+000
3.249687505505834e-003	2.369381e+000
3.259453130505834e-003	2.376154e+000
3.269218755505834e-003	2.381192e+000
3.278984380505833e-003	2.384785e+000
3.288750005505833e-003	2.387140e+000
3.298515630505833e-003	2.388383e+000
3.308281255505833e-003	2.388552e+000
3.318046880505833e-003	2.387575e+000
3.327812505505832e-003	2.385368e+000
3.334874938541795e-003	2.382693e+000
3.343009674393475e-003	2.378147e+000
3.349765815064494e-003	2.372823e+000
3.356819140811981e-003	2.365400e+000
3.360170274765679e-003	2.360824e+000
3.362788028054892e-003	2.356229e+000
3.365287086073135e-003	2.350525e+000
3.369317443318666e-003	2.338533e+000
3.373500332580862e-003	2.321678e+000
3.381143077602783e-003	2.280177e+000
3.389282101434427e-003	2.222431e+000
3.399047726434427e-003	2.135363e+000
3.408813351434427e-003	2.031657e+000
3.418578976434427e-003	1.912863e+000
3.428344601434426e-003	1.781120e+000
3.438110226434426e-003	1.638264e+000
3.447875851434426e-003	1.485869e+000
3.457641476434426e-003	1.325309e+000
3.467407101434426e-003	1.157802e+000
3.477172726434425e-003	9.844506e-001
3.486938351434425e-003	8.062702e-001
3.506469601434425e-003	4.391682e-001
3.516235226434425e-003	2.520061e-001
3.526000851434424e-003	6.355377e-002
3.545532101434424e-003	-3.140189e-001
3.565063351434424e-003	-6.873390e-001
3.574828976434423e-003	-8.705426e-001
3.584594601434423e-003	-1.050486e+000
3.594360226434423e-003	-1.226477e+000
3.604125851434423e-003	-1.397838e+000
3.605526347712913e-003	-1.422374e+000
3.606926843991403e-003	-1.446740e+000
3.608327340269894e-003	-1.470937e+000
3.609727836548384e-003	-1.494963e+000
3.611128332826875e-003	-1.518820e+000
3.612528829105365e-003	-1.542507e+000
3.613929325383855e-003	-1.566025e+000
3.614196354192448e-003	-1.570489e+000
3.614501529973699e-003	-1.575585e+000
3.615111881536199e-003	-1.585754e+000
3.616332584661199e-003	-1.606028e+000
3.617402898823304e-003	-1.623737e+000
3.618411348898129e-003	-1.640356e+000
3.619041601158516e-003	-1.650709e+000
3.619982917340686e-003	-1.666109e+000
3.620993493056471e-003	-1.682573e+000
3.621736906881884e-003	-1.694627e+000
3.622548278050627e-003	-1.707678e+000
3.623328838939456e-003	-1.720095e+000
3.624184265817062e-003	-1.733497e+000
3.625618813565319e-003	-1.755456e+000
3.628337538930299e-003	-1.795802e+000
3.631148832099196e-003	-1.835926e+000
3.635253201233939e-003	-1.892216e+000
3.639466993754639e-003	-1.948021e+000
3.645820393683222e-003	-2.029242e+000
3.655180248771346e-003	-2.145108e+000
3.659473953632409e-003	-2.195904e+000
3.663910073294518e-003	-2.245069e+000
3.667590788455396e-003	-2.282691e+000
3.671715204637300e-003	-2.320992e+000
3.676216114011902e-003	-2.357886e+000
3.684978905948904e-003	-2.418843e+000
3.694744530948904e-003	-2.474370e+000
3.704510155948903e-003	-2.517930e+000
3.714275780948903e-003	-2.551751e+000
3.724041405948903e-003	-2.577970e+000
3.733807030948903e-003	-2.598269e+000
3.743572655948903e-003	-2.613962e+000
3.753338280948902e-003	-2.626067e+000
3.763103905948902e-003	-2.635370e+000
3.772869530948902e-003	-2.642462e+000
3.782635155948902e-003	-2.647767e+000
3.792400780948902e-003	-2.651544e+000
3.802166405948901e-003	-2.653819e+000
3.811932030948901e-003	-2.654122e+000
3.821697655948901e-003	-2.651269e+000
3.828795369860339e-003	-2.644652e+000
3.836683884104240e-003	-2.629425e+000
3.843645882457349e-003	-2.607131e+000
3.850986083877267e-003	-2.574895e+000
3.854328330313206e-003	-2.557467e+000
3.857903287141798e-003	-2.537447e+000
3.859385051652630e-003	-2.529111e+000
3.860630019840580e-003	-2.522111e+000
3.862081889086052e-003	-2.513884e+000
3.863435905261268e-003	-2.506084e+000
3.864708070596960e-003	-2.498614e+000
3.865545912768318e-003	-2.493594e+000
3.866524651700316e-003	-2.487609e+000
