time	V(vi_op)
4.810374800623625e-003	4.406760e+000
4.812811157602655e-003	4.407358e+000
4.817683871560716e-003	4.408637e+000
4.827429299476837e-003	4.411425e+000
4.837194924476837e-003	4.414507e+000
4.846960549476836e-003	4.417909e+000
4.856726174476836e-003	4.421616e+000
4.866491799476836e-003	4.425615e+000
4.876257424476836e-003	4.429892e+000
4.886023049476836e-003	4.434430e+000
4.895788674476835e-003	4.439213e+000
4.905554299476835e-003	4.444221e+000
4.915319924476835e-003	4.449436e+000
4.925085549476835e-003	4.454839e+000
4.934851174476835e-003	4.460410e+000
4.944616799476834e-003	4.466126e+000
4.954382424476834e-003	4.471968e+000
4.964148049476834e-003	4.477912e+000
4.973913674476834e-003	4.483935e+000
4.982501883598668e-003	4.489282e+000
4.991446901396164e-003	4.494883e+000
4.998501937742666e-003	4.499311e+000
5.006234168680540e-003	4.504164e+000
5.015999793680540e-003	4.510273e+000
5.025765418680540e-003	4.516341e+000
5.035531043680539e-003	4.522346e+000
5.045296668680539e-003	4.528264e+000
5.055062293680539e-003	4.534072e+000
5.064827918680539e-003	4.539750e+000
5.074593543680539e-003	4.545304e+000
5.077872921584835e-003	4.547134e+000
5.080475207127780e-003	4.548565e+000
5.082109087063047e-003	4.549457e+000
5.084117727857758e-003	4.550544e+000
5.086226680783448e-003	4.551676e+000
5.088818660415338e-003	4.553055e+000
5.091926886692026e-003	4.554689e+000
5.095896529119688e-003	4.556743e+000
5.100876650554579e-003	4.559268e+000
5.107301288998888e-003	4.562427e+000
5.117066913998888e-003	4.567038e+000
5.126702494973252e-003	4.571357e+000
5.136468119973252e-003	4.575464e+000
5.146233744973252e-003	4.579285e+000
5.155999369973251e-003	4.582804e+000
5.175530619973251e-003	4.588889e+000
5.195061869973251e-003	4.593626e+000
5.214593119973250e-003	4.596944e+000
5.234124369973250e-003	4.598794e+000
5.243889994973250e-003	4.599158e+000
5.253655619973249e-003	4.599147e+000
5.263421244973249e-003	4.598760e+000
5.273186869973249e-003	4.598019e+000
5.280684704721466e-003	4.597195e+000
5.288627238284726e-003	4.596093e+000
5.293308876727982e-003	4.595324e+000
5.299862617954837e-003	4.594100e+000
5.304155252431410e-003	4.593219e+000
5.308594381193697e-003	4.592234e+000
5.311066880727243e-003	4.591654e+000
5.313563558895297e-003	4.591042e+000
5.316230905052223e-003	4.590359e+000
5.320083731569576e-003	4.589325e+000
5.325099077305211e-003	4.587895e+000
5.332521439233716e-003	4.585611e+000
5.342287064233716e-003	4.582342e+000
5.352052689233716e-003	4.578781e+000
5.361818314233715e-003	4.574920e+000
5.371583939233715e-003	4.570775e+000
5.381349564233715e-003	4.566360e+000
5.391115189233715e-003	4.561694e+000
5.400880814233715e-003	4.556792e+000
5.410646439233714e-003	4.551674e+000
5.420412064233714e-003	4.546359e+000
5.430177689233714e-003	4.540867e+000
5.439943314233714e-003	4.535219e+000
5.449708939233714e-003	4.529435e+000
5.459474564233713e-003	4.523538e+000
5.469240189233713e-003	4.517550e+000
5.479005814233713e-003	4.511493e+000
5.488771439233713e-003	4.505390e+000
5.498222979599544e-003	4.499461e+000
5.505537416640696e-003	4.494870e+000
5.513467759768630e-003	4.489905e+000
5.523233384768630e-003	4.483826e+000
5.532999009768630e-003	4.477804e+000
5.542764634768630e-003	4.471862e+000
5.552530259768629e-003	4.466024e+000
5.562295884768629e-003	4.460311e+000
5.572061509768629e-003	4.454720e+000
5.576067700322001e-003	4.452466e+000
5.576229526974650e-003	4.452375e+000
5.576553180279946e-003	4.452196e+000
5.577200486890538e-003	4.451838e+000
5.578495100111724e-003	4.451124e+000
5.579439157671633e-003	4.450605e+000
5.580255619142125e-003	4.450157e+000
5.581339267573199e-003	4.449566e+000
5.582507277955228e-003	4.448931e+000
5.583328903902885e-003	4.448485e+000
5.584276985431977e-003	4.447973e+000
5.585242338464163e-003	4.447454e+000
5.586271472368411e-003	4.446903e+000
5.587876675704795e-003	4.446048e+000
5.590441278498299e-003	4.444693e+000
5.593116501933715e-003	4.443295e+000
5.596702732114118e-003	4.441445e+000
5.600611334870817e-003	4.439468e+000
5.607094756830006e-003	4.436268e+000
5.613917388847339e-003	4.433017e+000
5.623683013847339e-003	4.428556e+000
5.630400578755378e-003	4.425625e+000
5.636679673544822e-003	4.423014e+000
5.642278856446429e-003	4.420789e+000
5.648342236552507e-003	4.418492e+000
5.654351228191950e-003	4.416348e+000
5.664116853191950e-003	4.413120e+000
5.673882478191950e-003	4.410186e+000
5.683648103191949e-003	4.407587e+000
5.693413728191949e-003	4.405334e+000
5.703179353191949e-003	4.403434e+000
5.712944978191949e-003	4.401895e+000
5.722710603191948e-003	4.400723e+000
5.732476228191948e-003	4.399922e+000
5.742241853191948e-003	4.399495e+000
5.752007478191948e-003	4.399442e+000
5.761573956597058e-003	4.399755e+000
5.771231238277158e-003	4.400429e+000
5.779928043315527e-003	4.401315e+000
5.784879436351737e-003	4.401946e+000
5.787681302033360e-003	4.402357e+000
5.791334149006360e-003	4.402938e+000
5.793133875243876e-003	4.403241e+000
5.794340416221006e-003	4.403454e+000
5.796147238740609e-003	4.403783e+000
5.797479592062664e-003	4.404033e+000
5.798774732109141e-003	4.404282e+000
5.799735124424259e-003	4.404471e+000
5.800717135085399e-003	4.404669e+000
5.801694417953428e-003	4.404869e+000
5.802769097352025e-003	4.405094e+000
5.804918456149221e-003	4.405556e+000
5.807019481078249e-003	4.406023e+000
5.808945460774371e-003	4.406464e+000
5.813815143830547e-003	4.407654e+000
5.819540932396595e-003	4.409184e+000
5.829306557396594e-003	4.412035e+000
5.839072182396594e-003	4.415179e+000
5.848837807396594e-003	4.418640e+000
5.858603432396594e-003	4.422405e+000
5.868369057396594e-003	4.426459e+000
5.878134682396593e-003	4.430787e+000
5.887900307396593e-003	4.435373e+000
5.897665932396593e-003	4.440200e+000
5.907431557396593e-003	4.445250e+000
5.917197182396593e-003	4.450503e+000
5.926962807396592e-003	4.455940e+000
5.936728432396592e-003	4.461540e+000
5.946494057396592e-003	4.467282e+000
5.956259682396592e-003	4.473145e+000
5.966025307396592e-003	4.479107e+000
5.975790932396591e-003	4.485142e+000
5.983784777740983e-003	4.490125e+000
5.992149397729307e-003	4.495365e+000
5.999054787639780e-003	4.499700e+000
6.006655231267052e-003	4.504470e+000
6.016420856267052e-003	4.510578e+000
6.026186481267052e-003	4.516644e+000
6.035952106267051e-003	4.522645e+000
6.045717731267051e-003	4.528558e+000
6.055483356267051e-003	4.534362e+000
6.065248981267051e-003	4.540033e+000
6.075014606267051e-003	4.545581e+000
6.078326582623111e-003	4.547424e+000
6.081749867503286e-003	4.549301e+000
6.083795164839375e-003	4.550412e+000
6.085378608780464e-003	4.551264e+000
6.087537334190379e-003	4.552418e+000
6.089755858915037e-003	4.553594e+000
6.091782265578031e-003	4.554659e+000
6.094161870032484e-003	4.555897e+000
6.096862285537795e-003	4.557287e+000
6.099662058881288e-003	4.558710e+000
6.103283689594527e-003	4.560524e+000
6.106943806678413e-003	4.562322e+000
6.112216388910289e-003	4.564854e+000
6.117461769719068e-003	4.567296e+000
6.125711058142192e-003	4.570984e+000
6.134030630343711e-003	4.574516e+000
6.143796255343711e-003	4.578400e+000
6.153561880343710e-003	4.581996e+000
6.173093130343710e-003	4.588243e+000
6.192624380343710e-003	4.593153e+000
6.212155630343709e-003	4.596651e+000
6.231686880343709e-003	4.598685e+000
6.241452505343709e-003	4.599144e+000
6.251218130343708e-003	4.599226e+000
6.260983755343708e-003	4.598932e+000
6.270749380343708e-003	4.598264e+000
6.280515005343708e-003	4.597252e+000
6.287251727520094e-003	4.596339e+000
6.293872710392007e-003	4.595267e+000
6.298199308237932e-003	4.594476e+000
6.302761323167474e-003	4.593561e+000
6.305920178972830e-003	4.592884e+000
6.308657922607481e-003	4.592266e+000
6.310532018719384e-003	4.591826e+000
6.312642999782969e-003	4.591313e+000
6.314614385927663e-003	4.590818e+000
6.318077451458136e-003	4.589912e+000
6.321982872336713e-003	4.588833e+000
6.329168243685891e-003	4.586709e+000
6.336754642487916e-003	4.584281e+000
6.346520267487916e-003	4.580877e+000
6.356285892487916e-003	4.577184e+000
6.366051517487916e-003	4.573198e+000
6.375817142487915e-003	4.568934e+000
6.385582767487915e-003	4.564408e+000
6.395348392487915e-003	4.559638e+000
6.405114017487915e-003	4.554640e+000
6.414879642487915e-003	4.549434e+000
6.424645267487914e-003	4.544040e+000
6.434410892487914e-003	4.538477e+000
6.444176517487914e-003	4.532768e+000
6.453942142487914e-003	4.526932e+000
6.463707767487914e-003	4.520992e+000
6.473473392487913e-003	4.514972e+000
6.483239017487913e-003	4.508893e+000
6.491171201845834e-003	4.503928e+000
6.499323463791953e-003	4.498811e+000
6.506248219177191e-003	4.494465e+000
6.513837735622492e-003	4.489715e+000
6.523603360622491e-003	4.483637e+000
6.533368985622491e-003	4.477618e+000
6.543134610622491e-003	4.471680e+000
6.552900235622491e-003	4.465846e+000
6.562665860622491e-003	4.460138e+000
6.572431485622490e-003	4.454551e+000
6.576178058510187e-003	4.452448e+000
6.578556882313619e-003	4.451132e+000
6.580750822674369e-003	4.449928e+000
6.582102736726938e-003	4.449191e+000
6.583461090825174e-003	4.448454e+000
6.584527262438174e-003	4.447879e+000
6.585630109947906e-003	4.447286e+000
6.586849054254440e-003	4.446635e+000
6.588670267088807e-003	4.445667e+000
6.591386964812407e-003	4.444237e+000
6.594267767943270e-003	4.442739e+000
6.598308907509238e-003	4.440667e+000
6.602350499001050e-003	4.438641e+000
6.610184512346330e-003	4.434824e+000
6.617652518382457e-003	4.431325e+000
6.627418143382457e-003	4.426954e+000
6.633228190319923e-003	4.424477e+000
6.640361791977460e-003	4.421578e+000
6.644749962444543e-003	4.419873e+000
6.650817937445517e-003	4.417638e+000
6.658937996345936e-003	4.414835e+000
6.668703621345935e-003	4.411741e+000
6.678469246345935e-003	4.408963e+000
6.688234871345935e-003	4.406525e+000
6.698000496345935e-003	4.404437e+000
6.707766121345935e-003	4.402706e+000
6.717531746345934e-003	4.401339e+000
6.727297371345934e-003	4.400341e+000
6.737062996345934e-003	4.399714e+000
6.746828621345934e-003	4.399454e+000
6.755511555909159e-003	4.399541e+000
6.764603408494001e-003	4.399966e+000
6.774369033494001e-003	4.400777e+000
6.783829434734381e-003	4.401860e+000
6.787691426839301e-003	4.402404e+000
6.792114173193756e-003	4.403103e+000
6.792125123475097e-003	4.403105e+000
6.792168924600462e-003	4.403113e+000
6.792227326100947e-003	4.403123e+000
6.792344129101919e-003	4.403143e+000
6.792577735103862e-003	4.403183e+000
6.793044947107748e-003	4.403264e+000
6.793979371115520e-003	4.403429e+000
6.794882365883317e-003	4.403590e+000
6.795839733246323e-003	4.403765e+000
6.796960261178337e-003	4.403974e+000
6.798370438326245e-003	4.404244e+000
6.799375132247857e-003	4.404440e+000
6.800188270794655e-003	4.404602e+000
6.801062678055941e-003	4.404779e+000
6.802378307526866e-003	4.405051e+000
6.803694560182535e-003	4.405329e+000
6.805075991149269e-003	4.405628e+000
6.806786111351128e-003	4.406008e+000
6.808247209388012e-003	4.406342e+000
6.812702847892521e-003	4.407413e+000
6.817457223640477e-003	4.408657e+000
6.826965975136387e-003	4.411367e+000
6.836731600136387e-003	4.414436e+000
6.846497225136387e-003	4.417822e+000
6.856262850136387e-003	4.421515e+000
6.866028475136387e-003	4.425501e+000
6.875794100136386e-003	4.429765e+000
6.885559725136386e-003	4.434291e+000
6.895325350136386e-003	4.439062e+000
6.905090975136386e-003	4.444060e+000
6.914856600136386e-003	4.449266e+000
6.924622225136385e-003	4.454660e+000
6.934387850136385e-003	4.460223e+000
6.944153475136385e-003	4.465934e+000
6.953919100136385e-003	4.471770e+000
6.963684725136385e-003	4.477710e+000
6.973450350136384e-003	4.483731e+000
6.983215975136384e-003	4.489810e+000
6.992005823666031e-003	4.495315e+000
6.999050419926782e-003	4.499737e+000
7.006841649597775e-003	4.504626e+000
7.016607274597774e-003	4.510733e+000
7.026372899597774e-003	4.516798e+000
7.036138524597774e-003	4.522798e+000
7.045904149597774e-003	4.528709e+000
7.055669774597774e-003	4.534511e+000
7.065435399597773e-003	4.540179e+000
7.075201024597773e-003	4.545723e+000
7.078670833128491e-003	4.547653e+000
7.081943550977627e-003	4.549446e+000
7.083837467389414e-003	4.550474e+000
7.085628769685628e-003	4.551437e+000
7.087685795747783e-003	4.552536e+000
7.089856866467648e-003	4.553686e+000
7.092136105802935e-003	4.554883e+000
7.094643523101966e-003	4.556185e+000
7.097482452668305e-003	4.557643e+000
7.100291881020860e-003	4.559067e+000
7.103889368905582e-003	4.560863e+000
7.107420003650867e-003	4.562594e+000
7.112282006368171e-003	4.564926e+000
7.117375485527989e-003	4.567297e+000
7.125216396251281e-003	4.570808e+000
7.133612716249087e-003	4.574382e+000
7.143378341249087e-003	4.578279e+000
7.153143966249087e-003	4.581888e+000
7.172675216249086e-003	4.588162e+000
7.192206466249086e-003	4.593101e+000
7.211737716249085e-003	4.596630e+000
7.231268966249085e-003	4.598696e+000
7.241034591249085e-003	4.599170e+000
7.250800216249085e-003	4.599269e+000
7.260565841249084e-003	4.598991e+000
7.270331466249084e-003	4.598339e+000
7.280097091249084e-003	4.597314e+000
7.289862716249084e-003	4.595934e+000
7.298164497269177e-003	4.594477e+000
7.306218473388988e-003	4.592833e+000
7.310462743113193e-003	4.591874e+000
7.313309148025515e-003	4.591184e+000
7.316008967306721e-003	4.590494e+000
7.320861761556757e-003	4.589188e+000
7.325510433170496e-003	4.587855e+000
7.333494533884445e-003	4.585376e+000
7.343260158884445e-003	4.582081e+000
7.353025783884444e-003	4.578489e+000
7.362791408884444e-003	4.574599e+000
7.372557033884444e-003	4.570426e+000
7.382322658884444e-003	4.565986e+000
7.392088283884444e-003	4.561295e+000
7.401853908884443e-003	4.556371e+000
7.411619533884443e-003	4.551232e+000
7.421385158884443e-003	4.545899e+000
7.431150783884443e-003	4.540390e+000
7.440916408884443e-003	4.534727e+000
7.450682033884442e-003	4.528931e+000
7.460447658884442e-003	4.523024e+000
7.470213283884442e-003	4.517028e+000
7.479978908884442e-003	4.510965e+000
7.489744533884441e-003	4.504859e+000
7.498642689266821e-003	4.499277e+000
7.505685207549258e-003	4.494856e+000
7.513441670525178e-003	4.490000e+000
7.523207295525178e-003	4.483921e+000
7.532972920525178e-003	4.477899e+000
7.542738545525177e-003	4.471957e+000
7.552504170525177e-003	4.466118e+000
7.562269795525177e-003	4.460405e+000
7.572035420525177e-003	4.454813e+000
7.576075427940013e-003	4.452539e+000
7.576238648814762e-003	4.452449e+000
7.576565090564261e-003	4.452268e+000
7.577217974063260e-003	4.451907e+000
7.578523741061255e-003	4.451187e+000
7.579473836525505e-003	4.450665e+000
7.580314246486755e-003	4.450204e+000
7.581409438899546e-003	4.449606e+000
7.582593616662371e-003	4.448962e+000
7.583425462136368e-003	4.448512e+000
7.584534845341637e-003	4.447913e+000
7.585564273752165e-003	4.447360e+000
7.586616580476974e-003	4.446797e+000
7.588721193926592e-003	4.445679e+000
7.591357111421110e-003	4.444291e+000
7.594359825674643e-003	4.442729e+000
7.598730615956642e-003	4.440493e+000
7.603062950881736e-003	4.438324e+000
7.610616586959027e-003	4.434657e+000
7.618762614704141e-003	4.430859e+000
7.628528239704141e-003	4.426514e+000
7.634401138993624e-003	4.424028e+000
7.641284454817245e-003	4.421253e+000
7.645788733694532e-003	4.419518e+000
7.651846346426843e-003	4.417314e+000
7.661441712666120e-003	4.414058e+000
7.671207337666120e-003	4.411035e+000
7.680972962666120e-003	4.408343e+000
7.690738587666120e-003	4.405994e+000
7.700504212666120e-003	4.403996e+000
7.710269837666119e-003	4.402358e+000
7.720035462666119e-003	4.401085e+000
7.729801087666119e-003	4.400182e+000
7.739566712666119e-003	4.399652e+000
7.749332337666118e-003	4.399488e+000
7.758102747688440e-003	4.399664e+000
7.767138707320680e-003	4.400177e+000
7.776904332320680e-003	4.401062e+000
7.783882587015488e-003	4.401894e+000
7.787499477783852e-003	4.402410e+000
7.791479296895200e-003	4.403034e+000
7.791574225685871e-003	4.403049e+000
7.791682715732352e-003	4.403068e+000
7.791899695825316e-003	4.403105e+000
7.792333656011242e-003	4.403179e+000
7.793201576383095e-003	4.403329e+000
7.794036725344922e-003	4.403476e+000
7.795150307866902e-003	4.403676e+000
7.796071420765831e-003	4.403845e+000
7.797186235621424e-003	4.404055e+000
7.798888760853147e-003	4.404383e+000
7.799877339970823e-003	4.404577e+000
7.801072739477847e-003	4.404819e+000
7.802260497934046e-003	4.405064e+000
7.803419076681820e-003	4.405308e+000
7.804833860093717e-003	4.405613e+000
7.806560874787021e-003	4.405995e+000
7.808263887942956e-003	4.406383e+000
7.810289468007580e-003	4.406859e+000
7.812554356320179e-003	4.407413e+000
7.817084132945375e-003	4.408592e+000
7.826143686195768e-003	4.411158e+000
7.835909311195767e-003	4.414203e+000
7.845674936195767e-003	4.417562e+000
7.855440561195767e-003	4.421230e+000
7.865206186195767e-003	4.425192e+000
7.874971811195767e-003	4.429433e+000
7.884737436195766e-003	4.433938e+000
7.894503061195766e-003	4.438689e+000
7.904268686195766e-003	4.443668e+000
7.914034311195766e-003	4.448858e+000
7.923799936195766e-003	4.454237e+000
7.933565561195765e-003	4.459786e+000
7.943331186195765e-003	4.465485e+000
7.953096811195765e-003	4.471312e+000
7.962862436195765e-003	4.477243e+000
7.972628061195764e-003	4.483259e+000
7.982393686195764e-003	4.489335e+000
7.991615018869696e-003	4.495107e+000
7.998853660519752e-003	4.499650e+000
8.006752213407253e-003	4.504607e+000
8.016517838407252e-003	4.510715e+000
8.026283463407252e-003	4.516780e+000
8.036049088407252e-003	4.522780e+000
8.045814713407252e-003	4.528693e+000
8.055580338407252e-003	4.534495e+000
8.065345963407251e-003	4.540165e+000
8.075111588407251e-003	4.545711e+000
8.078412896335062e-003	4.547548e+000
8.081790699148828e-003	4.549399e+000
8.083782090033945e-003	4.550481e+000
8.085402141894753e-003	4.551353e+000
8.087598674095699e-003	4.552526e+000
8.089765561128252e-003	4.553675e+000
8.091821129080567e-003	4.554755e+000
8.094155598943071e-003	4.555970e+000
8.096828835361244e-003	4.557346e+000
8.099603714446957e-003	4.558757e+000
8.103176237747553e-003	4.560546e+000
8.106827339188329e-003	4.562341e+000
8.112068171563918e-003	4.564859e+000
8.117313244208222e-003	4.567303e+000
8.125514935376986e-003	4.570974e+000
8.133804857720181e-003	4.574499e+000
8.143570482720181e-003	4.578389e+000
8.153336107720181e-003	4.581992e+000
8.172867357720180e-003	4.588254e+000
8.192398607720180e-003	4.593179e+000
8.211929857720179e-003	4.596694e+000
8.231461107720179e-003	4.598746e+000
8.241226732720179e-003	4.599213e+000
8.250992357720179e-003	4.599304e+000
8.260757982720178e-003	4.599019e+000
8.270523607720178e-003	4.598359e+000
8.280289232720178e-003	4.597356e+000
8.286987034764071e-003	4.596455e+000
8.293590013741118e-003	4.595392e+000
8.297925947785223e-003	4.594604e+000
8.302500957142585e-003	4.593690e+000
8.305778481208738e-003	4.592990e+000
8.308644926152879e-003	4.592344e+000
8.310610983564146e-003	4.591882e+000
8.312802698184440e-003	4.591349e+000
8.314859456161498e-003	4.590830e+000
8.318422817370946e-003	4.589894e+000
8.322452651652615e-003	4.588775e+000
8.329751426695184e-003	4.586603e+000
8.337621731556217e-003	4.584066e+000
8.347387356556216e-003	4.580636e+000
8.357152981556216e-003	4.576917e+000
8.366918606556216e-003	4.572905e+000
8.376684231556216e-003	4.568617e+000
8.386449856556216e-003	4.564069e+000
8.396215481556215e-003	4.559278e+000
8.405981106556215e-003	4.554260e+000
8.415746731556215e-003	4.549037e+000
8.425512356556215e-003	4.543627e+000
8.435277981556215e-003	4.538051e+000
8.445043606556214e-003	4.532329e+000
8.454809231556214e-003	4.526483e+000
8.464574856556214e-003	4.520535e+000
8.474340481556214e-003	4.514508e+000
8.484106106556213e-003	4.508426e+000
8.492011623659678e-003	4.503475e+000
8.500021059143466e-003	4.498447e+000
8.507367690513518e-003	4.493837e+000
8.515078821788449e-003	4.489014e+000
8.524844446788448e-003	4.482943e+000
8.534610071788448e-003	4.476932e+000
8.544375696788448e-003	4.471006e+000
8.554141321788448e-003	4.465187e+000
8.563906946788448e-003	4.459497e+000
8.573672571788447e-003	4.453914e+000
8.573679724345820e-003	4.453910e+000
8.573708334575313e-003	4.453894e+000
8.573975363383907e-003	4.453744e+000
8.574280539165157e-003	4.453574e+000
8.574890890727657e-003	4.453234e+000
8.576111593852657e-003	4.452556e+000
8.577306075983617e-003	4.451894e+000
8.578858018528358e-003	4.451038e+000
8.579716995217954e-003	4.450567e+000
8.580689424384821e-003	4.450035e+000
8.581401929509647e-003	4.449646e+000
8.582072808195505e-003	4.449281e+000
8.583414565567219e-003	4.448554e+000
8.584387671358726e-003	4.448028e+000
8.585391101187598e-003	4.447488e+000
8.586599956972788e-003	4.446841e+000
8.588224528761922e-003	4.445977e+000
8.590841685086321e-003	4.444597e+000
8.593561316586821e-003	4.443178e+000
8.597185997370622e-003	4.441312e+000
8.601001042612988e-003	4.439388e+000
8.608631133097722e-003	4.435641e+000
8.615503244031432e-003	4.432390e+000
8.625268869031432e-003	4.427967e+000
8.631397272032311e-003	4.425322e+000
8.639236287776761e-003	4.422103e+000
8.644244688877666e-003	4.420142e+000
8.650257797460466e-003	4.417908e+000
8.657111361346108e-003	4.415516e+000
8.666876986346108e-003	4.412371e+000
8.676642611346108e-003	4.409531e+000
8.686408236346107e-003	4.407028e+000
8.696173861346107e-003	4.404874e+000
8.705939486346107e-003	4.403075e+000
8.715705111346107e-003	4.401639e+000
8.725470736346106e-003	4.400572e+000
8.735236361346106e-003	4.399877e+000
8.745001986346106e-003	4.399555e+000
8.754767611346106e-003	4.399601e+000
8.763569246533338e-003	4.399973e+000
8.773334871533338e-003	4.400741e+000
8.782112294891124e-003	4.401700e+000
8.786183594134784e-003	4.402249e+000
8.789930732959783e-003	4.402822e+000
8.792339707077712e-003	4.403218e+000
8.793896241179034e-003	4.403487e+000
8.794974979108123e-003	4.403680e+000
8.796249541386237e-003	4.403914e+000
8.797537258080034e-003	4.404157e+000
8.799035613393205e-003	4.404447e+000
8.799963209439052e-003	4.404630e+000
8.801126566416791e-003	4.404865e+000
8.802248237358068e-003	4.405097e+000
8.803459159819043e-003	4.405352e+000
8.804858515237365e-003	4.405654e+000
8.806595909869335e-003	4.406039e+000
8.808274124531362e-003	4.406421e+000
8.810289442946928e-003	4.406894e+000
8.812589092611551e-003	4.407456e+000
8.817188391940798e-003	4.408656e+000
8.826386990599292e-003	4.411266e+000
8.836152615599292e-003	4.414318e+000
8.845918240599292e-003	4.417686e+000
8.855683865599292e-003	4.421360e+000
8.865449490599291e-003	4.425329e+000
8.875215115599291e-003	4.429577e+000
8.884980740599291e-003	4.434088e+000
8.894746365599291e-003	4.438845e+000
8.904511990599291e-003	4.443830e+000
8.914277615599290e-003	4.449024e+000
8.924043240599290e-003	4.454408e+000
8.933808865599290e-003	4.459962e+000
8.943574490599290e-003	4.465664e+000
8.953340115599289e-003	4.471493e+000
8.963105740599289e-003	4.477427e+000
8.972871365599289e-003	4.483444e+000
8.982636990599289e-003	4.489521e+000
8.991719520746653e-003	4.495207e+000
8.998891165895549e-003	4.499709e+000
9.006748054423506e-003	4.504639e+000
9.016513679423506e-003	4.510747e+000
9.026279304423505e-003	4.516812e+000
9.036044929423505e-003	4.522813e+000
9.045810554423505e-003	4.528725e+000
9.055576179423505e-003	4.534527e+000
9.065341804423505e-003	4.540197e+000
9.075107429423504e-003	4.545743e+000
9.078461137081806e-003	4.547609e+000
9.081811101321122e-003	4.549445e+000
9.083777820383268e-003	4.550513e+000
9.085421533711753e-003	4.551398e+000
9.087637811694591e-003	4.552582e+000
9.089788644472742e-003	4.553722e+000
9.091866515660706e-003	4.554813e+000
9.094190323899855e-003	4.556023e+000
9.096868748128414e-003	4.557402e+000
9.099642899102582e-003	4.558812e+000
9.103206894499812e-003	4.560596e+000
9.106854745159054e-003	4.562389e+000
9.112058735294672e-003	4.564890e+000
9.117265479358302e-003	4.567313e+000
9.126507329321930e-003	4.571436e+000
9.134909044022971e-003	4.574988e+000
9.144674669022971e-003	4.578846e+000
9.154440294022971e-003	4.582415e+000
9.173971544022970e-003	4.588603e+000
9.193502794022970e-003	4.593451e+000
9.213034044022970e-003	4.596884e+000
9.232565294022969e-003	4.598852e+000
9.242330919022969e-003	4.599276e+000
9.252096544022969e-003	4.599325e+000
9.261862169022968e-003	4.598997e+000
9.271627794022968e-003	4.598295e+000
9.281393419022968e-003	4.597249e+000
9.288253000923095e-003	4.596294e+000
9.294884473732891e-003	4.595196e+000
9.299178705126820e-003	4.594395e+000
9.303710859664610e-003	4.593471e+000
9.306558789926908e-003	4.592854e+000
9.308573403757859e-003	4.592396e+000
9.310576180261845e-003	4.591925e+000
9.312727422968840e-003	4.591402e+000
9.314848448297917e-003	4.590867e+000
9.318626866496378e-003	4.589874e+000
9.322452647609428e-003	4.588809e+000
9.330104209835530e-003	4.586527e+000
9.337775760831776e-003	4.584050e+000
9.347541385831775e-003	4.580614e+000
9.357307010831775e-003	4.576890e+000
9.367072635831775e-003	4.572874e+000
9.376838260831775e-003	4.568582e+000
9.386603885831775e-003	4.564030e+000
9.396369510831774e-003	4.559234e+000
9.406135135831774e-003	4.554214e+000
9.415900760831774e-003	4.548987e+000
9.425666385831774e-003	4.543574e+000
9.435432010831774e-003	4.537995e+000
9.445197635831773e-003	4.532271e+000
9.454963260831773e-003	4.526424e+000
9.464728885831773e-003	4.520475e+000
9.474494510831773e-003	4.514447e+000
9.484260135831773e-003	4.508364e+000
9.492169160145045e-003	4.503410e+000
9.500158777512140e-003	4.498394e+000
9.507565512027437e-003	4.493747e+000
9.515327320488320e-003	4.488893e+000
9.525092945488320e-003	4.482822e+000
9.534858570488320e-003	4.476814e+000
9.544624195488320e-003	4.470890e+000
9.554389820488320e-003	4.465074e+000
9.564155445488319e-003	4.459387e+000
9.573921070488319e-003	4.453809e+000
9.573928223045692e-003	4.453804e+000
9.573956833275185e-003	4.453789e+000
9.574223862083779e-003	4.453640e+000
9.574529037865029e-003	4.453469e+000
9.575139389427528e-003	4.453130e+000
9.576360092552529e-003	4.452451e+000
9.577413735916130e-003	4.451868e+000
9.578799678297818e-003	4.451104e+000
9.579673223040049e-003	4.450624e+000
9.580621990492711e-003	4.450105e+000
9.581955433018530e-003	4.449378e+000
9.583236433629237e-003	4.448683e+000
9.584037012683719e-003	4.448251e+000
9.584767902424954e-003	4.447857e+000
9.585662734154225e-003	4.447377e+000
9.587452397612769e-003	4.446421e+000
9.589188920479268e-003	4.445500e+000
9.591408391584825e-003	4.444334e+000
9.595030825259440e-003	4.442453e+000
9.599096753315408e-003	4.440377e+000
9.604095474705504e-003	4.437884e+000
9.611356775904379e-003	4.434368e+000
9.618853937747307e-003	4.430878e+000
9.627632903219179e-003	4.426964e+000
9.633458381434770e-003	4.424489e+000
9.640470548681534e-003	4.421642e+000
9.644813030122832e-003	4.419956e+000
9.650789221819439e-003	4.417760e+000
9.659809358212802e-003	4.414660e+000
9.669574983212801e-003	4.411587e+000
9.679340608212801e-003	4.408838e+000
9.689106233212801e-003	4.406431e+000
9.698871858212801e-003	4.404375e+000
9.708637483212801e-003	4.402676e+000
9.718403108212800e-003	4.401341e+000
9.728168733212800e-003	4.400376e+000
9.737934358212800e-003	4.399784e+000
9.747699983212800e-003	4.399567e+000
9.757465608212800e-003	4.399716e+000
9.766272716219739e-003	4.400181e+000
9.776038341219739e-003	4.401053e+000
9.784939324560685e-003	4.402114e+000
9.788082535594897e-003	4.402568e+000
9.792465556074046e-003	4.403279e+000
9.794667296143565e-003	4.403660e+000
9.796250301453353e-003	4.403948e+000
9.797875905443152e-003	4.404256e+000
9.799538597052064e-003	4.404579e+000
