time	V(vin)
3.984693341432476e-003	-9.602638e-003
3.986216948381026e-003	-8.649326e-003
3.988903890734358e-003	-6.966244e-003
3.991707631425859e-003	-5.207892e-003
3.996124448288813e-003	-2.434840e-003
4.003024598625248e-003	1.900297e-003
4.006662781196038e-003	4.185126e-003
4.009733221767410e-003	6.111752e-003
4.013197910351238e-003	8.282991e-003
4.017851904854238e-003	1.119318e-002
4.022676987945292e-003	1.420021e-002
4.029487784246274e-003	1.842190e-002
4.039253409246274e-003	2.441436e-002
4.049019034246273e-003	3.031492e-002
4.058784659246273e-003	3.610139e-002
4.068550284246273e-003	4.175198e-002
4.078315909246273e-003	4.724543e-002
4.088081534246273e-003	5.256105e-002
4.097847159246272e-003	5.767885e-002
4.107612784246272e-003	6.257956e-002
4.111112586828752e-003	6.427947e-002
4.112870098190727e-003	6.512146e-002
4.114606169065143e-003	6.594537e-002
4.116093690706136e-003	6.664509e-002
4.117731895624610e-003	6.740895e-002
4.119519046022213e-003	6.823411e-002
4.121873226612795e-003	6.930793e-002
4.124744747322737e-003	7.059718e-002
4.128087016282958e-003	7.206882e-002
4.132796603163322e-003	7.408840e-002
4.138636278978209e-003	7.650232e-002
4.146459715088141e-003	7.957431e-002
4.154397341319826e-003	8.249462e-002
4.164162966319826e-003	8.580530e-002
4.173928591319826e-003	8.879302e-002
4.183694216319826e-003	9.144654e-002
4.193459841319826e-003	9.375588e-002
4.203225466319825e-003	9.571234e-002
4.212991091319825e-003	9.730856e-002
4.222756716319825e-003	9.853853e-002
4.232522341319825e-003	9.939764e-002
4.242287966319825e-003	9.988263e-002
4.252053591319824e-003	9.999168e-002
4.261819216319824e-003	9.972438e-002
4.271584841319824e-003	9.908175e-002
4.281350466319824e-003	9.806620e-002
4.291116091319823e-003	9.668154e-002
4.300881716319823e-003	9.493300e-002
4.320412966319823e-003	9.037192e-002
4.330178591319823e-003	8.757655e-002
4.339944216319822e-003	8.445157e-002
4.349709841319822e-003	8.100872e-002
4.359386558679163e-003	7.729644e-002
4.364458585661735e-003	7.523564e-002
4.370191724231637e-003	7.281435e-002
4.375759315766620e-003	7.037252e-002
4.378878018291657e-003	6.896690e-002
4.381834436096249e-003	6.760997e-002
4.384840653012454e-003	6.620625e-002
4.389049796409406e-003	6.420128e-002
4.394784218008024e-003	6.139778e-002
4.402550163311825e-003	5.747474e-002
4.412315788311825e-003	5.234851e-002
4.422081413311825e-003	4.702526e-002
4.431847038311824e-003	4.152501e-002
4.441612663311824e-003	3.586847e-002
4.451378288311824e-003	3.007693e-002
4.461143913311824e-003	2.417219e-002
4.470909538311823e-003	1.817647e-002
4.478688702386638e-003	1.335030e-002
4.482409920794806e-003	1.102969e-002
4.486216314759301e-003	8.649723e-003
4.488143203669546e-003	7.442956e-003
4.490771154350135e-003	5.795406e-003
4.493200493055248e-003	4.270957e-003
4.497599576543226e-003	1.508173e-003
4.502415255194482e-003	-1.517491e-003
4.506490787352725e-003	-4.077151e-003
4.509538881133672e-003	-5.989868e-003
4.512443043379721e-003	-7.810233e-003
4.515601712431135e-003	-9.787153e-003
4.520021031046041e-003	-1.254643e-002
4.524827250329900e-003	-1.553623e-002
4.531528265530118e-003	-1.968048e-002
4.541248464822199e-003	-2.562800e-002
4.551014089822199e-003	-3.150705e-002
4.560779714822199e-003	-3.726752e-002
4.570545339822199e-003	-4.288771e-002
4.580310964822199e-003	-4.834649e-002
4.590076589822198e-003	-5.362330e-002
4.599842214822198e-003	-5.869829e-002
4.604241053997909e-003	-6.091322e-002
4.604275286209393e-003	-6.093027e-002
4.604638409823543e-003	-6.111103e-002
4.605031288745118e-003	-6.130624e-002
4.605817046588268e-003	-6.169553e-002
4.606930773765124e-003	-6.224474e-002
4.608205860344673e-003	-6.286977e-002
4.609728661205782e-003	-6.361094e-002
4.612602496745792e-003	-6.499376e-002
4.613617718659932e-003	-6.547722e-002
4.614647365019367e-003	-6.596483e-002
4.616065342299924e-003	-6.663181e-002
4.617569156132945e-003	-6.733339e-002
4.619799087041770e-003	-6.836263e-002
4.622225467345558e-003	-6.946731e-002
4.626872390095939e-003	-7.153764e-002
4.632474820797625e-003	-7.395246e-002
4.639794337471975e-003	-7.696889e-002
4.643282550587820e-003	-7.834952e-002
4.646285764664582e-003	-7.950807e-002
4.650068110952718e-003	-8.092684e-002
4.652713627402272e-003	-8.189208e-002
4.656219495833137e-003	-8.313631e-002
4.661248520134332e-003	-8.485053e-002
4.668577381736511e-003	-8.719655e-002
4.678343006736510e-003	-9.003452e-002
4.688108631736510e-003	-9.253362e-002
4.697874256736510e-003	-9.468444e-002
4.707639881736510e-003	-9.647889e-002
4.717405506736510e-003	-9.791023e-002
4.727171131736509e-003	-9.897304e-002
4.736936756736509e-003	-9.966334e-002
4.746702381736509e-003	-9.997854e-002
4.756468006736509e-003	-9.991743e-002
4.766233631736509e-003	-9.948026e-002
4.775999256736508e-003	-9.866867e-002
4.785764881736508e-003	-9.748571e-002
4.795530506736508e-003	-9.593584e-002
4.805296131736508e-003	-9.402489e-002
4.815061756736508e-003	-9.176005e-002
4.824827381736507e-003	-8.914984e-002
4.834593006736507e-003	-8.620410e-002
4.841431590529351e-003	-8.394741e-002
4.847930304724713e-003	-8.165921e-002
4.854749182560344e-003	-7.911199e-002
4.860400018667510e-003	-7.689087e-002
4.866044891863259e-003	-7.457533e-002
4.868528632731161e-003	-7.352659e-002
4.871678345560170e-003	-7.217094e-002
4.871699862651621e-003	-7.216159e-002
4.871728552106890e-003	-7.214911e-002
4.871785931017427e-003	-7.212414e-002
4.871900688838501e-003	-7.207417e-002
4.872130204480650e-003	-7.197413e-002
4.872589235764948e-003	-7.177360e-002
4.873841824697653e-003	-7.122336e-002
4.874445333805951e-003	-7.095668e-002
4.876459469698137e-003	-7.005929e-002
4.877333489877138e-003	-6.966637e-002
4.878009213376578e-003	-6.936116e-002
4.878740939161979e-003	-6.902924e-002
4.879859953894096e-003	-6.851883e-002
4.880929441585987e-003	-6.802784e-002
4.882107168337382e-003	-6.748360e-002
4.883556514329961e-003	-6.680878e-002
4.884794226941212e-003	-6.622811e-002
4.886540892947373e-003	-6.540186e-002
4.888544731719526e-003	-6.444426e-002
4.892552409263832e-003	-6.249856e-002
4.899037084904558e-003	-5.926692e-002
4.908802709904557e-003	-5.421633e-002
4.918568334904557e-003	-4.896168e-002
4.928333959904557e-003	-4.352276e-002
4.938099584904557e-003	-3.792002e-002
4.947865209904557e-003	-3.217456e-002
4.957630834904556e-003	-2.630800e-002
4.967396459904556e-003	-2.034243e-002
4.974551676408041e-003	-1.592161e-002
4.978071704944125e-003	-1.373440e-002
4.981833790641067e-003	-1.138940e-002
4.983801362559087e-003	-1.016034e-002
4.986453762419493e-003	-8.501079e-003
4.988842220366392e-003	-7.004899e-003
4.993027823203711e-003	-4.379347e-003
4.998235466218758e-003	-1.108667e-003
5.002358083254788e-003	1.481573e-003
5.005436293962168e-003	3.415060e-003
5.008357404182402e-003	5.248699e-003
5.011527189085717e-003	7.236416e-003
5.015936200109359e-003	9.996287e-003
5.020726227902194e-003	1.298590e-002
5.027477458099582e-003	1.717896e-002
5.037243083099582e-003	2.318754e-002
5.047008708099582e-003	2.910885e-002
5.056774333099582e-003	3.492060e-002
5.066539958099582e-003	4.060092e-002
5.076305583099581e-003	4.612843e-002
5.086071208099581e-003	5.148232e-002
5.095836833099581e-003	5.664244e-002
5.105602458099581e-003	6.158937e-002
5.109479614512275e-003	6.349012e-002
5.111255243847705e-003	6.434811e-002
5.113105945480101e-003	6.523384e-002
5.114518258223753e-003	6.590383e-002
5.116206260643524e-003	6.669781e-002
5.117982757019230e-003	6.752529e-002
5.120374879685464e-003	6.862622e-002
5.123588255330019e-003	7.008068e-002
5.126663204855953e-003	7.144575e-002
5.130275312083379e-003	7.301517e-002
5.134632472270752e-003	7.485820e-002
5.142363023694418e-003	7.798920e-002
5.151426333634709e-003	8.142521e-002
5.161191958634709e-003	8.483171e-002
5.170957583634709e-003	8.791894e-002
5.180723208634708e-003	9.067525e-002
5.190488833634708e-003	9.309027e-002
5.200254458634708e-003	9.515493e-002
5.210020083634708e-003	9.686145e-002
5.219785708634708e-003	9.820341e-002
5.229551333634707e-003	9.917574e-002
5.239316958634707e-003	9.977481e-002
5.249082583634707e-003	9.999834e-002
5.258848208634707e-003	9.984550e-002
5.268613833634707e-003	9.931687e-002
5.278379458634706e-003	9.841442e-002
5.288145083634706e-003	9.714157e-002
5.297910708634706e-003	9.550311e-002
5.317441958634706e-003	9.115533e-002
5.327207583634705e-003	8.846239e-002
5.336973208634705e-003	8.543649e-002
5.346738833634705e-003	8.208904e-002
5.353688226412919e-003	7.951798e-002
5.361051576276045e-003	7.662848e-002
5.366136448724276e-003	7.453699e-002
5.370214367732534e-003	7.280459e-002
5.374402138520186e-003	7.097580e-002
5.377393866912979e-003	6.963915e-002
5.379695654744073e-003	6.859399e-002
5.381655542430589e-003	6.769274e-002
5.383564992356927e-003	6.680482e-002
5.387019127899938e-003	6.517426e-002
5.390810002302474e-003	6.334943e-002
5.397314973059248e-003	6.013495e-002
5.404882115268368e-003	5.626958e-002
5.414647740268368e-003	5.109452e-002
5.424413365268368e-003	4.572716e-002
5.434178990268368e-003	4.018769e-002
5.443944615268368e-003	3.449696e-002
5.453710240268367e-003	2.867639e-002
5.463475865268367e-003	2.274789e-002
5.473241490268367e-003	1.673377e-002
5.480107250490048e-003	1.246646e-002
5.483386694437730e-003	1.041950e-002
5.487044291143663e-003	8.131324e-003
5.489057817251482e-003	6.869761e-003
5.491341754317713e-003	5.437453e-003
5.493773347927024e-003	3.911323e-003
5.497762025554693e-003	1.406114e-003
5.502912271596105e-003	-1.829732e-003
5.507466662800372e-003	-4.689722e-003
5.510661123574818e-003	-6.693573e-003
5.513556241639366e-003	-8.507342e-003
5.516775740220341e-003	-1.052100e-002
5.521346796943180e-003	-1.337241e-002
5.526143841437601e-003	-1.635288e-002
5.532763634558065e-003	-2.044091e-002
5.542444052822608e-003	-2.635340e-002
5.552209677822608e-003	-3.221911e-002
5.561975302822608e-003	-3.796355e-002
5.571740927822607e-003	-4.356511e-002
5.581506552822607e-003	-4.900270e-002
5.591272177822607e-003	-5.425586e-002
5.601037802822607e-003	-5.930481e-002
5.605733109786356e-003	-6.165402e-002
5.605733969522739e-003	-6.165444e-002
5.606069184832268e-003	-6.182014e-002
5.606404400141795e-003	-6.198555e-002
5.606739615451324e-003	-6.215069e-002
5.607074830760852e-003	-6.231555e-002
5.607410046070380e-003	-6.248014e-002
5.607745261379908e-003	-6.264445e-002
5.608080476689437e-003	-6.280849e-002
5.608319168745287e-003	-6.292512e-002
5.608557860801137e-003	-6.304161e-002
5.608796552856987e-003	-6.315795e-002
5.609035244912838e-003	-6.327416e-002
5.609273936968687e-003	-6.339023e-002
5.609512629024538e-003	-6.350615e-002
5.609751321080388e-003	-6.362193e-002
5.609937051069134e-003	-6.371192e-002
5.610308511046627e-003	-6.389163e-002
5.611051431001614e-003	-6.425003e-002
5.611576508554764e-003	-6.450249e-002
5.613213097671936e-003	-6.528486e-002
5.613895009971462e-003	-6.560881e-002
5.614491896346521e-003	-6.589138e-002
5.615080816816256e-003	-6.616927e-002
5.615807118322894e-003	-6.651074e-002
5.616718143455194e-003	-6.693710e-002
5.618155884434963e-003	-6.760548e-002
5.620050369180476e-003	-6.847778e-002
5.622563970530698e-003	-6.962014e-002
5.625332373242585e-003	-7.085820e-002
5.630869178666357e-003	-7.326962e-002
5.636555601278783e-003	-7.565389e-002
5.642422921041419e-003	-7.801275e-002
5.645599209377515e-003	-7.924569e-002
5.648719364190745e-003	-8.042613e-002
5.652311879736692e-003	-8.174695e-002
5.655498782853197e-003	-8.288381e-002
5.658981750733188e-003	-8.408825e-002
5.664415841769714e-003	-8.588678e-002
5.672669152559642e-003	-8.842625e-002
5.682434777559642e-003	-9.112345e-002
5.692200402559642e-003	-9.347770e-002
5.701966027559641e-003	-9.548011e-002
5.711731652559641e-003	-9.712316e-002
5.721497277559641e-003	-9.840066e-002
5.731262902559641e-003	-9.930780e-002
5.741028527559641e-003	-9.984117e-002
5.750794152559640e-003	-9.999876e-002
5.760559777559640e-003	-9.977997e-002
5.770325402559640e-003	-9.918564e-002
5.780091027559640e-003	-9.821799e-002
5.789856652559640e-003	-9.688067e-002
5.799622277559639e-003	-9.517872e-002
5.809387902559639e-003	-9.311854e-002
5.819153527559639e-003	-9.070788e-002
5.828919152559639e-003	-8.795581e-002
5.837606983470410e-003	-8.522888e-002
5.843869148909116e-003	-8.310535e-002
5.850928504276489e-003	-8.055741e-002
5.856956828002386e-003	-7.825597e-002
5.863194783289154e-003	-7.575636e-002
5.866155630865825e-003	-7.452895e-002
5.868705304420006e-003	-7.345131e-002
5.870676493392656e-003	-7.260524e-002
5.871782132322967e-003	-7.212579e-002
5.872724294120282e-003	-7.171448e-002
5.873525499645038e-003	-7.136273e-002
5.874407495182395e-003	-7.097343e-002
5.875928550224462e-003	-7.029694e-002
5.876743175850803e-003	-6.993198e-002
5.877635125226853e-003	-6.953029e-002
5.878762250139153e-003	-6.901956e-002
5.879987431741846e-003	-6.846046e-002
5.881230000464695e-003	-6.788930e-002
5.882657839516881e-003	-6.722786e-002
5.884034343142953e-003	-6.658509e-002
5.888661405284445e-003	-6.438819e-002
5.894490678839970e-003	-6.154325e-002
5.904256303839970e-003	-5.659420e-002
5.914021928839970e-003	-5.143214e-002
5.923787553839969e-003	-4.607650e-002
5.933553178839969e-003	-4.054743e-002
5.943318803839969e-003	-3.486576e-002
5.953084428839969e-003	-2.905286e-002
5.962850053839969e-003	-2.313061e-002
5.972615678839968e-003	-1.712130e-002
5.976581860227854e-003	-1.466102e-002
5.979798239425593e-003	-1.265908e-002
5.982068937398183e-003	-1.124260e-002
5.984220750276790e-003	-9.898161e-003
5.986637737377392e-003	-8.385898e-003
5.990199082618010e-003	-6.154207e-003
5.994637356563247e-003	-3.368811e-003
6.000899429865046e-003	5.651254e-004
6.004346739284987e-003	2.730797e-003
6.007404370883095e-003	4.650625e-003
6.010753140951489e-003	6.751258e-003
6.015220578613586e-003	9.548801e-003
6.020091160137381e-003	1.259015e-002
6.027040202829330e-003	1.690824e-002
6.036805827829330e-003	2.292021e-002
6.046571452829329e-003	2.884590e-002
6.056337077829329e-003	3.466303e-002
6.066102702829329e-003	4.034970e-002
6.075868327829329e-003	4.588449e-002
6.085633952829329e-003	5.124659e-002
6.095399577829328e-003	5.641581e-002
6.105165202829328e-003	6.137269e-002
6.108233633122337e-003	6.288335e-002
6.109941479232112e-003	6.371406e-002
6.111668755284215e-003	6.454677e-002
6.113323496016819e-003	6.533738e-002
6.114907357243724e-003	6.608751e-002
6.116371440894872e-003	6.677510e-002
6.118302293607870e-003	6.767324e-002
6.121237067365270e-003	6.901924e-002
6.124509144720331e-003	7.049226e-002
6.128817673560843e-003	7.238632e-002
6.136965945084200e-003	7.582224e-002
6.146731570084199e-003	7.967764e-002
6.156497195084199e-003	8.323315e-002
6.166262820084199e-003	8.647539e-002
6.176028445084199e-003	8.939216e-002
6.185794070084199e-003	9.197247e-002
6.195559695084198e-003	9.420662e-002
6.205325320084198e-003	9.608620e-002
6.215090945084198e-003	9.760413e-002
6.224856570084198e-003	9.875470e-002
6.234622195084198e-003	9.953357e-002
6.244387820084197e-003	9.993783e-002
6.254153445084197e-003	9.996595e-002
6.263919070084197e-003	9.961782e-002
6.273684695084197e-003	9.889475e-002
6.283450320084196e-003	9.779945e-002
6.293215945084196e-003	9.633607e-002
6.302981570084196e-003	9.451009e-002
6.322512820084196e-003	8.979921e-002
6.332278445084195e-003	8.693204e-002
6.342044070084195e-003	8.373767e-002
6.351809695084195e-003	8.022813e-002
6.361575320084195e-003	7.641663e-002
6.367387715679998e-003	7.401057e-002
6.373403501027396e-003	7.141642e-002
6.378372806424568e-003	6.919642e-002
6.381465275372711e-003	6.778069e-002
6.384404752743210e-003	6.641127e-002
6.387171508341011e-003	6.510161e-002
6.391483442148822e-003	6.302147e-002
6.396684665924227e-003	6.045090e-002
6.404590174711683e-003	5.642112e-002
6.414355799711683e-003	5.125212e-002
6.424121424711683e-003	4.589021e-002
6.433887049711683e-003	4.035559e-002
6.443652674711683e-003	3.466907e-002
6.453418299711682e-003	2.885207e-002
6.463183924711682e-003	2.292647e-002
6.472949549711682e-003	1.691459e-002
6.480968307365770e-003	1.192949e-002
6.484815770749125e-003	9.526066e-003
6.488624252084122e-003	7.141509e-003
6.490532349240900e-003	5.945193e-003
6.493139424018498e-003	4.309292e-003
6.495618417432198e-003	2.752682e-003
6.499887593621977e-003	7.062701e-005
6.505388435403813e-003	-3.385007e-003
6.509309074308562e-003	-5.845729e-003
6.512329555108060e-003	-7.739142e-003
6.515349608383725e-003	-9.629499e-003
6.518520819827551e-003	-1.161073e-002
6.523033583163096e-003	-1.442196e-002
6.527993953798605e-003	-1.749857e-002
6.535053424602495e-003	-2.184708e-002
6.544819049602495e-003	-2.778991e-002
6.554584674602495e-003	-3.362815e-002
6.564350299602495e-003	-3.933981e-002
6.574115924602495e-003	-4.490342e-002
6.583881549602494e-003	-5.029801e-002
6.593647174602494e-003	-5.550329e-002
6.603412799602494e-003	-6.049968e-002
6.607333666116626e-003	-6.244267e-002
6.607379613771089e-003	-6.246522e-002
6.607563404388939e-003	-6.255535e-002
6.607808458546072e-003	-6.267540e-002
6.608298566860338e-003	-6.291506e-002
6.609238276784630e-003	-6.337290e-002
6.610760509218001e-003	-6.410985e-002
6.612663245934491e-003	-6.502277e-002
6.615062646283413e-003	-6.616071e-002
6.615920562912010e-003	-6.656395e-002
6.616920485530442e-003	-6.703150e-002
6.618243314984565e-003	-6.764595e-002
6.619605098089533e-003	-6.827363e-002
6.621766374020936e-003	-6.925952e-002
6.624078764735202e-003	-7.030020e-002
6.628074333666896e-003	-7.206329e-002
6.633649656710214e-003	-7.444733e-002
6.639389574758165e-003	-7.680628e-002
6.644213546801721e-003	-7.871167e-002
6.647286814467820e-003	-7.988797e-002
6.650584079954126e-003	-8.111686e-002
6.654136019305377e-003	-8.240171e-002
6.657554024298191e-003	-8.359937e-002
6.661220935838376e-003	-8.484136e-002
6.666742622533550e-003	-8.662640e-002
6.675597309775798e-003	-8.927041e-002
6.685362934775798e-003	-9.186579e-002
6.695128559775798e-003	-9.411541e-002
6.704894184775797e-003	-9.601080e-002
6.714659809775797e-003	-9.754483e-002
6.724425434775797e-003	-9.871171e-002
6.734191059775797e-003	-9.950708e-002
6.743956684775797e-003	-9.992792e-002
6.753722309775796e-003	-9.997265e-002
6.763487934775796e-003	-9.964111e-002
6.773253559775796e-003	-9.893455e-002
6.783019184775796e-003	-9.785561e-002
6.792784809775796e-003	-9.640837e-002
6.802550434775795e-003	-9.459826e-002
6.812316059775795e-003	-9.243212e-002
6.822081684775795e-003	-8.991808e-002
6.831847309775795e-003	-8.706561e-002
6.838729687353582e-003	-8.485778e-002
6.845418548551085e-003	-8.255995e-002
6.852354882729200e-003	-8.002318e-002
6.858184253234173e-003	-7.777351e-002
6.863092596704621e-003	-7.579826e-002
6.865731249448280e-003	-7.470647e-002
6.868746099815115e-003	-7.343391e-002
6.870255076032471e-003	-7.278705e-002
6.871220195059782e-003	-7.236990e-002
6.872335860282822e-003	-7.188436e-002
6.873324058150684e-003	-7.145134e-002
6.874221858149309e-003	-7.105555e-002
6.875057624132906e-003	-7.068507e-002
6.875772272331018e-003	-7.036673e-002
6.876505335358209e-003	-7.003872e-002
6.877452972661680e-003	-6.961250e-002
6.878795738765279e-003	-6.900433e-002
6.879975342369928e-003	-6.846600e-002
6.881434192934659e-003	-6.779505e-002
6.882698632932777e-003	-6.720889e-002
6.886797908289828e-003	-6.527962e-002
6.891524787892483e-003	-6.300129e-002
6.900450158689024e-003	-5.854946e-002
6.910215783689024e-003	-5.346816e-002
6.919981408689024e-003	-4.818560e-002
6.929747033689024e-003	-4.272169e-002
6.939512658689024e-003	-3.709698e-002
6.949278283689023e-003	-3.133265e-002
6.959043908689023e-003	-2.545039e-002
6.968809533689023e-003	-1.947234e-002
6.974012368568704e-003	-1.625605e-002
6.977196079269565e-003	-1.427915e-002
6.981093616001371e-003	-1.185131e-002
6.982522290476613e-003	-1.095951e-002
6.985299788014081e-003	-9.223288e-003
6.988046233630873e-003	-7.503713e-003
6.992527482394335e-003	-4.693396e-003
6.998616722028465e-003	-8.691282e-004
7.002273177167676e-003	1.428231e-003
7.005239809246147e-003	3.291674e-003
7.008843583782820e-003	5.553728e-003
7.012579593211029e-003	7.895764e-003
7.018253589331324e-003	1.144394e-002
7.023834521259943e-003	1.491976e-002
7.033321214821208e-003	2.078372e-002
7.043086839821208e-003	2.674278e-002
7.052852464821208e-003	3.260118e-002
7.062618089821207e-003	3.833688e-002
7.072383714821207e-003	4.392829e-002
7.082149339821207e-003	4.935436e-002
7.091914964821207e-003	5.459468e-002
7.101680589821207e-003	5.962951e-002
7.105958309151892e-003	6.176536e-002
7.108355135316107e-003	6.294268e-002
7.110520755960866e-003	6.399417e-002
7.111741678265812e-003	6.458176e-002
7.113307352123831e-003	6.532970e-002
7.114619328540665e-003	6.595159e-002
7.116357399033870e-003	6.676853e-002
7.118113868648525e-003	6.758603e-002
7.120293394865460e-003	6.858898e-002
7.123060814973668e-003	6.984390e-002
7.126419161546273e-003	7.133838e-002
7.132436935931912e-003	7.393643e-002
7.139252277827255e-003	7.675101e-002
7.148311769561709e-003	8.027367e-002
7.158077394561709e-003	8.377936e-002
7.167843019561708e-003	8.696973e-002
7.177608644561708e-003	8.983277e-002
7.187374269561708e-003	9.235770e-002
7.197139894561708e-003	9.453500e-002
7.206905519561708e-003	9.635650e-002
7.216671144561707e-003	9.781534e-002
7.226436769561707e-003	9.890603e-002
7.236202394561707e-003	9.962445e-002
7.245968019561707e-003	9.996791e-002
7.255733644561706e-003	9.993511e-002
7.265499269561706e-003	9.952618e-002
7.275264894561706e-003	9.874266e-002
7.285030519561706e-003	9.758749e-002
7.294796144561706e-003	9.606502e-002
7.314327394561705e-003	9.194248e-002
7.324093019561705e-003	8.935792e-002
7.333858644561705e-003	8.643704e-002
7.343624269561705e-003	8.319082e-002
7.353389894561704e-003	7.963150e-002
7.363155519561704e-003	7.577246e-002
7.368216228440793e-003	7.365949e-002
7.373785239297983e-003	7.124832e-002
7.379468594573613e-003	6.869773e-002
7.382606365913341e-003	6.725181e-002
7.385537285805704e-003	6.587758e-002
7.388592287621520e-003	6.442141e-002
7.392749131958200e-003	6.240202e-002
7.398591790914484e-003	5.949204e-002
7.406236972492071e-003	5.556383e-002
7.416002597492071e-003	5.036091e-002
7.425768222492071e-003	4.496844e-002
7.435533847492071e-003	3.940673e-002
7.445299472492071e-003	3.369669e-002
7.455065097492070e-003	2.785983e-002
7.464830722492070e-003	2.191811e-002
7.474596347492070e-003	1.589390e-002
7.481693629310517e-003	1.147689e-002
7.485234285744177e-003	9.264268e-003
7.489015842802848e-003	6.896072e-003
7.490957724394624e-003	5.678373e-003
7.493330527028145e-003	4.189327e-003
7.495803250927152e-003	2.636590e-003
7.500049149301887e-003	-3.088142e-005
7.504814573691218e-003	-3.024624e-003
7.509162547844668e-003	-5.753819e-003
7.512284344650122e-003	-7.710820e-003
7.515170174929149e-003	-9.517276e-003
7.518362142868326e-003	-1.151170e-002
7.522901068690879e-003	-1.433956e-002
7.527698326850132e-003	-1.731565e-002
7.534310095281225e-003	-2.139108e-002
7.543961096945781e-003	-2.727168e-002
7.553726721945780e-003	-3.311999e-002
7.563492346945780e-003	-3.884364e-002
7.573257971945780e-003	-4.442110e-002
7.583023596945780e-003	-4.983136e-002
7.592789221945779e-003	-5.505408e-002
7.602554846945779e-003	-6.006958e-002
7.607093104494602e-003	-6.232454e-002
7.607099752332808e-003	-6.232780e-002
7.607179526391283e-003	-6.236699e-002
7.607259300449759e-003	-6.240617e-002
7.607339074508234e-003	-6.244532e-002
7.607418848566710e-003	-6.248447e-002
7.607498622625186e-003	-6.252359e-002
7.607578396683661e-003	-6.256270e-002
7.607658170742136e-003	-6.260180e-002
7.608225452935739e-003	-6.287935e-002
7.609360017322945e-003	-6.343205e-002
7.610614969970290e-003	-6.403965e-002
7.611872658376647e-003	-6.464458e-002
7.613038470190117e-003	-6.520170e-002
7.613702082507743e-003	-6.551728e-002
7.614673207667883e-003	-6.597703e-002
7.615715296363492e-003	-6.646764e-002
7.616391076081334e-003	-6.678428e-002
7.617050438776328e-003	-6.709206e-002
7.618912483087170e-003	-6.795501e-002
7.620788601198713e-003	-6.881507e-002
7.622864565136255e-003	-6.975559e-002
7.625729409051080e-003	-7.103400e-002
7.628641593126865e-003	-7.230995e-002
7.634302926746891e-003	-7.472075e-002
7.641637542125007e-003	-7.770308e-002
7.646207629019105e-003	-7.947828e-002
7.649180577945405e-003	-8.059800e-002
7.653776079851787e-003	-8.227336e-002
7.656738308146683e-003	-8.331703e-002
7.660297197839863e-003	-8.453270e-002
7.664513180311499e-003	-8.591810e-002
7.672945145254769e-003	-8.850709e-002
7.682455381939417e-003	-9.112879e-002
7.692221006939417e-003	-9.348229e-002
7.701986631939417e-003	-9.548396e-002
7.711752256939417e-003	-9.712625e-002
7.721517881939416e-003	-9.840296e-002
7.731283506939416e-003	-9.930932e-002
7.741049131939416e-003	-9.984189e-002
7.750814756939416e-003	-9.999869e-002
7.760580381939415e-003	-9.977911e-002
7.770346006939415e-003	-9.918399e-002
7.780111631939415e-003	-9.821556e-002
7.789877256939415e-003	-9.687746e-002
7.799642881939415e-003	-9.517475e-002
7.809408506939414e-003	-9.311382e-002
7.819174131939414e-003	-9.070243e-002
7.828939756939414e-003	-8.794965e-002
7.836518051637178e-003	-8.558476e-002
7.842947560253466e-003	-8.342601e-002
7.849900978815645e-003	-8.093826e-002
7.855866710299574e-003	-7.868056e-002
7.861946831344878e-003	-7.626586e-002
7.864664155690676e-003	-7.515049e-002
7.868236550844053e-003	-7.365086e-002
7.869552597401486e-003	-7.308901e-002
7.870549742900242e-003	-7.265998e-002
7.871649340931340e-003	-7.218356e-002
7.872640899456593e-003	-7.175099e-002
7.873577743885554e-003	-7.133974e-002
7.874392434739478e-003	-7.098009e-002
7.875154342119814e-003	-7.064207e-002
7.875938565603299e-003	-7.029246e-002
7.876926128048717e-003	-6.984977e-002
7.878211417869633e-003	-6.926958e-002
7.879418843383347e-003	-6.872044e-002
7.880846428078655e-003	-6.806606e-002
7.882152297026416e-003	-6.746268e-002
7.886509097691482e-003	-6.541698e-002
7.891744033792513e-003	-6.289425e-002
7.901509658792513e-003	-5.800850e-002
7.911275283792513e-003	-5.290442e-002
7.921040908792512e-003	-4.760122e-002
7.930806533792512e-003	-4.211885e-002
7.940572158792512e-003	-3.647796e-002
7.950337783792512e-003	-3.069978e-002
7.960103408792512e-003	-2.480605e-002
7.969869033792511e-003	-1.881896e-002
7.974331020627525e-003	-1.605846e-002
7.977289830369992e-003	-1.422085e-002
7.980984106942087e-003	-1.191963e-002
7.982904539069571e-003	-1.072075e-002
7.985322944348483e-003	-9.208800e-003
7.988529154939311e-003	-7.201106e-003
7.993143234090826e-003	-4.306900e-003
8.000344188062216e-003	2.162596e-004
8.003890678138770e-003	2.444342e-003
8.007217252911029e-003	4.533180e-003
8.010700811536103e-003	6.718453e-003
8.015496429789061e-003	9.721316e-003
8.020589557644490e-003	1.290075e-002
8.028567402985413e-003	1.785320e-002
8.038333027985413e-003	2.385316e-002
8.048098652985412e-003	2.976334e-002
8.057864277985412e-003	3.556150e-002
8.067629902985412e-003	4.122581e-002
8.077395527985412e-003	4.673496e-002
8.087161152985412e-003	5.206821e-002
8.096926777985411e-003	5.720548e-002
8.106692402985411e-003	6.212745e-002
8.109263825534044e-003	6.338532e-002
8.111987154378282e-003	6.469944e-002
