time	V(n005)
4.731130357431193e-003	-5.438882e-001
4.740895982431193e-003	-5.436472e-001
4.750661607431193e-003	-5.430863e-001
4.760427232431193e-003	-5.419912e-001
4.769609583817451e-003	-5.404164e-001
4.778211818809186e-003	-5.385683e-001
4.783971106051969e-003	-5.372679e-001
4.786802133976617e-003	-5.367501e-001
4.790712688458316e-003	-5.362487e-001
4.792752048461644e-003	-5.360329e-001
4.794069249508443e-003	-5.358797e-001
4.795336019591832e-003	-5.356848e-001
4.796627880277898e-003	-5.354442e-001
4.797867884404521e-003	-5.351850e-001
4.799518201935350e-003	-5.348077e-001
4.800491771036477e-003	-5.345683e-001
4.801481821485563e-003	-5.343088e-001
4.802968884046751e-003	-5.338968e-001
4.804747661771826e-003	-5.333752e-001
4.806536887453347e-003	-5.328199e-001
4.808391562096869e-003	-5.322133e-001
4.810374800623625e-003	-5.315316e-001
4.812811157602655e-003	-5.306425e-001
4.817683871560716e-003	-5.286968e-001
4.827429299476837e-003	-5.243292e-001
4.837194924476837e-003	-5.192908e-001
4.846960549476836e-003	-5.133719e-001
4.856726174476836e-003	-5.063414e-001
4.866491799476836e-003	-4.978339e-001
4.876257424476836e-003	-4.872563e-001
4.886023049476836e-003	-4.735821e-001
4.895788674476835e-003	-4.548973e-001
4.905554299476835e-003	-4.272257e-001
4.915319924476835e-003	-3.838490e-001
4.925085549476835e-003	-3.179939e-001
4.934851174476835e-003	-2.276215e-001
4.944616799476834e-003	-1.163390e-001
4.954382424476834e-003	1.038898e-002
4.964148049476834e-003	1.474963e-001
4.973913674476834e-003	2.852042e-001
4.982501883598668e-003	3.855767e-001
4.991446901396164e-003	4.513925e-001
4.998501937742666e-003	4.777919e-001
5.006234168680540e-003	4.923966e-001
5.015999793680540e-003	5.039152e-001
5.025765418680540e-003	5.121547e-001
5.035531043680539e-003	5.185124e-001
5.045296668680539e-003	5.237462e-001
5.055062293680539e-003	5.282039e-001
5.064827918680539e-003	5.320431e-001
5.074593543680539e-003	5.353076e-001
5.077872921584835e-003	5.360744e-001
5.080475207127780e-003	5.364254e-001
5.082109087063047e-003	5.365774e-001
5.084117727857758e-003	5.367239e-001
5.086226680783448e-003	5.368515e-001
5.088818660415338e-003	5.369834e-001
5.091926886692026e-003	5.371171e-001
5.095896529119688e-003	5.372593e-001
5.100876650554579e-003	5.374050e-001
5.107301288998888e-003	5.375522e-001
5.117066913998888e-003	5.377191e-001
5.126702494973252e-003	5.378364e-001
5.136468119973252e-003	5.379200e-001
5.146233744973252e-003	5.379804e-001
5.155999369973251e-003	5.380237e-001
5.175530619973251e-003	5.380722e-001
5.195061869973251e-003	5.380797e-001
5.214593119973250e-003	5.380486e-001
5.234124369973250e-003	5.379725e-001
5.243889994973250e-003	5.379114e-001
5.253655619973249e-003	5.378281e-001
5.263421244973249e-003	5.377121e-001
5.273186869973249e-003	5.375493e-001
5.280684704721466e-003	5.373751e-001
5.288627238284726e-003	5.371348e-001
5.293308876727982e-003	5.369495e-001
5.299862617954837e-003	5.366031e-001
5.304155252431410e-003	5.362870e-001
5.308594381193697e-003	5.358316e-001
5.311066880727243e-003	5.354561e-001
5.313563558895297e-003	5.349191e-001
5.316230905052223e-003	5.341991e-001
5.320083731569576e-003	5.329656e-001
5.325099077305211e-003	5.310927e-001
5.332521439233716e-003	5.278669e-001
5.342287064233716e-003	5.229405e-001
5.352052689233716e-003	5.171810e-001
5.361818314233715e-003	5.103687e-001
5.371583939233715e-003	5.021888e-001
5.381349564233715e-003	4.921216e-001
5.391115189233715e-003	4.792768e-001
5.400880814233715e-003	4.620151e-001
5.410646439233714e-003	4.369090e-001
5.420412064233714e-003	3.977159e-001
5.430177689233714e-003	3.369649e-001
5.439943314233714e-003	2.509194e-001
5.449708939233714e-003	1.422511e-001
5.459474564233713e-003	1.666085e-002
5.469240189233713e-003	-1.205146e-001
5.479005814233713e-003	-2.599986e-001
5.488771439233713e-003	-3.781215e-001
5.498222979599544e-003	-4.508421e-001
5.505537416640696e-003	-4.786449e-001
5.513467759768630e-003	-4.933488e-001
5.523233384768630e-003	-5.045623e-001
5.532999009768630e-003	-5.126030e-001
5.542764634768630e-003	-5.188208e-001
5.552530259768629e-003	-5.239373e-001
5.562295884768629e-003	-5.282857e-001
5.572061509768629e-003	-5.320919e-001
5.576067700322001e-003	-5.335158e-001
5.576229526974650e-003	-5.335698e-001
5.576553180279946e-003	-5.336756e-001
5.577200486890538e-003	-5.338867e-001
5.578495100111724e-003	-5.343041e-001
5.579439157671633e-003	-5.346038e-001
5.580255619142125e-003	-5.348592e-001
5.581339267573199e-003	-5.351932e-001
5.582507277955228e-003	-5.355407e-001
5.583328903902885e-003	-5.357510e-001
5.584276985431977e-003	-5.359318e-001
5.585242338464163e-003	-5.360752e-001
5.586271472368411e-003	-5.362104e-001
5.587876675704795e-003	-5.364043e-001
5.590441278498299e-003	-5.367009e-001
5.593116501933715e-003	-5.370288e-001
5.596702732114118e-003	-5.375478e-001
5.600611334870817e-003	-5.382239e-001
5.607094756830006e-003	-5.394593e-001
5.613917388847339e-003	-5.407532e-001
5.623683013847339e-003	-5.424276e-001
5.630400578755378e-003	-5.432808e-001
5.636679673544822e-003	-5.437180e-001
5.642278856446429e-003	-5.438920e-001
5.648342236552507e-003	-5.439822e-001
5.654351228191950e-003	-5.440334e-001
5.664116853191950e-003	-5.440801e-001
5.673882478191950e-003	-5.441032e-001
5.683648103191949e-003	-5.441095e-001
5.693413728191949e-003	-5.441034e-001
5.703179353191949e-003	-5.440850e-001
5.712944978191949e-003	-5.440501e-001
5.722710603191948e-003	-5.439866e-001
5.732476228191948e-003	-5.438642e-001
5.742241853191948e-003	-5.435925e-001
5.752007478191948e-003	-5.429711e-001
5.761573956597058e-003	-5.418146e-001
5.771231238277158e-003	-5.400764e-001
5.779928043315527e-003	-5.381762e-001
5.784879436351737e-003	-5.370966e-001
5.787681302033360e-003	-5.366217e-001
5.791334149006360e-003	-5.361834e-001
5.793133875243876e-003	-5.359938e-001
5.794340416221006e-003	-5.358388e-001
5.796147238740609e-003	-5.355332e-001
5.797479592062664e-003	-5.352687e-001
5.798774732109141e-003	-5.349833e-001
5.799735124424259e-003	-5.347556e-001
5.800717135085399e-003	-5.345086e-001
5.801694417953428e-003	-5.342508e-001
5.802769097352025e-003	-5.339516e-001
5.804918456149221e-003	-5.333175e-001
5.807019481078249e-003	-5.326605e-001
5.808945460774371e-003	-5.320231e-001
5.813815143830547e-003	-5.302567e-001
5.819540932396595e-003	-5.279151e-001
5.829306557396594e-003	-5.234159e-001
5.839072182396594e-003	-5.182213e-001
5.848837807396594e-003	-5.121096e-001
5.858603432396594e-003	-5.048280e-001
5.868369057396594e-003	-4.959770e-001
5.878134682396593e-003	-4.849009e-001
5.887900307396593e-003	-4.704488e-001
5.897665932396593e-003	-4.503214e-001
5.907431557396593e-003	-4.200910e-001
5.917197182396593e-003	-3.728721e-001
5.926962807396592e-003	-3.023187e-001
5.936728432396592e-003	-2.075338e-001
5.946494057396592e-003	-9.287867e-002
5.956259682396592e-003	3.623976e-002
5.966025307396592e-003	1.745300e-001
5.975790932396591e-003	3.104511e-001
5.983784777740983e-003	3.991509e-001
5.992149397729307e-003	4.554551e-001
5.999054787639780e-003	4.792486e-001
6.006655231267052e-003	4.930429e-001
6.016420856267052e-003	5.043263e-001
6.026186481267052e-003	5.124596e-001
6.035952106267051e-003	5.187603e-001
6.045717731267051e-003	5.239564e-001
6.055483356267051e-003	5.283844e-001
6.065248981267051e-003	5.321871e-001
6.075014606267051e-003	5.353885e-001
6.078326582623111e-003	5.361289e-001
6.081749867503286e-003	5.365526e-001
6.083795164839375e-003	5.367150e-001
6.085378608780464e-003	5.368096e-001
6.087537334190379e-003	5.369258e-001
6.089755858915037e-003	5.370312e-001
6.091782265578031e-003	5.371161e-001
6.094161870032484e-003	5.372052e-001
6.096862285537795e-003	5.372953e-001
6.099662058881288e-003	5.373778e-001
6.103283689594527e-003	5.374712e-001
6.106943806678413e-003	5.375522e-001
6.112216388910289e-003	5.376504e-001
6.117461769719068e-003	5.377296e-001
6.125711058142192e-003	5.378271e-001
6.134030630343711e-003	5.379028e-001
6.143796255343711e-003	5.379684e-001
6.153561880343710e-003	5.380157e-001
6.173093130343710e-003	5.380700e-001
6.192624380343710e-003	5.380824e-001
6.212155630343709e-003	5.380563e-001
6.231686880343709e-003	5.379865e-001
6.241452505343709e-003	5.379300e-001
6.251218130343708e-003	5.378530e-001
6.260983755343708e-003	5.377464e-001
6.270749380343708e-003	5.375956e-001
6.280515005343708e-003	5.373821e-001
6.287251727520094e-003	5.371784e-001
6.293872710392007e-003	5.369161e-001
6.298199308237932e-003	5.366973e-001
6.302761323167474e-003	5.364119e-001
6.305920178972830e-003	5.361583e-001
6.308657922607481e-003	5.358661e-001
6.310532018719384e-003	5.355877e-001
6.312642999782969e-003	5.351635e-001
6.314614385927663e-003	5.346698e-001
6.318077451458136e-003	5.336452e-001
6.321982872336713e-003	5.322917e-001
6.329168243685891e-003	5.293942e-001
6.336754642487916e-003	5.258553e-001
6.346520267487916e-003	5.205616e-001
6.356285892487916e-003	5.143754e-001
6.366051517487916e-003	5.070195e-001
6.375817142487915e-003	4.981026e-001
6.385582767487915e-003	4.869735e-001
6.395348392487915e-003	4.724838e-001
6.405114017487915e-003	4.523210e-001
6.414879642487915e-003	4.219771e-001
6.424645267487914e-003	3.743247e-001
6.434410892487914e-003	3.027281e-001
6.444176517487914e-003	2.062735e-001
6.453942142487914e-003	8.958322e-002
6.463707767487914e-003	-4.165402e-002
6.473473392487913e-003	-1.817496e-001
6.483239017487913e-003	-3.180662e-001
6.491171201845834e-003	-4.047565e-001
6.499323463791953e-003	-4.576817e-001
6.506248219177191e-003	-4.805348e-001
6.513837735622492e-003	-4.938956e-001
6.523603360622491e-003	-5.048999e-001
6.533368985622491e-003	-5.128568e-001
6.543134610622491e-003	-5.190274e-001
6.552900235622491e-003	-5.241119e-001
6.562665860622491e-003	-5.284352e-001
6.572431485622490e-003	-5.322235e-001
6.576178058510187e-003	-5.335386e-001
6.578556882313619e-003	-5.343166e-001
6.580750822674369e-003	-5.350077e-001
6.582102736726938e-003	-5.354134e-001
6.583461090825174e-003	-5.357654e-001
6.584527262438174e-003	-5.359684e-001
6.585630109947906e-003	-5.361252e-001
6.586849054254440e-003	-5.362795e-001
6.588670267088807e-003	-5.364933e-001
6.591386964812407e-003	-5.368072e-001
6.594267767943270e-003	-5.371798e-001
6.598308907509238e-003	-5.378113e-001
6.602350499001050e-003	-5.385442e-001
6.610184512346330e-003	-5.400513e-001
6.617652518382457e-003	-5.414212e-001
6.627418143382457e-003	-5.429352e-001
6.633228190319923e-003	-5.435136e-001
6.640361791977460e-003	-5.438432e-001
6.644749962444543e-003	-5.439377e-001
6.650817937445517e-003	-5.440044e-001
6.658937996345936e-003	-5.440581e-001
6.668703621345935e-003	-5.440924e-001
6.678469246345935e-003	-5.441065e-001
6.688234871345935e-003	-5.441067e-001
6.698000496345935e-003	-5.440952e-001
6.707766121345935e-003	-5.440699e-001
6.717531746345934e-003	-5.440239e-001
6.727297371345934e-003	-5.439391e-001
6.737062996345934e-003	-5.437645e-001
6.746828621345934e-003	-5.433743e-001
6.755511555909159e-003	-5.426396e-001
6.764603408494001e-003	-5.413290e-001
6.774369033494001e-003	-5.394049e-001
6.783829434734381e-003	-5.373320e-001
6.787691426839301e-003	-5.366426e-001
6.792114173193756e-003	-5.360947e-001
6.792125123475097e-003	-5.360934e-001
6.792168924600462e-003	-5.360886e-001
6.792227326100947e-003	-5.360828e-001
6.792344129101919e-003	-5.360718e-001
6.792577735103862e-003	-5.360506e-001
6.793044947107748e-003	-5.360059e-001
6.793979371115520e-003	-5.358971e-001
6.794882365883317e-003	-5.357627e-001
6.795839733246323e-003	-5.355936e-001
6.796960261178337e-003	-5.353737e-001
6.798370438326245e-003	-5.350720e-001
6.799375132247857e-003	-5.348404e-001
6.800188270794655e-003	-5.346411e-001
6.801062678055941e-003	-5.344155e-001
6.802378307526866e-003	-5.340594e-001
6.803694560182535e-003	-5.336853e-001
6.805075991149269e-003	-5.332720e-001
6.806786111351128e-003	-5.327361e-001
6.808247209388012e-003	-5.322568e-001
6.812702847892521e-003	-5.306771e-001
6.817457223640477e-003	-5.287856e-001
6.826965975136387e-003	-5.245458e-001
6.836731600136387e-003	-5.195402e-001
6.846497225136387e-003	-5.136666e-001
6.856262850136387e-003	-5.066946e-001
6.866028475136387e-003	-4.982665e-001
6.875794100136386e-003	-4.878032e-001
6.885559725136386e-003	-4.743055e-001
6.895325350136386e-003	-4.559169e-001
6.905090975136386e-003	-4.287808e-001
6.914856600136386e-003	-3.862961e-001
6.924622225136385e-003	-3.215868e-001
6.934387850136385e-003	-2.323088e-001
6.944153475136385e-003	-1.218765e-001
6.953919100136385e-003	4.244212e-003
6.963684725136385e-003	1.410067e-001
6.973450350136384e-003	2.778648e-001
6.983215975136384e-003	3.909720e-001
6.992005823666031e-003	4.541315e-001
6.999050419926782e-003	4.791131e-001
7.006841649597775e-003	4.932791e-001
7.016607274597774e-003	5.045074e-001
7.026372899597774e-003	5.125948e-001
7.036138524597774e-003	5.188703e-001
7.045904149597774e-003	5.240498e-001
7.055669774597774e-003	5.284647e-001
7.065435399597773e-003	5.322524e-001
7.075201024597773e-003	5.354190e-001
7.078670833128491e-003	5.361769e-001
7.081943550977627e-003	5.365693e-001
7.083837467389414e-003	5.367173e-001
7.085628769685628e-003	5.368237e-001
7.087685795747783e-003	5.369331e-001
7.089856866467648e-003	5.370358e-001
7.092136105802935e-003	5.371310e-001
7.094643523101966e-003	5.372233e-001
7.097482452668305e-003	5.373160e-001
7.100291881020860e-003	5.373967e-001
7.103889368905582e-003	5.374871e-001
7.107420003650867e-003	5.375638e-001
7.112282006368171e-003	5.376533e-001
7.117375485527989e-003	5.377305e-001
7.125216396251281e-003	5.378245e-001
7.133612716249087e-003	5.379015e-001
7.143378341249087e-003	5.379675e-001
7.153143966249087e-003	5.380155e-001
7.172675216249086e-003	5.380708e-001
7.192206466249086e-003	5.380839e-001
7.211737716249085e-003	5.380586e-001
7.231268966249085e-003	5.379900e-001
7.241034591249085e-003	5.379342e-001
7.250800216249085e-003	5.378582e-001
7.260565841249084e-003	5.377533e-001
7.270331466249084e-003	5.376047e-001
7.280097091249084e-003	5.373907e-001
7.289862716249084e-003	5.370739e-001
7.298164497269177e-003	5.366613e-001
7.306218473388988e-003	5.360582e-001
7.310462743113193e-003	5.355369e-001
7.313309148025515e-003	5.349788e-001
7.316008967306721e-003	5.342579e-001
7.320861761556757e-003	5.326966e-001
7.325510433170496e-003	5.309403e-001
7.333494533884445e-003	5.274142e-001
7.343260158884445e-003	5.224164e-001
7.353025783884444e-003	5.165626e-001
7.362791408884444e-003	5.096320e-001
7.372557033884444e-003	5.012935e-001
7.382322658884444e-003	4.910004e-001
7.392088283884444e-003	4.778104e-001
7.401853908884443e-003	4.599755e-001
7.411619533884443e-003	4.338273e-001
7.421385158884443e-003	3.928309e-001
7.431150783884443e-003	3.296345e-001
7.440916408884443e-003	2.411454e-001
7.450682033884442e-003	1.305462e-001
7.460447658884442e-003	3.582861e-003
7.470213283884442e-003	-1.344190e-001
7.479978908884442e-003	-2.730308e-001
7.489744533884441e-003	-3.881949e-001
7.498642689266821e-003	-4.535848e-001
7.505685207549258e-003	-4.790729e-001
7.513441670525178e-003	-4.932823e-001
7.523207295525178e-003	-5.045180e-001
7.532972920525178e-003	-5.125747e-001
7.542738545525177e-003	-5.187987e-001
7.552504170525177e-003	-5.239184e-001
7.562269795525177e-003	-5.282694e-001
7.572035420525177e-003	-5.320771e-001
7.576075427940013e-003	-5.335131e-001
7.576238648814762e-003	-5.335677e-001
7.576565090564261e-003	-5.336746e-001
7.577217974063260e-003	-5.338876e-001
7.578523741061255e-003	-5.343084e-001
7.579473836525505e-003	-5.346099e-001
7.580314246486755e-003	-5.348727e-001
7.581409438899546e-003	-5.352100e-001
7.582593616662371e-003	-5.355588e-001
7.583425462136368e-003	-5.357634e-001
7.584534845341637e-003	-5.359645e-001
7.585564273752165e-003	-5.361149e-001
7.586616580476974e-003	-5.362496e-001
7.588721193926592e-003	-5.364944e-001
7.591357111421110e-003	-5.367972e-001
7.594359825674643e-003	-5.371892e-001
7.598730615956642e-003	-5.378832e-001
7.603062950881736e-003	-5.386763e-001
7.610616586959027e-003	-5.401301e-001
7.618762614704141e-003	-5.416051e-001
7.628528239704141e-003	-5.430549e-001
7.634401138993624e-003	-5.435891e-001
7.641284454817245e-003	-5.438653e-001
7.645788733694532e-003	-5.439506e-001
7.651846346426843e-003	-5.440112e-001
7.661441712666120e-003	-5.440674e-001
7.671207337666120e-003	-5.440966e-001
7.680972962666120e-003	-5.441065e-001
7.690738587666120e-003	-5.441036e-001
7.700504212666120e-003	-5.440890e-001
7.710269837666119e-003	-5.440592e-001
7.720035462666119e-003	-5.440053e-001
7.729801087666119e-003	-5.439041e-001
7.739566712666119e-003	-5.436891e-001
7.749332337666118e-003	-5.432027e-001
7.758102747688440e-003	-5.423244e-001
7.767138707320680e-003	-5.408776e-001
7.776904332320680e-003	-5.388533e-001
7.783882587015488e-003	-5.373060e-001
7.787499477783852e-003	-5.366564e-001
7.791479296895200e-003	-5.361521e-001
7.791574225685871e-003	-5.361421e-001
7.791682715732352e-003	-5.361316e-001
7.791899695825316e-003	-5.361111e-001
7.792333656011242e-003	-5.360714e-001
7.793201576383095e-003	-5.359886e-001
7.794036725344922e-003	-5.358881e-001
7.795150307866902e-003	-5.357158e-001
7.796071420765831e-003	-5.355496e-001
7.797186235621424e-003	-5.353252e-001
7.798888760853147e-003	-5.349512e-001
7.799877339970823e-003	-5.347159e-001
7.801072739477847e-003	-5.344109e-001
7.802260497934046e-003	-5.340917e-001
7.803419076681820e-003	-5.337644e-001
7.804833860093717e-003	-5.333441e-001
7.806560874787021e-003	-5.328057e-001
7.808263887942956e-003	-5.322489e-001
7.810289468007580e-003	-5.315542e-001
7.812554356320179e-003	-5.307318e-001
7.817084132945375e-003	-5.289406e-001
7.826143686195768e-003	-5.249373e-001
7.835909311195767e-003	-5.199898e-001
7.845674936195767e-003	-5.141968e-001
7.855440561195767e-003	-5.073285e-001
7.865206186195767e-003	-4.990408e-001
7.874971811195767e-003	-4.887787e-001
7.884737436195766e-003	-4.755905e-001
7.894503061195766e-003	-4.577183e-001
7.904268686195766e-003	-4.315150e-001
7.914034311195766e-003	-3.906013e-001
7.923799936195766e-003	-3.279474e-001
7.933565561195765e-003	-2.406672e-001
7.943331186195765e-003	-1.318012e-001
7.953096811195765e-003	-6.802389e-003
7.962862436195765e-003	1.292925e-001
7.972628061195764e-003	2.669572e-001
7.982393686195764e-003	3.826898e-001
7.991615018869696e-003	4.517365e-001
7.998853660519752e-003	4.785794e-001
8.006752213407253e-003	4.931631e-001
8.016517838407252e-003	5.044312e-001
8.026283463407252e-003	5.125353e-001
8.036049088407252e-003	5.188214e-001
8.045814713407252e-003	5.240083e-001
8.055580338407252e-003	5.284292e-001
8.065345963407251e-003	5.322239e-001
8.075111588407251e-003	5.354124e-001
8.078412896335062e-003	5.361448e-001
8.081790699148828e-003	5.365587e-001
8.083782090033945e-003	5.367166e-001
8.085402141894753e-003	5.368135e-001
8.087598674095699e-003	5.369317e-001
8.089765561128252e-003	5.370345e-001
8.091821129080567e-003	5.371206e-001
8.094155598943071e-003	5.372080e-001
8.096828835361244e-003	5.372972e-001
8.099603714446957e-003	5.373791e-001
8.103176237747553e-003	5.374715e-001
8.106827339188329e-003	5.375527e-001
8.112068171563918e-003	5.376508e-001
8.117313244208222e-003	5.377305e-001
8.125514935376986e-003	5.378280e-001
8.133804857720181e-003	5.379040e-001
8.143570482720181e-003	5.379700e-001
8.153336107720181e-003	5.380177e-001
8.172867357720180e-003	5.380725e-001
8.192398607720180e-003	5.380853e-001
8.211929857720179e-003	5.380597e-001
8.231461107720179e-003	5.379905e-001
8.241226732720179e-003	5.379344e-001
8.250992357720179e-003	5.378579e-001
8.260757982720178e-003	5.377523e-001
8.270523607720178e-003	5.376027e-001
8.280289232720178e-003	5.373912e-001
8.286987034764071e-003	5.371907e-001
8.293590013741118e-003	5.369320e-001
8.297925947785223e-003	5.367156e-001
8.302500957142585e-003	5.364323e-001
8.305778481208738e-003	5.361704e-001
8.308644926152879e-003	5.358643e-001
8.310610983564146e-003	5.355705e-001
8.312802698184440e-003	5.351257e-001
8.314859456161498e-003	5.346041e-001
8.318422817370946e-003	5.335357e-001
8.322452651652615e-003	5.321212e-001
8.329751426695184e-003	5.291405e-001
8.337621731556217e-003	5.254223e-001
8.347387356556216e-003	5.200577e-001
8.357152981556216e-003	5.137798e-001
8.366918606556216e-003	5.063049e-001
8.376684231556216e-003	4.972243e-001
8.386449856556216e-003	4.858554e-001
8.396215481556215e-003	4.709864e-001
8.405981106556215e-003	4.501602e-001
8.415746731556215e-003	4.186089e-001
8.425512356556215e-003	3.690543e-001
8.435277981556215e-003	2.951968e-001
8.445043606556214e-003	1.967267e-001
8.454809231556214e-003	7.853693e-002
8.464574856556214e-003	-5.373653e-002
8.474340481556214e-003	-1.941494e-001
8.484106106556213e-003	-3.288023e-001
8.492011623659678e-003	-4.119866e-001
8.500021059143466e-003	-4.605084e-001
8.507367690513518e-003	-4.828587e-001
8.515078821788449e-003	-4.955979e-001
8.524844446788448e-003	-5.060373e-001
8.534610071788448e-003	-5.137043e-001
8.544375696788448e-003	-5.197166e-001
8.554141321788448e-003	-5.246953e-001
8.563906946788448e-003	-5.289348e-001
8.573672571788447e-003	-5.327015e-001
8.573679724345820e-003	-5.327038e-001
8.573708334575313e-003	-5.327134e-001
8.573975363383907e-003	-5.328051e-001
8.574280539165157e-003	-5.329092e-001
8.574890890727657e-003	-5.331154e-001
8.576111593852657e-003	-5.335225e-001
8.577306075983617e-003	-5.339142e-001
8.578858018528358e-003	-5.344139e-001
8.579716995217954e-003	-5.346854e-001
8.580689424384821e-003	-5.349879e-001
8.581401929509647e-003	-5.352072e-001
8.582072808195505e-003	-5.354059e-001
8.583414565567219e-003	-5.357556e-001
8.584387671358726e-003	-5.359451e-001
8.585391101187598e-003	-5.360902e-001
8.586599956972788e-003	-5.362461e-001
8.588224528761922e-003	-5.364400e-001
8.590841685086321e-003	-5.367420e-001
8.593561316586821e-003	-5.370812e-001
8.597185997370622e-003	-5.376197e-001
8.601001042612988e-003	-5.382909e-001
8.608631133097722e-003	-5.397509e-001
8.615503244031432e-003	-5.410388e-001
8.625268869031432e-003	-5.426565e-001
8.631397272032311e-003	-5.433551e-001
8.639236287776761e-003	-5.437996e-001
8.644244688877666e-003	-5.439262e-001
8.650257797460466e-003	-5.439979e-001
8.657111361346108e-003	-5.440468e-001
8.666876986346108e-003	-5.440850e-001
8.676642611346108e-003	-5.441025e-001
8.686408236346107e-003	-5.441051e-001
8.696173861346107e-003	-5.440958e-001
8.705939486346107e-003	-5.440734e-001
8.715705111346107e-003	-5.440322e-001
8.725470736346106e-003	-5.439566e-001
8.735236361346106e-003	-5.438058e-001
8.745001986346106e-003	-5.434585e-001
8.754767611346106e-003	-5.427053e-001
8.763569246533338e-003	-5.415036e-001
8.773334871533338e-003	-5.396200e-001
8.782112294891124e-003	-5.376702e-001
8.786183594134784e-003	-5.368651e-001
8.789930732959783e-003	-5.363292e-001
8.792339707077712e-003	-5.360677e-001
8.793896241179034e-003	-5.358971e-001
8.794974979108123e-003	-5.357409e-001
8.796249541386237e-003	-5.355104e-001
8.797537258080034e-003	-5.352490e-001
8.799035613393205e-003	-5.349157e-001
8.799963209439052e-003	-5.346929e-001
8.801126566416791e-003	-5.343953e-001
8.802248237358068e-003	-5.340934e-001
8.803459159819043e-003	-5.337510e-001
8.804858515237365e-003	-5.333352e-001
8.806595909869335e-003	-5.327933e-001
8.808274124531362e-003	-5.322444e-001
8.810289442946928e-003	-5.315531e-001
8.812589092611551e-003	-5.307176e-001
8.817188391940798e-003	-5.288959e-001
8.826386990599292e-003	-5.248205e-001
8.836152615599292e-003	-5.198559e-001
8.845918240599292e-003	-5.140390e-001
8.855683865599292e-003	-5.071399e-001
8.865449490599291e-003	-4.988107e-001
8.875215115599291e-003	-4.884892e-001
8.884980740599291e-003	-4.752096e-001
8.894746365599291e-003	-4.571854e-001
8.904511990599291e-003	-4.307079e-001
8.914277615599290e-003	-3.893299e-001
8.924043240599290e-003	-3.260633e-001
8.933808865599290e-003	-2.381827e-001
8.943574490599290e-003	-1.288436e-001
8.953340115599289e-003	-3.505201e-003
8.963105740599289e-003	1.327959e-001
8.972871365599289e-003	2.702388e-001
8.982636990599289e-003	3.852225e-001
8.991719520746653e-003	4.524367e-001
8.998891165895549e-003	4.786991e-001
9.006748054423506e-003	4.931572e-001
9.016513679423506e-003	5.044273e-001
9.026279304423505e-003	5.125337e-001
9.036044929423505e-003	5.188203e-001
9.045810554423505e-003	5.240076e-001
9.055576179423505e-003	5.284287e-001
9.065341804423505e-003	5.322236e-001
9.075107429423504e-003	5.354097e-001
9.078461137081806e-003	5.361522e-001
9.081811101321122e-003	5.365617e-001
9.083777820383268e-003	5.367173e-001
9.085421533711753e-003	5.368157e-001
9.087637811694591e-003	5.369349e-001
9.089788644472742e-003	5.370368e-001
9.091866515660706e-003	5.371237e-001
9.094190323899855e-003	5.372105e-001
9.096868748128414e-003	5.372998e-001
9.099642899102582e-003	5.373816e-001
9.103206894499812e-003	5.374737e-001
9.106854745159054e-003	5.375547e-001
9.112058735294672e-003	5.376521e-001
9.117265479358302e-003	5.377311e-001
9.126507329321930e-003	5.378400e-001
9.134909044022971e-003	5.379147e-001
9.144674669022971e-003	5.379776e-001
9.154440294022971e-003	5.380235e-001
9.173971544022970e-003	5.380756e-001
9.193502794022970e-003	5.380863e-001
9.213034044022970e-003	5.380584e-001
9.232565294022969e-003	5.379863e-001
9.242330919022969e-003	5.379282e-001
9.252096544022969e-003	5.378491e-001
9.261862169022968e-003	5.377393e-001
9.271627794022968e-003	5.375835e-001
9.281393419022968e-003	5.373622e-001
9.288253000923095e-003	5.371466e-001
9.294884473732891e-003	5.368729e-001
9.299178705126820e-003	5.366455e-001
9.303710859664610e-003	5.363509e-001
9.306558789926908e-003	5.361134e-001
9.308573403757859e-003	5.358841e-001
9.310576180261845e-003	5.355769e-001
9.312727422968840e-003	5.351433e-001
9.314848448297917e-003	5.346056e-001
9.318626866496378e-003	5.334713e-001
9.322452647609428e-003	5.321233e-001
9.330104209835530e-003	5.289858e-001
9.337775760831776e-003	5.253505e-001
9.347541385831775e-003	5.199677e-001
9.357307010831775e-003	5.136734e-001
9.367072635831775e-003	5.061772e-001
9.376838260831775e-003	4.970672e-001
9.386603885831775e-003	4.856550e-001
9.396369510831774e-003	4.707173e-001
9.406135135831774e-003	4.497700e-001
9.415900760831774e-003	4.179994e-001
9.425666385831774e-003	3.681034e-001
9.435432010831774e-003	2.938463e-001
9.445197635831773e-003	1.950249e-001
9.454963260831773e-003	7.657528e-002
9.464728885831773e-003	-5.587669e-002
9.474494510831773e-003	-1.963326e-001
9.484260135831773e-003	-3.306532e-001
9.492169160145045e-003	-4.132696e-001
9.500158777512140e-003	-4.610508e-001
9.507565512027437e-003	-4.832478e-001
9.515327320488320e-003	-4.959190e-001
9.525092945488320e-003	-5.062584e-001
9.534858570488320e-003	-5.138704e-001
9.544624195488320e-003	-5.198521e-001
9.554389820488320e-003	-5.248100e-001
9.564155445488319e-003	-5.290331e-001
9.573921070488319e-003	-5.327855e-001
9.573928223045692e-003	-5.327877e-001
9.573956833275185e-003	-5.327974e-001
9.574223862083779e-003	-5.328888e-001
9.574529037865029e-003	-5.329924e-001
9.575139389427528e-003	-5.331978e-001
9.576360092552529e-003	-5.336036e-001
