time	V(n006)
1.874773813580540e-003	-4.446520e-001
1.884539438580540e-003	-4.350511e-001
1.894305063580540e-003	-4.225427e-001
1.904070688580540e-003	-4.051836e-001
1.913836313580540e-003	-3.792741e-001
1.923601938580540e-003	-3.393436e-001
1.933367563580540e-003	-2.803170e-001
1.943133188580540e-003	-2.006182e-001
1.952898813580540e-003	-1.026976e-001
1.962664438580540e-003	9.180626e-003
1.972430063580540e-003	1.294438e-001
1.982195688580540e-003	2.471651e-001
1.990741734434573e-003	3.332047e-001
1.998232901943552e-003	3.845772e-001
2.006480207882170e-003	4.172368e-001
2.015713001685074e-003	4.373004e-001
2.025478626685074e-003	4.494478e-001
2.035244251685073e-003	4.573278e-001
2.045009876685073e-003	4.631529e-001
2.054775501685073e-003	4.678532e-001
2.064541126685073e-003	4.718131e-001
2.074306751685072e-003	4.752633e-001
2.078044052462142e-003	4.764249e-001
2.080112756991815e-003	4.769789e-001
2.082152354195981e-003	4.774510e-001
2.083613498970626e-003	4.777408e-001
2.085733658961391e-003	4.780974e-001
2.087821589948624e-003	4.783901e-001
2.090848049523642e-003	4.787271e-001
2.094859852517028e-003	4.790739e-001
2.098514693916035e-003	4.793121e-001
2.102924192867315e-003	4.795236e-001
2.108704868671561e-003	4.797248e-001
2.117061002720532e-003	4.799282e-001
2.126826627720532e-003	4.800903e-001
2.136592252720532e-003	4.801995e-001
2.146357877720532e-003	4.802748e-001
2.156123502720531e-003	4.803280e-001
2.175654752720531e-003	4.803908e-001
2.195186002720530e-003	4.804115e-001
2.214717252720530e-003	4.803964e-001
2.234248502720530e-003	4.803427e-001
2.244014127720529e-003	4.802973e-001
2.253779752720529e-003	4.802349e-001
2.263545377720529e-003	4.801484e-001
2.273311002720529e-003	4.800276e-001
2.281769680190011e-003	4.798818e-001
2.289386060704422e-003	4.797078e-001
2.294457027496655e-003	4.795585e-001
2.299438613326378e-003	4.793682e-001
2.304578929255680e-003	4.791167e-001
2.308122330631367e-003	4.788950e-001
2.310497086412538e-003	4.787007e-001
2.312676330478925e-003	4.784579e-001
2.316196051064213e-003	4.779328e-001
2.319877854406112e-003	4.772004e-001
2.325813112977980e-003	4.756616e-001
2.333090861696048e-003	4.732871e-001
2.342856486696048e-003	4.693969e-001
2.352622111696047e-003	4.647606e-001
2.362387736696047e-003	4.592577e-001
2.372153361696047e-003	4.526901e-001
2.381918986696047e-003	4.447017e-001
2.391684611696047e-003	4.346843e-001
2.401450236696046e-003	4.215457e-001
2.411215861696046e-003	4.031130e-001
2.420981486696046e-003	3.752807e-001
2.430747111696046e-003	3.322680e-001
2.440512736696046e-003	2.692424e-001
2.450278361696045e-003	1.853368e-001
2.460043986696045e-003	8.359209e-002
2.469809611696045e-003	-3.143734e-002
2.479575236696045e-003	-1.531786e-001
2.489340861696044e-003	-2.683623e-001
2.498192706600915e-003	-3.515312e-001
2.505220442479134e-003	-3.945405e-001
2.512971934663653e-003	-4.212905e-001
2.522737559663652e-003	-4.401830e-001
2.532503184663652e-003	-4.513273e-001
2.542268809663652e-003	-4.586451e-001
2.552034434663652e-003	-4.641563e-001
2.561800059663652e-003	-4.686402e-001
2.571565684663651e-003	-4.725032e-001
2.575409118267138e-003	-4.738813e-001
2.575412675741484e-003	-4.738825e-001
2.575585467352563e-003	-4.739401e-001
2.575758258963641e-003	-4.739976e-001
2.575931050574719e-003	-4.740549e-001
2.576103842185798e-003	-4.741120e-001
2.576276633796876e-003	-4.741689e-001
2.576449425407955e-003	-4.742256e-001
2.576622217019033e-003	-4.742821e-001
2.577836501595710e-003	-4.746765e-001
2.578719189599471e-003	-4.749595e-001
2.579450723857298e-003	-4.751910e-001
2.580028186443041e-003	-4.753718e-001
2.581479969467281e-003	-4.758185e-001
2.582426698558353e-003	-4.761044e-001
2.583179970628770e-003	-4.763258e-001
2.583988909746341e-003	-4.765526e-001
2.584989359346375e-003	-4.768165e-001
2.586033547957487e-003	-4.770692e-001
2.588121925179711e-003	-4.775212e-001
2.590408495810792e-003	-4.779514e-001
2.594306519644090e-003	-4.785874e-001
2.599457563072600e-003	-4.793734e-001
2.604233778877567e-003	-4.801191e-001
2.611843376006361e-003	-4.813696e-001
2.619784243601678e-003	-4.826807e-001
2.627633743875110e-003	-4.838820e-001
2.633314167216115e-003	-4.845787e-001
2.639933009211151e-003	-4.851435e-001
2.644298524820368e-003	-4.853758e-001
2.650229911143050e-003	-4.855501e-001
2.659761863719645e-003	-4.857016e-001
2.669527488719645e-003	-4.857763e-001
2.679293113719645e-003	-4.858068e-001
2.689058738719645e-003	-4.858167e-001
2.698824363719645e-003	-4.858138e-001
2.708589988719644e-003	-4.857996e-001
2.718355613719644e-003	-4.857706e-001
2.728121238719644e-003	-4.857172e-001
2.737886863719644e-003	-4.856123e-001
2.747652488719644e-003	-4.853899e-001
2.756362935121973e-003	-4.849617e-001
2.765474025551057e-003	-4.841236e-001
2.775239650551056e-003	-4.827525e-001
2.784347832710822e-003	-4.811466e-001
2.787893383412640e-003	-4.804967e-001
2.792348456796751e-003	-4.797330e-001
2.792367596692100e-003	-4.797302e-001
2.792433219190441e-003	-4.797207e-001
2.792520715854896e-003	-4.797081e-001
2.792695709183805e-003	-4.796832e-001
2.793045695841623e-003	-4.796342e-001
2.793745669157259e-003	-4.795387e-001
2.794482110666527e-003	-4.794403e-001
2.795356163175541e-003	-4.793243e-001
2.796181344734281e-003	-4.792131e-001
2.797223945427269e-003	-4.790667e-001
2.799309146813245e-003	-4.787586e-001
2.800347173764567e-003	-4.785950e-001
2.801740725231432e-003	-4.783591e-001
2.803089201011307e-003	-4.781162e-001
2.804337227970730e-003	-4.778765e-001
2.805709172314732e-003	-4.775958e-001
2.807308640203517e-003	-4.772479e-001
2.808820238913039e-003	-4.768975e-001
2.813514202205093e-003	-4.756700e-001
2.818843916411388e-003	-4.740292e-001
2.828609541411388e-003	-4.705533e-001
2.838375166411388e-003	-4.664853e-001
2.848140791411388e-003	-4.616890e-001
2.857906416411388e-003	-4.560173e-001
2.867672041411387e-003	-4.492171e-001
2.877437666411387e-003	-4.408774e-001
2.887203291411387e-003	-4.303020e-001
2.896968916411387e-003	-4.161875e-001
2.906734541411386e-003	-3.960027e-001
2.916500166411386e-003	-3.653398e-001
2.926265791411386e-003	-3.185415e-001
2.936031416411386e-003	-2.515795e-001
2.945797041411386e-003	-1.645812e-001
2.955562666411385e-003	-6.098067e-002
2.965328291411385e-003	5.474140e-002
2.975093916411385e-003	1.761560e-001
2.983316375476608e-003	2.718210e-001
2.991918456533591e-003	3.513526e-001
2.998816160247738e-003	3.934880e-001
3.006445299144837e-003	4.201364e-001
3.016210924144836e-003	4.394257e-001
3.025976549144836e-003	4.508371e-001
3.035742174144836e-003	4.583126e-001
3.045507799144836e-003	4.639363e-001
3.055273424144835e-003	4.685148e-001
3.065039049144835e-003	4.723879e-001
3.074804674144835e-003	4.757641e-001
3.078148416593058e-003	4.767525e-001
3.080861775432678e-003	4.774149e-001
3.082486402284554e-003	4.777445e-001
3.084506019654013e-003	4.780875e-001
3.086487787067000e-003	4.783711e-001
3.088944032182186e-003	4.786607e-001
3.091710602197422e-003	4.789240e-001
3.095128158742120e-003	4.791785e-001
3.099376405049071e-003	4.794195e-001
3.104403047040275e-003	4.796267e-001
3.112548940163615e-003	4.798605e-001
3.121634790996004e-003	4.800386e-001
3.131400415996004e-003	4.801670e-001
3.141166040996004e-003	4.802553e-001
3.150931665996004e-003	4.803171e-001
3.160697290996003e-003	4.803610e-001
3.180228540996003e-003	4.804112e-001
3.199759790996003e-003	4.804229e-001
3.219291040996002e-003	4.803995e-001
3.238822290996002e-003	4.803364e-001
3.248587915996002e-003	4.802849e-001
3.258353540996001e-003	4.802142e-001
3.268119165996001e-003	4.801159e-001
3.277884790996001e-003	4.799763e-001
3.287650415996001e-003	4.797837e-001
3.293383673474777e-003	4.796292e-001
3.299679987247090e-003	4.794086e-001
3.303614034662479e-003	4.792306e-001
3.308062354720751e-003	4.789714e-001
3.310676675977708e-003	4.787723e-001
3.313219644050926e-003	4.785114e-001
3.316017201258743e-003	4.781224e-001
3.319739106812171e-003	4.774395e-001
3.323738404559335e-003	4.764838e-001
3.330971632863575e-003	4.742816e-001
3.340387780632806e-003	4.707566e-001
3.350153405632805e-003	4.663529e-001
3.359919030632805e-003	4.611203e-001
3.369684655632805e-003	4.548965e-001
3.379450280632805e-003	4.473790e-001
3.389215905632805e-003	4.380513e-001
3.398981530632804e-003	4.260038e-001
3.408747155632804e-003	4.094573e-001
3.418512780632804e-003	3.849527e-001
3.428278405632804e-003	3.470775e-001
3.438044030632804e-003	2.903198e-001
3.447809655632803e-003	2.124185e-001
3.457575280632803e-003	1.154705e-001
3.467340905632803e-003	3.807797e-003
3.477106530632803e-003	-1.170727e-001
3.486872155632803e-003	-2.369405e-001
3.495237730911689e-003	-3.234616e-001
3.503772795852752e-003	-3.841023e-001
3.511708431104619e-003	-4.165056e-001
3.521474056104619e-003	-4.376738e-001
3.531239681104619e-003	-4.497898e-001
3.541005306104619e-003	-4.575327e-001
3.550770931104618e-003	-4.632815e-001
3.560536556104618e-003	-4.679183e-001
3.570302181104618e-003	-4.718879e-001
3.574318493470567e-003	-4.733506e-001
3.576743292540709e-003	-4.741693e-001
3.579218720779446e-003	-4.749724e-001
3.580590076503171e-003	-4.754051e-001
3.581593651209041e-003	-4.757147e-001
3.582575044340902e-003	-4.760122e-001
3.583405474875932e-003	-4.762570e-001
3.584535343635046e-003	-4.765746e-001
3.585523644546540e-003	-4.768350e-001
3.586550451055513e-003	-4.770819e-001
3.588604064073460e-003	-4.775211e-001
3.591373543819884e-003	-4.780366e-001
3.594460195162581e-003	-4.785374e-001
3.598924660948991e-003	-4.792117e-001
3.603336437027841e-003	-4.798922e-001
3.610967984631398e-003	-4.811318e-001
3.619005914867642e-003	-4.824475e-001
3.628771539867641e-003	-4.839304e-001
3.634717328730023e-003	-4.846429e-001
3.641536255196079e-003	-4.851913e-001
3.646106408056364e-003	-4.854143e-001
3.652184393879343e-003	-4.855745e-001
3.661950018879343e-003	-4.857122e-001
3.671715643879343e-003	-4.857781e-001
3.681481268879343e-003	-4.858043e-001
3.691246893879343e-003	-4.858115e-001
3.701012518879342e-003	-4.858061e-001
3.710778143879342e-003	-4.857886e-001
3.720543768879342e-003	-4.857544e-001
3.730309393879342e-003	-4.856905e-001
3.740075018879342e-003	-4.855608e-001
3.749840643879341e-003	-4.852685e-001
3.759606268879341e-003	-4.846600e-001
3.768478059045983e-003	-4.837018e-001
3.777185882549212e-003	-4.823715e-001
3.784037666855901e-003	-4.811226e-001
3.786900601557109e-003	-4.805897e-001
3.791151807028365e-003	-4.798462e-001
3.791152961309053e-003	-4.798460e-001
3.791194845208288e-003	-4.798397e-001
3.791236729107523e-003	-4.798334e-001
3.791278613006758e-003	-4.798271e-001
3.791320496905994e-003	-4.798208e-001
3.791362380805229e-003	-4.798146e-001
3.791404264704464e-003	-4.798083e-001
3.791446148603699e-003	-4.798021e-001
3.792332636171764e-003	-4.796750e-001
3.793514619595851e-003	-4.795135e-001
3.794340642894845e-003	-4.794038e-001
3.795390241634996e-003	-4.792650e-001
3.796409887961544e-003	-4.791270e-001
3.797454728189456e-003	-4.789785e-001
3.799544408645280e-003	-4.786641e-001
3.800557427302088e-003	-4.785016e-001
3.801671030632141e-003	-4.783096e-001
3.803303598221177e-003	-4.780087e-001
3.804975378264663e-003	-4.776761e-001
3.807051799446465e-003	-4.772296e-001
3.808865623879185e-003	-4.768095e-001
3.813617434735576e-003	-4.755545e-001
3.819215727435896e-003	-4.738151e-001
3.828981352435896e-003	-4.703074e-001
3.838746977435895e-003	-4.662030e-001
3.848512602435895e-003	-4.613656e-001
3.858278227435895e-003	-4.556423e-001
3.868043852435895e-003	-4.487732e-001
3.877809477435895e-003	-4.403359e-001
3.887575102435894e-003	-4.296129e-001
3.897340727435894e-003	-4.152555e-001
3.907106352435894e-003	-3.946432e-001
3.916871977435894e-003	-3.632641e-001
3.926637602435894e-003	-3.154657e-001
3.936403227435894e-003	-2.474083e-001
3.946168852435894e-003	-1.594473e-001
3.955934477435893e-003	-5.511701e-002
3.965700102435893e-003	6.106752e-002
3.975465727435893e-003	1.825050e-001
3.983546090272135e-003	2.759629e-001
3.992001960527709e-003	3.531227e-001
3.998894241107132e-003	3.945227e-001
4.006497290033029e-003	4.206654e-001
4.016262915033029e-003	4.396980e-001
4.026028540033029e-003	4.510019e-001
4.035794165033029e-003	4.584309e-001
4.045559790033028e-003	4.640314e-001
4.055325415033028e-003	4.685957e-001
4.065091040033028e-003	4.724583e-001
4.074856665033028e-003	4.758299e-001
4.077986092402274e-003	4.767531e-001
4.080748097205622e-003	4.774257e-001
4.082352249251623e-003	4.777508e-001
4.084349674730542e-003	4.780906e-001
4.086164435433665e-003	4.783527e-001
4.088442626829564e-003	4.786274e-001
4.090867553451916e-003	4.788685e-001
4.093773064303602e-003	4.791002e-001
4.097511982334197e-003	4.793335e-001
4.102028505887357e-003	4.795450e-001
4.108738890632967e-003	4.797691e-001
4.117528885434390e-003	4.799717e-001
4.127294510434389e-003	4.801233e-001
4.137060135434389e-003	4.802259e-001
4.146825760434389e-003	4.802969e-001
4.156591385434389e-003	4.803473e-001
4.176122635434388e-003	4.804069e-001
4.195653885434388e-003	4.804260e-001
4.215185135434387e-003	4.804101e-001
4.234716385434387e-003	4.803564e-001
4.244482010434387e-003	4.803115e-001
4.254247635434387e-003	4.802499e-001
4.264013260434386e-003	4.801648e-001
4.273778885434386e-003	4.800451e-001
4.283544510434386e-003	4.798786e-001
4.290234010841798e-003	4.797221e-001
4.296278475682419e-003	4.795375e-001
4.300758813445829e-003	4.793650e-001
4.305191981155979e-003	4.791562e-001
4.307824057578612e-003	4.790030e-001
4.310435287864392e-003	4.788097e-001
4.312654506602240e-003	4.785976e-001
4.314825925147052e-003	4.783202e-001
4.318391657606203e-003	4.777255e-001
4.322017201074216e-003	4.769300e-001
4.329207245609848e-003	4.749031e-001
4.336758804339280e-003	4.722618e-001
4.346524429339280e-003	4.681220e-001
4.356290054339279e-003	4.632175e-001
4.366055679339279e-003	4.573957e-001
4.375821304339279e-003	4.504138e-001
4.385586929339279e-003	4.418499e-001
4.395352554339278e-003	4.309753e-001
4.405118179339278e-003	4.164042e-001
4.414883804339278e-003	3.954164e-001
4.424649429339278e-003	3.633027e-001
4.434415054339278e-003	3.142035e-001
4.444180679339277e-003	2.442648e-001
4.453946304339277e-003	1.540617e-001
4.463711929339277e-003	4.740365e-002
4.473477554339277e-003	-7.087991e-002
4.483243179339277e-003	-1.935127e-001
4.491171559378549e-003	-2.847896e-001
4.499317860751699e-003	-3.573647e-001
4.506246996103783e-003	-3.974388e-001
4.513840288515887e-003	-4.225020e-001
4.523605913515887e-003	-4.407724e-001
4.533371538515887e-003	-4.516844e-001
4.543137163515887e-003	-4.588983e-001
4.552902788515886e-003	-4.643540e-001
4.562668413515886e-003	-4.688010e-001
4.572434038515886e-003	-4.726310e-001
4.576524850177834e-003	-4.740734e-001
4.578584685456120e-003	-4.747544e-001
4.578596191238561e-003	-4.747581e-001
4.578757272192745e-003	-4.748096e-001
4.578941364711812e-003	-4.748682e-001
4.579309549749947e-003	-4.749850e-001
4.579947290850224e-003	-4.751860e-001
4.580346536438986e-003	-4.753109e-001
4.581734241099574e-003	-4.757379e-001
4.582977190704771e-003	-4.761128e-001
4.583819062369348e-003	-4.763588e-001
4.584674053635216e-003	-4.765947e-001
4.585972907307399e-003	-4.769279e-001
4.587272398197056e-003	-4.772283e-001
4.589871379976370e-003	-4.777567e-001
4.592344810958722e-003	-4.781944e-001
4.595629087237225e-003	-4.787080e-001
4.599478889444096e-003	-4.792874e-001
4.605821397910570e-003	-4.802754e-001
4.612458490860470e-003	-4.813610e-001
4.621910472479235e-003	-4.829081e-001
4.629354600293965e-003	-4.840132e-001
4.635283188694933e-003	-4.846970e-001
4.641855247365665e-003	-4.852019e-001
4.647127386787573e-003	-4.854442e-001
4.653005357431195e-003	-4.855902e-001
4.662770982431195e-003	-4.857175e-001
4.672536607431195e-003	-4.857792e-001
4.682302232431194e-003	-4.858036e-001
4.692067857431194e-003	-4.858097e-001
4.701833482431194e-003	-4.858034e-001
4.711599107431194e-003	-4.857847e-001
4.721364732431193e-003	-4.857485e-001
4.731130357431193e-003	-4.856807e-001
