Freq.	V(outder)/V(VIN)
3.31131121482588e+004	(2.49212850797327e+001dB,-9.01508151984392e+001°)
3.38844156139199e+004	(2.51400060793351e+001dB,-9.01543352079492e+001°)
3.46736850452528e+004	(2.53596527224139e+001dB,-9.01579377484416e+001°)
3.54813389233572e+004	(2.55802730312283e+001dB,-9.01616247852495e+001°)
3.63078054770098e+004	(2.58019177492581e+001dB,-9.01653983331353e+001°)
3.71535229097169e+004	(2.60246405189984e+001dB,-9.01692604577828e+001°)
3.80189396320557e+004	(2.62484980737887e+001dB,-9.01732132773603e+001°)
3.89045144994277e+004	(2.64735504450305e+001dB,-9.01772589641600e+001°)
3.98107170553493e+004	(2.66998611863037e+001dB,-9.01813997463208e+001°)
4.07380277804108e+004	(2.69274976160705e+001dB,-9.01856379096416e+001°)
4.16869383470331e+004	(2.71565310808572e+001dB,-9.01899757994946e+001°)
4.26579518801588e+004	(2.73870372410344e+001dB,-9.01944158228474e+001°)
4.36515832240161e+004	(2.76190963815785e+001dB,-9.01989604504041e+001°)
4.46683592150958e+004	(2.78527937504981e+001dB,-9.02036122188804e+001°)
4.57088189614870e+004	(2.80882199279545e+001dB,-9.02083737334237e+001°)
4.67735141287193e+004	(2.83254712295015e+001dB,-9.02132476701978e+001°)
4.78630092322633e+004	(2.85646501473250e+001dB,-9.02182367791472e+001°)
4.89778819368441e+004	(2.88058658338957e+001dB,-9.02233438869669e+001°)
5.01187233627267e+004	(2.90492346330531e+001dB,-9.02285719002979e+001°)
5.12861383991359e+004	(2.92948806642581e+001dB,-9.02339238091818e+001°)
5.24807460249767e+004	(2.95429364665706e+001dB,-9.02394026908046e+001°)
5.37031796370247e+004	(2.97935437098863e+001dB,-9.02450117135706e+001°)
5.49540873857619e+004	(3.00468539820925e+001dB,-9.02507541415523e+001°)
5.62341325190343e+004	(3.03030296621431e+001dB,-9.02566333393694e+001°)
5.75439937337151e+004	(3.05622448906258e+001dB,-9.02626527775616e+001°)
5.88843655355583e+004	(3.08246866512575e+001dB,-9.02688160385293e+001°)
6.02559586074351e+004	(3.10905559789625e+001dB,-9.02751268231328e+001°)
6.16595001861475e+004	(3.13600693128283e+001dB,-9.02815889580570e+001°)
6.30957344480186e+004	(3.16334600154030e+001dB,-9.02882064040679e+001°)
6.45654229034648e+004	(3.19109800836039e+001dB,-9.02949832653178e+001°)
6.60693448007589e+004	(3.21929020811081e+001dB,-9.03019237998842e+001°)
6.76082975391974e+004	(3.24795213276790e+001dB,-9.03090324317682e+001°)
6.91830970918929e+004	(3.27711583876881e+001dB,-9.03163137646327e+001°)
7.07945784384130e+004	(3.30681619084385e+001dB,-9.03237725976163e+001°)
7.24435960074982e+004	(3.33709118691718e+001dB,-9.03314139436464e+001°)
7.41310241300909e+004	(3.36798233143844e+001dB,-9.03392430507707e+001°)
7.58577575029175e+004	(3.39953506609522e+001dB,-9.03472654271610e+001°)
7.76247116628683e+004	(3.43179926884812e+001dB,-9.03554868706074e+001°)
7.94328234724272e+004	(3.46482983474483e+001dB,-9.03639135035424e+001°)
8.12830516164090e+004	(3.49868735516716e+001dB,-9.03725518149198e+001°)
8.31763771102661e+004	(3.53343891626167e+001dB,-9.03814087106517e+001°)
8.51138038202367e+004	(3.56915904259454e+001dB,-9.03904915748109e+001°)
8.70963589956071e+004	(3.60593081896143e+001dB,-9.03998083444888e+001°)
8.91250938133735e+004	(3.64384723233831e+001dB,-9.04093676021170e+001°)
9.12010839355899e+004	(3.68301278797682e+001dB,-9.04191786903415e+001°)
9.33254300796980e+004	(3.72354546976495e+001dB,-9.04292518562969e+001°)
9.54992586021425e+004	(3.76557913683374e+001dB,-9.04395984346316e+001°)
9.77237220955799e+004	(3.80926647840294e+001dB,-9.04502310821920e+001°)
9.99999999999988e+004	(3.85478269061245e+001dB,-9.04611640824445e+001°)
1.02329299228074e+005	(3.90233009801523e+001dB,-9.04724137453349e+001°)
1.04712854805089e+005	(3.95214402689301e+001dB,-9.04839989397152e+001°)
1.07151930523759e+005	(4.00450036078502e+001dB,-9.04959418129630e+001°)
1.09647819614317e+005	(4.05972539180308e+001dB,-9.05082687797651e+001°)
1.12201845430195e+005	(4.11820885939428e+001dB,-9.05210119058063e+001°)
1.14815362149687e+005	(4.18042150037528e+001dB,-9.05342108840628e+001°)
1.17489755493952e+005	(4.24693912352931e+001dB,-9.05479159232411e+001°)
1.20226443461740e+005	(4.31847635512755e+001dB,-9.05621920812749e+001°)
1.23026877081237e+005	(4.39593512780649e+001dB,-9.05771259650630e+001°)
1.25892541179415e+005	(4.48047638904045e+001dB,-9.05928364560196e+001°)
1.28824955169312e+005	(4.57362979906767e+001dB,-9.06094925994045e+001°)
1.31825673855639e+005	(4.67746846289007e+001dB,-9.06273449410785e+001°)
1.34896288259164e+005	(4.79490126424869e+001dB,-9.06467837968118e+001°)
1.38038426460287e+005	(4.93019277331854e+001dB,-9.06684559783973e+001°)
1.41253754462274e+005	(5.08996321605458e+001dB,-9.06935221382079e+001°)
1.44543977074591e+005	(5.28532359493690e+001dB,-9.07243020265332e+001°)
1.47910838816819e+005	(5.53716014885693e+001dB,-9.07662187452569e+001°)
1.51356124843619e+005	(5.89258238803530e+001dB,-9.08356334832559e+001°)
1.54881661891246e+005	(6.50350432295116e+001dB,-9.10156280697953e+001°)
1.58489319246109e+005	(9.86736976734622e+001dB,1.05131752152590e+002°)
1.62181009735891e+005	(6.46940574384084e+001dB,8.95898371358223e+001°)
1.65958690743754e+005	(5.87551618537087e+001dB,8.94181086345505e+001°)
1.69824365246172e+005	(5.52576263348014e+001dB,8.93485590804230e+001°)
1.73780082874935e+005	(5.27675424745217e+001dB,8.93046270255977e+001°)
1.77827941003890e+005	(5.08308583855757e+001dB,8.92707530240958e+001°)
1.81970085860996e+005	(4.92443924038127e+001dB,8.92417103472075e+001°)
1.86208713666284e+005	(4.78994689820693e+001dB,8.92152449574445e+001°)
1.90546071796322e+005	(4.67311030246298e+001dB,8.91902219814389e+001°)
1.94984459975802e+005	(4.56973249712427e+001dB,8.91660051742752e+001°)
1.99526231496885e+005	(4.47694516157399e+001dB,8.91422079724949e+001°)
2.04173794466950e+005	(4.39270099877315e+001dB,8.91185800914531e+001°)
2.08929613085401e+005	(4.31548754916074e+001dB,8.90949507285489e+001°)
2.13796208950220e+005	(4.24415576901811e+001dB,8.90711979381296e+001°)
2.18776162394952e+005	(4.17781222415875e+001dB,8.90472311104868e+001°)
2.23872113856831e+005	(4.11574851640893e+001dB,8.90229804476315e+001°)
2.29086765276774e+005	(4.05739350406139e+001dB,8.89983903784488e+001°)
2.34422881531989e+005	(4.00228001531941e+001dB,8.89734152929476e+001°)
2.39883291901946e+005	(3.95002107966416e+001dB,8.89480166946630e+001°)
2.45470891568500e+005	(3.90029258715185e+001dB,8.89221612492189e+001°)
2.51188643150955e+005	(3.85282039617115e+001dB,8.88958194156519e+001°)
2.57039578276883e+005	(3.80737058677336e+001dB,8.88689644663721e+001°)
2.63026799189535e+005	(3.76374198123760e+001dB,8.88415717721667e+001°)
2.69153480392688e+005	(3.72176032698680e+001dB,8.88136182716004e+001°)
2.75422870333813e+005	(3.68127371725693e+001dB,8.87850820710282e+001°)
2.81838293126442e+005	(3.64214894629722e+001dB,8.87559421386320e+001°)
2.88403150312657e+005	(3.60426857915253e+001dB,8.87261780671408e+001°)
2.95120922666635e+005	(3.56752857420018e+001dB,8.86957698873964e+001°)
3.01995172040197e+005	(3.53183633781883e+001dB,8.86646979200189e+001°)
3.09029543251355e+005	(3.49710912020119e+001dB,8.86329426559393e+001°)
3.16227766016834e+005	(3.46327268291773e+001dB,8.86004846590255e+001°)
3.23593656929624e+005	(3.43026018476760e+001dB,8.85673044857749e+001°)
3.31131121482586e+005	(3.39801124433588e+001dB,8.85333826183025e+001°)
3.38844156139198e+005	(3.36647114663303e+001dB,8.84986994077645e+001°)
3.46736850452527e+005	(3.33559016801046e+001dB,8.84632350260319e+001°)
3.54813389233570e+005	(3.30532299878258e+001dB,8.84269694239254e+001°)
3.63078054770096e+005	(3.27562824704185e+001dB,8.83898822946976e+001°)
3.71535229097167e+005	(3.24646801032074e+001dB,8.83519530417335e+001°)
3.80189396320556e+005	(3.21780750424592e+001dB,8.83131607496543e+001°)
3.89045144994275e+005	(3.18961473930359e+001dB,8.82734841581771e+001°)
3.98107170553492e+005	(3.16186023840897e+001dB,8.82329016382126e+001°)
4.07380277804107e+005	(3.13451678923584e+001dB,8.81913911697829e+001°)
4.16869383470329e+005	(3.10755922628174e+001dB,8.81489303214203e+001°)
4.26579518801586e+005	(3.08096423847186e+001dB,8.81054962307718e+001°)
4.36515832240160e+005	(3.05471019878020e+001dB,8.80610655861843e+001°)
4.46683592150957e+005	(3.02877701290046e+001dB,8.80156146090822e+001°)
4.57088189614868e+005	(3.00314598445592e+001dB,8.79691190369864e+001°)
4.67735141287191e+005	(2.97779969461504e+001dB,8.79215541070448e+001°)
4.78630092322631e+005	(2.95272189429464e+001dB,8.78728945399696e+001°)
4.89778819368439e+005	(2.92789740739427e+001dB,8.78231145242911e+001°)
5.01187233627265e+005	(2.90331204372585e+001dB,8.77721877008550e+001°)
5.12861383991357e+005	(2.87895252048778e+001dB,8.77200871474985e+001°)
5.24807460249765e+005	(2.85480639128909e+001dB,8.76667853638542e+001°)
5.37031796370245e+005	(2.83086198186172e+001dB,8.76122542562361e+001°)
5.49540873857616e+005	(2.80710833171191e+001dB,8.75564651225711e+001°)
5.62341325190341e+005	(2.78353514105781e+001dB,8.74993886373441e+001°)
5.75439937337148e+005	(2.76013272248262e+001dB,8.74409948365299e+001°)
5.88843655355580e+005	(2.73689195680338e+001dB,8.73812531024910e+001°)
6.02559586074349e+005	(2.71380425271640e+001dB,8.73201321488222e+001°)
6.16595001861473e+005	(2.69086150983242e+001dB,8.72576000051279e+001°)
6.30957344480184e+005	(2.66805608476067e+001dB,8.71936240017195e+001°)
6.45654229034646e+005	(2.64538075993978e+001dB,8.71281707542258e+001°)
6.60693448007586e+005	(2.62282871494814e+001dB,8.70612061481068e+001°)
6.76082975391971e+005	(2.60039350005617e+001dB,8.69926953230704e+001°)
6.91830970918926e+005	(2.57806901180892e+001dB,8.69226026573861e+001°)
7.07945784384127e+005	(2.55584947045047e+001dB,8.68508917520987e+001°)
7.24435960074979e+005	(2.53372939902153e+001dB,8.67775254151422e+001°)
7.41310241300906e+005	(2.51170360397947e+001dB,8.67024656453577e+001°)
7.58577575029172e+005	(2.48976715720533e+001dB,8.66256736164215e+001°)
7.76247116628680e+005	(2.46791537927635e+001dB,8.65471096606908e+001°)
7.94328234724269e+005	(2.44614382389454e+001dB,8.64667332529756e+001°)
8.12830516164087e+005	(2.42444826337259e+001dB,8.63845029942489e+001°)
8.31763771102658e+005	(2.40282467508815e+001dB,8.63003765953078e+001°)
8.51138038202363e+005	(2.38126922882571e+001dB,8.62143108604012e+001°)
8.70963589956067e+005	(2.35977827493325e+001dB,8.61262616708403e+001°)
8.91250938133732e+005	(2.33834833322719e+001dB,8.60361839686128e+001°)
9.12010839355895e+005	(2.31697608258561e+001dB,8.59440317400213e+001°)
9.33254300796976e+005	(2.29565835117475e+001dB,8.58497579993697e+001°)
9.54992586021421e+005	(2.27439210725892e+001dB,8.57533147727256e+001°)
9.77237220955795e+005	(2.25317445054817e+001dB,8.56546530817861e+001°)
9.99999999999984e+005	(2.23200260404186e+001dB,8.55537229278800e+001°)
1.02329299228074e+006	(2.21087390633019e+001dB,8.54504732761407e+001°)
1.04712854805088e+006	(2.18978580431838e+001dB,8.53448520398881e+001°)
1.07151930523759e+006	(2.16873584634152e+001dB,8.52368060652599e+001°)
1.09647819614317e+006	(2.14772167564039e+001dB,8.51262811161377e+001°)
1.12201845430195e+006	(2.12674102417107e+001dB,8.50132218594163e+001°)
1.14815362149686e+006	(2.10579170672320e+001dB,8.48975718506673e+001°)
1.17489755493951e+006	(2.08487161532370e+001dB,8.47792735202544e+001°)
1.20226443461739e+006	(2.06397871390452e+001dB,8.46582681599605e+001°)
1.23026877081236e+006	(2.04311103321453e+001dB,8.45344959101916e+001°)
1.25892541179415e+006	(2.02226666595722e+001dB,8.44078957478284e+001°)
1.28824955169311e+006	(2.00144376213712e+001dB,8.42784054747997e+001°)
1.31825673855639e+006	(1.98064052459903e+001dB,8.41459617074589e+001°)
1.34896288259163e+006	(1.95985520474545e+001dB,8.40104998668496e+001°)
1.38038426460286e+006	(1.93908609841830e+001dB,8.38719541699532e+001°)
1.41253754462273e+006	(1.91833154193241e+001dB,8.37302576220157e+001°)
1.44543977074590e+006	(1.89758990824853e+001dB,8.35853420100606e+001°)
1.47910838816818e+006	(1.87685960327512e+001dB,8.34371378976994e+001°)
1.51356124843618e+006	(1.85613906228821e+001dB,8.32855746213591e+001°)
1.54881661891246e+006	(1.83542674645985e+001dB,8.31305802880543e+001°)
1.58489319246109e+006	(1.81472113948608e+001dB,8.29720817748388e+001°)
1.62181009735890e+006	(1.79402074430593e+001dB,8.28100047300810e+001°)
1.65958690743753e+006	(1.77332407990358e+001dB,8.26442735767142e+001°)
1.69824365246172e+006	(1.75262967818645e+001dB,8.24748115176248e+001°)
1.73780082874935e+006	(1.73193608093225e+001dB,8.23015405433475e+001°)
1.77827941003889e+006	(1.71124183679874e+001dB,8.21243814422497e+001°)
1.81970085860995e+006	(1.69054549839033e+001dB,8.19432538133942e+001°)
1.86208713666284e+006	(1.66984561937605e+001dB,8.17580760822821e+001°)
1.90546071796322e+006	(1.64914075165394e+001dB,8.15687655196879e+001°)
1.94984459975801e+006	(1.62842944255728e+001dB,8.13752382638075e+001°)
1.99526231496885e+006	(1.60771023209856e+001dB,8.11774093459552e+001°)
2.04173794466950e+006	(1.58698165024745e+001dB,8.09751927200526e+001°)
2.08929613085400e+006	(1.56624221423950e+001dB,8.07685012961673e+001°)
2.13796208950220e+006	(1.54549042591266e+001dB,8.05572469783678e+001°)
2.18776162394952e+006	(1.52472476906922e+001dB,8.03413407071753e+001°)
2.23872113856830e+006	(1.50394370686118e+001dB,8.01206925069029e+001°)
2.29086765276773e+006	(1.48314567919734e+001dB,7.98952115381833e+001°)
2.34422881531988e+006	(1.46232910017121e+001dB,7.96648061559994e+001°)
2.39883291901945e+006	(1.44149235550898e+001dB,7.94293839735408e+001°)
2.45470891568499e+006	(1.42063380003735e+001dB,7.91888519322194e+001°)
2.51188643150954e+006	(1.39975175517171e+001dB,7.89431163781889e+001°)
2.57039578276882e+006	(1.37884450642548e+001dB,7.86920831457184e+001°)
2.63026799189534e+006	(1.35791030094201e+001dB,7.84356576477795e+001°)
2.69153480392687e+006	(1.33694734505115e+001dB,7.81737449742149e+001°)
2.75422870333812e+006	(1.31595380185295e+001dB,7.79062499978560e+001°)
2.81838293126441e+006	(1.29492778883189e+001dB,7.76330774889657e+001°)
2.88403150312656e+006	(1.27386737550538e+001dB,7.73541322383823e+001°)
2.95120922666634e+006	(1.25277058111123e+001dB,7.70693191897369e+001°)
3.01995172040196e+006	(1.23163537233926e+001dB,7.67785435811176e+001°)
3.09029543251354e+006	(1.21045966111315e+001dB,7.64817110965448e+001°)
3.16227766016832e+006	(1.18924130242925e+001dB,7.61787280276133e+001°)
3.23593656929623e+006	(1.16797809226003e+001dB,7.58695014456451e+001°)
3.31131121482585e+006	(1.14666776553045e+001dB,7.55539393846765e+001°)
3.38844156139197e+006	(1.12530799417667e+001dB,7.52319510355875e+001°)
3.46736850452526e+006	(1.10389638529697e+001dB,7.49034469516499e+001°)
3.54813389233569e+006	(1.08243047940608e+001dB,7.45683392657430e+001°)
3.63078054770095e+006	(1.06090774880471e+001dB,7.42265419194474e+001°)
3.71535229097166e+006	(1.03932559607700e+001dB,7.38779709041857e+001°)
3.80189396320555e+006	(1.01768135272961e+001dB,7.35225445145292e+001°)
3.89045144994274e+006	(9.95972277987008e+000dB,7.31601836137316e+001°)
3.98107170553490e+006	(9.74195557758267e+000dB,7.27908119114921e+001°)
4.07380277804106e+006	(9.52348303791711e+000dB,7.24143562538728e+001°)
4.16869383470328e+006	(9.30427553034354e+000dB,7.20307469252226e+001°)
4.26579518801585e+006	(9.08430267213974e+000dB,7.16399179618662e+001°)
4.36515832240158e+006	(8.86353332662200e+000dB,7.12418074772271e+001°)
4.46683592150955e+006	(8.64193560397691e+000dB,7.08363579979434e+001°)
4.57088189614867e+006	(8.41947686488894e+000dB,7.04235168104260e+001°)
4.67735141287190e+006	(8.19612372716289e+000dB,7.00032363171867e+001°)
4.78630092322630e+006	(7.97184207554221e+000dB,6.95754744021297e+001°)
4.89778819368437e+006	(7.74659707492550e+000dB,6.91401948038700e+001°)
5.01187233627263e+006	(7.52035318718180e+000dB,6.86973674959874e+001°)
5.12861383991356e+006	(7.29307419176287e+000dB,6.82469690729803e+001°)
5.24807460249763e+006	(7.06472321030519e+000dB,6.77889831405218e+001°)
5.37031796370243e+006	(6.83526273540662e+000dB,6.73234007084577e+001°)
5.49540873857615e+006	(6.60465466375298e+000dB,6.68502205848222e+001°)
5.62341325190339e+006	(6.37286033375598e+000dB,6.63694497689763e+001°)
5.75439937337146e+006	(6.13984056784864e+000dB,6.58811038418094e+001°)
5.88843655355578e+006	(5.90555571956454e+000dB,6.53852073507749e+001°)
6.02559586074347e+006	(5.66996572550521e+000dB,6.48817941873734e+001°)
6.16595001861471e+006	(5.43303016227374e+000dB,6.43709079545384e+001°)
6.30957344480182e+006	(5.19470830842370e+000dB,6.38526023212397e+001°)
6.45654229034644e+006	(4.95495921143967e+000dB,6.33269413614826e+001°)
6.60693448007584e+006	(4.71374175972928e+000dB,6.27939998747687e+001°)
6.76082975391969e+006	(4.47101475956788e+000dB,6.22538636849863e+001°)
6.91830970918924e+006	(4.22673701689392e+000dB,6.17066299146206e+001°)
7.07945784384125e+006	(3.98086742380814e+000dB,6.11524072311311e+001°)
7.24435960074977e+006	(3.73336504958167e+000dB,6.05913160623164e+001°)
7.41310241300904e+006	(3.48418923592852e+000dB,6.00234887775054e+001°)
7.58577575029170e+006	(3.23329969624603e+000dB,5.94490698314561e+001°)
7.76247116628677e+006	(2.98065661847447e+000dB,5.88682158679310e+001°)
7.94328234724267e+006	(2.72622077117411e+000dB,5.82810957800426e+001°)
8.12830516164084e+006	(2.46995361236543e+000dB,5.76878907246274e+001°)
8.31763771102655e+006	(2.21181740062625e+000dB,5.70887940881182e+001°)
8.51138038202361e+006	(1.95177530789059e+000dB,5.64840114016385e+001°)
8.70963589956064e+006	(1.68979153334687e+000dB,5.58737602033326e+001°)
8.91250938133729e+006	(1.42583141779012e+000dB,5.52582698462932e+001°)
9.12010839355893e+006	(1.15986155774474e+000dB,5.46377812508171e+001°)
9.33254300796974e+006	(8.91849918640947e-001dB,5.40125466001421e+001°)
9.54992586021418e+006	(6.21765946302146e-001dB,5.33828289792652e+001°)
9.77237220955792e+006	(3.49580675980847e-001dB,5.27489019569208e+001°)
1.00000000000000e+007	(7.52668381691408e-002dB,5.21110491113022e+001°)
