Freq.	V(v01)
1.20781383510678e+003	(-1.67677907184304e+000dB,1.78634041994910e+002°)
1.21338885046498e+003	(-1.67690071111143e+000dB,1.78627666208816e+002°)
1.21898959892487e+003	(-1.67702349265870e+000dB,1.78621260000875e+002°)
1.22461619926505e+003	(-1.67714742736927e+000dB,1.78614823216682e+002°)
1.23026877081238e+003	(-1.67727252623422e+000dB,1.78608355700923e+002°)
1.23594743344451e+003	(-1.67739880035240e+000dB,1.78601857297363e+002°)
1.24165230759241e+003	(-1.67752626093156e+000dB,1.78595327848843e+002°)
1.24738351424295e+003	(-1.67765491928944e+000dB,1.78588767197271e+002°)
1.25314117494142e+003	(-1.67778478685491e+000dB,1.78582175183614e+002°)
1.25892541179417e+003	(-1.67791587516913e+000dB,1.78575551647892e+002°)
1.26473634747115e+003	(-1.67804819588674e+000dB,1.78568896429171e+002°)
1.27057410520855e+003	(-1.67818176077700e+000dB,1.78562209365553e+002°)
1.27643880881135e+003	(-1.67831658172498e+000dB,1.78555490294171e+002°)
1.28233058265603e+003	(-1.67845267073278e+000dB,1.78548739051181e+002°)
1.28824955169314e+003	(-1.67859003992077e+000dB,1.78541955471752e+002°)
1.29419584144999e+003	(-1.67872870152878e+000dB,1.78535139390060e+002°)
1.30016957803329e+003	(-1.67886866791733e+000dB,1.78528290639279e+002°)
1.30617088813185e+003	(-1.67900995156898e+000dB,1.78521409051577e+002°)
1.31219989901921e+003	(-1.67915256508950e+000dB,1.78514494458099e+002°)
1.31825673855641e+003	(-1.67929652120921e+000dB,1.78507546688970e+002°)
1.32434153519467e+003	(-1.67944183278430e+000dB,1.78500565573277e+002°)
1.33045441797810e+003	(-1.67958851279807e+000dB,1.78493550939066e+002°)
1.33659551654645e+003	(-1.67973657436239e+000dB,1.78486502613333e+002°)
1.34276496113787e+003	(-1.67988603071896e+000dB,1.78479420422012e+002°)
1.34896288259166e+003	(-1.68003689524062e+000dB,1.78472304189973e+002°)
1.35518941235104e+003	(-1.68018918143292e+000dB,1.78465153741005e+002°)
1.36144468246596e+003	(-1.68034290293529e+000dB,1.78457968897814e+002°)
1.36772882559585e+003	(-1.68049807352263e+000dB,1.78450749482009e+002°)
1.37404197501252e+003	(-1.68065470710667e+000dB,1.78443495314098e+002°)
1.38038426460289e+003	(-1.68081281773736e+000dB,1.78436206213475e+002°)
1.38675582887189e+003	(-1.68097241960443e+000dB,1.78428881998409e+002°)
1.39315680294531e+003	(-1.68113352703884e+000dB,1.78421522486042e+002°)
1.39958732257262e+003	(-1.68129615451425e+000dB,1.78414127492372e+002°)
1.40604752412992e+003	(-1.68146031664853e+000dB,1.78406696832248e+002°)
1.41253754462276e+003	(-1.68162602820534e+000dB,1.78399230319357e+002°)
1.41905752168910e+003	(-1.68179330409566e+000dB,1.78391727766216e+002°)
1.42560759360219e+003	(-1.68196215937931e+000dB,1.78384188984165e+002°)
1.43218789927355e+003	(-1.68213260926660e+000dB,1.78376613783349e+002°)
1.43879857825585e+003	(-1.68230466911995e+000dB,1.78369001972716e+002°)
1.44543977074593e+003	(-1.68247835445538e+000dB,1.78361353360004e+002°)
1.45211161758775e+003	(-1.68265368094437e+000dB,1.78353667751728e+002°)
1.45881426027536e+003	(-1.68283066441537e+000dB,1.78345944953173e+002°)
1.46554784095592e+003	(-1.68300932085546e+000dB,1.78338184768381e+002°)
1.47231250243273e+003	(-1.68318966641218e+000dB,1.78330387000143e+002°)
1.47910838816821e+003	(-1.68337171739515e+000dB,1.78322551449983e+002°)
1.48593564228701e+003	(-1.68355549027789e+000dB,1.78314677918155e+002°)
1.49279440957900e+003	(-1.68374100169953e+000dB,1.78306766203623e+002°)
1.49968483550238e+003	(-1.68392826846658e+000dB,1.78298816104056e+002°)
1.50660706618675e+003	(-1.68411730755486e+000dB,1.78290827415816e+002°)
1.51356124843622e+003	(-1.68430813611113e+000dB,1.78282799933942e+002°)
1.52054752973250e+003	(-1.68450077145516e+000dB,1.78274733452144e+002°)
1.52756605823808e+003	(-1.68469523108142e+000dB,1.78266627762787e+002°)
1.53461698279930e+003	(-1.68489153266111e+000dB,1.78258482656881e+002°)
1.54170045294957e+003	(-1.68508969404402e+000dB,1.78250297924070e+002°)
1.54881661891249e+003	(-1.68528973326048e+000dB,1.78242073352616e+002°)
1.55596563160508e+003	(-1.68549166852328e+000dB,1.78233808729391e+002°)
1.56314764264096e+003	(-1.68569551822980e+000dB,1.78225503839862e+002°)
1.57036280433356e+003	(-1.68590130096387e+000dB,1.78217158468078e+002°)
1.57761126969936e+003	(-1.68610903549790e+000dB,1.78208772396659e+002°)
1.58489319246112e+003	(-1.68631874079493e+000dB,1.78200345406782e+002°)
1.59220872705118e+003	(-1.68653043601071e+000dB,1.78191877278168e+002°)
1.59955802861468e+003	(-1.68674414049580e+000dB,1.78183367789067e+002°)
1.60694125301289e+003	(-1.68695987379779e+000dB,1.78174816716249e+002°)
1.61435855682650e+003	(-1.68717765566334e+000dB,1.78166223834985e+002°)
1.62181009735894e+003	(-1.68739750604053e+000dB,1.78157588919036e+002°)
1.62929603263973e+003	(-1.68761944508095e+000dB,1.78148911740641e+002°)
1.63681652142782e+003	(-1.68784349314203e+000dB,1.78140192070499e+002°)
1.64437172321494e+003	(-1.68806967078930e+000dB,1.78131429677757e+002°)
1.65196179822903e+003	(-1.68829799879867e+000dB,1.78122624329993e+002°)
1.65958690743757e+003	(-1.68852849815883e+000dB,1.78113775793207e+002°)
1.66724721255107e+003	(-1.68876119007356e+000dB,1.78104883831798e+002°)
1.67494287602645e+003	(-1.68899609596414e+000dB,1.78095948208558e+002°)
1.68267406107048e+003	(-1.68923323747181e+000dB,1.78086968684649e+002°)
1.69044093164328e+003	(-1.68947263646019e+000dB,1.78077945019592e+002°)
1.69824365246176e+003	(-1.68971431501772e+000dB,1.78068876971249e+002°)
1.70608238900314e+003	(-1.68995829546036e+000dB,1.78059764295811e+002°)
1.71395730750844e+003	(-1.69020460033391e+000dB,1.78050606747778e+002°)
1.72186857498602e+003	(-1.69045325241676e+000dB,1.78041404079943e+002°)
1.72981635921511e+003	(-1.69070427472245e+000dB,1.78032156043379e+002°)
1.73780082874939e+003	(-1.69095769050229e+000dB,1.78022862387420e+002°)
1.74582215292052e+003	(-1.69121352324816e+000dB,1.78013522859644e+002°)
1.75388050184177e+003	(-1.69147179669505e+000dB,1.78004137205857e+002°)
1.76197604641164e+003	(-1.69173253482399e+000dB,1.77994705170073e+002°)
1.77010895831743e+003	(-1.69199576186472e+000dB,1.77985226494503e+002°)
1.77827941003894e+003	(-1.69226150229862e+000dB,1.77975700919530e+002°)
1.78648757485206e+003	(-1.69252978086141e+000dB,1.77966128183695e+002°)
1.79473362683254e+003	(-1.69280062254626e+000dB,1.77956508023678e+002°)
1.80301774085958e+003	(-1.69307405260657e+000dB,1.77946840174282e+002°)
1.81134009261962e+003	(-1.69335009655901e+000dB,1.77937124368407e+002°)
1.81970085861000e+003	(-1.69362878018654e+000dB,1.77927360337043e+002°)
1.82810021614276e+003	(-1.69391012954142e+000dB,1.77917547809238e+002°)
1.83653834334836e+003	(-1.69419417094835e+000dB,1.77907686512089e+002°)
1.84501541917949e+003	(-1.69448093100759e+000dB,1.77897776170716e+002°)
1.85353162341483e+003	(-1.69477043659813e+000dB,1.77887816508247e+002°)
1.86208713666288e+003	(-1.69506271488093e+000dB,1.77877807245792e+002°)
1.87068214036582e+003	(-1.69535779330215e+000dB,1.77867748102429e+002°)
1.87931681680328e+003	(-1.69565569959649e+000dB,1.77857638795178e+002°)
1.88799134909631e+003	(-1.69595646179049e+000dB,1.77847479038985e+002°)
1.89670592121116e+003	(-1.69626010820602e+000dB,1.77837268546695e+002°)
1.90546071796326e+003	(-1.69656666746357e+000dB,1.77827007029037e+002°)
1.91425592502110e+003	(-1.69687616848589e+000dB,1.77816694194597e+002°)
1.92309172891017e+003	(-1.69718864050141e+000dB,1.77806329749798e+002°)
1.93196831701694e+003	(-1.69750411304785e+000dB,1.77795913398879e+002°)
1.94088587759280e+003	(-1.69782261597596e+000dB,1.77785444843871e+002°)
1.94984459975806e+003	(-1.69814417945295e+000dB,1.77774923784572e+002°)
1.95884467350601e+003	(-1.69846883396646e+000dB,1.77764349918528e+002°)
1.96788628970686e+003	(-1.69879661032822e+000dB,1.77753722941006e+002°)
1.97696964011188e+003	(-1.69912753967790e+000dB,1.77743042544973e+002°)
1.98609491735739e+003	(-1.69946165348697e+000dB,1.77732308421069e+002°)
1.99526231496890e+003	(-1.69979898356267e+000dB,1.77721520257584e+002°)
2.00447202736518e+003	(-1.70013956205199e+000dB,1.77710677740432e+002°)
2.01372424986241e+003	(-1.70048342144571e+000dB,1.77699780553128e+002°)
2.02301917867829e+003	(-1.70083059458249e+000dB,1.77688828376760e+002°)
2.03235701093624e+003	(-1.70118111465303e+000dB,1.77677820889967e+002°)
2.04173794466955e+003	(-1.70153501520426e+000dB,1.77666757768905e+002°)
2.05116217882559e+003	(-1.70189233014370e+000dB,1.77655638687230e+002°)
2.06062991327002e+003	(-1.70225309374366e+000dB,1.77644463316064e+002°)
2.07014134879106e+003	(-1.70261734064575e+000dB,1.77633231323970e+002°)
2.07969668710372e+003	(-1.70298510586527e+000dB,1.77621942376927e+002°)
2.08929613085406e+003	(-1.70335642479572e+000dB,1.77610596138295e+002°)
2.09893988362355e+003	(-1.70373133321340e+000dB,1.77599192268795e+002°)
2.10862814993331e+003	(-1.70410986728208e+000dB,1.77587730426473e+002°)
2.11836113524852e+003	(-1.70449206355764e+000dB,1.77576210266674e+002°)
2.12813904598273e+003	(-1.70487795899291e+000dB,1.77564631442013e+002°)
2.13796208950225e+003	(-1.70526759094253e+000dB,1.77552993602343e+002°)
2.14783047413056e+003	(-1.70566099716773e+000dB,1.77541296394724e+002°)
2.15774440915269e+003	(-1.70605821584147e+000dB,1.77529539463397e+002°)
2.16770410481972e+003	(-1.70645928555341e+000dB,1.77517722449744e+002°)
2.17770977235318e+003	(-1.70686424531509e+000dB,1.77505844992264e+002°)
2.18776162394958e+003	(-1.70727313456501e+000dB,1.77493906726537e+002°)
2.19785987278485e+003	(-1.70768599317409e+000dB,1.77481907285192e+002°)
2.20800473301892e+003	(-1.70810286145088e+000dB,1.77469846297872e+002°)
2.21819641980024e+003	(-1.70852378014701e+000dB,1.77457723391205e+002°)
2.22843514927033e+003	(-1.70894879046274e+000dB,1.77445538188764e+002°)
2.23872113856836e+003	(-1.70937793405255e+000dB,1.77433290311036e+002°)
2.24905460583581e+003	(-1.70981125303073e+000dB,1.77420979375386e+002°)
2.25943577022100e+003	(-1.71024878997725e+000dB,1.77408604996022e+002°)
2.26986485188385e+003	(-1.71069058794352e+000dB,1.77396166783955e+002°)
2.28034207200044e+003	(-1.71113669045831e+000dB,1.77383664346970e+002°)
2.29086765276780e+003	(-1.71158714153376e+000dB,1.77371097289579e+002°)
2.30144181740853e+003	(-1.71204198567157e+000dB,1.77358465212991e+002°)
2.31206479017562e+003	(-1.71250126786905e+000dB,1.77345767715071e+002°)
2.32273679635713e+003	(-1.71296503362550e+000dB,1.77333004390300e+002°)
2.33345806228103e+003	(-1.71343332894859e+000dB,1.77320174829737e+002°)
2.34422881531995e+003	(-1.71390620036070e+000dB,1.77307278620977e+002°)
2.35504928389604e+003	(-1.71438369490570e+000dB,1.77294315348113e+002°)
2.36591969748579e+003	(-1.71486586015540e+000dB,1.77281284591693e+002°)
2.37684028662490e+003	(-1.71535274421648e+000dB,1.77268185928680e+002°)
2.38781128291321e+003	(-1.71584439573728e+000dB,1.77255018932406e+002°)
2.39883291901952e+003	(-1.71634086391479e+000dB,1.77241783172531e+002°)
2.40990542868662e+003	(-1.71684219850171e+000dB,1.77228478215001e+002°)
2.42102904673621e+003	(-1.71734844981368e+000dB,1.77215103622001e+002°)
2.43220400907384e+003	(-1.71785966873654e+000dB,1.77201658951911e+002°)
2.44343055269400e+003	(-1.71837590673376e+000dB,1.77188143759259e+002°)
2.45470891568506e+003	(-1.71889721585394e+000dB,1.77174557594677e+002°)
2.46603933723437e+003	(-1.71942364873847e+000dB,1.77160900004851e+002°)
2.47742205763332e+003	(-1.71995525862928e+000dB,1.77147170532476e+002°)
2.48885731828242e+003	(-1.72049209937669e+000dB,1.77133368716205e+002°)
2.50034536169646e+003	(-1.72103422544746e+000dB,1.77119494090601e+002°)
2.51188643150961e+003	(-1.72158169193285e+000dB,1.77105546186087e+002°)
2.52348077248061e+003	(-1.72213455455695e+000dB,1.77091524528895e+002°)
2.53512863049794e+003	(-1.72269286968502e+000dB,1.77077428641013e+002°)
2.54683025258507e+003	(-1.72325669433188e+000dB,1.77063258040136e+002°)
2.55858588690568e+003	(-1.72382608617082e+000dB,1.77049012239608e+002°)
2.57039578276890e+003	(-1.72440110354212e+000dB,1.77034690748373e+002°)
2.58226019063463e+003	(-1.72498180546214e+000dB,1.77020293070917e+002°)
2.59417936211885e+003	(-1.72556825163225e+000dB,1.77005818707213e+002°)
2.60615354999893e+003	(-1.72616050244822e+000dB,1.76991267152665e+002°)
2.61818300821902e+003	(-1.72675861900934e+000dB,1.76976637898050e+002°)
2.63026799189542e+003	(-1.72736266312811e+000dB,1.76961930429460e+002°)
2.64240875732198e+003	(-1.72797269733982e+000dB,1.76947144228242e+002°)
2.65460556197557e+003	(-1.72858878491234e+000dB,1.76932278770939e+002°)
2.66685866452151e+003	(-1.72921098985615e+000dB,1.76917333529229e+002°)
2.67916832481907e+003	(-1.72983937693440e+000dB,1.76902307969861e+002°)
2.69153480392695e+003	(-1.73047401167327e+000dB,1.76887201554595e+002°)
2.70395836410888e+003	(-1.73111496037242e+000dB,1.76872013740136e+002°)
2.71643926883912e+003	(-1.73176229011555e+000dB,1.76856743978067e+002°)
2.72897778280808e+003	(-1.73241606878135e+000dB,1.76841391714787e+002°)
2.74157417192792e+003	(-1.73307636505433e+000dB,1.76825956391443e+002°)
2.75422870333820e+003	(-1.73374324843609e+000dB,1.76810437443859e+002°)
2.76694164541155e+003	(-1.73441678925665e+000dB,1.76794834302470e+002°)
2.77971326775933e+003	(-1.73509705868596e+000dB,1.76779146392248e+002°)
2.79254384123738e+003	(-1.73578412874570e+000dB,1.76763373132636e+002°)
2.80543363795175e+003	(-1.73647807232106e+000dB,1.76747513937469e+002°)
2.81838293126449e+003	(-1.73717896317308e+000dB,1.76731568214905e+002°)
2.83139199579942e+003	(-1.73788687595080e+000dB,1.76715535367347e+002°)
2.84446110744795e+003	(-1.73860188620388e+000dB,1.76699414791368e+002°)
2.85759054337499e+003	(-1.73932407039532e+000dB,1.76683205877635e+002°)
2.87078058202473e+003	(-1.74005350591448e+000dB,1.76666908010825e+002°)
2.88403150312665e+003	(-1.74079027109015e+000dB,1.76650520569553e+002°)
2.89734358770136e+003	(-1.74153444520411e+000dB,1.76634042926283e+002°)
2.91071711806665e+003	(-1.74228610850461e+000dB,1.76617474447250e+002°)
2.92415237784338e+003	(-1.74304534222040e+000dB,1.76600814492373e+002°)
2.93764965196157e+003	(-1.74381222857470e+000dB,1.76584062415173e+002°)
2.95120922666643e+003	(-1.74458685079966e+000dB,1.76567217562683e+002°)
2.96483138952438e+003	(-1.74536929315088e+000dB,1.76550279275362e+002°)
2.97851642942923e+003	(-1.74615964092232e+000dB,1.76533246887001e+002°)
2.99226463660823e+003	(-1.74695798046139e+000dB,1.76516119724639e+002°)
3.00607630262827e+003	(-1.74776439918434e+000dB,1.76498897108464e+002°)
3.01995172040206e+003	(-1.74857898559189e+000dB,1.76481578351720e+002°)
3.03389118419431e+003	(-1.74940182928516e+000dB,1.76464162760614e+002°)
3.04789498962803e+003	(-1.75023302098185e+000dB,1.76446649634215e+002°)
3.06196343369072e+003	(-1.75107265253276e+000dB,1.76429038264355e+002°)
3.07609681474075e+003	(-1.75192081693857e+000dB,1.76411327935533e+002°)
3.09029543251364e+003	(-1.75277760836684e+000dB,1.76393517924805e+002°)
3.10455958812840e+003	(-1.75364312216954e+000dB,1.76375607501686e+002°)
3.11888958409398e+003	(-1.75451745490055e+000dB,1.76357595928038e+002°)
3.13328572431563e+003	(-1.75540070433388e+000dB,1.76339482457970e+002°)
3.14774831410136e+003	(-1.75629296948182e+000dB,1.76321266337721e+002°)
3.16227766016843e+003	(-1.75719435061370e+000dB,1.76302946805551e+002°)
3.17687407064982e+003	(-1.75810494927487e+000dB,1.76284523091628e+002°)
3.19153785510081e+003	(-1.75902486830604e+000dB,1.76265994417913e+002°)
3.20626932450551e+003	(-1.75995421186302e+000dB,1.76247359998040e+002°)
3.22106879128348e+003	(-1.76089308543672e+000dB,1.76228619037198e+002°)
3.23593656929633e+003	(-1.76184159587365e+000dB,1.76209770732011e+002°)
3.25087297385439e+003	(-1.76279985139660e+000dB,1.76190814270411e+002°)
3.26587832172341e+003	(-1.76376796162599e+000dB,1.76171748831513e+002°)
3.28095293113124e+003	(-1.76474603760131e+000dB,1.76152573585491e+002°)
3.29609712177463e+003	(-1.76573419180318e+000dB,1.76133287693439e+002°)
3.31131121482596e+003	(-1.76673253817573e+000dB,1.76113890307247e+002°)
3.32659553294010e+003	(-1.76774119214937e+000dB,1.76094380569462e+002°)
3.34195040026120e+003	(-1.76876027066405e+000dB,1.76074757613151e+002°)
3.35737614242960e+003	(-1.76978989219299e+000dB,1.76055020561758e+002°)
3.37287308658874e+003	(-1.77083017676665e+000dB,1.76035168528970e+002°)
3.38844156139208e+003	(-1.77188124599750e+000dB,1.76015200618562e+002°)
3.40408189701006e+003	(-1.77294322310489e+000dB,1.75995115924257e+002°)
3.41979442513714e+003	(-1.77401623294070e+000dB,1.75974913529572e+002°)
3.43557947899880e+003	(-1.77510040201524e+000dB,1.75954592507666e+002°)
3.45143739335862e+003	(-1.77619585852388e+000dB,1.75934151921187e+002°)
3.46736850452537e+003	(-1.77730273237395e+000dB,1.75913590822107e+002°)
3.48337315036018e+003	(-1.77842115521233e+000dB,1.75892908251569e+002°)
3.49945167028363e+003	(-1.77955126045358e+000dB,1.75872103239716e+002°)
3.51560440528304e+003	(-1.78069318330844e+000dB,1.75851174805526e+002°)
3.53183169791963e+003	(-1.78184706081312e+000dB,1.75830121956644e+002°)
3.54813389233581e+003	(-1.78301303185896e+000dB,1.75808943689204e+002°)
3.56451133426250e+003	(-1.78419123722284e+000dB,1.75787638987657e+002°)
3.58096437102642e+003	(-1.78538181959807e+000dB,1.75766206824587e+002°)
3.59749335155748e+003	(-1.78658492362590e+000dB,1.75744646160530e+002°)
3.61409862639620e+003	(-1.78780069592778e+000dB,1.75722955943788e+002°)
3.63078054770108e+003	(-1.78902928513804e+000dB,1.75701135110236e+002°)
3.64753946925614e+003	(-1.79027084193751e+000dB,1.75679182583131e+002°)
3.66437574647840e+003	(-1.79152551908753e+000dB,1.75657097272913e+002°)
3.68128973642538e+003	(-1.79279347146475e+000dB,1.75634878077006e+002°)
3.69828179780273e+003	(-1.79407485609678e+000dB,1.75612523879608e+002°)
3.71535229097179e+003	(-1.79536983219838e+000dB,1.75590033551491e+002°)
3.73250157795727e+003	(-1.79667856120836e+000dB,1.75567405949780e+002°)
3.74973002245490e+003	(-1.79800120682741e+000dB,1.75544639917739e+002°)
3.76703798983916e+003	(-1.79933793505651e+000dB,1.75521734284554e+002°)
3.78442584717100e+003	(-1.80068891423633e+000dB,1.75498687865100e+002°)
3.80189396320568e+003	(-1.80205431508729e+000dB,1.75475499459721e+002°)
3.81944270840053e+003	(-1.80343431075043e+000dB,1.75452167853988e+002°)
3.83707245492286e+003	(-1.80482907682928e+000dB,1.75428691818464e+002°)
3.85478357665779e+003	(-1.80623879143244e+000dB,1.75405070108464e+002°)
3.87257644921624e+003	(-1.80766363521721e+000dB,1.75381301463800e+002°)
3.89045144994288e+003	(-1.80910379143391e+000dB,1.75357384608536e+002°)
3.90840895792409e+003	(-1.81055944597140e+000dB,1.75333318250727e+002°)
3.92644935399607e+003	(-1.81203078740336e+000dB,1.75309101082155e+002°)
3.94457302075286e+003	(-1.81351800703564e+000dB,1.75284731778067e+002°)
3.96278034255447e+003	(-1.81502129895453e+000dB,1.75260208996893e+002°)
3.98107170553505e+003	(-1.81654086007626e+000dB,1.75235531379978e+002°)
3.99944749761105e+003	(-1.81807689019729e+000dB,1.75210697551290e+002°)
4.01790810848947e+003	(-1.81962959204588e+000dB,1.75185706117135e+002°)
4.03645392967613e+003	(-1.82119917133472e+000dB,1.75160555665860e+002°)
4.05508535448391e+003	(-1.82278583681462e+000dB,1.75135244767554e+002°)
4.07380277804120e+003	(-1.82438980032950e+000dB,1.75109771973736e+002°)
4.09260659730019e+003	(-1.82601127687250e+000dB,1.75084135817046e+002°)
4.11149721104530e+003	(-1.82765048464330e+000dB,1.75058334810924e+002°)
4.13047501990169e+003	(-1.82930764510672e+000dB,1.75032367449284e+002°)
4.14954042634371e+003	(-1.83098298305274e+000dB,1.75006232206181e+002°)
4.16869383470343e+003	(-1.83267672665750e+000dB,1.74979927535469e+002°)
4.18793565117926e+003	(-1.83438910754608e+000dB,1.74953451870458e+002°)
4.20726628384452e+003	(-1.83612036085641e+000dB,1.74926803623558e+002°)
4.22668614265611e+003	(-1.83787072530472e+000dB,1.74899981185921e+002°)
4.24619563946321e+003	(-1.83964044325228e+000dB,1.74872982927068e+002°)
4.26579518801601e+003	(-1.84142976077400e+000dB,1.74845807194514e+002°)
4.28548520397448e+003	(-1.84323892772818e+000dB,1.74818452313389e+002°)
4.30526610491719e+003	(-1.84506819782814e+000dB,1.74790916586039e+002°)
4.32513831035017e+003	(-1.84691782871531e+000dB,1.74763198291630e+002°)
4.34510224171580e+003	(-1.84878808203408e+000dB,1.74735295685738e+002°)
4.36515832240175e+003	(-1.85067922350837e+000dB,1.74707206999935e+002°)
4.38530697774995e+003	(-1.85259152301984e+000dB,1.74678930441356e+002°)
4.40554863506562e+003	(-1.85452525468817e+000dB,1.74650464192273e+002°)
4.42588372362636e+003	(-1.85648069695285e+000dB,1.74621806409642e+002°)
4.44631267469118e+003	(-1.85845813265722e+000dB,1.74592955224655e+002°)
4.46683592150972e+003	(-1.86045784913424e+000dB,1.74563908742276e+002°)
4.48745389933141e+003	(-1.86248013829440e+000dB,1.74534665040763e+002°)
4.50816704541469e+003	(-1.86452529671567e+000dB,1.74505222171192e+002°)
4.52897579903630e+003	(-1.86659362573554e+000dB,1.74475578156955e+002°)
4.54988060150058e+003	(-1.86868543154530e+000dB,1.74445730993260e+002°)
4.57088189614885e+003	(-1.87080102528654e+000dB,1.74415678646613e+002°)
4.59198012836878e+003	(-1.87294072315004e+000dB,1.74385419054293e+002°)
4.61317574560389e+003	(-1.87510484647684e+000dB,1.74354950123810e+002°)
4.63446919736298e+003	(-1.87729372186202e+000dB,1.74324269732358e+002°)
4.65586093522969e+003	(-1.87950768126078e+000dB,1.74293375726250e+002°)
4.67735141287208e+003	(-1.88174706209720e+000dB,1.74262265920343e+002°)
4.69894108605225e+003	(-1.88401220737563e+000dB,1.74230938097450e+002°)
4.72063041263600e+003	(-1.88630346579484e+000dB,1.74199390007740e+002°)
4.74241985260255e+003	(-1.88862119186498e+000dB,1.74167619368122e+002°)
4.76430986805426e+003	(-1.89096574602730e+000dB,1.74135623861617e+002°)
4.78630092322648e+003	(-1.89333749477719e+000dB,1.74103401136716e+002°)
4.80839348449739e+003	(-1.89573681078978e+000dB,1.74070948806721e+002°)
4.83058802039783e+003	(-1.89816407304916e+000dB,1.74038264449076e+002°)
4.85288500162131e+003	(-1.90061966698057e+000dB,1.74005345604678e+002°)
4.87528490103397e+003	(-1.90310398458603e+000dB,1.73972189777170e+002°)
4.89778819368457e+003	(-1.90561742458339e+000dB,1.73938794432229e+002°)
4.92039535681462e+003	(-1.90816039254886e+000dB,1.73905156996826e+002°)
4.94310686986846e+003	(-1.91073330106325e+000dB,1.73871274858471e+002°)
4.96592321450347e+003	(-1.91333656986205e+000dB,1.73837145364447e+002°)
4.98884487460023e+003	(-1.91597062598912e+000dB,1.73802765821020e+002°)
5.01187233627283e+003	(-1.91863590395463e+000dB,1.73768133492630e+002°)
5.03500608787916e+003	(-1.92133284589689e+000dB,1.73733245601068e+002°)
5.05824662003125e+003	(-1.92406190174858e+000dB,1.73698099324631e+002°)
5.08159442560572e+003	(-1.92682352940722e+000dB,1.73662691797252e+002°)
5.10504999975418e+003	(-1.92961819491018e+000dB,1.73627020107623e+002°)
5.12861383991376e+003	(-1.93244637261425e+000dB,1.73591081298277e+002°)
5.15228644581768e+003	(-1.93530854538004e+000dB,1.73554872364671e+002°)
5.17606831950579e+003	(-1.93820520476137e+000dB,1.73518390254225e+002°)
