Freq.	V(fb4)/V(inm4)
1.15345325782109e+003	(-3.83545444057772e+001dB,-4.69620233571528e+001°)
1.15877735615513e+003	(-3.82959081726110e+001dB,-4.68299914160168e+001°)
1.16412602941049e+003	(-3.82371802346333e+001dB,-4.66979182603028e+001°)
1.16949939101987e+003	(-3.81783605380852e+001dB,-4.65658066508567e+001°)
1.17489755493953e+003	(-3.81194490330547e+001dB,-4.64336593524108e+001°)
1.18032063565173e+003	(-3.80604456734856e+001dB,-4.63014791333056e+001°)
1.18576874816716e+003	(-3.80013504171875e+001dB,-4.61692687652084e+001°)
1.19124200802738e+003	(-3.79421632258386e+001dB,-4.60370310227960e+001°)
1.19674053130725e+003	(-3.78828840649972e+001dB,-4.59047686834895e+001°)
1.20226443461742e+003	(-3.78235129041032e+001dB,-4.57724845271359e+001°)
1.20781383510678e+003	(-3.77640497164849e+001dB,-4.56401813357252e+001°)
1.21338885046498e+003	(-3.77044944793650e+001dB,-4.55078618931039e+001°)
1.21898959892487e+003	(-3.76448471738616e+001dB,-4.53755289846553e+001°)
1.22461619926505e+003	(-3.75851077849944e+001dB,-4.52431853970310e+001°)
1.23026877081238e+003	(-3.75252763016849e+001dB,-4.51108339178404e+001°)
1.23594743344451e+003	(-3.74653527167578e+001dB,-4.49784773353374e+001°)
1.24165230759241e+003	(-3.74053370269462e+001dB,-4.48461184381696e+001°)
1.24738351424295e+003	(-3.73452292328880e+001dB,-4.47137600150352e+001°)
1.25314117494142e+003	(-3.72850293391270e+001dB,-4.45814048544087e+001°)
1.25892541179417e+003	(-3.72247373541130e+001dB,-4.44490557442423e+001°)
1.26473634747115e+003	(-3.71643532901995e+001dB,-4.43167154716643e+001°)
1.27057410520855e+003	(-3.71038771636408e+001dB,-4.41843868226820e+001°)
1.27643880881135e+003	(-3.70433089945932e+001dB,-4.40520725819013e+001°)
1.28233058265603e+003	(-3.69826488071054e+001dB,-4.39197755322024e+001°)
1.28824955169314e+003	(-3.69218966291192e+001dB,-4.37874984544693e+001°)
1.29419584144999e+003	(-3.68610524924635e+001dB,-4.36552441272878e+001°)
1.30016957803329e+003	(-3.68001164328478e+001dB,-4.35230153266382e+001°)
1.30617088813185e+003	(-3.67390884898578e+001dB,-4.33908148256261e+001°)
1.31219989901921e+003	(-3.66779687069472e+001dB,-4.32586453941681e+001°)
1.31825673855641e+003	(-3.66167571314311e+001dB,-4.31265097987060e+001°)
1.32434153519467e+003	(-3.65554538144790e+001dB,-4.29944108019276e+001°)
1.33045441797810e+003	(-3.64940588111038e+001dB,-4.28623511624523e+001°)
1.33659551654645e+003	(-3.64325721801541e+001dB,-4.27303336345646e+001°)
1.34276496113787e+003	(-3.63709939843049e+001dB,-4.25983609679167e+001°)
1.34896288259166e+003	(-3.63093242900458e+001dB,-4.24664359072408e+001°)
1.35518941235104e+003	(-3.62475631676688e+001dB,-4.23345611920572e+001°)
1.36144468246596e+003	(-3.61857106912600e+001dB,-4.22027395564104e+001°)
1.36772882559585e+003	(-3.61237669386841e+001dB,-4.20709737285660e+001°)
1.37404197501252e+003	(-3.60617319915718e+001dB,-4.19392664307321e+001°)
1.38038426460289e+003	(-3.59996059353077e+001dB,-4.18076203787898e+001°)
1.38675582887189e+003	(-3.59373888590139e+001dB,-4.16760382820062e+001°)
1.39315680294531e+003	(-3.58750808555375e+001dB,-4.15445228427612e+001°)
1.39958732257262e+003	(-3.58126820214325e+001dB,-4.14130767562669e+001°)
1.40604752412992e+003	(-3.57501924569459e+001dB,-4.12817027103029e+001°)
1.41253754462276e+003	(-3.56876122660003e+001dB,-4.11504033849396e+001°)
1.41905752168910e+003	(-3.56249415561760e+001dB,-4.10191814522685e+001°)
1.42560759360219e+003	(-3.55621804386945e+001dB,-4.08880395761389e+001°)
1.43218789927355e+003	(-3.54993290283995e+001dB,-4.07569804118880e+001°)
1.43879857825585e+003	(-3.54363874437366e+001dB,-4.06260066060802e+001°)
1.44543977074593e+003	(-3.53733558067367e+001dB,-4.04951207962432e+001°)
1.45211161758775e+003	(-3.53102342429940e+001dB,-4.03643256106186e+001°)
1.45881426027536e+003	(-3.52470228816447e+001dB,-4.02336236678884e+001°)
1.46554784095592e+003	(-3.51837218553494e+001dB,-4.01030175769433e+001°)
1.47231250243273e+003	(-3.51203313002662e+001dB,-3.99725099366054e+001°)
1.47910838816821e+003	(-3.50568513560332e+001dB,-3.98421033353997e+001°)
1.48593564228701e+003	(-3.49932821657436e+001dB,-3.97118003512987e+001°)
1.49279440957900e+003	(-3.49296238759234e+001dB,-3.95816035514829e+001°)
1.49968483550238e+003	(-3.48658766365051e+001dB,-3.94515154920830e+001°)
1.50660706618675e+003	(-3.48020406008094e+001dB,-3.93215387179713e+001°)
1.51356124843622e+003	(-3.47381159255134e+001dB,-3.91916757624968e+001°)
1.52054752973250e+003	(-3.46741027706309e+001dB,-3.90619291472665e+001°)
1.52756605823808e+003	(-3.46100012994839e+001dB,-3.89323013819097e+001°)
1.53461698279930e+003	(-3.45458116786781e+001dB,-3.88027949638564e+001°)
1.54170045294957e+003	(-3.44815340780755e+001dB,-3.86734123781054e+001°)
1.54881661891249e+003	(-3.44171686707678e+001dB,-3.85441560970076e+001°)
1.55596563160508e+003	(-3.43527156330493e+001dB,-3.84150285800445e+001°)
1.56314764264096e+003	(-3.42881751443880e+001dB,-3.82860322736123e+001°)
1.57036280433356e+003	(-3.42235473873992e+001dB,-3.81571696108135e+001°)
1.57761126969936e+003	(-3.41588325478157e+001dB,-3.80284430112412e+001°)
1.58489319246112e+003	(-3.40940308144588e+001dB,-3.78998548807806e+001°)
1.59220872705118e+003	(-3.40291423792097e+001dB,-3.77714076113972e+001°)
1.59955802861468e+003	(-3.39641674369786e+001dB,-3.76431035809413e+001°)
1.60694125301289e+003	(-3.38991061856751e+001dB,-3.75149451529514e+001°)
1.61435855682650e+003	(-3.38339588261793e+001dB,-3.73869346764644e+001°)
1.62181009735894e+003	(-3.37687255623083e+001dB,-3.72590744858177e+001°)
1.62929603263973e+003	(-3.37034066007863e+001dB,-3.71313669004673e+001°)
1.63681652142782e+003	(-3.36380021512136e+001dB,-3.70038142248043e+001°)
1.64437172321494e+003	(-3.35725124260344e+001dB,-3.68764187479769e+001°)
1.65196179822903e+003	(-3.35069376405044e+001dB,-3.67491827437095e+001°)
1.65958690743757e+003	(-3.34412780126581e+001dB,-3.66221084701305e+001°)
1.66724721255107e+003	(-3.33755337632781e+001dB,-3.64951981696099e+001°)
1.67494287602645e+003	(-3.33097051158591e+001dB,-3.63684540685832e+001°)
1.68267406107048e+003	(-3.32437922965772e+001dB,-3.62418783773941e+001°)
1.69044093164328e+003	(-3.31777955342553e+001dB,-3.61154732901371e+001°)
1.69824365246176e+003	(-3.31117150603291e+001dB,-3.59892409844979e+001°)
1.70608238900314e+003	(-3.30455511088142e+001dB,-3.58631836216074e+001°)
1.71395730750844e+003	(-3.29793039162710e+001dB,-3.57373033458862e+001°)
1.72186857498602e+003	(-3.29129737217699e+001dB,-3.56116022849029e+001°)
1.72981635921511e+003	(-3.28465607668583e+001dB,-3.54860825492416e+001°)
1.73780082874939e+003	(-3.27800652955240e+001dB,-3.53607462323475e+001°)
1.74582215292052e+003	(-3.27134875541612e+001dB,-3.52355954104080e+001°)
1.75388050184177e+003	(-3.26468277915349e+001dB,-3.51106321422165e+001°)
1.76197604641164e+003	(-3.25800862587462e+001dB,-3.49858584690456e+001°)
1.77010895831743e+003	(-3.25132632091953e+001dB,-3.48612764145254e+001°)
1.77827941003894e+003	(-3.24463588985476e+001dB,-3.47368879845247e+001°)
1.78648757485206e+003	(-3.23793735846966e+001dB,-3.46126951670340e+001°)
1.79473362683254e+003	(-3.23123075277286e+001dB,-3.44886999320562e+001°)
1.80301774085958e+003	(-3.22451609898867e+001dB,-3.43649042314960e+001°)
1.81134009261962e+003	(-3.21779342355335e+001dB,-3.42413099990545e+001°)
1.81970085861000e+003	(-3.21106275311167e+001dB,-3.41179191501323e+001°)
1.82810021614276e+003	(-3.20432411451316e+001dB,-3.39947335817292e+001°)
1.83653834334836e+003	(-3.19757753480844e+001dB,-3.38717551723493e+001°)
1.84501541917949e+003	(-3.19082304124564e+001dB,-3.37489857819149e+001°)
1.85353162341483e+003	(-3.18406066126668e+001dB,-3.36264272516766e+001°)
1.86208713666288e+003	(-3.17729042250367e+001dB,-3.35040814041318e+001°)
1.87068214036582e+003	(-3.17051235277523e+001dB,-3.33819500429467e+001°)
1.87931681680328e+003	(-3.16372648008276e+001dB,-3.32600349528793e+001°)
1.88799134909631e+003	(-3.15693283260683e+001dB,-3.31383378997063e+001°)
1.89670592121116e+003	(-3.15013143870348e+001dB,-3.30168606301584e+001°)
1.90546071796326e+003	(-3.14332232690054e+001dB,-3.28956048718497e+001°)
1.91425592502110e+003	(-3.13650552589399e+001dB,-3.27745723332237e+001°)
1.92309172891017e+003	(-3.12968106454423e+001dB,-3.26537647034875e+001°)
1.93196831701694e+003	(-3.12284897187246e+001dB,-3.25331836525638e+001°)
1.94088587759280e+003	(-3.11600927705700e+001dB,-3.24128308310392e+001°)
1.94984459975806e+003	(-3.10916200942953e+001dB,-3.22927078701097e+001°)
1.95884467350601e+003	(-3.10230719847162e+001dB,-3.21728163815486e+001°)
1.96788628970686e+003	(-3.09544487381088e+001dB,-3.20531579576557e+001°)
1.97696964011188e+003	(-3.08857506521743e+001dB,-3.19337341712256e+001°)
1.98609491735739e+003	(-3.08169780260022e+001dB,-3.18145465755123e+001°)
1.99526231496890e+003	(-3.07481311600337e+001dB,-3.16955967041985e+001°)
2.00447202736518e+003	(-3.06792103560260e+001dB,-3.15768860713721e+001°)
2.01372424986241e+003	(-3.06102159170154e+001dB,-3.14584161714954e+001°)
2.02301917867829e+003	(-3.05411481472821e+001dB,-3.13401884793914e+001°)
2.03235701093624e+003	(-3.04720073523130e+001dB,-3.12222044502228e+001°)
2.04173794466955e+003	(-3.04027938387674e+001dB,-3.11044655194794e+001°)
2.05116217882559e+003	(-3.03335079144399e+001dB,-3.09869731029683e+001°)
2.06062991327002e+003	(-3.02641498882253e+001dB,-3.08697285968013e+001°)
2.07014134879106e+003	(-3.01947200700835e+001dB,-3.07527333773990e+001°)
2.07969668710372e+003	(-3.01252187710035e+001dB,-3.06359888014814e+001°)
2.08929613085406e+003	(-3.00556463029689e+001dB,-3.05194962060744e+001°)
2.09893988362355e+003	(-2.99860029789219e+001dB,-3.04032569085109e+001°)
2.10862814993331e+003	(-2.99162891127295e+001dB,-3.02872722064421e+001°)
2.11836113524852e+003	(-2.98465050191487e+001dB,-3.01715433778457e+001°)
2.12813904598273e+003	(-2.97766510137908e+001dB,-3.00560716810406e+001°)
2.13796208950225e+003	(-2.97067274130883e+001dB,-2.99408583547032e+001°)
2.14783047413056e+003	(-2.96367345342608e+001dB,-2.98259046178881e+001°)
2.15774440915269e+003	(-2.95666726952801e+001dB,-2.97112116700479e+001°)
2.16770410481972e+003	(-2.94965422148372e+001dB,-2.95967806910598e+001°)
2.17770977235318e+003	(-2.94263434123078e+001dB,-2.94826128412516e+001°)
2.18776162394958e+003	(-2.93560766077205e+001dB,-2.93687092614365e+001°)
2.19785987278485e+003	(-2.92857421217228e+001dB,-2.92550710729439e+001°)
2.20800473301892e+003	(-2.92153402755474e+001dB,-2.91416993776511e+001°)
2.21819641980024e+003	(-2.91448713909811e+001dB,-2.90285952580297e+001°)
2.22843514927033e+003	(-2.90743357903311e+001dB,-2.89157597771813e+001°)
2.23872113856836e+003	(-2.90037337963936e+001dB,-2.88031939788823e+001°)
2.24905460583581e+003	(-2.89330657324213e+001dB,-2.86908988876316e+001°)
2.25943577022100e+003	(-2.88623319220916e+001dB,-2.85788755086964e+001°)
2.26986485188385e+003	(-2.87915326894756e+001dB,-2.84671248281659e+001°)
2.28034207200044e+003	(-2.87206683590067e+001dB,-2.83556478130033e+001°)
2.29086765276780e+003	(-2.86497392554489e+001dB,-2.82444454111014e+001°)
2.30144181740853e+003	(-2.85787457038675e+001dB,-2.81335185513420e+001°)
2.31206479017562e+003	(-2.85076880295969e+001dB,-2.80228681436538e+001°)
2.32273679635713e+003	(-2.84365665582122e+001dB,-2.79124950790780e+001°)
2.33345806228103e+003	(-2.83653816154979e+001dB,-2.78024002298313e+001°)
2.34422881531995e+003	(-2.82941335274188e+001dB,-2.76925844493719e+001°)
2.35504928389604e+003	(-2.82228226200904e+001dB,-2.75830485724701e+001°)
2.36591969748579e+003	(-2.81514492197506e+001dB,-2.74737934152799e+001°)
2.37684028662490e+003	(-2.80800136527296e+001dB,-2.73648197754084e+001°)
2.38781128291321e+003	(-2.80085162454222e+001dB,-2.72561284319950e+001°)
2.39883291901952e+003	(-2.79369573242597e+001dB,-2.71477201457871e+001°)
2.40990542868662e+003	(-2.78653372156811e+001dB,-2.70395956592172e+001°)
2.42102904673621e+003	(-2.77936562461068e+001dB,-2.69317556964863e+001°)
2.43220400907384e+003	(-2.77219147419098e+001dB,-2.68242009636439e+001°)
2.44343055269400e+003	(-2.76501130293895e+001dB,-2.67169321486742e+001°)
2.45470891568506e+003	(-2.75782514347450e+001dB,-2.66099499215827e+001°)
2.46603933723437e+003	(-2.75063302840479e+001dB,-2.65032549344804e+001°)
2.47742205763332e+003	(-2.74343499032171e+001dB,-2.63968478216770e+001°)
2.48885731828242e+003	(-2.73623106179923e+001dB,-2.62907291997709e+001°)
2.50034536169646e+003	(-2.72902127539088e+001dB,-2.61848996677405e+001°)
2.51188643150961e+003	(-2.72180566362715e+001dB,-2.60793598070390e+001°)
2.52348077248061e+003	(-2.71458425901318e+001dB,-2.59741101816919e+001°)
2.53512863049794e+003	(-2.70735709402610e+001dB,-2.58691513383900e+001°)
2.54683025258507e+003	(-2.70012420111268e+001dB,-2.57644838065929e+001°)
2.55858588690568e+003	(-2.69288561268697e+001dB,-2.56601080986239e+001°)
2.57039578276890e+003	(-2.68564136112787e+001dB,-2.55560247097754e+001°)
2.58226019063463e+003	(-2.67839147877685e+001dB,-2.54522341184090e+001°)
2.59417936211885e+003	(-2.67113599793560e+001dB,-2.53487367860590e+001°)
2.60615354999893e+003	(-2.66387495086380e+001dB,-2.52455331575400e+001°)
2.61818300821902e+003	(-2.65660836977682e+001dB,-2.51426236610494e+001°)
2.63026799189542e+003	(-2.64933628684360e+001dB,-2.50400087082777e+001°)
2.64240875732198e+003	(-2.64205873418439e+001dB,-2.49376886945150e+001°)
2.65460556197557e+003	(-2.63477574386865e+001dB,-2.48356639987615e+001°)
2.66685866452151e+003	(-2.62748734791293e+001dB,-2.47339349838387e+001°)
2.67916832481907e+003	(-2.62019357827879e+001dB,-2.46325019964983e+001°)
2.69153480392695e+003	(-2.61289446687075e+001dB,-2.45313653675372e+001°)
2.70395836410888e+003	(-2.60559004553424e+001dB,-2.44305254119096e+001°)
2.71643926883912e+003	(-2.59828034605370e+001dB,-2.43299824288418e+001°)
2.72897778280808e+003	(-2.59096540015055e+001dB,-2.42297367019464e+001°)
2.74157417192792e+003	(-2.58364523948125e+001dB,-2.41297884993401e+001°)
2.75422870333820e+003	(-2.57631989563549e+001dB,-2.40301380737574e+001°)
2.76694164541155e+003	(-2.56898940013432e+001dB,-2.39307856626712e+001°)
2.77971326775933e+003	(-2.56165378442822e+001dB,-2.38317314884088e+001°)
2.79254384123738e+003	(-2.55431307989543e+001dB,-2.37329757582714e+001°)
2.80543363795175e+003	(-2.54696731784013e+001dB,-2.36345186646540e+001°)
2.81838293126449e+003	(-2.53961652949070e+001dB,-2.35363603851639e+001°)
2.83139199579942e+003	(-2.53226074599803e+001dB,-2.34385010827436e+001°)
2.84446110744795e+003	(-2.52489999843385e+001dB,-2.33409409057896e+001°)
2.85759054337499e+003	(-2.51753431778909e+001dB,-2.32436799882758e+001°)
2.87078058202473e+003	(-2.51016373497227e+001dB,-2.31467184498753e+001°)
2.88403150312665e+003	(-2.50278828080795e+001dB,-2.30500563960826e+001°)
2.89734358770136e+003	(-2.49540798603510e+001dB,-2.29536939183364e+001°)
2.91071711806665e+003	(-2.48802288130564e+001dB,-2.28576310941429e+001°)
2.92415237784338e+003	(-2.48063299718300e+001dB,-2.27618679872008e+001°)
2.93764965196157e+003	(-2.47323836414061e+001dB,-2.26664046475253e+001°)
2.95120922666643e+003	(-2.46583901256040e+001dB,-2.25712411115697e+001°)
2.96483138952438e+003	(-2.45843497273155e+001dB,-2.24763774023532e+001°)
2.97851642942923e+003	(-2.45102627484903e+001dB,-2.23818135295838e+001°)
2.99226463660823e+003	(-2.44361294901229e+001dB,-2.22875494897856e+001°)
3.00607630262827e+003	(-2.43619502522395e+001dB,-2.21935852664215e+001°)
3.01995172040206e+003	(-2.42877253338848e+001dB,-2.20999208300200e+001°)
3.03389118419431e+003	(-2.42134550331103e+001dB,-2.20065561383003e+001°)
3.04789498962803e+003	(-2.41391396469614e+001dB,-2.19134911362979e+001°)
3.06196343369072e+003	(-2.40647794714656e+001dB,-2.18207257564907e+001°)
3.07609681474075e+003	(-2.39903748016212e+001dB,-2.17282599189249e+001°)
3.09029543251364e+003	(-2.39159259313857e+001dB,-2.16360935313401e+001°)
3.10455958812840e+003	(-2.38414331536645e+001dB,-2.15442264892958e+001°)
3.11888958409398e+003	(-2.37668967603004e+001dB,-2.14526586762955e+001°)
3.13328572431563e+003	(-2.36923170420628e+001dB,-2.13613899639150e+001°)
3.14774831410136e+003	(-2.36176942886377e+001dB,-2.12704202119262e+001°)
3.16227766016843e+003	(-2.35430287886178e+001dB,-2.11797492684234e+001°)
3.17687407064982e+003	(-2.34683208294923e+001dB,-2.10893769699485e+001°)
3.19153785510081e+003	(-2.33935706976376e+001dB,-2.09993031416155e+001°)
3.20626932450551e+003	(-2.33187786783086e+001dB,-2.09095275972372e+001°)
3.22106879128348e+003	(-2.32439450556291e+001dB,-2.08200501394496e+001°)
3.23593656929633e+003	(-2.31690701125835e+001dB,-2.07308705598352e+001°)
3.25087297385439e+003	(-2.30941541310084e+001dB,-2.06419886390499e+001°)
3.26587832172341e+003	(-2.30191973915841e+001dB,-2.05534041469454e+001°)
3.28095293113124e+003	(-2.29442001738269e+001dB,-2.04651168426941e+001°)
3.29609712177463e+003	(-2.28691627560818e+001dB,-2.03771264749127e+001°)
3.31131121482596e+003	(-2.27940854155146e+001dB,-2.02894327817854e+001°)
3.32659553294010e+003	(-2.27189684281045e+001dB,-2.02020354911869e+001°)
3.34195040026120e+003	(-2.26438120686379e+001dB,-2.01149343208062e+001°)
3.35737614242960e+003	(-2.25686166107015e+001dB,-2.00281289782676e+001°)
3.37287308658874e+003	(-2.24933823266751e+001dB,-1.99416191612537e+001°)
3.38844156139208e+003	(-2.24181094877266e+001dB,-1.98554045576266e+001°)
3.40408189701006e+003	(-2.23427983638048e+001dB,-1.97694848455492e+001°)
3.41979442513714e+003	(-2.22674492236347e+001dB,-1.96838596936068e+001°)
3.43557947899880e+003	(-2.21920623347112e+001dB,-1.95985287609269e+001°)
3.45143739335862e+003	(-2.21166379632941e+001dB,-1.95134916972974e+001°)
3.46736850452537e+003	(-2.20411763744031e+001dB,-1.94287481432903e+001°)
3.48337315036018e+003	(-2.19656778318128e+001dB,-1.93442977303764e+001°)
3.49945167028363e+003	(-2.18901425980477e+001dB,-1.92601400810469e+001°)
3.51560440528304e+003	(-2.18145709343787e+001dB,-1.91762748089292e+001°)
3.53183169791963e+003	(-2.17389631008176e+001dB,-1.90927015189058e+001°)
3.54813389233581e+003	(-2.16633193561144e+001dB,-1.90094198072310e+001°)
3.56451133426250e+003	(-2.15876399577523e+001dB,-1.89264292616467e+001°)
3.58096437102642e+003	(-2.15119251619448e+001dB,-1.88437294614990e+001°)
3.59749335155748e+003	(-2.14361752236323e+001dB,-1.87613199778533e+001°)
3.61409862639620e+003	(-2.13603903964783e+001dB,-1.86792003736085e+001°)
3.63078054770108e+003	(-2.12845709328669e+001dB,-1.85973702036116e+001°)
3.64753946925614e+003	(-2.12087170838998e+001dB,-1.85158290147714e+001°)
3.66437574647840e+003	(-2.11328290993936e+001dB,-1.84345763461713e+001°)
3.68128973642538e+003	(-2.10569072278776e+001dB,-1.83536117291811e+001°)
3.69828179780273e+003	(-2.09809517165910e+001dB,-1.82729346875689e+001°)
3.71535229097179e+003	(-2.09049628114814e+001dB,-1.81925447376126e+001°)
3.73250157795727e+003	(-2.08289407572022e+001dB,-1.81124413882095e+001°)
3.74973002245490e+003	(-2.07528857971119e+001dB,-1.80326241409869e+001°)
3.76703798983916e+003	(-2.06767981732713e+001dB,-1.79530924904100e+001°)
3.78442584717100e+003	(-2.06006781264430e+001dB,-1.78738459238916e+001°)
3.80189396320568e+003	(-2.05245258960899e+001dB,-1.77948839218987e+001°)
3.81944270840053e+003	(-2.04483417203738e+001dB,-1.77162059580599e+001°)
3.83707245492286e+003	(-2.03721258361552e+001dB,-1.76378114992720e+001°)
3.85478357665779e+003	(-2.02958784789919e+001dB,-1.75597000058049e+001°)
3.87257644921624e+003	(-2.02195998831388e+001dB,-1.74818709314077e+001°)
3.89045144994288e+003	(-2.01432902815471e+001dB,-1.74043237234109e+001°)
3.90840895792409e+003	(-2.00669499058649e+001dB,-1.73270578228321e+001°)
3.92644935399607e+003	(-1.99905789864357e+001dB,-1.72500726644775e+001°)
3.94457302075286e+003	(-1.99141777522998e+001dB,-1.71733676770439e+001°)
3.96278034255447e+003	(-1.98377464311934e+001dB,-1.70969422832203e+001°)
3.98107170553505e+003	(-1.97612852495497e+001dB,-1.70207958997878e+001°)
3.99944749761105e+003	(-1.96847944324988e+001dB,-1.69449279377206e+001°)
4.01790810848947e+003	(-1.96082742038685e+001dB,-1.68693378022840e+001°)
4.03645392967613e+003	(-1.95317247861852e+001dB,-1.67940248931331e+001°)
4.05508535448391e+003	(-1.94551464006746e+001dB,-1.67189886044098e+001°)
4.07380277804120e+003	(-1.93785392672623e+001dB,-1.66442283248403e+001°)
4.09260659730019e+003	(-1.93019036045758e+001dB,-1.65697434378307e+001°)
4.11149721104530e+003	(-1.92252396299449e+001dB,-1.64955333215622e+001°)
4.13047501990169e+003	(-1.91485475594036e+001dB,-1.64215973490856e+001°)
4.14954042634371e+003	(-1.90718276076911e+001dB,-1.63479348884147e+001°)
4.16869383470343e+003	(-1.89950799882541e+001dB,-1.62745453026202e+001°)
4.18793565117926e+003	(-1.89183049132478e+001dB,-1.62014279499205e+001°)
4.20726628384452e+003	(-1.88415025935383e+001dB,-1.61285821837738e+001°)
4.22668614265611e+003	(-1.87646732387040e+001dB,-1.60560073529689e+001°)
4.24619563946321e+003	(-1.86878170570383e+001dB,-1.59837028017139e+001°)
4.26579518801601e+003	(-1.86109342555514e+001dB,-1.59116678697266e+001°)
4.28548520397448e+003	(-1.85340250399722e+001dB,-1.58399018923214e+001°)
4.30526610491719e+003	(-1.84570896147516e+001dB,-1.57684042004980e+001°)
4.32513831035017e+003	(-1.83801281830642e+001dB,-1.56971741210268e+001°)
4.34510224171580e+003	(-1.83031409468111e+001dB,-1.56262109765359e+001°)
4.36515832240175e+003	(-1.82261281066229e+001dB,-1.55555140855952e+001°)
4.38530697774995e+003	(-1.81490898618618e+001dB,-1.54850827628013e+001°)
4.40554863506562e+003	(-1.80720264106250e+001dB,-1.54149163188602e+001°)
4.42588372362636e+003	(-1.79949379497476e+001dB,-1.53450140606717e+001°)
4.44631267469118e+003	(-1.79178246748054e+001dB,-1.52753752914093e+001°)
4.46683592150972e+003	(-1.78406867801182e+001dB,-1.52059993106024e+001°)
4.48745389933141e+003	(-1.77635244587528e+001dB,-1.51368854142168e+001°)
4.50816704541469e+003	(-1.76863379025267e+001dB,-1.50680328947335e+001°)
4.52897579903630e+003	(-1.76091273020111e+001dB,-1.49994410412283e+001°)
4.54988060150058e+003	(-1.75318928465346e+001dB,-1.49311091394492e+001°)
4.57088189614885e+003	(-1.74546347241864e+001dB,-1.48630364718936e+001°)
4.59198012836878e+003	(-1.73773531218204e+001dB,-1.47952223178853e+001°)
4.61317574560389e+003	(-1.73000482250583e+001dB,-1.47276659536497e+001°)
4.63446919736298e+003	(-1.72227202182939e+001dB,-1.46603666523887e+001°)
4.65586093522969e+003	(-1.71453692846964e+001dB,-1.45933236843546e+001°)
4.67735141287208e+003	(-1.70679956062149e+001dB,-1.45265363169244e+001°)
4.69894108605225e+003	(-1.69905993635816e+001dB,-1.44600038146709e+001°)
4.72063041263600e+003	(-1.69131807363166e+001dB,-1.43937254394354e+001°)
4.74241985260255e+003	(-1.68357399027313e+001dB,-1.43277004503990e+001°)
4.76430986805426e+003	(-1.67582770399329e+001dB,-1.42619281041517e+001°)
4.78630092322648e+003	(-1.66807923238288e+001dB,-1.41964076547630e+001°)
4.80839348449739e+003	(-1.66032859291301e+001dB,-1.41311383538501e+001°)
4.83058802039783e+003	(-1.65257580293569e+001dB,-1.40661194506460e+001°)
4.85288500162131e+003	(-1.64482087968417e+001dB,-1.40013501920667e+001°)
4.87528490103397e+003	(-1.63706384027347e+001dB,-1.39368298227777e+001°)
4.89778819368457e+003	(-1.62930470170077e+001dB,-1.38725575852596e+001°)
4.92039535681462e+003	(-1.62154348084586e+001dB,-1.38085327198731e+001°)
4.94310686986846e+003	(-1.61378019447164e+001dB,-1.37447544649235e+001°)
4.96592321450347e+003	(-1.60601485922453e+001dB,-1.36812220567239e+001°)
