Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
12596.299799474,-0.01238284763660604,-10.89302007004925,43.0156152392717
12605.03391582986,-0.01146217058218575,-11.1253207731545,41.73834655424908
12613.7740883125,-0.01188733778124983,-11.35144062525423,40.55255364688783
12622.52032112116,-0.00897277951062141,-11.59844826309262,39.31284104946624
12631.27261845799,-0.006913004542711964,-11.8342600565784,38.12212100032205
12640.03098452807,-0.005670725334280588,-12.07921691293939,36.88868791552106
12648.79542353937,-0.005116471570100002,-12.32679089646174,35.65618117417445
12657.5659397028,-0.003800600655078437,-12.57032271777262,34.47926672549245
12666.34253723218,-0.003465791226373238,-12.81941221791586,33.20808664948055
12675.12522034425,-0.0009943382030402879,-13.06636182457451,32.09454195775029
12683.91399325867,-0.00254487537955086,-13.32593960649792,30.87795473472787
12692.70886019805,-0.001242384547673496,-13.57729155026671,29.73213707773225
12701.5098253879,-0.0007295565992548557,-13.83525500070106,28.49969961022863
12710.31689305667,-1.839041324847124e-05,-14.1026439275545,27.34186423528526
12719.13006743574,0.002014626659022588,-14.36976911817374,26.23744420635074
12727.94935275943,0.0005610108595488301,-14.63378046469175,25.06382922244453
12736.77475326499,0.00111823753969889,-14.90498033936851,23.87942256237208
12745.60627319262,0.0006489520062273011,-15.17251185954149,22.75634963416346
12754.44391678544,0.001313318854150166,-15.45121092733783,21.59967348925384
12763.28768828953,0.00179453320141363,-15.74167547589968,20.52200753894883
12772.1375919539,0.001274802870954632,-16.0139206289781,19.39311556517951
12780.99363203052,0.001714646216004452,-16.29942420271369,18.28040071539198
12789.85581277429,0.002000791856653919,-16.59288979945795,17.09295186706633
12798.72413844308,0.001066941597573003,-16.87882143887596,16.04346567297592
12807.5986132977,0.000763351024837664,-17.16019898599004,14.96238200444266
12816.47924160193,0.002144405831850552,-17.46200777701807,13.80363259134713
12825.36602762248,0.0009353991184425179,-17.75786335786831,12.77234856923891
12834.25897562904,0.003421394383964848,-18.05253187166381,11.67193806204395
12843.15808989426,0.001500452784929339,-18.34344034163092,10.57784308448444
12852.06337469373,0.002854595592508717,-18.66358079077371,9.497351252441376
12860.97483430604,0.002532262012009146,-18.97447698793248,8.420625363016152
12869.89247301271,0.002202615765201043,-19.28430598673966,7.404194615314662
12878.81629509826,0.0007509740752468588,-19.59589080388767,6.433443973238781
12887.74630485016,0.001203714480731478,-19.90892196070768,5.229871634856941
12896.68250655886,-1.673618385849827e-05,-20.23870132983746,4.293074033425597
12905.62490451779,0.002151281816739128,-20.57102210254221,3.132958951752101
12914.57350302335,0.0009443252452530143,-20.88888725795975,2.213138376082604
12923.52830637492,0.0002182109266841466,-21.2205885027262,1.139190227588841
12932.48931887487,0.000932612372756326,-21.56557767140448,0.08411326495469496
12941.45654482854,0.000179270817613519,-21.88933303626286,-0.8798135316395133
12950.42998854425,9.747903694315015e-05,-22.23999499565416,-1.826736225601678
12959.40965433334,-0.0001032183938462396,-22.58878738024688,-2.853634049276344
12968.3955465101,0.00125365915843522,-22.9293989804672,-3.787228161273674
12977.38766939184,0.001367694327648661,-23.27646052795937,-5.004571302867078
12986.38602729884,0.0005619718522508333,-23.62559369444347,-5.872671482919248
12995.3906245544,0.001740874720043093,-23.9994030801102,-6.779022979731423
13004.40146548481,0.0008191162884436005,-24.35201577662045,-7.847593907043134
13013.41855441934,0.001060350882188031,-24.72249802649011,-8.692025955666963
13022.44189569029,0.001991548114316534,-25.07864425532526,-9.600217741802792
13031.47149363294,8.289993682217677e-06,-25.44755478650133,-10.65360984849537
13040.5073525856,0.0003142940440417085,-25.82918520779137,-11.47649303938971
13049.54947688958,0.003792502875520902,-26.21136956999131,-12.45015362798659
13058.59787088918,0.001386145498676486,-26.57880555595222,-13.30947444280309
13067.65253893174,0.0007399249700317064,-26.95811838703901,-14.51513725512481
