Freq.	V(fb1)/V(inm1)
1.96788628970686e+003	(-2.76114493207595e+001dB,-6.79772962727907e+001°)
1.97696964011188e+003	(-2.75658644069290e+001dB,-6.78851812113551e+001°)
1.98609491735739e+003	(-2.75202350888172e+001dB,-6.77927598598698e+001°)
1.99526231496890e+003	(-2.74745610715806e+001dB,-6.77000321407555e+001°)
2.00447202736518e+003	(-2.74288420593438e+001dB,-6.76069979886854e+001°)
2.01372424986241e+003	(-2.73830777552117e+001dB,-6.75136573507120e+001°)
2.02301917867829e+003	(-2.73372678612809e+001dB,-6.74200101863935e+001°)
2.03235701093624e+003	(-2.72914120786519e+001dB,-6.73260564679189e+001°)
2.04173794466955e+003	(-2.72455101074417e+001dB,-6.72317961802331e+001°)
2.05116217882559e+003	(-2.71995616467960e+001dB,-6.71372293211625e+001°)
2.06062991327002e+003	(-2.71535663949032e+001dB,-6.70423559015451e+001°)
2.07014134879106e+003	(-2.71075240490063e+001dB,-6.69471759453455e+001°)
2.07969668710372e+003	(-2.70614343054181e+001dB,-6.68516894897924e+001°)
2.08929613085406e+003	(-2.70152968595333e+001dB,-6.67558965854917e+001°)
2.09893988362355e+003	(-2.69691114058444e+001dB,-6.66597972965600e+001°)
2.10862814993331e+003	(-2.69228776379550e+001dB,-6.65633917007455e+001°)
2.11836113524852e+003	(-2.68765952485948e+001dB,-6.64666798895490e+001°)
2.12813904598273e+003	(-2.68302639296353e+001dB,-6.63696619683540e+001°)
2.13796208950225e+003	(-2.67838833721044e+001dB,-6.62723380565403e+001°)
2.14783047413056e+003	(-2.67374532662025e+001dB,-6.61747082876213e+001°)
2.15774440915269e+003	(-2.66909733013183e+001dB,-6.60767728093499e+001°)
2.16770410481972e+003	(-2.66444431660455e+001dB,-6.59785317838526e+001°)
2.17770977235318e+003	(-2.65978625481989e+001dB,-6.58799853877429e+001°)
2.18776162394958e+003	(-2.65512311348316e+001dB,-6.57811338122486e+001°)
2.19785987278485e+003	(-2.65045486122524e+001dB,-6.56819772633305e+001°)
2.20800473301892e+003	(-2.64578146660428e+001dB,-6.55825159617969e+001°)
2.21819641980024e+003	(-2.64110289810756e+001dB,-6.54827501434281e+001°)
2.22843514927033e+003	(-2.63641912415324e+001dB,-6.53826800590948e+001°)
2.23872113856836e+003	(-2.63173011309224e+001dB,-6.52823059748704e+001°)
2.24905460583581e+003	(-2.62703583321015e+001dB,-6.51816281721561e+001°)
2.25943577022100e+003	(-2.62233625272908e+001dB,-6.50806469477896e+001°)
2.26986485188385e+003	(-2.61763133980964e+001dB,-6.49793626141648e+001°)
2.28034207200044e+003	(-2.61292106255294e+001dB,-6.48777754993446e+001°)
2.29086765276780e+003	(-2.60820538900253e+001dB,-6.47758859471749e+001°)
2.30144181740853e+003	(-2.60348428714650e+001dB,-6.46736943173983e+001°)
2.31206479017562e+003	(-2.59875772491955e+001dB,-6.45712009857642e+001°)
2.32273679635713e+003	(-2.59402567020502e+001dB,-6.44684063441397e+001°)
2.33345806228103e+003	(-2.58928809083715e+001dB,-6.43653108006220e+001°)
2.34422881531995e+003	(-2.58454495460311e+001dB,-6.42619147796425e+001°)
2.35504928389604e+003	(-2.57979622924530e+001dB,-6.41582187220806e+001°)
2.36591969748579e+003	(-2.57504188246356e+001dB,-6.40542230853640e+001°)
2.37684028662490e+003	(-2.57028188191736e+001dB,-6.39499283435770e+001°)
2.38781128291321e+003	(-2.56551619522823e+001dB,-6.38453349875658e+001°)
2.39883291901952e+003	(-2.56074478998193e+001dB,-6.37404435250385e+001°)
2.40990542868662e+003	(-2.55596763373093e+001dB,-6.36352544806677e+001°)
2.42102904673621e+003	(-2.55118469399675e+001dB,-6.35297683961924e+001°)
2.43220400907384e+003	(-2.54639593827236e+001dB,-6.34239858305155e+001°)
2.44343055269400e+003	(-2.54160133402467e+001dB,-6.33179073597990e+001°)
2.45470891568506e+003	(-2.53680084869700e+001dB,-6.32115335775657e+001°)
2.46603933723437e+003	(-2.53199444971158e+001dB,-6.31048650947871e+001°)
2.47742205763332e+003	(-2.52718210447212e+001dB,-6.29979025399823e+001°)
2.48885731828242e+003	(-2.52236378036635e+001dB,-6.28906465593036e+001°)
2.50034536169646e+003	(-2.51753944476864e+001dB,-6.27830978166334e+001°)
2.51188643150961e+003	(-2.51270906504268e+001dB,-6.26752569936651e+001°)
2.52348077248061e+003	(-2.50787260854407e+001dB,-6.25671247899935e+001°)
2.53512863049794e+003	(-2.50303004262308e+001dB,-6.24587019232012e+001°)
2.54683025258507e+003	(-2.49818133462735e+001dB,-6.23499891289373e+001°)
2.55858588690568e+003	(-2.49332645190463e+001dB,-6.22409871610011e+001°)
2.57039578276890e+003	(-2.48846536180561e+001dB,-6.21316967914223e+001°)
2.58226019063463e+003	(-2.48359803168669e+001dB,-6.20221188105350e+001°)
2.59417936211885e+003	(-2.47872442891285e+001dB,-6.19122540270570e+001°)
2.60615354999893e+003	(-2.47384452086053e+001dB,-6.18021032681608e+001°)
2.61818300821902e+003	(-2.46895827492049e+001dB,-6.16916673795458e+001°)
2.63026799189542e+003	(-2.46406565850079e+001dB,-6.15809472255103e+001°)
2.64240875732198e+003	(-2.45916663902970e+001dB,-6.14699436890133e+001°)
2.65460556197557e+003	(-2.45426118395874e+001dB,-6.13586576717462e+001°)
2.66685866452151e+003	(-2.44934926076564e+001dB,-6.12470900941902e+001°)
2.67916832481907e+003	(-2.44443083695739e+001dB,-6.11352418956815e+001°)
2.69153480392695e+003	(-2.43950588007333e+001dB,-6.10231140344678e+001°)
2.70395836410888e+003	(-2.43457435768820e+001dB,-6.09107074877619e+001°)
2.71643926883912e+003	(-2.42963623741531e+001dB,-6.07980232518036e+001°)
2.72897778280808e+003	(-2.42469148690963e+001dB,-6.06850623419027e+001°)
2.74157417192792e+003	(-2.41974007387099e+001dB,-6.05718257924938e+001°)
2.75422870333820e+003	(-2.41478196604724e+001dB,-6.04583146571795e+001°)
2.76694164541155e+003	(-2.40981713123752e+001dB,-6.03445300087777e+001°)
2.77971326775933e+003	(-2.40484553729543e+001dB,-6.02304729393592e+001°)
2.79254384123738e+003	(-2.39986715213233e+001dB,-6.01161445602926e+001°)
2.80543363795175e+003	(-2.39488194372062e+001dB,-6.00015460022745e+001°)
2.81838293126449e+003	(-2.38988988009709e+001dB,-5.98866784153699e+001°)
2.83139199579942e+003	(-2.38489092936614e+001dB,-5.97715429690374e+001°)
2.84446110744795e+003	(-2.37988505970322e+001dB,-5.96561408521598e+001°)
2.85759054337499e+003	(-2.37487223935817e+001dB,-5.95404732730714e+001°)
2.87078058202473e+003	(-2.36985243665864e+001dB,-5.94245414595805e+001°)
2.88403150312665e+003	(-2.36482562001343e+001dB,-5.93083466589860e+001°)
2.89734358770136e+003	(-2.35979175791598e+001dB,-5.91918901381004e+001°)
2.91071711806665e+003	(-2.35475081894780e+001dB,-5.90751731832586e+001°)
2.92415237784338e+003	(-2.34970277178193e+001dB,-5.89581971003318e+001°)
2.93764965196157e+003	(-2.34464758518641e+001dB,-5.88409632147382e+001°)
2.95120922666643e+003	(-2.33958522802780e+001dB,-5.87234728714428e+001°)
2.96483138952438e+003	(-2.33451566927469e+001dB,-5.86057274349650e+001°)
2.97851642942923e+003	(-2.32943887800119e+001dB,-5.84877282893743e+001°)
2.99226463660823e+003	(-2.32435482339054e+001dB,-5.83694768382896e+001°)
3.00607630262827e+003	(-2.31926347473860e+001dB,-5.82509745048693e+001°)
3.01995172040206e+003	(-2.31416480145748e+001dB,-5.81322227318040e+001°)
3.03389118419431e+003	(-2.30905877307906e+001dB,-5.80132229813004e+001°)
3.04789498962803e+003	(-2.30394535925865e+001dB,-5.78939767350671e+001°)
3.06196343369072e+003	(-2.29882452977852e+001dB,-5.77744854942936e+001°)
3.07609681474075e+003	(-2.29369625455159e+001dB,-5.76547507796278e+001°)
3.09029543251364e+003	(-2.28856050362501e+001dB,-5.75347741311491e+001°)
3.10455958812840e+003	(-2.28341724718379e+001dB,-5.74145571083397e+001°)
3.11888958409398e+003	(-2.27826645555446e+001dB,-5.72941012900506e+001°)
3.13328572431563e+003	(-2.27310809920872e+001dB,-5.71734082744671e+001°)
3.14774831410136e+003	(-2.26794214876708e+001dB,-5.70524796790656e+001°)
3.16227766016843e+003	(-2.26276857500252e+001dB,-5.69313171405735e+001°)
3.17687407064982e+003	(-2.25758734884416e+001dB,-5.68099223149218e+001°)
3.19153785510081e+003	(-2.25239844138093e+001dB,-5.66882968771933e+001°)
3.20626932450551e+003	(-2.24720182386526e+001dB,-5.65664425215721e+001°)
3.22106879128348e+003	(-2.24199746771668e+001dB,-5.64443609612839e+001°)
3.23593656929633e+003	(-2.23678534452560e+001dB,-5.63220539285361e+001°)
3.25087297385439e+003	(-2.23156542605689e+001dB,-5.61995231744539e+001°)
3.26587832172341e+003	(-2.22633768425364e+001dB,-5.60767704690140e+001°)
3.28095293113124e+003	(-2.22110209124074e+001dB,-5.59537976009697e+001°)
3.29609712177463e+003	(-2.21585861932864e+001dB,-5.58306063777798e+001°)
3.31131121482596e+003	(-2.21060724101696e+001dB,-5.57071986255282e+001°)
3.32659553294010e+003	(-2.20534792899816e+001dB,-5.55835761888416e+001°)
3.34195040026120e+003	(-2.20008065616123e+001dB,-5.54597409308067e+001°)
3.35737614242960e+003	(-2.19480539559531e+001dB,-5.53356947328755e+001°)
3.37287308658874e+003	(-2.18952212059335e+001dB,-5.52114394947785e+001°)
3.38844156139208e+003	(-2.18423080465574e+001dB,-5.50869771344240e+001°)
3.40408189701006e+003	(-2.17893142149396e+001dB,-5.49623095877986e+001°)
3.41979442513714e+003	(-2.17362394503417e+001dB,-5.48374388088663e+001°)
3.43557947899880e+003	(-2.16830834942082e+001dB,-5.47123667694562e+001°)
3.45143739335862e+003	(-2.16298460902028e+001dB,-5.45870954591549e+001°)
3.46736850452537e+003	(-2.15765269842440e+001dB,-5.44616268851902e+001°)
3.48337315036018e+003	(-2.15231259245407e+001dB,-5.43359630723143e+001°)
3.49945167028363e+003	(-2.14696426616279e+001dB,-5.42101060626795e+001°)
3.51560440528304e+003	(-2.14160769484023e+001dB,-5.40840579157136e+001°)
3.53183169791963e+003	(-2.13624285401572e+001dB,-5.39578207079903e+001°)
3.54813389233581e+003	(-2.13086971946175e+001dB,-5.38313965330961e+001°)
3.56451133426250e+003	(-2.12548826719751e+001dB,-5.37047875014942e+001°)
3.58096437102642e+003	(-2.12009847349229e+001dB,-5.35779957403836e+001°)
3.59749335155748e+003	(-2.11470031486901e+001dB,-5.34510233935559e+001°)
3.61409862639620e+003	(-2.10929376810755e+001dB,-5.33238726212452e+001°)
3.63078054770108e+003	(-2.10387881024822e+001dB,-5.31965455999808e+001°)
3.64753946925614e+003	(-2.09845541859513e+001dB,-5.30690445224310e+001°)
3.66437574647840e+003	(-2.09302357071953e+001dB,-5.29413715972432e+001°)
3.68128973642538e+003	(-2.08758324446314e+001dB,-5.28135290488857e+001°)
3.69828179780273e+003	(-2.08213441794148e+001dB,-5.26855191174778e+001°)
3.71535229097179e+003	(-2.07667706954709e+001dB,-5.25573440586249e+001°)
3.73250157795727e+003	(-2.07121117795285e+001dB,-5.24290061432442e+001°)
3.74973002245490e+003	(-2.06573672211513e+001dB,-5.23005076573888e+001°)
3.76703798983916e+003	(-2.06025368127703e+001dB,-5.21718509020704e+001°)
3.78442584717100e+003	(-2.05476203497151e+001dB,-5.20430381930746e+001°)
3.80189396320568e+003	(-2.04926176302450e+001dB,-5.19140718607755e+001°)
3.81944270840053e+003	(-2.04375284555803e+001dB,-5.17849542499470e+001°)
3.83707245492286e+003	(-2.03823526299323e+001dB,-5.16556877195677e+001°)
3.85478357665779e+003	(-2.03270899605344e+001dB,-5.15262746426289e+001°)
3.87257644921624e+003	(-2.02717402576706e+001dB,-5.13967174059311e+001°)
3.89045144994288e+003	(-2.02163033347064e+001dB,-5.12670184098851e+001°)
3.90840895792409e+003	(-2.01607790081167e+001dB,-5.11371800683023e+001°)
3.92644935399607e+003	(-2.01051670975154e+001dB,-5.10072048081893e+001°)
3.94457302075286e+003	(-2.00494674256832e+001dB,-5.08770950695343e+001°)
3.96278034255447e+003	(-1.99936798185953e+001dB,-5.07468533050908e+001°)
3.98107170553505e+003	(-1.99378041054497e+001dB,-5.06164819801624e+001°)
3.99944749761105e+003	(-1.98818401186930e+001dB,-5.04859835723773e+001°)
4.01790810848947e+003	(-1.98257876940483e+001dB,-5.03553605714681e+001°)
4.03645392967613e+003	(-1.97696466705405e+001dB,-5.02246154790424e+001°)
4.05508535448391e+003	(-1.97134168905221e+001dB,-5.00937508083530e+001°)
4.07380277804120e+003	(-1.96570981996990e+001dB,-4.99627690840658e+001°)
4.09260659730019e+003	(-1.96006904471543e+001dB,-4.98316728420222e+001°)
4.11149721104530e+003	(-1.95441934853736e+001dB,-4.97004646290039e+001°)
4.13047501990169e+003	(-1.94876071702682e+001dB,-4.95691470024874e+001°)
4.14954042634371e+003	(-1.94309313611986e+001dB,-4.94377225304041e+001°)
4.16869383470343e+003	(-1.93741659209973e+001dB,-4.93061937908924e+001°)
4.18793565117926e+003	(-1.93173107159908e+001dB,-4.91745633720483e+001°)
4.20726628384452e+003	(-1.92603656160220e+001dB,-4.90428338716736e+001°)
4.22668614265611e+003	(-1.92033304944709e+001dB,-4.89110078970241e+001°)
4.24619563946321e+003	(-1.91462052282754e+001dB,-4.87790880645508e+001°)
4.26579518801601e+003	(-1.90889896979518e+001dB,-4.86470769996435e+001°)
4.28548520397448e+003	(-1.90316837876141e+001dB,-4.85149773363683e+001°)
4.30526610491719e+003	(-1.89742873849933e+001dB,-4.83827917172061e+001°)
4.32513831035017e+003	(-1.89168003814556e+001dB,-4.82505227927862e+001°)
4.34510224171580e+003	(-1.88592226720207e+001dB,-4.81181732216185e+001°)
4.36515832240175e+003	(-1.88015541553789e+001dB,-4.79857456698270e+001°)
4.38530697774995e+003	(-1.87437947339083e+001dB,-4.78532428108756e+001°)
4.40554863506562e+003	(-1.86859443136904e+001dB,-4.77206673252960e+001°)
4.42588372362636e+003	(-1.86280028045263e+001dB,-4.75880219004136e+001°)
4.44631267469118e+003	(-1.85699701199513e+001dB,-4.74553092300697e+001°)
4.46683592150972e+003	(-1.85118461772496e+001dB,-4.73225320143442e+001°)
4.48745389933141e+003	(-1.84536308974680e+001dB,-4.71896929592740e+001°)
4.50816704541469e+003	(-1.83953242054291e+001dB,-4.70567947765729e+001°)
4.52897579903630e+003	(-1.83369260297439e+001dB,-4.69238401833475e+001°)
4.54988060150058e+003	(-1.82784363028238e+001dB,-4.67908319018140e+001°)
4.57088189614885e+003	(-1.82198549608920e+001dB,-4.66577726590115e+001°)
4.59198012836878e+003	(-1.81611819439939e+001dB,-4.65246651865144e+001°)
4.61317574560389e+003	(-1.81024171960076e+001dB,-4.63915122201460e+001°)
4.63446919736298e+003	(-1.80435606646531e+001dB,-4.62583164996867e+001°)
4.65586093522969e+003	(-1.79846123015012e+001dB,-4.61250807685854e+001°)
4.67735141287208e+003	(-1.79255720619815e+001dB,-4.59918077736669e+001°)
4.69894108605225e+003	(-1.78664399053901e+001dB,-4.58585002648406e+001°)
4.72063041263600e+003	(-1.78072157948965e+001dB,-4.57251609948065e+001°)
4.74241985260255e+003	(-1.77478996975494e+001dB,-4.55917927187609e+001°)
4.76430986805426e+003	(-1.76884915842830e+001dB,-4.54583981941032e+001°)
4.78630092322648e+003	(-1.76289914299211e+001dB,-4.53249801801391e+001°)
4.80839348449739e+003	(-1.75693992131820e+001dB,-4.51915414377863e+001°)
4.83058802039783e+003	(-1.75097149166818e+001dB,-4.50580847292765e+001°)
4.85288500162131e+003	(-1.74499385269370e+001dB,-4.49246128178598e+001°)
4.87528490103397e+003	(-1.73900700343677e+001dB,-4.47911284675089e+001°)
4.89778819368457e+003	(-1.73301094332981e+001dB,-4.46576344426196e+001°)
4.92039535681462e+003	(-1.72700567219584e+001dB,-4.45241335077152e+001°)
4.94310686986846e+003	(-1.72099119024844e+001dB,-4.43906284271482e+001°)
4.96592321450347e+003	(-1.71496749809174e+001dB,-4.42571219648033e+001°)
