Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
1000.000000000001,0.01133728958159384,-0.9064943506800555,179.6834895429237
1010.652977907076,0.01158047198842442,-0.9089560290281324,179.6929660866941
1021.419441752439,0.01095758550232375,-0.9095491185712092,179.6776441737312
1032.300600499286,0.01392732895195568,-0.9102030211571212,179.6848837225074
1043.297675989865,0.01112362516832809,-0.9090352305823278,179.6876817760358
1054.411903082688,0.01236863917559692,-0.9122036512989067,179.6767775069643
1065.644529791185,0.0138471376193478,-0.9122940662614458,179.6587965585605
1076.996817423846,0.01511071382691853,-0.9105703828968065,179.6824626880566
1088.470040725852,0.01202734404740722,-0.9110996416407702,179.6599031310952
1100.065488022218,0.0117053362416128,-0.9095311375336423,179.6531846725693
1111.784461362454,0.01245623555477301,-0.9110072807472097,179.6667813720743
1123.628276666778,0.01326509708556746,-0.9149441733078265,179.6320272819219
1135.598263873874,0.01263615390387505,-0.9106024352478725,179.6509667515427
1147.695767090235,0.01189159217184221,-0.9138617121964285,179.6395406262012
1159.922144741091,0.01195520104718749,-0.9108820925513351,179.6627362427303
1172.278769722946,0.01325150562062999,-0.9110271073485083,179.6392031270771
1184.767029557737,0.01256028384530493,-0.9135582108347401,179.6465530212845
1197.388326548647,0.01343684021331263,-0.9099263450925537,179.6436711583992
1210.14407793756,0.01351657754429839,-0.9115164486495959,179.6134124190365
1223.035716064206,0.01108839918993684,-0.9117117247856621,179.6199533202525
1236.064688527002,0.01196001132825445,-0.9129414305386895,179.6267063133331
1249.232458345596,0.01192746555526692,-0.9127420144883853,179.5869668336305
1262.540504125152,0.01283798940969214,-0.9126769074437999,179.5999190067449
1275.990320222385,0.01392261414911531,-0.9121363414003586,179.6161012453231
1289.583416913357,0.01371882406019307,-0.9121751842068104,179.6036107854995
1303.321320563065,0.01595950689260668,-0.9165192347639427,179.5943212296837
1317.205573796843,0.012754024509844,-0.9123732047216535,179.5822968089319
1331.237735673576,0.01181202715637203,-0.9158766517170035,179.5856091132339
1345.419381860772,0.01248975002371356,-0.9121754277018204,179.6020359410305
1359.752104811486,0.01018142881773012,-0.9165227722048025,179.57660598736
1374.237513943141,0.01251155004049513,-0.9107890345121616,179.582739229571
1388.877235818252,0.009947318596891862,-0.913238664399465,179.579289334527
1403.672914327064,0.0135225836357838,-0.91525518192509,179.5838626254411
1418.626210872149,0.01446373773418487,-0.9175359684361849,179.5607092878217
1433.738804554968,0.01486910293069993,-0.9154499065288837,179.5464371285201
1449.012392364409,0.01224961797943325,-0.9138145612166854,179.5513377919362
1464.448689367344,0.01183496613824787,-0.915740337630906,179.5265432977616
1480.049428901219,0.01141212355675511,-0.9143984846273391,179.5410349288445
1495.816362768683,0.009837315673954513,-0.9144088586151765,179.5420044744859
1511.7512614343,0.01096077140687411,-0.915918169690456,179.5304688459801
1527.855914223352,0.01043594450195266,-0.9177295771981939,179.529194284012
1544.132129522768,0.01159140496477416,-0.9143242901927001,179.5206996419861
1560.581734984179,0.0124326003202612,-0.9161101167549425,179.526464384526
1577.20657772915,0.008405950130423412,-0.9172311042945973,179.4964244916092
1594.008524556592,0.01094642280245368,-0.9185521351638087,179.5189146514521
1610.989462152384,0.01260325737614371,-0.9185589296934638,179.5069250680217
1628.151297301223,0.01154507918109955,-0.9166060297635209,179.4929681771708
1645.495957100749,0.01296700205797317,-0.9218415854950255,179.4687695013983
1663.025389177924,0.01175658079344195,-0.9153571893471915,179.4853830477385
1680.741561907742,0.01025304032805401,-0.9207378328118797,179.4826634257131
1698.646464634249,0.01214539923402984,-0.919542320219771,179.471486788048
1716.742107893928,0.01044354988971056,-0.9162472445860708,179.4572289236906
1735.030523641468,0.01155186726999681,-0.9191419321416839,179.4687218871789
1753.513765477922,0.009757156043008386,-0.9220431932737037,179.4691416082313
1772.193908881309,0.01416562026907258,-0.9212407879687972,179.4590694662491
1791.073051439676,0.01077401109182472,-0.9213721130132969,179.4346979228082
1810.153313086621,0.01045059716560791,-0.9211356072399984,179.4411227797842
1829.436836339351,0.0108378820438958,-0.9247658810866611,179.416284648321
1848.925786539264,0.01166299562117828,-0.9229709981965564,179.4342143127636
1868.622352095089,0.01238709839939836,-0.9218512847470571,179.4259228064352
1888.528744728623,0.01135791314059454,-0.9236863733742633,179.3980877273129
1908.647199723094,0.009887315482961519,-0.9243005947269732,179.405496766286
1928.979976174146,0.009711505732403737,-0.9242740066131221,179.3973901549251
1949.529357243518,0.0123942925211233,-0.9252590906557241,179.3966843487393
1970.297650415429,0.009192545464494294,-0.9229090377840411,179.387452793567
1991.287187755665,0.01070182017317328,-0.9217284215174231,179.3788027836809
2012.500326173469,0.01102861273712501,-0.926230410453271,179.3774784215756
2033.939447686177,0.00757262013642507,-0.9245760429299306,179.3533775135767
2055.606959686706,0.01228746500321356,-0.9265583962348025,179.3544580415196
2077.505295213879,0.01029434169588233,-0.9273866819591521,179.3578042091517
2099.636913225623,0.01043894968489521,-0.9294275967289383,179.3317653358562
2122.004298875096,0.009109947323620915,-0.9266555030164176,179.3152356907685
2144.609963789731,0.009966010574220602,-0.927229699179985,179.3365417963627
2167.456446353276,0.01139039838311126,-0.9298831482634291,179.3225706302315
2190.546311990825,0.00708775010299858,-0.9305232551843283,179.2947160080818
2213.882153456888,0.01127211754439524,-0.9287016071051364,179.2858475749579
2237.466591126532,0.00947642143168108,-0.9291220729988416,179.3164217491013
2261.302273289622,0.008665757860345832,-0.9302790009318784,179.2808792407496
2285.391876448195,0.01050086532865173,-0.932444030452098,179.2880042860507
2309.738105617007,0.00572340972320976,-0.9314397630847782,179.2910282117149
2334.343694627274,0.01077101778251813,-0.9333818469686168,179.2719252529487
2359.211406433659,0.006270828540929313,-0.9333129804104102,179.2563714804183
2384.344033424517,0.01013744256985692,-0.9359397376099983,179.2452375176113
2409.744397735454,0.01049874343554337,-0.9347796023413267,179.2361837477969
2435.415351566229,0.01229902670003435,-0.936218155795064,179.244041632214
2461.359777501015,0.008821638088322294,-0.9370444386958696,179.2245828298332
2487.580588832095,0.007974276544266294,-0.9380348539809323,179.2113052093027
2514.080729886992,0.007888051714448351,-0.9377251596999975,179.1936501891789
2540.863176359082,0.006781044174217439,-0.9394177206494408,179.2043558827833
2567.930935641736,0.01032423114962142,-0.938882607806794,179.1866039952535
2595.287047166022,0.007993812833265957,-0.9412226405076228,179.176938307279
2622.934582741999,0.01109339312152005,-0.9422639949737076,179.1677333553086
2650.876646903655,0.008869113975164784,-0.9428791380305286,179.1557045021221
2679.1163772575,0.005973677396561628,-0.9444972046842495,179.1445450915946
2707.656944834907,0.00853764379408762,-0.9436001678959709,179.1293340374414
2736.501554448173,0.005243902212129303,-0.9449113693999779,179.1106157196895
2765.653445050385,0.004695512592146098,-0.9442689819239043,179.1068043548352
2795.115890099134,0.01047931864754917,-0.9479471924186256,179.1047383270995
2824.892197924075,0.01204620026651161,-0.9475706284758583,179.0941693868891
2854.985712098429,0.005519155408454462,-0.9480779639336434,179.0838653708848
2885.399811814428,0.005100152632820642,-0.9496143696251104,179.0559642554043
2916.137912262766,0.009306937075703152,-0.950956164465009,179.0732038302909
2947.203465016086,0.006392301257199026,-0.9502736664934934,179.0414506409722
2978.599958416558,0.007679229316769572,-0.953011456446329,179.0351495869697
3010.330917967584,0.009967246351458346,-0.9515530174713303,179.029495665653
3042.399906729679,0.009277831988757536,-0.9543504283874933,179.021996380059
3074.810525720557,0.003624690338047984,-0.9543355086627197,179.0190595736456
3107.5664143195,0.0072709606378944,-0.9549739303440297,179.0033783936365
3140.671250676014,0.006448716717091335,-0.9567402022871716,178.9794392233091
3174.128752122852,0.006489240213358813,-0.9584350999709028,178.9813167310874
3207.942675593429,0.006317755422119519,-0.9605944949294882,178.9731079152008
3242.116818043689,0.005006268934206333,-0.9621207547647815,178.9582324722346
3276.655016878467,0.002149756575052952,-0.9596431110133705,178.9179558415838
3311.561150382379,0.007383084813962775,-0.9663222538429457,178.9260647505743
3346.83913815533,0.006588948130382032,-0.9649640677553389,178.9089879897609
3382.492941552634,0.008355173906571913,-0.9685107106808815,178.8981334447071
3418.526564129832,0.005097988063572519,-0.9697417043535881,178.8846175147513
3454.944052092256,0.007049137490917883,-0.9710600398868385,178.8777318081127
3491.749494749375,0.004986632629865892,-0.9722298179222505,178.8522652248639
3528.947024973982,0.003016173514456607,-0.9748171585908318,178.8450636553233
3566.540819666268,0.009308263321608458,-0.9739453193522218,178.8253252959097
3604.535100222854,0.004071091669832725,-0.9756556467263415,178.8171408143388
3642.934133010806,0.005591991428042824,-0.9773502732409203,178.8056042232205
3681.7422298467,0.004816327671478804,-0.9803005645431951,178.7739420968446
3720.963748480802,0.006857108367986321,-0.9814039586431307,178.7707912083023
