Freq.	V(fb6)/V(inm6)
1.18576874816716e+003	(-3.50387022322583e+001dB,-7.57975958572588e+001°)
1.19124200802738e+003	(-3.49963040759968e+001dB,-7.57345092633243e+001°)
1.19674053130725e+003	(-3.49538850716818e+001dB,-7.56711671339044e+001°)
1.20226443461742e+003	(-3.49114450498349e+001dB,-7.56075687319413e+001°)
1.20781383510678e+003	(-3.48689838398054e+001dB,-7.55437133223416e+001°)
1.21338885046498e+003	(-3.48265012697649e+001dB,-7.54796001720436e+001°)
1.21898959892487e+003	(-3.47839971667038e+001dB,-7.54152285500899e+001°)
1.22461619926505e+003	(-3.47414713564263e+001dB,-7.53505977276948e+001°)
1.23026877081238e+003	(-3.46989236635461e+001dB,-7.52857069782999e+001°)
1.23594743344451e+003	(-3.46563539114819e+001dB,-7.52205555776541e+001°)
1.24165230759241e+003	(-3.46137619224538e+001dB,-7.51551428038883e+001°)
1.24738351424295e+003	(-3.45711475174782e+001dB,-7.50894679375655e+001°)
1.25314117494142e+003	(-3.45285105163646e+001dB,-7.50235302617730e+001°)
1.25892541179417e+003	(-3.44858507377105e+001dB,-7.49573290621795e+001°)
1.26473634747115e+003	(-3.44431679988984e+001dB,-7.48908636271194e+001°)
1.27057410520855e+003	(-3.44004621160911e+001dB,-7.48241332476576e+001°)
1.27643880881135e+003	(-3.43577329042282e+001dB,-7.47571372176618e+001°)
1.28233058265603e+003	(-3.43149801770221e+001dB,-7.46898748338887e+001°)
1.28824955169314e+003	(-3.42722037469542e+001dB,-7.46223453960472e+001°)
1.29419584144999e+003	(-3.42294034252718e+001dB,-7.45545482068831e+001°)
1.30016957803329e+003	(-3.41865790219833e+001dB,-7.44864825722537e+001°)
1.30617088813185e+003	(-3.41437303458562e+001dB,-7.44181478012002e+001°)
1.31219989901921e+003	(-3.41008572044122e+001dB,-7.43495432060372e+001°)
1.31825673855641e+003	(-3.40579594039251e+001dB,-7.42806681024255e+001°)
1.32434153519467e+003	(-3.40150367494165e+001dB,-7.42115218094505e+001°)
1.33045441797810e+003	(-3.39720890446531e+001dB,-7.41421036497102e+001°)
1.33659551654645e+003	(-3.39291160921435e+001dB,-7.40724129493911e+001°)
1.34276496113787e+003	(-3.38861176931350e+001dB,-7.40024490383471e+001°)
1.34896288259166e+003	(-3.38430936476115e+001dB,-7.39322112501988e+001°)
1.35518941235104e+003	(-3.38000437542891e+001dB,-7.38616989224027e+001°)
1.36144468246596e+003	(-3.37569678106148e+001dB,-7.37909113963387e+001°)
1.36772882559585e+003	(-3.37138656127628e+001dB,-7.37198480173981e+001°)
1.37404197501252e+003	(-3.36707369556330e+001dB,-7.36485081350772e+001°)
1.38038426460289e+003	(-3.36275816328473e+001dB,-7.35768911030448e+001°)
1.38675582887189e+003	(-3.35843994367482e+001dB,-7.35049962792553e+001°)
1.39315680294531e+003	(-3.35411901583963e+001dB,-7.34328230260186e+001°)
1.39958732257262e+003	(-3.34979535875678e+001dB,-7.33603707100973e+001°)
1.40604752412992e+003	(-3.34546895127530e+001dB,-7.32876387027958e+001°)
1.41253754462276e+003	(-3.34113977211538e+001dB,-7.32146263800542e+001°)
1.41905752168910e+003	(-3.33680779986825e+001dB,-7.31413331225381e+001°)
1.42560759360219e+003	(-3.33247301299595e+001dB,-7.30677583157268e+001°)
1.43218789927355e+003	(-3.32813538983120e+001dB,-7.29939013500153e+001°)
1.43879857825585e+003	(-3.32379490857728e+001dB,-7.29197616208054e+001°)
1.44543977074593e+003	(-3.31945154730783e+001dB,-7.28453385285964e+001°)
1.45211161758775e+003	(-3.31510528396681e+001dB,-7.27706314790881e+001°)
1.45881426027536e+003	(-3.31075609636830e+001dB,-7.26956398832720e+001°)
1.46554784095592e+003	(-3.30640396219648e+001dB,-7.26203631575313e+001°)
1.47231250243273e+003	(-3.30204885900549e+001dB,-7.25448007237342e+001°)
1.47910838816821e+003	(-3.29769076421945e+001dB,-7.24689520093460e+001°)
1.48593564228701e+003	(-3.29332965513226e+001dB,-7.23928164475112e+001°)
1.49279440957900e+003	(-3.28896550890772e+001dB,-7.23163934771684e+001°)
1.49968483550238e+003	(-3.28459830257933e+001dB,-7.22396825431378e+001°)
1.50660706618675e+003	(-3.28022801305044e+001dB,-7.21626830962364e+001°)
1.51356124843622e+003	(-3.27585461709415e+001dB,-7.20853945933731e+001°)
1.52054752973250e+003	(-3.27147809135338e+001dB,-7.20078164976570e+001°)
1.52756605823808e+003	(-3.26709841234084e+001dB,-7.19299482784905e+001°)
1.53461698279930e+003	(-3.26271555643913e+001dB,-7.18517894116896e+001°)
1.54170045294957e+003	(-3.25832949990076e+001dB,-7.17733393795731e+001°)
1.54881661891249e+003	(-3.25394021884830e+001dB,-7.16945976710865e+001°)
1.55596563160508e+003	(-3.24954768927438e+001dB,-7.16155637818931e+001°)
1.56314764264096e+003	(-3.24515188704186e+001dB,-7.15362372144861e+001°)
1.57036280433356e+003	(-3.24075278788395e+001dB,-7.14566174783058e+001°)
1.57761126969936e+003	(-3.23635036740435e+001dB,-7.13767040898346e+001°)
1.58489319246112e+003	(-3.23194460107737e+001dB,-7.12964965727147e+001°)
1.59220872705118e+003	(-3.22753546424819e+001dB,-7.12159944578613e+001°)
1.59955802861468e+003	(-3.22312293213298e+001dB,-7.11351972835611e+001°)
1.60694125301289e+003	(-3.21870697981917e+001dB,-7.10541045955992e+001°)
1.61435855682650e+003	(-3.21428758226566e+001dB,-7.09727159473605e+001°)
1.62181009735894e+003	(-3.20986471430302e+001dB,-7.08910308999430e+001°)
1.62929603263973e+003	(-3.20543835063389e+001dB,-7.08090490222808e+001°)
1.63681652142782e+003	(-3.20100846583310e+001dB,-7.07267698912435e+001°)
1.64437172321494e+003	(-3.19657503434813e+001dB,-7.06441930917641e+001°)
1.65196179822903e+003	(-3.19213803049934e+001dB,-7.05613182169475e+001°)
1.65958690743757e+003	(-3.18769742848036e+001dB,-7.04781448681828e+001°)
1.66724721255107e+003	(-3.18325320235845e+001dB,-7.03946726552731e+001°)
1.67494287602645e+003	(-3.17880532607487e+001dB,-7.03109011965369e+001°)
1.68267406107048e+003	(-3.17435377344531e+001dB,-7.02268301189289e+001°)
1.69044093164328e+003	(-3.16989851816031e+001dB,-7.01424590581691e+001°)
1.69824365246176e+003	(-3.16543953378572e+001dB,-7.00577876588493e+001°)
1.70608238900314e+003	(-3.16097679376316e+001dB,-6.99728155745572e+001°)
1.71395730750844e+003	(-3.15651027141050e+001dB,-6.98875424679909e+001°)
1.72186857498602e+003	(-3.15203993992240e+001dB,-6.98019680110842e+001°)
1.72981635921511e+003	(-3.14756577237084e+001dB,-6.97160918851264e+001°)
1.73780082874939e+003	(-3.14308774170570e+001dB,-6.96299137808823e+001°)
1.74582215292052e+003	(-3.13860582075528e+001dB,-6.95434333987102e+001°)
1.75388050184177e+003	(-3.13411998222697e+001dB,-6.94566504486872e+001°)
1.76197604641164e+003	(-3.12963019870786e+001dB,-6.93695646507317e+001°)
1.77010895831743e+003	(-3.12513644266537e+001dB,-6.92821757347220e+001°)
1.77827941003894e+003	(-3.12063868644794e+001dB,-6.91944834406218e+001°)
1.78648757485206e+003	(-3.11613690228575e+001dB,-6.91064875186046e+001°)
1.79473362683254e+003	(-3.11163106229144e+001dB,-6.90181877291743e+001°)
1.80301774085958e+003	(-3.10712113846080e+001dB,-6.89295838432890e+001°)
1.81134009261962e+003	(-3.10260710267362e+001dB,-6.88406756424873e+001°)
1.81970085861000e+003	(-3.09808892669445e+001dB,-6.87514629190113e+001°)
1.82810021614276e+003	(-3.09356658217344e+001dB,-6.86619454759303e+001°)
1.83653834334836e+003	(-3.08904004064716e+001dB,-6.85721231272660e+001°)
1.84501541917949e+003	(-3.08450927353950e+001dB,-6.84819956981214e+001°)
1.85353162341483e+003	(-3.07997425216260e+001dB,-6.83915630247963e+001°)
1.86208713666288e+003	(-3.07543494771769e+001dB,-6.83008249549254e+001°)
1.87068214036582e+003	(-3.07089133129614e+001dB,-6.82097813475953e+001°)
1.87931681680328e+003	(-3.06634337388037e+001dB,-6.81184320734675e+001°)
1.88799134909631e+003	(-3.06179104634489e+001dB,-6.80267770149167e+001°)
1.89670592121116e+003	(-3.05723431945733e+001dB,-6.79348160661409e+001°)
1.90546071796326e+003	(-3.05267316387951e+001dB,-6.78425491333020e+001°)
1.91425592502110e+003	(-3.04810755016849e+001dB,-6.77499761346398e+001°)
1.92309172891017e+003	(-3.04353744877774e+001dB,-6.76570970006038e+001°)
1.93196831701694e+003	(-3.03896283005828e+001dB,-6.75639116739829e+001°)
1.94088587759280e+003	(-3.03438366425979e+001dB,-6.74704201100186e+001°)
1.94984459975806e+003	(-3.02979992153186e+001dB,-6.73766222765463e+001°)
1.95884467350601e+003	(-3.02521157192526e+001dB,-6.72825181541097e+001°)
1.96788628970686e+003	(-3.02061858539312e+001dB,-6.71881077360908e+001°)
1.97696964011188e+003	(-3.01602093179225e+001dB,-6.70933910288375e+001°)
1.98609491735739e+003	(-3.01141858088448e+001dB,-6.69983680517833e+001°)
1.99526231496890e+003	(-3.00681150233799e+001dB,-6.69030388375770e+001°)
2.00447202736518e+003	(-3.00219966572864e+001dB,-6.68074034322044e+001°)
2.01372424986241e+003	(-2.99758304054148e+001dB,-6.67114618951200e+001°)
2.02301917867829e+003	(-2.99296159617209e+001dB,-6.66152142993598e+001°)
2.03235701093624e+003	(-2.98833530192807e+001dB,-6.65186607316733e+001°)
2.04173794466955e+003	(-2.98370412703059e+001dB,-6.64218012926485e+001°)
2.05116217882559e+003	(-2.97906804061583e+001dB,-6.63246360968299e+001°)
2.06062991327002e+003	(-2.97442701173661e+001dB,-6.62271652728440e+001°)
2.07014134879106e+003	(-2.96978100936393e+001dB,-6.61293889635246e+001°)
2.07969668710372e+003	(-2.96513000238862e+001dB,-6.60313073260273e+001°)
2.08929613085406e+003	(-2.96047395962296e+001dB,-6.59329205319599e+001°)
2.09893988362355e+003	(-2.95581284980239e+001dB,-6.58342287674974e+001°)
2.10862814993331e+003	(-2.95114664158720e+001dB,-6.57352322335058e+001°)
2.11836113524852e+003	(-2.94647530356427e+001dB,-6.56359311456609e+001°)
2.12813904598273e+003	(-2.94179880424888e+001dB,-6.55363257345663e+001°)
2.13796208950225e+003	(-2.93711711208646e+001dB,-6.54364162458743e+001°)
2.14783047413056e+003	(-2.93243019545447e+001dB,-6.53362029404032e+001°)
2.15774440915269e+003	(-2.92773802266425e+001dB,-6.52356860942528e+001°)
2.16770410481972e+003	(-2.92304056196294e+001dB,-6.51348659989254e+001°)
2.17770977235318e+003	(-2.91833778153535e+001dB,-6.50337429614336e+001°)
2.18776162394958e+003	(-2.91362964950602e+001dB,-6.49323173044256e+001°)
2.19785987278485e+003	(-2.90891613394113e+001dB,-6.48305893662902e+001°)
2.20800473301892e+003	(-2.90419720285057e+001dB,-6.47285595012723e+001°)
2.21819641980024e+003	(-2.89947282418999e+001dB,-6.46262280795901e+001°)
2.22843514927033e+003	(-2.89474296586288e+001dB,-6.45235954875385e+001°)
2.23872113856836e+003	(-2.89000759572271e+001dB,-6.44206621276066e+001°)
2.24905460583581e+003	(-2.88526668157509e+001dB,-6.43174284185807e+001°)
2.25943577022100e+003	(-2.88052019117991e+001dB,-6.42138947956582e+001°)
2.26986485188385e+003	(-2.87576809225360e+001dB,-6.41100617105467e+001°)
2.28034207200044e+003	(-2.87101035247139e+001dB,-6.40059296315796e+001°)
2.29086765276780e+003	(-2.86624693946954e+001dB,-6.39014990438122e+001°)
2.30144181740853e+003	(-2.86147782084771e+001dB,-6.37967704491315e+001°)
2.31206479017562e+003	(-2.85670296417124e+001dB,-6.36917443663522e+001°)
2.32273679635713e+003	(-2.85192233697362e+001dB,-6.35864213313235e+001°)
2.33345806228103e+003	(-2.84713590675879e+001dB,-6.34808018970244e+001°)
2.34422881531995e+003	(-2.84234364100364e+001dB,-6.33748866336626e+001°)
2.35504928389604e+003	(-2.83754550716049e+001dB,-6.32686761287720e+001°)
2.36591969748579e+003	(-2.83274147265957e+001dB,-6.31621709873087e+001°)
2.37684028662490e+003	(-2.82793150491151e+001dB,-6.30553718317410e+001°)
2.38781128291321e+003	(-2.82311557131000e+001dB,-6.29482793021452e+001°)
2.39883291901952e+003	(-2.81829363923432e+001dB,-6.28408940562957e+001°)
2.40990542868662e+003	(-2.81346567605193e+001dB,-6.27332167697486e+001°)
2.42102904673621e+003	(-2.80863164912123e+001dB,-6.26252481359405e+001°)
2.43220400907384e+003	(-2.80379152579414e+001dB,-6.25169888662589e+001°)
2.44343055269400e+003	(-2.79894527341889e+001dB,-6.24084396901394e+001°)
2.45470891568506e+003	(-2.79409285934270e+001dB,-6.22996013551402e+001°)
2.46603933723437e+003	(-2.78923425091461e+001dB,-6.21904746270203e+001°)
2.47742205763332e+003	(-2.78436941548826e+001dB,-6.20810602898281e+001°)
2.48885731828242e+003	(-2.77949832042470e+001dB,-6.19713591459659e+001°)
2.50034536169646e+003	(-2.77462093309531e+001dB,-6.18613720162703e+001°)
2.51188643150961e+003	(-2.76973722088463e+001dB,-6.17510997400849e+001°)
2.52348077248061e+003	(-2.76484715119330e+001dB,-6.16405431753290e+001°)
2.53512863049794e+003	(-2.75995069144101e+001dB,-6.15297031985647e+001°)
2.54683025258507e+003	(-2.75504780906949e+001dB,-6.14185807050659e+001°)
2.55858588690568e+003	(-2.75013847154547e+001dB,-6.13071766088803e+001°)
2.57039578276890e+003	(-2.74522264636372e+001dB,-6.11954918428917e+001°)
2.58226019063463e+003	(-2.74030030105015e+001dB,-6.10835273588796e+001°)
2.59417936211885e+003	(-2.73537140316482e+001dB,-6.09712841275772e+001°)
2.60615354999893e+003	(-2.73043592030510e+001dB,-6.08587631387244e+001°)
2.61818300821902e+003	(-2.72549382010877e+001dB,-6.07459654011214e+001°)
2.63026799189542e+003	(-2.72054507025721e+001dB,-6.06328919426806e+001°)
2.64240875732198e+003	(-2.71558963847851e+001dB,-6.05195438104692e+001°)
2.65460556197557e+003	(-2.71062749255080e+001dB,-6.04059220707631e+001°)
2.66685866452151e+003	(-2.70565860030533e+001dB,-6.02920278090788e+001°)
2.67916832481907e+003	(-2.70068292962987e+001dB,-6.01778621302241e+001°)
2.69153480392695e+003	(-2.69570044847185e+001dB,-6.00634261583278e+001°)
2.70395836410888e+003	(-2.69071112484176e+001dB,-5.99487210368779e+001°)
2.71643926883912e+003	(-2.68571492681641e+001dB,-5.98337479287563e+001°)
2.72897778280808e+003	(-2.68071182254231e+001dB,-5.97185080162622e+001°)
2.74157417192792e+003	(-2.67570178023901e+001dB,-5.96030025011448e+001°)
2.75422870333820e+003	(-2.67068476820245e+001dB,-5.94872326046238e+001°)
2.76694164541155e+003	(-2.66566075480845e+001dB,-5.93711995674118e+001°)
2.77971326775933e+003	(-2.66062970851605e+001dB,-5.92549046497345e+001°)
2.79254384123738e+003	(-2.65559159787096e+001dB,-5.91383491313425e+001°)
2.80543363795175e+003	(-2.65054639150907e+001dB,-5.90215343115272e+001°)
2.81838293126449e+003	(-2.64549405815986e+001dB,-5.89044615091278e+001°)
2.83139199579942e+003	(-2.64043456664993e+001dB,-5.87871320625386e+001°)
2.84446110744795e+003	(-2.63536788590648e+001dB,-5.86695473297159e+001°)
2.85759054337499e+003	(-2.63029398496088e+001dB,-5.85517086881736e+001°)
2.87078058202473e+003	(-2.62521283295213e+001dB,-5.84336175349825e+001°)
2.88403150312665e+003	(-2.62012439913051e+001dB,-5.83152752867680e+001°)
2.89734358770136e+003	(-2.61502865286102e+001dB,-5.81966833796942e+001°)
2.91071711806665e+003	(-2.60992556362711e+001dB,-5.80778432694594e+001°)
2.92415237784338e+003	(-2.60481510103413e+001dB,-5.79587564312764e+001°)
2.93764965196157e+003	(-2.59969723481299e+001dB,-5.78394243598541e+001°)
2.95120922666643e+003	(-2.59457193482380e+001dB,-5.77198485693800e+001°)
2.96483138952438e+003	(-2.58943917105943e+001dB,-5.76000305934892e+001°)
2.97851642942923e+003	(-2.58429891364917e+001dB,-5.74799719852395e+001°)
2.99226463660823e+003	(-2.57915113286240e+001dB,-5.73596743170814e+001°)
3.00607630262827e+003	(-2.57399579911215e+001dB,-5.72391391808197e+001°)
3.01995172040206e+003	(-2.56883288295884e+001dB,-5.71183681875753e+001°)
3.03389118419431e+003	(-2.56366235511389e+001dB,-5.69973629677478e+001°)
3.04789498962803e+003	(-2.55848418644338e+001dB,-5.68761251709631e+001°)
3.06196343369072e+003	(-2.55329834797176e+001dB,-5.67546564660332e+001°)
3.07609681474075e+003	(-2.54810481088545e+001dB,-5.66329585408955e+001°)
3.09029543251364e+003	(-2.54290354653660e+001dB,-5.65110331025628e+001°)
3.10455958812840e+003	(-2.53769452644666e+001dB,-5.63888818770634e+001°)
3.11888958409398e+003	(-2.53247772231018e+001dB,-5.62665066093764e+001°)
3.13328572431563e+003	(-2.52725310599834e+001dB,-5.61439090633663e+001°)
3.14774831410136e+003	(-2.52202064956277e+001dB,-5.60210910217150e+001°)
3.16227766016843e+003	(-2.51678032523909e+001dB,-5.58980542858444e+001°)
3.17687407064982e+003	(-2.51153210545068e+001dB,-5.57748006758440e+001°)
3.19153785510081e+003	(-2.50627596281231e+001dB,-5.56513320303878e+001°)
3.20626932450551e+003	(-2.50101187013376e+001dB,-5.55276502066497e+001°)
3.22106879128348e+003	(-2.49573980042355e+001dB,-5.54037570802174e+001°)
3.23593656929633e+003	(-2.49045972689252e+001dB,-5.52796545450012e+001°)
3.25087297385439e+003	(-2.48517162295752e+001dB,-5.51553445131354e+001°)
3.26587832172341e+003	(-2.47987546224501e+001dB,-5.50308289148824e+001°)
3.28095293113124e+003	(-2.47457121859471e+001dB,-5.49061096985335e+001°)
3.29609712177463e+003	(-2.46925886606319e+001dB,-5.47811888302947e+001°)
3.31131121482596e+003	(-2.46393837892747e+001dB,-5.46560682941850e+001°)
3.32659553294010e+003	(-2.45860973168864e+001dB,-5.45307500919186e+001°)
3.34195040026120e+003	(-2.45327289907542e+001dB,-5.44052362427905e+001°)
3.35737614242960e+003	(-2.44792785604769e+001dB,-5.42795287835521e+001°)
3.37287308658874e+003	(-2.44257457780008e+001dB,-5.41536297682921e+001°)
3.38844156139208e+003	(-2.43721303976549e+001dB,-5.40275412683038e+001°)
3.40408189701006e+003	(-2.43184321761860e+001dB,-5.39012653719577e+001°)
3.41979442513714e+003	(-2.42646508727935e+001dB,-5.37748041845631e+001°)
3.43557947899880e+003	(-2.42107862491643e+001dB,-5.36481598282304e+001°)
3.45143739335862e+003	(-2.41568380695075e+001dB,-5.35213344417296e+001°)
3.46736850452537e+003	(-2.41028061005885e+001dB,-5.33943301803428e+001°)
3.48337315036018e+003	(-2.40486901117632e+001dB,-5.32671492157150e+001°)
3.49945167028363e+003	(-2.39944898750120e+001dB,-5.31397937357021e+001°)
3.51560440528304e+003	(-2.39402051649732e+001dB,-5.30122659442120e+001°)
3.53183169791963e+003	(-2.38858357589768e+001dB,-5.28845680610457e+001°)
3.54813389233581e+003	(-2.38313814370771e+001dB,-5.27567023217343e+001°)
3.56451133426250e+003	(-2.37768419820863e+001dB,-5.26286709773678e+001°)
3.58096437102642e+003	(-2.37222171796064e+001dB,-5.25004762944300e+001°)
3.59749335155748e+003	(-2.36675068180616e+001dB,-5.23721205546173e+001°)
3.61409862639620e+003	(-2.36127106887307e+001dB,-5.22436060546684e+001°)
3.63078054770108e+003	(-2.35578285857787e+001dB,-5.21149351061769e+001°)
3.64753946925614e+003	(-2.35028603062874e+001dB,-5.19861100354090e+001°)
3.66437574647840e+003	(-2.34478056502876e+001dB,-5.18571331831155e+001°)
3.68128973642538e+003	(-2.33926644207891e+001dB,-5.17280069043409e+001°)
3.69828179780273e+003	(-2.33374364238110e+001dB,-5.15987335682283e+001°)
3.71535229097179e+003	(-2.32821214684119e+001dB,-5.14693155578213e+001°)
3.73250157795727e+003	(-2.32267193667197e+001dB,-5.13397552698605e+001°)
3.74973002245490e+003	(-2.31712299339605e+001dB,-5.12100551145848e+001°)
3.76703798983916e+003	(-2.31156529884872e+001dB,-5.10802175155175e+001°)
3.78442584717100e+003	(-2.30599883518089e+001dB,-5.09502449092589e+001°)
3.80189396320568e+003	(-2.30042358486180e+001dB,-5.08201397452726e+001°)
3.81944270840053e+003	(-2.29483953068182e+001dB,-5.06899044856654e+001°)
3.83707245492286e+003	(-2.28924665575519e+001dB,-5.05595416049719e+001°)
3.85478357665779e+003	(-2.28364494352267e+001dB,-5.04290535899274e+001°)
3.87257644921624e+003	(-2.27803437775418e+001dB,-5.02984429392448e+001°)
3.89045144994288e+003	(-2.27241494255138e+001dB,-5.01677121633832e+001°)
3.90840895792409e+003	(-2.26678662235024e+001dB,-5.00368637843170e+001°)
3.92644935399607e+003	(-2.26114940192351e+001dB,-4.99059003353037e+001°)
3.94457302075286e+003	(-2.25550326638318e+001dB,-4.97748243606428e+001°)
3.96278034255447e+003	(-2.24984820118288e+001dB,-4.96436384154389e+001°)
3.98107170553505e+003	(-2.24418419212021e+001dB,-4.95123450653560e+001°)
3.99944749761105e+003	(-2.23851122533909e+001dB,-4.93809468863758e+001°)
4.01790810848947e+003	(-2.23282928733195e+001dB,-4.92494464645455e+001°)
4.03645392967613e+003	(-2.22713836494196e+001dB,-4.91178463957314e+001°)
4.05508535448391e+003	(-2.22143844536519e+001dB,-4.89861492853638e+001°)
4.07380277804120e+003	(-2.21572951615268e+001dB,-4.88543577481827e+001°)
4.09260659730019e+003	(-2.21001156521245e+001dB,-4.87224744079787e+001°)
4.11149721104530e+003	(-2.20428458081158e+001dB,-4.85905018973348e+001°)
4.13047501990169e+003	(-2.19854855157804e+001dB,-4.84584428573633e+001°)
4.14954042634371e+003	(-2.19280346650261e+001dB,-4.83262999374424e+001°)
4.16869383470343e+003	(-2.18704931494070e+001dB,-4.81940757949493e+001°)
4.18793565117926e+003	(-2.18128608661408e+001dB,-4.80617730949908e+001°)
4.20726628384452e+003	(-2.17551377161264e+001dB,-4.79293945101348e+001°)
4.22668614265611e+003	(-2.16973236039597e+001dB,-4.77969427201364e+001°)
4.24619563946321e+003	(-2.16394184379498e+001dB,-4.76644204116645e+001°)
4.26579518801601e+003	(-2.15814221301342e+001dB,-4.75318302780259e+001°)
4.28548520397448e+003	(-2.15233345962936e+001dB,-4.73991750188869e+001°)
4.30526610491719e+003	(-2.14651557559658e+001dB,-4.72664573399956e+001°)
4.32513831035017e+003	(-2.14068855324590e+001dB,-4.71336799528980e+001°)
4.34510224171580e+003	(-2.13485238528650e+001dB,-4.70008455746599e+001°)
4.36515832240175e+003	(-2.12900706480710e+001dB,-4.68679569275784e+001°)
4.38530697774995e+003	(-2.12315258527717e+001dB,-4.67350167388995e+001°)
4.40554863506562e+003	(-2.11728894054799e+001dB,-4.66020277405323e+001°)
4.42588372362636e+003	(-2.11141612485368e+001dB,-4.64689926687578e+001°)
4.44631267469118e+003	(-2.10553413281218e+001dB,-4.63359142639435e+001°)
4.46683592150972e+003	(-2.09964295942618e+001dB,-4.62027952702512e+001°)
4.48745389933141e+003	(-2.09374260008391e+001dB,-4.60696384353478e+001°)
4.50816704541469e+003	(-2.08783305055996e+001dB,-4.59364465101106e+001°)
4.52897579903630e+003	(-2.08191430701599e+001dB,-4.58032222483374e+001°)
4.54988060150058e+003	(-2.07598636600135e+001dB,-4.56699684064516e+001°)
4.57088189614885e+003	(-2.07004922445367e+001dB,-4.55366877432075e+001°)
4.59198012836878e+003	(-2.06410287969942e+001dB,-4.54033830193957e+001°)
4.61317574560389e+003	(-2.05814732945428e+001dB,-4.52700569975479e+001°)
4.63446919736298e+003	(-2.05218257182362e+001dB,-4.51367124416406e+001°)
4.65586093522969e+003	(-2.04620860530274e+001dB,-4.50033521167990e+001°)
4.67735141287208e+003	(-2.04022542877715e+001dB,-4.48699787889988e+001°)
4.69894108605225e+003	(-2.03423304152280e+001dB,-4.47365952247720e+001°)
4.72063041263600e+003	(-2.02823144320612e+001dB,-4.46032041909064e+001°)
4.74241985260255e+003	(-2.02222063388413e+001dB,-4.44698084541507e+001°)
4.76430986805426e+003	(-2.01620061400444e+001dB,-4.43364107809162e+001°)
4.78630092322648e+003	(-2.01017138440512e+001dB,-4.42030139369805e+001°)
4.80839348449739e+003	(-2.00413294631459e+001dB,-4.40696206871872e+001°)
4.83058802039783e+003	(-1.99808530135143e+001dB,-4.39362337951539e+001°)
4.85288500162131e+003	(-1.99202845152403e+001dB,-4.38028560229713e+001°)
4.87528490103397e+003	(-1.98596239923034e+001dB,-4.36694901309085e+001°)
4.89778819368457e+003	(-1.97988714725740e+001dB,-4.35361388771178e+001°)
4.92039535681462e+003	(-1.97380269878088e+001dB,-4.34028050173379e+001°)
4.94310686986846e+003	(-1.96770905736455e+001dB,-4.32694913045995e+001°)
4.96592321450347e+003	(-1.96160622695966e+001dB,-4.31362004889313e+001°)
