Freq.	V(fb5)/V(inm5)
1.24738351424295e+003	(-4.22895385505949e+001dB,-5.59971702247084e+001°)
1.25314117494142e+003	(-4.22370380867257e+001dB,-5.58743944967308e+001°)
1.25892541179417e+003	(-4.21844583330055e+001dB,-5.57514068937990e+001°)
1.26473634747115e+003	(-4.21317990180206e+001dB,-5.56282092887018e+001°)
1.27057410520855e+003	(-4.20790598723504e+001dB,-5.55048035726661e+001°)
1.27643880881135e+003	(-4.20262406286066e+001dB,-5.53811916552828e+001°)
1.28233058265603e+003	(-4.19733410214721e+001dB,-5.52573754644172e+001°)
1.28824955169314e+003	(-4.19203607877304e+001dB,-5.51333569460678e+001°)
1.29419584144999e+003	(-4.18672996663110e+001dB,-5.50091380643245e+001°)
1.30016957803329e+003	(-4.18141573983174e+001dB,-5.48847208012177e+001°)
1.30617088813185e+003	(-4.17609337270675e+001dB,-5.47601071566084e+001°)
1.31219989901921e+003	(-4.17076283981285e+001dB,-5.46352991481189e+001°)
1.31825673855641e+003	(-4.16542411593513e+001dB,-5.45102988109472e+001°)
1.32434153519467e+003	(-4.16007717609089e+001dB,-5.43851081978104e+001°)
1.33045441797810e+003	(-4.15472199553288e+001dB,-5.42597293787762e+001°)
1.33659551654645e+003	(-4.14935854975302e+001dB,-5.41341644411515e+001°)
1.34276496113787e+003	(-4.14398681448594e+001dB,-5.40084154893566e+001°)
1.34896288259166e+003	(-4.13860676571222e+001dB,-5.38824846447725e+001°)
1.35518941235104e+003	(-4.13321837966205e+001dB,-5.37563740456055e+001°)
1.36144468246596e+003	(-4.12782163281884e+001dB,-5.36300858467697e+001°)
1.36772882559585e+003	(-4.12241650192228e+001dB,-5.35036222197022e+001°)
1.37404197501252e+003	(-4.11700296397196e+001dB,-5.33769853522282e+001°)
1.38038426460289e+003	(-4.11158099623080e+001dB,-5.32501774484198e+001°)
1.38675582887189e+003	(-4.10615057622829e+001dB,-5.31232007284266e+001°)
1.39315680294531e+003	(-4.10071168176386e+001dB,-5.29960574283058e+001°)
1.39958732257262e+003	(-4.09526429091021e+001dB,-5.28687497998796e+001°)
1.40604752412992e+003	(-4.08980838201668e+001dB,-5.27412801105581e+001°)
1.41253754462276e+003	(-4.08434393371222e+001dB,-5.26136506431548e+001°)
1.41905752168910e+003	(-4.07887092490885e+001dB,-5.24858636957253e+001°)
1.42560759360219e+003	(-4.07338933480504e+001dB,-5.23579215813991e+001°)
1.43218789927355e+003	(-4.06789914288818e+001dB,-5.22298266281636e+001°)
1.43879857825585e+003	(-4.06240032893861e+001dB,-5.21015811787212e+001°)
1.44543977074593e+003	(-4.05689287303191e+001dB,-5.19731875902602e+001°)
1.45211161758775e+003	(-4.05137675554257e+001dB,-5.18446482342987e+001°)
1.45881426027536e+003	(-4.04585195714655e+001dB,-5.17159654964693e+001°)
1.46554784095592e+003	(-4.04031845882472e+001dB,-5.15871417763209e+001°)
1.47231250243273e+003	(-4.03477624186539e+001dB,-5.14581794871259e+001°)
1.47910838816821e+003	(-4.02922528786743e+001dB,-5.13290810556612e+001°)
1.48593564228701e+003	(-4.02366557874316e+001dB,-5.11998489220169e+001°)
1.49279440957900e+003	(-4.01809709672119e+001dB,-5.10704855393763e+001°)
1.49968483550238e+003	(-4.01251982434924e+001dB,-5.09409933738078e+001°)
1.50660706618675e+003	(-4.00693374449657e+001dB,-5.08113749040263e+001°)
1.51356124843622e+003	(-4.00133884035718e+001dB,-5.06816326212001e+001°)
1.52054752973250e+003	(-3.99573509545224e+001dB,-5.05517690287214e+001°)
1.52756605823808e+003	(-3.99012249363258e+001dB,-5.04217866419565e+001°)
1.53461698279930e+003	(-3.98450101908162e+001dB,-5.02916879880531e+001°)
1.54170045294957e+003	(-3.97887065631748e+001dB,-5.01614756056802e+001°)
1.54881661891249e+003	(-3.97323139019588e+001dB,-5.00311520448008e+001°)
1.55596563160508e+003	(-3.96758320591219e+001dB,-4.99007198664420e+001°)
1.56314764264096e+003	(-3.96192608900413e+001dB,-4.97701816424466e+001°)
1.57036280433356e+003	(-3.95626002535402e+001dB,-4.96395399552330e+001°)
1.57761126969936e+003	(-3.95058500119077e+001dB,-4.95087973975412e+001°)
1.58489319246112e+003	(-3.94490100309278e+001dB,-4.93779565722071e+001°)
1.59220872705118e+003	(-3.93920801798943e+001dB,-4.92470200918815e+001°)
1.59955802861468e+003	(-3.93350603316362e+001dB,-4.91159905788007e+001°)
1.60694125301289e+003	(-3.92779503625370e+001dB,-4.89848706645179e+001°)
1.61435855682650e+003	(-3.92207501525559e+001dB,-4.88536629896588e+001°)
1.62181009735894e+003	(-3.91634595852473e+001dB,-4.87223702036493e+001°)
1.62929603263973e+003	(-3.91060785477787e+001dB,-4.85909949644472e+001°)
1.63681652142782e+003	(-3.90486069309506e+001dB,-4.84595399382976e+001°)
1.64437172321494e+003	(-3.89910446292152e+001dB,-4.83280077994540e+001°)
1.65196179822903e+003	(-3.89333915406916e+001dB,-4.81964012299110e+001°)
1.65958690743757e+003	(-3.88756475671851e+001dB,-4.80647229191328e+001°)
1.66724721255107e+003	(-3.88178126142023e+001dB,-4.79329755637857e+001°)
1.67494287602645e+003	(-3.87598865909653e+001dB,-4.78011618674550e+001°)
1.68267406107048e+003	(-3.87018694104314e+001dB,-4.76692845403852e+001°)
1.69044093164328e+003	(-3.86437609893021e+001dB,-4.75373462991787e+001°)
1.69824365246176e+003	(-3.85855612480416e+001dB,-4.74053498665430e+001°)
1.70608238900314e+003	(-3.85272701108861e+001dB,-4.72732979709826e+001°)
1.71395730750844e+003	(-3.84688875058597e+001dB,-4.71411933465341e+001°)
1.72186857498602e+003	(-3.84104133647860e+001dB,-4.70090387324866e+001°)
1.72981635921511e+003	(-3.83518476232980e+001dB,-4.68768368730832e+001°)
1.73780082874939e+003	(-3.82931902208490e+001dB,-4.67445905172319e+001°)
1.74582215292052e+003	(-3.82344411007254e+001dB,-4.66123024182418e+001°)
1.75388050184177e+003	(-3.81756002100526e+001dB,-4.64799753335006e+001°)
1.76197604641164e+003	(-3.81166674998076e+001dB,-4.63476120242175e+001°)
1.77010895831743e+003	(-3.80576429248227e+001dB,-4.62152152551013e+001°)
1.77827941003894e+003	(-3.79985264437988e+001dB,-4.60827877941003e+001°)
1.78648757485206e+003	(-3.79393180193076e+001dB,-4.59503324120870e+001°)
1.79473362683254e+003	(-3.78800176178005e+001dB,-4.58178518825673e+001°)
1.80301774085958e+003	(-3.78206252096126e+001dB,-4.56853489813929e+001°)
1.81134009261962e+003	(-3.77611407689692e+001dB,-4.55528264864670e+001°)
1.81970085861000e+003	(-3.77015642739897e+001dB,-4.54202871774437e+001°)
1.82810021614276e+003	(-3.76418957066912e+001dB,-4.52877338354358e+001°)
1.83653834334836e+003	(-3.75821350529914e+001dB,-4.51551692427142e+001°)
1.84501541917949e+003	(-3.75222823027108e+001dB,-4.50225961824222e+001°)
1.85353162341483e+003	(-3.74623374495753e+001dB,-4.48900174382605e+001°)
1.86208713666288e+003	(-3.74023004912159e+001dB,-4.47574357942111e+001°)
1.87068214036582e+003	(-3.73421714291712e+001dB,-4.46248540342230e+001°)
1.87931681680328e+003	(-3.72819502688840e+001dB,-4.44922749419284e+001°)
1.88799134909631e+003	(-3.72216370197033e+001dB,-4.43597013003341e+001°)
1.89670592121116e+003	(-3.71612316948823e+001dB,-4.42271358915398e+001°)
1.90546071796326e+003	(-3.71007343115739e+001dB,-4.40945814964251e+001°)
1.91425592502110e+003	(-3.70401448908300e+001dB,-4.39620408943568e+001°)
1.92309172891017e+003	(-3.69794634575981e+001dB,-4.38295168629097e+001°)
1.93196831701694e+003	(-3.69186900407147e+001dB,-4.36970121775477e+001°)
1.94088587759280e+003	(-3.68578246729032e+001dB,-4.35645296113472e+001°)
1.94984459975806e+003	(-3.67968673907659e+001dB,-4.34320719346867e+001°)
1.95884467350601e+003	(-3.67358182347804e+001dB,-4.32996419149702e+001°)
1.96788628970686e+003	(-3.66746772492900e+001dB,-4.31672423163183e+001°)
1.97696964011188e+003	(-3.66134444824988e+001dB,-4.30348758992925e+001°)
1.98609491735739e+003	(-3.65521199864611e+001dB,-4.29025454205837e+001°)
1.99526231496890e+003	(-3.64907038170747e+001dB,-4.27702536327481e+001°)
2.00447202736518e+003	(-3.64291960340710e+001dB,-4.26380032838952e+001°)
2.01372424986241e+003	(-3.63675967010021e+001dB,-4.25057971174025e+001°)
2.02301917867829e+003	(-3.63059058852356e+001dB,-4.23736378716511e+001°)
2.03235701093624e+003	(-3.62441236579386e+001dB,-4.22415282797092e+001°)
2.04173794466955e+003	(-3.61822500940676e+001dB,-4.21094710690694e+001°)
2.05116217882559e+003	(-3.61202852723560e+001dB,-4.19774689613565e+001°)
2.06062991327002e+003	(-3.60582292752995e+001dB,-4.18455246720510e+001°)
2.07014134879106e+003	(-3.59960821891446e+001dB,-4.17136409102010e+001°)
2.07969668710372e+003	(-3.59338441038731e+001dB,-4.15818203781630e+001°)
2.08929613085406e+003	(-3.58715151131860e+001dB,-4.14500657712971e+001°)
2.09893988362355e+003	(-3.58090953144896e+001dB,-4.13183797777177e+001°)
2.10862814993331e+003	(-3.57465848088785e+001dB,-4.11867650780104e+001°)
2.11836113524852e+003	(-3.56839837011184e+001dB,-4.10552243449554e+001°)
2.12813904598273e+003	(-3.56212920996300e+001dB,-4.09237602432712e+001°)
2.13796208950225e+003	(-3.55585101164696e+001dB,-4.07923754293364e+001°)
2.14783047413056e+003	(-3.54956378673117e+001dB,-4.06610725509303e+001°)
2.15774440915269e+003	(-3.54326754714300e+001dB,-4.05298542469727e+001°)
2.16770410481972e+003	(-3.53696230516760e+001dB,-4.03987231472518e+001°)
2.17770977235318e+003	(-3.53064807344618e+001dB,-4.02676818721796e+001°)
2.18776162394958e+003	(-3.52432486497370e+001dB,-4.01367330325317e+001°)
2.19785987278485e+003	(-3.51799269309674e+001dB,-4.00058792291823e+001°)
2.20800473301892e+003	(-3.51165157151155e+001dB,-3.98751230528710e+001°)
2.21819641980024e+003	(-3.50530151426165e+001dB,-3.97444670839450e+001°)
2.22843514927033e+003	(-3.49894253573551e+001dB,-3.96139138921073e+001°)
2.23872113856836e+003	(-3.49257465066427e+001dB,-3.94834660361836e+001°)
2.24905460583581e+003	(-3.48619787411950e+001dB,-3.93531260638735e+001°)
2.25943577022100e+003	(-3.47981222151060e+001dB,-3.92228965115206e+001°)
2.26986485188385e+003	(-3.47341770858234e+001dB,-3.90927799038672e+001°)
2.28034207200044e+003	(-3.46701435141246e+001dB,-3.89627787538291e+001°)
2.29086765276780e+003	(-3.46060216640883e+001dB,-3.88328955622553e+001°)
2.30144181740853e+003	(-3.45418117030729e+001dB,-3.87031328177192e+001°)
2.31206479017562e+003	(-3.44775138016847e+001dB,-3.85734929962723e+001°)
2.32273679635713e+003	(-3.44131281337555e+001dB,-3.84439785612454e+001°)
2.33345806228103e+003	(-3.43486548763110e+001dB,-3.83145919630113e+001°)
2.34422881531995e+003	(-3.42840942095468e+001dB,-3.81853356387777e+001°)
2.35504928389604e+003	(-3.42194463167967e+001dB,-3.80562120123790e+001°)
2.36591969748579e+003	(-3.41547113845070e+001dB,-3.79272234940608e+001°)
2.37684028662490e+003	(-3.40898896022050e+001dB,-3.77983724802804e+001°)
2.38781128291321e+003	(-3.40249811624707e+001dB,-3.76696613534960e+001°)
2.39883291901952e+003	(-3.39599862609072e+001dB,-3.75410924819743e+001°)
2.40990542868662e+003	(-3.38949050961102e+001dB,-3.74126682195952e+001°)
2.42102904673621e+003	(-3.38297378696366e+001dB,-3.72843909056523e+001°)
2.43220400907384e+003	(-3.37644847859752e+001dB,-3.71562628646700e+001°)
2.44343055269400e+003	(-3.36991460525142e+001dB,-3.70282864062154e+001°)
2.45470891568506e+003	(-3.36337218795101e+001dB,-3.69004638247134e+001°)
2.46603933723437e+003	(-3.35682124800564e+001dB,-3.67727973992722e+001°)
2.47742205763332e+003	(-3.35026180700501e+001dB,-3.66452893935032e+001°)
2.48885731828242e+003	(-3.34369388681606e+001dB,-3.65179420553517e+001°)
2.50034536169646e+003	(-3.33711750957958e+001dB,-3.63907576169256e+001°)
2.51188643150961e+003	(-3.33053269770700e+001dB,-3.62637382943320e+001°)
2.52348077248061e+003	(-3.32393947387702e+001dB,-3.61368862875143e+001°)
2.53512863049794e+003	(-3.31733786103228e+001dB,-3.60102037800979e+001°)
2.54683025258507e+003	(-3.31072788237584e+001dB,-3.58836929392232e+001°)
2.55858588690568e+003	(-3.30410956136806e+001dB,-3.57573559154151e+001°)
2.57039578276890e+003	(-3.29748292172290e+001dB,-3.56311948424151e+001°)
2.58226019063463e+003	(-3.29084798740464e+001dB,-3.55052118370505e+001°)
2.59417936211885e+003	(-3.28420478262429e+001dB,-3.53794089990874e+001°)
2.60615354999893e+003	(-3.27755333183623e+001dB,-3.52537884110977e+001°)
2.61818300821902e+003	(-3.27089365973461e+001dB,-3.51283521383226e+001°)
2.63026799189542e+003	(-3.26422579124985e+001dB,-3.50031022285489e+001°)
2.64240875732198e+003	(-3.25754975154512e+001dB,-3.48780407119744e+001°)
2.65460556197557e+003	(-3.25086556601276e+001dB,-3.47531696010958e+001°)
2.66685866452151e+003	(-3.24417326027074e+001dB,-3.46284908905830e+001°)
2.67916832481907e+003	(-3.23747286015902e+001dB,-3.45040065571657e+001°)
2.69153480392695e+003	(-3.23076439173602e+001dB,-3.43797185595252e+001°)
2.70395836410888e+003	(-3.22404788127497e+001dB,-3.42556288381827e+001°)
2.71643926883912e+003	(-3.21732335526028e+001dB,-3.41317393153984e+001°)
2.72897778280808e+003	(-3.21059084038400e+001dB,-3.40080518950711e+001°)
2.74157417192792e+003	(-3.20385036354200e+001dB,-3.38845684626398e+001°)
2.75422870333820e+003	(-3.19710195183054e+001dB,-3.37612908849914e+001°)
2.76694164541155e+003	(-3.19034563254245e+001dB,-3.36382210103719e+001°)
2.77971326775933e+003	(-3.18358143316357e+001dB,-3.35153606683008e+001°)
2.79254384123738e+003	(-3.17680938136905e+001dB,-3.33927116694880e+001°)
2.80543363795175e+003	(-3.17002950501966e+001dB,-3.32702758057569e+001°)
2.81838293126449e+003	(-3.16324183215818e+001dB,-3.31480548499685e+001°)
2.83139199579942e+003	(-3.15644639100562e+001dB,-3.30260505559480e+001°)
2.84446110744795e+003	(-3.14964320995767e+001dB,-3.29042646584201e+001°)
2.85759054337499e+003	(-3.14283231758099e+001dB,-3.27826988729449e+001°)
2.87078058202473e+003	(-3.13601374260945e+001dB,-3.26613548958546e+001°)
2.88403150312665e+003	(-3.12918751394055e+001dB,-3.25402344041988e+001°)
2.89734358770136e+003	(-3.12235366063170e+001dB,-3.24193390556875e+001°)
2.91071711806665e+003	(-3.11551221189659e+001dB,-3.22986704886458e+001°)
2.92415237784338e+003	(-3.10866319710155e+001dB,-3.21782303219642e+001°)
2.93764965196157e+003	(-3.10180664576169e+001dB,-3.20580201550507e+001°)
2.95120922666643e+003	(-3.09494258753754e+001dB,-3.19380415678022e+001°)
2.96483138952438e+003	(-3.08807105223124e+001dB,-3.18182961205595e+001°)
2.97851642942923e+003	(-3.08119206978281e+001dB,-3.16987853540733e+001°)
2.99226463660823e+003	(-3.07430567026679e+001dB,-3.15795107894817e+001°)
3.00607630262827e+003	(-3.06741188388829e+001dB,-3.14604739282750e+001°)
3.01995172040206e+003	(-3.06051074097966e+001dB,-3.13416762522811e+001°)
3.03389118419431e+003	(-3.05360227199663e+001dB,-3.12231192236381e+001°)
3.04789498962803e+003	(-3.04668650751495e+001dB,-3.11048042847819e+001°)
3.06196343369072e+003	(-3.03976347822663e+001dB,-3.09867328584319e+001°)
3.07609681474075e+003	(-3.03283321493648e+001dB,-3.08689063475822e+001°)
3.09029543251364e+003	(-3.02589574855851e+001dB,-3.07513261354917e+001°)
3.10455958812840e+003	(-3.01895111011232e+001dB,-3.06339935856807e+001°)
3.11888958409398e+003	(-3.01199933071970e+001dB,-3.05169100419321e+001°)
3.13328572431563e+003	(-3.00504044160104e+001dB,-3.04000768282920e+001°)
3.14774831410136e+003	(-2.99807447407183e+001dB,-3.02834952490742e+001°)
3.16227766016843e+003	(-2.99110145953922e+001dB,-3.01671665888725e+001°)
3.17687407064982e+003	(-2.98412142949843e+001dB,-3.00510921125633e+001°)
3.19153785510081e+003	(-2.97713441552954e+001dB,-2.99352730653309e+001°)
3.20626932450551e+003	(-2.97014044929380e+001dB,-2.98197106726773e+001°)
3.22106879128348e+003	(-2.96313956253041e+001dB,-2.97044061404417e+001°)
3.23593656929633e+003	(-2.95613178705300e+001dB,-2.95893606548277e+001°)
3.25087297385439e+003	(-2.94911715474637e+001dB,-2.94745753824259e+001°)
3.26587832172341e+003	(-2.94209569756302e+001dB,-2.93600514702410e+001°)
3.28095293113124e+003	(-2.93506744751993e+001dB,-2.92457900457263e+001°)
3.29609712177463e+003	(-2.92803243669524e+001dB,-2.91317922168160e+001°)
3.31131121482596e+003	(-2.92099069722481e+001dB,-2.90180590719583e+001°)
3.32659553294010e+003	(-2.91394226129921e+001dB,-2.89045916801596e+001°)
3.34195040026120e+003	(-2.90688716116027e+001dB,-2.87913910910228e+001°)
3.35737614242960e+003	(-2.89982542909796e+001dB,-2.86784583347912e+001°)
3.37287308658874e+003	(-2.89275709744716e+001dB,-2.85657944223963e+001°)
3.38844156139208e+003	(-2.88568219858457e+001dB,-2.84534003455080e+001°)
3.40408189701006e+003	(-2.87860076492540e+001dB,-2.83412770765806e+001°)
3.41979442513714e+003	(-2.87151282892046e+001dB,-2.82294255689130e+001°)
3.43557947899880e+003	(-2.86441842305291e+001dB,-2.81178467567010e+001°)
3.45143739335862e+003	(-2.85731757983527e+001dB,-2.80065415550980e+001°)
3.46736850452537e+003	(-2.85021033180631e+001dB,-2.78955108602711e+001°)
3.48337315036018e+003	(-2.84309671152816e+001dB,-2.77847555494702e+001°)
3.49945167028363e+003	(-2.83597675158319e+001dB,-2.76742764810893e+001°)
3.51560440528304e+003	(-2.82885048457115e+001dB,-2.75640744947337e+001°)
3.53183169791963e+003	(-2.82171794310615e+001dB,-2.74541504112897e+001°)
3.54813389233581e+003	(-2.81457915981384e+001dB,-2.73445050329967e+001°)
3.56451133426250e+003	(-2.80743416732853e+001dB,-2.72351391435195e+001°)
3.58096437102642e+003	(-2.80028299829023e+001dB,-2.71260535080238e+001°)
3.59749335155748e+003	(-2.79312568534200e+001dB,-2.70172488732538e+001°)
3.61409862639620e+003	(-2.78596226112705e+001dB,-2.69087259676112e+001°)
3.63078054770108e+003	(-2.77879275828599e+001dB,-2.68004855012351e+001°)
3.64753946925614e+003	(-2.77161720945418e+001dB,-2.66925281660866e+001°)
3.66437574647840e+003	(-2.76443564725893e+001dB,-2.65848546360317e+001°)
3.68128973642538e+003	(-2.75724810431689e+001dB,-2.64774655669280e+001°)
3.69828179780273e+003	(-2.75005461323140e+001dB,-2.63703615967140e+001°)
3.71535229097179e+003	(-2.74285520658987e+001dB,-2.62635433454959e+001°)
3.73250157795727e+003	(-2.73564991696124e+001dB,-2.61570114156405e+001°)
3.74973002245490e+003	(-2.72843877689338e+001dB,-2.60507663918683e+001°)
3.76703798983916e+003	(-2.72122181891062e+001dB,-2.59448088413476e+001°)
3.78442584717100e+003	(-2.71399907551121e+001dB,-2.58391393137882e+001°)
3.80189396320568e+003	(-2.70677057916498e+001dB,-2.57337583415426e+001°)
3.81944270840053e+003	(-2.69953636231076e+001dB,-2.56286664397000e+001°)
3.83707245492286e+003	(-2.69229645735410e+001dB,-2.55238641061887e+001°)
3.85478357665779e+003	(-2.68505089666492e+001dB,-2.54193518218789e+001°)
3.87257644921624e+003	(-2.67779971257505e+001dB,-2.53151300506806e+001°)
3.89045144994288e+003	(-2.67054293737615e+001dB,-2.52111992396535e+001°)
3.90840895792409e+003	(-2.66328060331722e+001dB,-2.51075598191067e+001°)
3.92644935399607e+003	(-2.65601274260253e+001dB,-2.50042122027068e+001°)
3.94457302075286e+003	(-2.64873938738934e+001dB,-2.49011567875871e+001°)
3.96278034255447e+003	(-2.64146056978577e+001dB,-2.47983939544529e+001°)
3.98107170553505e+003	(-2.63417632184861e+001dB,-2.46959240676932e+001°)
3.99944749761105e+003	(-2.62688667558128e+001dB,-2.45937474754893e+001°)
4.01790810848947e+003	(-2.61959166293170e+001dB,-2.44918645099283e+001°)
4.03645392967613e+003	(-2.61229131579029e+001dB,-2.43902754871143e+001°)
4.05508535448391e+003	(-2.60498566598797e+001dB,-2.42889807072825e+001°)
4.07380277804120e+003	(-2.59767474529409e+001dB,-2.41879804549119e+001°)
4.09260659730019e+003	(-2.59035858541463e+001dB,-2.40872749988423e+001°)
4.11149721104530e+003	(-2.58303721799014e+001dB,-2.39868645923881e+001°)
4.13047501990169e+003	(-2.57571067459396e+001dB,-2.38867494734574e+001°)
4.14954042634371e+003	(-2.56837898673031e+001dB,-2.37869298646670e+001°)
4.16869383470343e+003	(-2.56104218583249e+001dB,-2.36874059734607e+001°)
4.18793565117926e+003	(-2.55370030326112e+001dB,-2.35881779922307e+001°)
4.20726628384452e+003	(-2.54635337030233e+001dB,-2.34892460984326e+001°)
4.22668614265611e+003	(-2.53900141816605e+001dB,-2.33906104547094e+001°)
4.24619563946321e+003	(-2.53164447798438e+001dB,-2.32922712090093e+001°)
4.26579518801601e+003	(-2.52428258080980e+001dB,-2.31942284947079e+001°)
4.28548520397448e+003	(-2.51691575761365e+001dB,-2.30964824307294e+001°)
4.30526610491719e+003	(-2.50954403928449e+001dB,-2.29990331216690e+001°)
4.32513831035017e+003	(-2.50216745662649e+001dB,-2.29018806579142e+001°)
4.34510224171580e+003	(-2.49478604035796e+001dB,-2.28050251157692e+001°)
4.36515832240175e+003	(-2.48739982110977e+001dB,-2.27084665575769e+001°)
4.38530697774995e+003	(-2.48000882942398e+001dB,-2.26122050318439e+001°)
4.40554863506562e+003	(-2.47261309575219e+001dB,-2.25162405733610e+001°)
4.42588372362636e+003	(-2.46521265045437e+001dB,-2.24205732033327e+001°)
4.44631267469118e+003	(-2.45780752379724e+001dB,-2.23252029294963e+001°)
4.46683592150972e+003	(-2.45039774595310e+001dB,-2.22301297462506e+001°)
4.48745389933141e+003	(-2.44298334699836e+001dB,-2.21353536347779e+001°)
4.50816704541469e+003	(-2.43556435691229e+001dB,-2.20408745631705e+001°)
4.52897579903630e+003	(-2.42814080557576e+001dB,-2.19466924865550e+001°)
4.54988060150058e+003	(-2.42071272277000e+001dB,-2.18528073472196e+001°)
4.57088189614885e+003	(-2.41328013817533e+001dB,-2.17592190747362e+001°)
4.59198012836878e+003	(-2.40584308137007e+001dB,-2.16659275860892e+001°)
4.61317574560389e+003	(-2.39840158182924e+001dB,-2.15729327857981e+001°)
4.63446919736298e+003	(-2.39095566892359e+001dB,-2.14802345660449e+001°)
4.65586093522969e+003	(-2.38350537191838e+001dB,-2.13878328067994e+001°)
4.67735141287208e+003	(-2.37605071997235e+001dB,-2.12957273759435e+001°)
4.69894108605225e+003	(-2.36859174213668e+001dB,-2.12039181293984e+001°)
4.72063041263600e+003	(-2.36112846735394e+001dB,-2.11124049112480e+001°)
4.74241985260255e+003	(-2.35366092445714e+001dB,-2.10211875538654e+001°)
4.76430986805426e+003	(-2.34618914216870e+001dB,-2.09302658780378e+001°)
4.78630092322648e+003	(-2.33871314909962e+001dB,-2.08396396930918e+001°)
4.80839348449739e+003	(-2.33123297374839e+001dB,-2.07493087970164e+001°)
4.83058802039783e+003	(-2.32374864450031e+001dB,-2.06592729765901e+001°)
4.85288500162131e+003	(-2.31626018962646e+001dB,-2.05695320075041e+001°)
4.87528490103397e+003	(-2.30876763728295e+001dB,-2.04800856544857e+001°)
4.89778819368457e+003	(-2.30127101551011e+001dB,-2.03909336714242e+001°)
4.92039535681462e+003	(-2.29377035223165e+001dB,-2.03020758014921e+001°)
4.94310686986846e+003	(-2.28626567525394e+001dB,-2.02135117772707e+001°)
4.96592321450347e+003	(-2.27875701226530e+001dB,-2.01252413208720e+001°)
