x-axis,1,3
second,Volt,Volt
-8.44000E-03,-14.65820313E+00,+13.11523438E+00
-8.42000E-03,-14.69726563E+00,+13.11523438E+00
-8.40000E-03,-14.74609375E+00,+13.12500000E+00
-8.38000E-03,-14.77539063E+00,+13.11523438E+00
-8.36000E-03,-14.81445313E+00,+13.12500000E+00
-8.34000E-03,-14.85351563E+00,+13.11523438E+00
-8.32000E-03,-14.90234375E+00,+13.11523438E+00
-8.30000E-03,-14.93164063E+00,+13.11523438E+00
-8.28000E-03,-14.98046875E+00,+13.11523438E+00
-8.26000E-03,-15.02929688E+00,+13.11523438E+00
-8.24000E-03,-15.07812500E+00,+13.11523438E+00
-8.22000E-03,-15.12695313E+00,+13.11523438E+00
-8.20000E-03,-15.16601563E+00,+13.11523438E+00
-8.18000E-03,-15.20507813E+00,+13.11523438E+00
-8.16000E-03,-15.25390625E+00,+13.11523438E+00
-8.14000E-03,-15.29296875E+00,+13.12500000E+00
-8.12000E-03,-15.34179688E+00,+13.12500000E+00
-8.10000E-03,-15.38085938E+00,+13.12500000E+00
-8.08000E-03,-15.42968750E+00,+13.12500000E+00
-8.06000E-03,-15.46875000E+00,+13.11523438E+00
-8.04000E-03,-15.50781250E+00,+13.10546875E+00
-8.02000E-03,-15.55664063E+00,+13.11523438E+00
-8.00000E-03,-15.59570313E+00,+13.11523438E+00
-7.98000E-03,-15.63476563E+00,+13.11523438E+00
-7.96000E-03,-15.68359375E+00,+13.11523438E+00
-7.94000E-03,-15.72265625E+00,+13.11523438E+00
-7.92000E-03,-15.76171875E+00,+13.11523438E+00
-7.90000E-03,-15.81054687E+00,+13.11523438E+00
-7.88000E-03,-15.84960938E+00,+13.11523438E+00
-7.86000E-03,-15.89843750E+00,+13.12500000E+00
-7.84000E-03,-15.93750000E+00,+13.12500000E+00
-7.82000E-03,-15.97656250E+00,+13.12500000E+00
-7.80000E-03,-16.01562500E+00,+13.11523438E+00
-7.78000E-03,+11.22070312E+00,+10.68359375E+00
-7.76000E-03,+14.05273437E+00,+3.25195313E+00
-7.74000E-03,+14.00390625E+00,-2.78320312E+00
-7.72000E-03,+13.96484375E+00,-10.43945312E+00
-7.70000E-03,+13.92578125E+00,-14.38476562E+00
-7.68000E-03,+13.86718750E+00,-14.38476563E+00
-7.66000E-03,+13.82812500E+00,-14.38476563E+00
-7.64000E-03,+13.77929688E+00,-14.37500000E+00
-7.62000E-03,+13.74023438E+00,-14.37500000E+00
-7.60000E-03,+13.69140625E+00,-14.37500000E+00
-7.58000E-03,+13.66210938E+00,-14.37500000E+00
-7.56000E-03,+13.62304688E+00,-14.36523438E+00
-7.54000E-03,+13.57421875E+00,-14.36523438E+00
-7.52000E-03,+13.53515625E+00,-14.36523438E+00
-7.50000E-03,+13.49609375E+00,-14.36523438E+00
-7.48000E-03,+13.45703125E+00,-14.36523438E+00
-7.46000E-03,+13.40820313E+00,-14.36523438E+00
-7.44000E-03,+13.35937500E+00,-14.36523438E+00
-7.42000E-03,+13.33007813E+00,-14.36523438E+00
