Freq.	V(outder)/V(VIN)
1.02329299228075e+004	(1.68489758817527e+001dB,-9.49248526355864e+001°)
1.04712854805089e+004	(1.70497683993626e+001dB,-9.50403091599816e+001°)
1.07151930523760e+004	(1.72505977796973e+001dB,-9.51585081047796e+001°)
1.09647819614318e+004	(1.74514657126733e+001dB,-9.52795171494675e+001°)
1.12201845430195e+004	(1.76523739632300e+001dB,-9.54034058221454e+001°)
1.14815362149687e+004	(1.78533243744124e+001dB,-9.55302455620891e+001°)
1.17489755493952e+004	(1.80543188705538e+001dB,-9.56601097851694e+001°)
1.20226443461740e+004	(1.82553594605599e+001dB,-9.57930739522945e+001°)
1.23026877081237e+004	(1.84564482412926e+001dB,-9.59292156410524e+001°)
1.25892541179416e+004	(1.86575874010543e+001dB,-9.60686146207449e+001°)
1.28824955169312e+004	(1.88587792231701e+001dB,-9.62113529310146e+001°)
1.31825673855640e+004	(1.90600260896673e+001dB,-9.63575149642807e+001°)
1.34896288259164e+004	(1.92613304850476e+001dB,-9.65071875522152e+001°)
1.38038426460287e+004	(1.94626950001504e+001dB,-9.66604600565043e+001°)
1.41253754462274e+004	(1.96641223361012e+001dB,-9.68174244641588e+001°)
1.44543977074591e+004	(1.98656153083397e+001dB,-9.69781754876521e+001°)
1.47910838816819e+004	(2.00671768507206e+001dB,-9.71428106701874e+001°)
1.51356124843619e+004	(2.02688100196787e+001dB,-9.73114304964107e+001°)
1.54881661891247e+004	(2.04705179984477e+001dB,-9.74841385089132e+001°)
1.58489319246110e+004	(2.06723041013214e+001dB,-9.76610414308859e+001°)
1.62181009735891e+004	(2.08741717779423e+001dB,-9.78422492953148e+001°)
1.65958690743755e+004	(2.10761246176019e+001dB,-9.80278755811336e+001°)
1.69824365246173e+004	(2.12781663535328e+001dB,-9.82180373567747e+001°)
1.73780082874936e+004	(2.14803008671716e+001dB,-9.84128554315946e+001°)
1.77827941003891e+004	(2.16825321923658e+001dB,-9.86124545156754e+001°)
1.81970085860997e+004	(2.18848645194965e+001dB,-9.88169633885454e+001°)
1.86208713666285e+004	(2.20873021994825e+001dB,-9.90265150773915e+001°)
1.90546071796323e+004	(2.22898497476291e+001dB,-9.92412470453789e+001°)
1.94984459975803e+004	(2.24925118472761e+001dB,-9.94613013907337e+001°)
1.99526231496886e+004	(2.26952933531975e+001dB,-9.96868250572864e+001°)
