x-axis,1
second,Volt
+20.00000E-03,-9.46875000E+00
+20.05000E-03,-9.46875000E+00
+20.10000E-03,-9.46875000E+00
+20.15000E-03,-9.46875000E+00
+20.20000E-03,-9.46875000E+00
+20.25000E-03,-9.45898438E+00
+20.30000E-03,-9.46875000E+00
+20.35000E-03,-9.46875000E+00
+20.40000E-03,-9.46875000E+00
+20.45000E-03,-9.46875000E+00
+20.50000E-03,-9.46875000E+00
+20.55000E-03,-9.46875000E+00
+20.60000E-03,-9.46875000E+00
+20.65000E-03,-9.46875000E+00
+20.70000E-03,-9.46875000E+00
+20.75000E-03,-9.46875000E+00
+20.80000E-03,-9.46875000E+00
+20.85000E-03,-9.46875000E+00
+20.90000E-03,-9.46875000E+00
+20.95000E-03,-9.46875000E+00
+21.00000E-03,-9.46875000E+00
+21.05000E-03,-9.46875000E+00
+21.10000E-03,-9.46875000E+00
+21.15000E-03,-9.46875000E+00
+21.20000E-03,-9.46875000E+00
+21.25000E-03,-9.46875000E+00
+21.30000E-03,-9.46875000E+00
+21.35000E-03,-9.46875000E+00
+21.40000E-03,-9.46875000E+00
+21.45000E-03,-9.46875000E+00
+21.50000E-03,-9.46875000E+00
+21.55000E-03,-9.46875000E+00
+21.60000E-03,-9.46875000E+00
+21.65000E-03,-9.46875000E+00
+21.70000E-03,-9.47851562E+00
+21.75000E-03,-9.46875000E+00
+21.80000E-03,-9.46875000E+00
+21.85000E-03,-9.46875000E+00
+21.90000E-03,-9.46875000E+00
+21.95000E-03,-9.46875000E+00
+22.00000E-03,-9.47851563E+00
+22.05000E-03,-9.47851563E+00
+22.10000E-03,-9.47851562E+00
+22.15000E-03,-9.46875000E+00
+22.20000E-03,-9.46875000E+00
+22.25000E-03,-9.47851563E+00
+22.30000E-03,-9.47851563E+00
+22.35000E-03,-9.47851563E+00
+22.40000E-03,-9.47851562E+00
+22.45000E-03,-9.46875000E+00
+22.50000E-03,-9.47851563E+00
+22.55000E-03,-9.47851562E+00
+22.60000E-03,-9.46875000E+00
+22.65000E-03,-9.47851563E+00
+22.70000E-03,-9.47851563E+00
+22.75000E-03,-9.47851563E+00
+22.80000E-03,-9.47851563E+00
+22.85000E-03,-9.47851563E+00
+22.90000E-03,-9.47851563E+00
+22.95000E-03,-9.47851563E+00
+23.00000E-03,-9.47851562E+00
+23.05000E-03,-9.46875000E+00
+23.10000E-03,-9.46875000E+00
+23.15000E-03,-9.46875000E+00
+23.20000E-03,-9.46875000E+00
+23.25000E-03,-9.46875000E+00
+23.30000E-03,-9.46875000E+00
+23.35000E-03,-9.46875000E+00
+23.40000E-03,-9.46875000E+00
+23.45000E-03,-9.46875000E+00
+23.50000E-03,-9.46875000E+00
+23.55000E-03,-9.46875000E+00
+23.60000E-03,-9.46875000E+00
+23.65000E-03,-9.46875000E+00
+23.70000E-03,-9.46875000E+00
+23.75000E-03,-9.46875000E+00
+23.80000E-03,-9.45898438E+00
+23.85000E-03,-9.45898438E+00
+23.90000E-03,-9.45898438E+00
+23.95000E-03,-9.45898438E+00
+24.00000E-03,-9.45898438E+00
+24.05000E-03,-9.45898438E+00
+24.10000E-03,-9.46875000E+00
+24.15000E-03,-9.45898438E+00
+24.20000E-03,-9.45898438E+00
+24.25000E-03,-9.45898438E+00
+24.30000E-03,-9.45898438E+00
+24.35000E-03,-9.46875000E+00
+24.40000E-03,-9.45898438E+00
+24.45000E-03,-9.45898438E+00
+24.50000E-03,-9.45898438E+00
+24.55000E-03,-9.45898438E+00
+24.60000E-03,-9.45898438E+00
+24.65000E-03,-9.45898438E+00
+24.70000E-03,-9.45898438E+00
+24.75000E-03,-9.45898438E+00
+24.80000E-03,-9.45898438E+00
+24.85000E-03,-9.45898438E+00
+24.90000E-03,-9.45898438E+00
+24.95000E-03,-9.45898438E+00
+25.00000E-03,-9.45898438E+00
+25.05000E-03,-9.45898438E+00
+25.10000E-03,-9.45898438E+00
+25.15000E-03,-9.45898438E+00
+25.20000E-03,-9.45898437E+00
+25.25000E-03,-9.44921875E+00
+25.30000E-03,-9.45898437E+00
+25.35000E-03,-9.44921875E+00
+25.40000E-03,-9.44921875E+00
+25.45000E-03,-9.44921875E+00
+25.50000E-03,-9.45898438E+00
+25.55000E-03,-9.45898438E+00
+25.60000E-03,-9.45898438E+00
+25.65000E-03,-9.45898438E+00
+25.70000E-03,-9.45898438E+00
+25.75000E-03,-9.45898438E+00
+25.80000E-03,-9.45898438E+00
+25.85000E-03,-9.45898438E+00
+25.90000E-03,-9.45898438E+00
+25.95000E-03,-9.45898438E+00
+26.00000E-03,-9.45898438E+00
+26.05000E-03,-9.45898438E+00
+26.10000E-03,-9.45898438E+00
+26.15000E-03,-9.45898438E+00
+26.20000E-03,-9.45898438E+00
+26.25000E-03,-9.46875000E+00
+26.30000E-03,-9.46875000E+00
+26.35000E-03,-9.46875000E+00
+26.40000E-03,-9.46875000E+00
+26.45000E-03,-9.46875000E+00
+26.50000E-03,-9.46875000E+00
+26.55000E-03,-9.46875000E+00
+26.60000E-03,-9.46875000E+00
+26.65000E-03,-9.46875000E+00
+26.70000E-03,-9.46875000E+00
+26.75000E-03,-9.46875000E+00
+26.80000E-03,-9.47851563E+00
+26.85000E-03,-9.47851562E+00
+26.90000E-03,-9.46875000E+00
+26.95000E-03,-9.46875000E+00
+27.00000E-03,-9.47851562E+00
+27.05000E-03,-9.46875000E+00
+27.10000E-03,-9.46875000E+00
+27.15000E-03,-9.47851562E+00
+27.20000E-03,-9.46875000E+00
+27.25000E-03,-9.46875000E+00
+27.30000E-03,-9.46875000E+00
+27.35000E-03,-9.46875000E+00
+27.40000E-03,-9.46875000E+00
+27.45000E-03,-9.46875000E+00
+27.50000E-03,-9.46875000E+00
+27.55000E-03,-9.46875000E+00
+27.60000E-03,-9.46875000E+00
+27.65000E-03,-9.46875000E+00
+27.70000E-03,-9.47851562E+00
+27.75000E-03,-9.46875000E+00
+27.80000E-03,-9.46875000E+00
+27.85000E-03,-9.46875000E+00
+27.90000E-03,-9.46875000E+00
+27.95000E-03,-9.46875000E+00
+28.00000E-03,-9.46875000E+00
+28.05000E-03,-9.46875000E+00
+28.10000E-03,-9.46875000E+00
+28.15000E-03,-9.46875000E+00
+28.20000E-03,-9.46875000E+00
+28.25000E-03,-9.46875000E+00
+28.30000E-03,-9.46875000E+00
+28.35000E-03,-9.46875000E+00
+28.40000E-03,-9.46875000E+00
+28.45000E-03,-9.46875000E+00
+28.50000E-03,-9.46875000E+00
