x-axis,1
second,Volt
+20.00000E-03,+628.90625E-03
+20.05000E-03,+697.26563E-03
+20.10000E-03,+765.62500E-03
+20.15000E-03,+833.98438E-03
+20.20000E-03,+902.34375E-03
+20.25000E-03,+960.93750E-03
+20.30000E-03,+1.01953125E+00
+20.35000E-03,+1.07812500E+00
+20.40000E-03,+1.14648438E+00
+20.45000E-03,+1.20507813E+00
+20.50000E-03,+1.28320313E+00
+20.55000E-03,+1.34179688E+00
+20.60000E-03,+1.40039063E+00
+20.65000E-03,+1.45898438E+00
+20.70000E-03,+1.52734375E+00
+20.75000E-03,+1.58593750E+00
+20.80000E-03,+1.65429688E+00
+20.85000E-03,+1.72265625E+00
+20.90000E-03,+1.78125000E+00
+20.95000E-03,+1.83984375E+00
+21.00000E-03,+1.90820313E+00
+21.05000E-03,+1.97656250E+00
+21.10000E-03,+2.03515625E+00
+21.15000E-03,+2.10351563E+00
+21.20000E-03,+2.17187500E+00
+21.25000E-03,+2.24023438E+00
+21.30000E-03,+2.30859375E+00
+21.35000E-03,+2.37695313E+00
+21.40000E-03,+2.44531250E+00
+21.45000E-03,+2.51367188E+00
+21.50000E-03,+2.58203125E+00
+21.55000E-03,+2.64062500E+00
+21.60000E-03,+2.69921875E+00
+21.65000E-03,+2.76757813E+00
+21.70000E-03,+2.82617188E+00
+21.75000E-03,+2.89453125E+00
+21.80000E-03,+2.96289063E+00
+21.85000E-03,+3.02148438E+00
+21.90000E-03,+3.08984375E+00
+21.95000E-03,+3.14843750E+00
+22.00000E-03,+3.21679688E+00
+22.05000E-03,+3.27539063E+00
+22.10000E-03,+3.34375000E+00
+22.15000E-03,+3.41210938E+00
+22.20000E-03,+3.48046875E+00
+22.25000E-03,+3.53906250E+00
+22.30000E-03,+3.60742188E+00
+22.35000E-03,+3.67578125E+00
+22.40000E-03,+3.74414063E+00
+22.45000E-03,+3.81250000E+00
+22.50000E-03,+3.88085938E+00
+22.55000E-03,+3.94921875E+00
+22.60000E-03,+4.00781250E+00
+22.65000E-03,+4.07617188E+00
+22.70000E-03,+4.13476563E+00
+22.75000E-03,+4.20312500E+00
+22.80000E-03,+4.27148438E+00
+22.85000E-03,+4.33984375E+00
+22.90000E-03,+4.39843750E+00
+22.95000E-03,+4.46679688E+00
+23.00000E-03,+4.53515625E+00
+23.05000E-03,+4.60351563E+00
+23.10000E-03,+4.67187500E+00
+23.15000E-03,+4.74023438E+00
+23.20000E-03,+4.79882813E+00
+23.25000E-03,+4.86718750E+00
+23.30000E-03,+4.93554688E+00
+23.35000E-03,+5.00390625E+00
+23.40000E-03,+5.07226563E+00
+23.45000E-03,+5.13085938E+00
+23.50000E-03,+5.20898438E+00
+23.55000E-03,+5.26757813E+00
+23.60000E-03,+5.33593750E+00
+23.65000E-03,+5.40429688E+00
+23.70000E-03,+5.47265625E+00
+23.75000E-03,+5.54101563E+00
+23.80000E-03,+5.60937500E+00
+23.85000E-03,+5.67773438E+00
+23.90000E-03,+5.73632813E+00
+23.95000E-03,+5.79492188E+00
+24.00000E-03,+5.86328125E+00
+24.05000E-03,+5.92187500E+00
+24.10000E-03,+5.99023438E+00
+24.15000E-03,+6.05859375E+00
+24.20000E-03,+6.11718750E+00
+24.25000E-03,+6.17578125E+00
+24.30000E-03,+6.23437500E+00
+24.35000E-03,+6.30273438E+00
+24.40000E-03,+6.36132813E+00
+24.45000E-03,+6.41992188E+00
+24.50000E-03,+6.48828125E+00
+24.55000E-03,+6.54687500E+00
+24.60000E-03,+6.60546875E+00
+24.65000E-03,+6.65429688E+00
+24.70000E-03,+6.70312500E+00
+24.75000E-03,+6.75195313E+00
+24.80000E-03,+6.80078125E+00
+24.85000E-03,+6.84960938E+00
+24.90000E-03,+6.89843750E+00
+24.95000E-03,+6.93750000E+00
+25.00000E-03,+6.98632813E+00
+25.05000E-03,+7.01562500E+00
+25.10000E-03,+7.06445313E+00
+25.15000E-03,+7.09375000E+00
+25.20000E-03,+7.13281250E+00
+25.25000E-03,+7.16210938E+00
+25.30000E-03,+7.19140625E+00
+25.35000E-03,+7.21093750E+00
+25.40000E-03,+7.23046875E+00
+25.45000E-03,+7.25000000E+00
+25.50000E-03,+7.25976563E+00
+25.55000E-03,+7.27929688E+00
+25.60000E-03,+7.27929688E+00
+25.65000E-03,+7.27929688E+00
+25.70000E-03,+7.27929688E+00
+25.75000E-03,+7.27929687E+00
+25.80000E-03,+7.25976562E+00
+25.85000E-03,+7.24023437E+00
+25.90000E-03,+7.22070312E+00
+25.95000E-03,+7.19140625E+00
+26.00000E-03,+7.16210937E+00
+26.05000E-03,+7.12304687E+00
+26.10000E-03,+7.08398437E+00
+26.15000E-03,+7.04492187E+00
+26.20000E-03,+6.98632812E+00
+26.25000E-03,+6.93750000E+00
+26.30000E-03,+6.86914062E+00
+26.35000E-03,+6.81054687E+00
+26.40000E-03,+6.73242187E+00
+26.45000E-03,+6.67382812E+00
+26.50000E-03,+6.60546875E+00
+26.55000E-03,+6.52734375E+00
+26.60000E-03,+6.45898437E+00
+26.65000E-03,+6.39062500E+00
+26.70000E-03,+6.32226562E+00
+26.75000E-03,+6.25390625E+00
+26.80000E-03,+6.17578125E+00
+26.85000E-03,+6.10742187E+00
+26.90000E-03,+6.03906250E+00
+26.95000E-03,+5.98046875E+00
+27.00000E-03,+5.90234375E+00
+27.05000E-03,+5.83398437E+00
+27.10000E-03,+5.76562500E+00
+27.15000E-03,+5.69726562E+00
+27.20000E-03,+5.62890625E+00
+27.25000E-03,+5.56054687E+00
+27.30000E-03,+5.48242187E+00
+27.35000E-03,+5.40429687E+00
+27.40000E-03,+5.33593750E+00
+27.45000E-03,+5.25781250E+00
+27.50000E-03,+5.18945312E+00
+27.55000E-03,+5.12109375E+00
+27.60000E-03,+5.04296875E+00
+27.65000E-03,+4.97460937E+00
+27.70000E-03,+4.89648437E+00
+27.75000E-03,+4.82812500E+00
+27.80000E-03,+4.75976562E+00
+27.85000E-03,+4.69140625E+00
+27.90000E-03,+4.61328125E+00
+27.95000E-03,+4.53515625E+00
+28.00000E-03,+4.46679687E+00
+28.05000E-03,+4.39843750E+00
+28.10000E-03,+4.33007812E+00
+28.15000E-03,+4.25195312E+00
+28.20000E-03,+4.18359375E+00
+28.25000E-03,+4.11523437E+00
+28.30000E-03,+4.04687500E+00
+28.35000E-03,+3.97851562E+00
+28.40000E-03,+3.91015625E+00
+28.45000E-03,+3.83203125E+00
+28.50000E-03,+3.76367187E+00
