x-axis,1
second,Volt
+20.00000E-03,-7.34960938E+00
+20.05000E-03,-7.28125000E+00
+20.10000E-03,-7.21289063E+00
+20.15000E-03,-7.14453125E+00
+20.20000E-03,-7.08593750E+00
+20.25000E-03,-7.01757812E+00
+20.30000E-03,-6.95898437E+00
+20.35000E-03,-6.89062500E+00
+20.40000E-03,-6.82226562E+00
+20.45000E-03,-6.75390625E+00
+20.50000E-03,-6.68554687E+00
+20.55000E-03,-6.61718750E+00
+20.60000E-03,-6.54882812E+00
+20.65000E-03,-6.48046875E+00
+20.70000E-03,-6.42187500E+00
+20.75000E-03,-6.35351562E+00
+20.80000E-03,-6.28515625E+00
+20.85000E-03,-6.21679687E+00
+20.90000E-03,-6.14843750E+00
+20.95000E-03,-6.08007812E+00
+21.00000E-03,-6.01171875E+00
+21.05000E-03,-5.94335937E+00
+21.10000E-03,-5.86523437E+00
+21.15000E-03,-5.80664062E+00
+21.20000E-03,-5.72851562E+00
+21.25000E-03,-5.66992187E+00
+21.30000E-03,-5.59179687E+00
+21.35000E-03,-5.52343750E+00
+21.40000E-03,-5.46484375E+00
+21.45000E-03,-5.38671875E+00
+21.50000E-03,-5.32812500E+00
+21.55000E-03,-5.25000000E+00
+21.60000E-03,-5.18164062E+00
+21.65000E-03,-5.11328125E+00
+21.70000E-03,-5.04492187E+00
+21.75000E-03,-4.97656250E+00
+21.80000E-03,-4.90820312E+00
+21.85000E-03,-4.83984375E+00
+21.90000E-03,-4.77148437E+00
+21.95000E-03,-4.70312500E+00
+22.00000E-03,-4.63476562E+00
+22.05000E-03,-4.56640625E+00
+22.10000E-03,-4.49804687E+00
+22.15000E-03,-4.42968750E+00
+22.20000E-03,-4.36132812E+00
+22.25000E-03,-4.29296875E+00
+22.30000E-03,-4.22460937E+00
+22.35000E-03,-4.15625000E+00
+22.40000E-03,-4.08789062E+00
+22.45000E-03,-4.01953125E+00
+22.50000E-03,-3.96093750E+00
+22.55000E-03,-3.89257812E+00
+22.60000E-03,-3.82421875E+00
+22.65000E-03,-3.75585937E+00
+22.70000E-03,-3.68750000E+00
+22.75000E-03,-3.61914062E+00
+22.80000E-03,-3.55078125E+00
+22.85000E-03,-3.48242187E+00
+22.90000E-03,-3.42382812E+00
+22.95000E-03,-3.35546875E+00
+23.00000E-03,-3.28710937E+00
+23.05000E-03,-3.22851562E+00
+23.10000E-03,-3.16015625E+00
+23.15000E-03,-3.10156250E+00
+23.20000E-03,-3.04296875E+00
+23.25000E-03,-2.98437500E+00
+23.30000E-03,-2.92578125E+00
+23.35000E-03,-2.86718750E+00
+23.40000E-03,-2.80859375E+00
+23.45000E-03,-2.75976562E+00
+23.50000E-03,-2.71093750E+00
+23.55000E-03,-2.65234375E+00
+23.60000E-03,-2.60351562E+00
+23.65000E-03,-2.54492187E+00
+23.70000E-03,-2.50585937E+00
+23.75000E-03,-2.45703125E+00
+23.80000E-03,-2.41796875E+00
+23.85000E-03,-2.37890625E+00
+23.90000E-03,-2.33984375E+00
+23.95000E-03,-2.31054687E+00
+24.00000E-03,-2.27148437E+00
+24.05000E-03,-2.24218750E+00
+24.10000E-03,-2.21289062E+00
+24.15000E-03,-2.19335937E+00
+24.20000E-03,-2.16406250E+00
+24.25000E-03,-2.14453125E+00
+24.30000E-03,-2.13476562E+00
+24.35000E-03,-2.11523437E+00
+24.40000E-03,-2.10546875E+00
+24.45000E-03,-2.09570312E+00
+24.50000E-03,-2.08593750E+00
+24.55000E-03,-2.08593750E+00
+24.60000E-03,-2.08593750E+00
+24.65000E-03,-2.08593750E+00
+24.70000E-03,-2.08593750E+00
+24.75000E-03,-2.10546875E+00
+24.80000E-03,-2.10546875E+00
+24.85000E-03,-2.11523438E+00
+24.90000E-03,-2.13476563E+00
+24.95000E-03,-2.15429688E+00
+25.00000E-03,-2.16406250E+00
+25.05000E-03,-2.19335938E+00
+25.10000E-03,-2.22265625E+00
+25.15000E-03,-2.25195313E+00
+25.20000E-03,-2.28125000E+00
+25.25000E-03,-2.31054688E+00
+25.30000E-03,-2.33984375E+00
+25.35000E-03,-2.37890625E+00
+25.40000E-03,-2.42773438E+00
+25.45000E-03,-2.47656250E+00
+25.50000E-03,-2.52539063E+00
+25.55000E-03,-2.57421875E+00
+25.60000E-03,-2.63281250E+00
+25.65000E-03,-2.69140625E+00
+25.70000E-03,-2.75000000E+00
+25.75000E-03,-2.80859375E+00
+25.80000E-03,-2.87695313E+00
+25.85000E-03,-2.94531250E+00
+25.90000E-03,-3.00390625E+00
+25.95000E-03,-3.07226563E+00
+26.00000E-03,-3.12109375E+00
+26.05000E-03,-3.18945313E+00
+26.10000E-03,-3.25781250E+00
+26.15000E-03,-3.32617188E+00
+26.20000E-03,-3.38476563E+00
+26.25000E-03,-3.45312500E+00
+26.30000E-03,-3.52148438E+00
+26.35000E-03,-3.58984375E+00
+26.40000E-03,-3.65820313E+00
+26.45000E-03,-3.71679688E+00
+26.50000E-03,-3.78515625E+00
+26.55000E-03,-3.85351563E+00
+26.60000E-03,-3.92187500E+00
+26.65000E-03,-4.00000000E+00
+26.70000E-03,-4.06835938E+00
+26.75000E-03,-4.12695313E+00
+26.80000E-03,-4.19531250E+00
+26.85000E-03,-4.26367188E+00
+26.90000E-03,-4.33203125E+00
+26.95000E-03,-4.39062500E+00
+27.00000E-03,-4.45898438E+00
+27.05000E-03,-4.52734375E+00
+27.10000E-03,-4.59570313E+00
+27.15000E-03,-4.66406250E+00
+27.20000E-03,-4.73242188E+00
+27.25000E-03,-4.80078125E+00
+27.30000E-03,-4.86914063E+00
+27.35000E-03,-4.93750000E+00
+27.40000E-03,-5.00585938E+00
+27.45000E-03,-5.08398438E+00
+27.50000E-03,-5.15234375E+00
+27.55000E-03,-5.22070313E+00
+27.60000E-03,-5.27929688E+00
+27.65000E-03,-5.34765625E+00
+27.70000E-03,-5.41601563E+00
+27.75000E-03,-5.48437500E+00
+27.80000E-03,-5.55273438E+00
+27.85000E-03,-5.62109375E+00
+27.90000E-03,-5.67968750E+00
+27.95000E-03,-5.74804688E+00
+28.00000E-03,-5.81640625E+00
+28.05000E-03,-5.87500000E+00
+28.10000E-03,-5.94335938E+00
+28.15000E-03,-6.01171875E+00
+28.20000E-03,-6.08007813E+00
+28.25000E-03,-6.14843750E+00
+28.30000E-03,-6.21679688E+00
+28.35000E-03,-6.27539063E+00
+28.40000E-03,-6.34375000E+00
+28.45000E-03,-6.40234375E+00
+28.50000E-03,-6.47070313E+00
