Freq.	V(out)
1.64058977319952e+001	(-4.91400951588776e-004dB,-8.55533791952882e-001°)
1.64437172321491e+001	(-4.92385726463487e-004dB,-8.57506050305462e-001°)
1.64816239152549e+001	(-4.93375048009684e-004dB,-8.59482855524608e-001°)
1.65196179822900e+001	(-4.94368937251490e-004dB,-8.61464218094298e-001°)
1.65576996346951e+001	(-4.95367415266088e-004dB,-8.63450148522691e-001°)
1.65958690743754e+001	(-4.96370503247367e-004dB,-8.65440657342192e-001°)
1.66341265037015e+001	(-4.97378222493388e-004dB,-8.67435755109494e-001°)
1.66724721255104e+001	(-4.98390594364913e-004dB,-8.69435452405647e-001°)
1.67109061431069e+001	(-4.99407640399204e-004dB,-8.71439759836115e-001°)
1.67494287602642e+001	(-5.00429382138361e-004dB,-8.73448688030816e-001°)
1.67880401812254e+001	(-5.01455841280734e-004dB,-8.75462247644198e-001°)
1.68267406107045e+001	(-5.02487039618235e-004dB,-8.77480449355286e-001°)
1.68655302538872e+001	(-5.03522999030552e-004dB,-8.79503303867734e-001°)
1.69044093164324e+001	(-5.04563741516013e-004dB,-8.81530821909895e-001°)
1.69433780044731e+001	(-5.05609289154935e-004dB,-8.83563014234870e-001°)
1.69824365246172e+001	(-5.06659664136629e-004dB,-8.85599891620562e-001°)
1.70215850839493e+001	(-5.07714888773866e-004dB,-8.87641464869741e-001°)
1.70608238900310e+001	(-5.08774985436336e-004dB,-8.89687744810098e-001°)
1.71001531509027e+001	(-5.09839976643226e-004dB,-8.91738742294300e-001°)
1.71395730750841e+001	(-5.10909885006324e-004dB,-8.93794468200052e-001°)
1.71790838715757e+001	(-5.11984733219410e-004dB,-8.95854933430153e-001°)
1.72186857498599e+001	(-5.13064544092972e-004dB,-8.97920148912554e-001°)
1.72583789199018e+001	(-5.14149340554213e-004dB,-8.99990125600411e-001°)
1.72981635921508e+001	(-5.15239145638364e-004dB,-9.02064874472161e-001°)
1.73380399775412e+001	(-5.16333982459754e-004dB,-9.04144406531552e-001°)
1.73780082874935e+001	(-5.17433874257143e-004dB,-9.06228732807732e-001°)
1.74180687339159e+001	(-5.18538844398535e-004dB,-9.08317864355278e-001°)
1.74582215292048e+001	(-5.19648916332000e-004dB,-9.10411812254283e-001°)
1.74984668862464e+001	(-5.20764113592424e-004dB,-9.12510587610396e-001°)
1.75388050184174e+001	(-5.21884459876732e-004dB,-9.14614201554884e-001°)
1.75792361395867e+001	(-5.23009978964803e-004dB,-9.16722665244698e-001°)
1.76197604641161e+001	(-5.24140694736840e-004dB,-9.18835989862524e-001°)
1.76603782068614e+001	(-5.25276631196504e-004dB,-9.20954186616855e-001°)
1.77010895831740e+001	(-5.26417812464172e-004dB,-9.23077266742032e-001°)
1.77418948089014e+001	(-5.27564262756678e-004dB,-9.25205241498321e-001°)
1.77827941003890e+001	(-5.28716006404681e-004dB,-9.27338122171962e-001°)
1.78237876744807e+001	(-5.29873067867120e-004dB,-9.29475920075235e-001°)
1.78648757485203e+001	(-5.31035471694580e-004dB,-9.31618646546516e-001°)
1.79060585403527e+001	(-5.32203242552425e-004dB,-9.33766312950343e-001°)
1.79473362683250e+001	(-5.33376405254562e-004dB,-9.35918930677469e-001°)
1.79887091512877e+001	(-5.34554984698820e-004dB,-9.38076511144932e-001°)
1.80301774085955e+001	(-5.35739005881422e-004dB,-9.40239065796102e-001°)
1.80717412601090e+001	(-5.36928493955807e-004dB,-9.42406606100755e-001°)
1.81134009261958e+001	(-5.38123474161270e-004dB,-9.44579143555131e-001°)
1.81551566277311e+001	(-5.39323971874074e-004dB,-9.46756689681989e-001°)
1.81970085860996e+001	(-5.40530012567908e-004dB,-9.48939256030672e-001°)
1.82389570231961e+001	(-5.41741621844751e-004dB,-9.51126854177172e-001°)
1.82810021614272e+001	(-5.42958825448371e-004dB,-9.53319495724189e-001°)
1.83231442237119e+001	(-5.44181649172709e-004dB,-9.55517192301189e-001°)
1.83653834334832e+001	(-5.45410119004610e-004dB,-9.57719955564469e-001°)
1.84077200146893e+001	(-5.46644261016773e-004dB,-9.59927797197226e-001°)
1.84501541917945e+001	(-5.47884101411155e-004dB,-9.62140728909603e-001°)
1.84926861897805e+001	(-5.49129666506426e-004dB,-9.64358762438763e-001°)
1.85353162341479e+001	(-5.50380982733155e-004dB,-9.66581909548952e-001°)
1.85780445509167e+001	(-5.51638076671414e-004dB,-9.68810182031557e-001°)
1.86208713666284e+001	(-5.52900974991958e-004dB,-9.71043591705170e-001°)
1.86637969083464e+001	(-5.54169704517940e-004dB,-9.73282150415654e-001°)
1.87068214036578e+001	(-5.55444292168017e-004dB,-9.75525870036194e-001°)
1.87499450806739e+001	(-5.56724765008424e-004dB,-9.77774762467381e-001°)
1.87931681680324e+001	(-5.58011150230794e-004dB,-9.80028839637257e-001°)
1.88364908948977e+001	(-5.59303475127086e-004dB,-9.82288113501386e-001°)
1.88799134909627e+001	(-5.60601767146482e-004dB,-9.84552596042917e-001°)
