Freq.	V(out)
4.63446919736272e+003	(-8.28825283359991e+000dB,9.57181603886678e+001°)
4.64515275222733e+003	(-8.26315275967701e+000dB,9.56091217601667e+001°)
4.65586093522942e+003	(-8.23809343346274e+000dB,9.54999463965891e+001°)
4.66659380314272e+003	(-8.21307492312108e+000dB,9.53906349607566e+001°)
4.67735141287181e+003	(-8.18809729641021e+000dB,9.52811881174826e+001°)
4.68813382145248e+003	(-8.16316062068027e+000dB,9.51716065335617e+001°)
4.69894108605199e+003	(-8.13826496287127e+000dB,9.50618908777574e+001°)
4.70977326396936e+003	(-8.11341038951093e+000dB,9.49520418207901e+001°)
4.72063041263574e+003	(-8.08859696671277e+000dB,9.48420600353227e+001°)
4.73151258961463e+003	(-8.06382476017371e+000dB,9.47319461959524e+001°)
4.74241985260228e+003	(-8.03909383517234e+000dB,9.46217009791933e+001°)
4.75335225942788e+003	(-8.01440425656657e+000dB,9.45113250634669e+001°)
4.76430986805398e+003	(-7.98975608879173e+000dB,9.44008191290888e+001°)
4.77529273657674e+003	(-7.96514939585848e+000dB,9.42901838582547e+001°)
4.78630092322621e+003	(-7.94058424135082e+000dB,9.41794199350281e+001°)
4.79733448636672e+003	(-7.91606068842396e+000dB,9.40685280453273e+001°)
4.80839348449711e+003	(-7.89157879980240e+000dB,9.39575088769119e+001°)
4.81947797625110e+003	(-7.86713863777794e+000dB,9.38463631193688e+001°)
4.83058802039755e+003	(-7.84274026420761e+000dB,9.37350914640998e+001°)
4.84172367584082e+003	(-7.81838374051174e+000dB,9.36236946043073e+001°)
4.85288500162103e+003	(-7.79406912767201e+000dB,9.35121732349809e+001°)
4.86407205691444e+003	(-7.76979648622948e+000dB,9.34005280528826e+001°)
4.87528490103368e+003	(-7.74556587628264e+000dB,9.32887597565345e+001°)
4.88652359342816e+003	(-7.72137735748545e+000dB,9.31768690462033e+001°)
4.89778819368428e+003	(-7.69723098904556e+000dB,9.30648566238859e+001°)
4.90907876152585e+003	(-7.67312682972222e+000dB,9.29527231932971e+001°)
4.92039535681433e+003	(-7.64906493782449e+000dB,9.28404694598528e+001°)
4.93173803954917e+003	(-7.62504537120944e+000dB,9.27280961306565e+001°)
4.94310686986817e+003	(-7.60106818728008e+000dB,9.26156039144851e+001°)
4.95450190804772e+003	(-7.57713344298371e+000dB,9.25029935217734e+001°)
4.96592321450317e+003	(-7.55324119480999e+000dB,9.23902656645992e+001°)
4.97737084978917e+003	(-7.52939149878912e+000dB,9.22774210566690e+001°)
4.98884487459993e+003	(-7.50558441049002e+000dB,9.21644604133026e+001°)
5.00034534976960e+003	(-7.48181998501860e+000dB,9.20513844514178e+001°)
5.01187233627253e+003	(-7.45809827701601e+000dB,9.19381938895137e+001°)
5.02342589522368e+003	(-7.43441934065662e+000dB,9.18248894476590e+001°)
5.03500608787886e+003	(-7.41078322964663e+000dB,9.17114718474725e+001°)
5.04661297563509e+003	(-7.38718999722207e+000dB,9.15979418121101e+001°)
5.05824662003095e+003	(-7.36363969614723e+000dB,9.14843000662469e+001°)
5.06990708274685e+003	(-7.34013237871281e+000dB,9.13705473360645e+001°)
5.08159442560541e+003	(-7.31666809673443e+000dB,9.12566843492309e+001°)
5.09330871057176e+003	(-7.29324690155075e+000dB,9.11427118348887e+001°)
5.10504999975387e+003	(-7.26986884402198e+000dB,9.10286305236356e+001°)
5.11681835540288e+003	(-7.24653397452809e+000dB,9.09144411475104e+001°)
5.12861383991345e+003	(-7.22324234296731e+000dB,9.08001444399753e+001°)
5.14043651582406e+003	(-7.19999399875447e+000dB,9.06857411359001e+001°)
5.15228644581737e+003	(-7.17678899081940e+000dB,9.05712319715453e+001°)
5.16416369272051e+003	(-7.15362736760532e+000dB,9.04566176845465e+001°)
5.17606831950548e+003	(-7.13050917706737e+000dB,9.03418990138959e+001°)
5.18800038928941e+003	(-7.10743446667097e+000dB,9.02270766999273e+001°)
5.19995996533496e+003	(-7.08440328339041e+000dB,9.01121514842974e+001°)
5.21194711105060e+003	(-7.06141567370719e+000dB,8.99971241099705e+001°)
5.22396188999100e+003	(-7.03847168360868e+000dB,8.98819953212002e+001°)
5.23600436585730e+003	(-7.01557135858653e+000dB,8.97667658635127e+001°)
5.24807460249752e+003	(-6.99271474363526e+000dB,8.96514364836898e+001°)
5.26017266390686e+003	(-6.96990188325086e+000dB,8.95360079297502e+001°)
5.27229861422802e+003	(-6.94713282142926e+000dB,8.94204809509345e+001°)
5.28445251775160e+003	(-6.92440760166510e+000dB,8.93048562976848e+001°)
5.29663443891637e+003	(-6.90172626695015e+000dB,8.91891347216285e+001°)
5.30884444230968e+003	(-6.87908885977210e+000dB,8.90733169755611e+001°)
5.32108259266774e+003	(-6.85649542211312e+000dB,8.89574038134275e+001°)
5.33334895487600e+003	(-6.83394599544853e+000dB,8.88413959903048e+001°)
5.34564359396951e+003	(-6.81144062074562e+000dB,8.87252942623825e+001°)
5.35796657513321e+003	(-6.78897933846215e+000dB,8.86090993869473e+001°)
5.37031796370232e+003	(-6.76656218854527e+000dB,8.84928121223629e+001°)
5.38269782516267e+003	(-6.74418921043013e+000dB,8.83764332280525e+001°)
5.39510622515107e+003	(-6.72186044303875e+000dB,8.82599634644799e+001°)
5.40754322945560e+003	(-6.69957592477874e+000dB,8.81434035931321e+001°)
5.42000890401603e+003	(-6.67733569354208e+000dB,8.80267543765006e+001°)
5.43250331492412e+003	(-6.65513978670407e+000dB,8.79100165780619e+001°)
5.44502652842400e+003	(-6.63298824112201e+000dB,8.77931909622600e+001°)
5.45757861091249e+003	(-6.61088109313424e+000dB,8.76762782944871e+001°)
5.47015962893950e+003	(-6.58881837855886e+000dB,8.75592793410653e+001°)
5.48276964920832e+003	(-6.56680013269276e+000dB,8.74421948692276e+001°)
5.49540873857603e+003	(-6.54482639031042e+000dB,8.73250256470995e+001°)
5.50807696405382e+003	(-6.52289718566305e+000dB,8.72077724436779e+001°)
5.52077439280736e+003	(-6.50101255247733e+000dB,8.70904360288152e+001°)
5.53350109215715e+003	(-6.47917252395456e+000dB,8.69730171731987e+001°)
5.54625712957889e+003	(-6.45737713276957e+000dB,8.68555166483308e+001°)
5.55904257270381e+003	(-6.43562641106987e+000dB,8.67379352265105e+001°)
5.57185748931908e+003	(-6.41392039047457e+000dB,8.66202736808143e+001°)
5.58470194736808e+003	(-6.39225910207347e+000dB,8.65025327850769e+001°)
5.59757601495088e+003	(-6.37064257642626e+000dB,8.63847133138711e+001°)
5.61047976032448e+003	(-6.34907084356149e+000dB,8.62668160424890e+001°)
5.62341325190327e+003	(-6.32754393297586e+000dB,8.61488417469218e+001°)
5.63637655825932e+003	(-6.30606187363318e+000dB,8.60307912038415e+001°)
5.64936974812280e+003	(-6.28462469396373e+000dB,8.59126651905797e+001°)
5.66239289038231e+003	(-6.26323242186337e+000dB,8.57944644851094e+001°)
5.67544605408524e+003	(-6.24188508469282e+000dB,8.56761898660234e+001°)
5.68852930843819e+003	(-6.22058270927674e+000dB,8.55578421125173e+001°)
5.70164272280725e+003	(-6.19932532190329e+000dB,8.54394220043662e+001°)
5.71478636671844e+003	(-6.17811294832306e+000dB,8.53209303219083e+001°)
5.72796030985806e+003	(-6.15694561374874e+000dB,8.52023678460217e+001°)
5.74116462207304e+003	(-6.13582334285414e+000dB,8.50837353581076e+001°)
5.75439937337134e+003	(-6.11474615977374e+000dB,8.49650336400675e+001°)
5.76766463392227e+003	(-6.09371408810200e+000dB,8.48462634742851e+001°)
5.78096047405695e+003	(-6.07272715089275e+000dB,8.47274256436050e+001°)
5.79428696426858e+003	(-6.05178537065866e+000dB,8.46085209313129e+001°)
5.80764417521288e+003	(-6.03088876937055e+000dB,8.44895501211162e+001°)
5.82103217770848e+003	(-6.01003736845708e+000dB,8.43705139971223e+001°)
5.83445104273721e+003	(-5.98923118880406e+000dB,8.42514133438191e+001°)
5.84790084144457e+003	(-5.96847025075397e+000dB,8.41322489460557e+001°)
5.86138164514005e+003	(-5.94775457410561e+000dB,8.40130215890196e+001°)
5.87489352529753e+003	(-5.92708417811352e+000dB,8.38937320582195e+001°)
5.88843655355565e+003	(-5.90645908148767e+000dB,8.37743811394618e+001°)
5.90201080171820e+003	(-5.88587930239308e+000dB,8.36549696188319e+001°)
5.91561634175450e+003	(-5.86534485844919e+000dB,8.35354982826745e+001°)
5.92925324579975e+003	(-5.84485576672989e+000dB,8.34159679175709e+001°)
5.94292158615548e+003	(-5.82441204376295e+000dB,8.32963793103199e+001°)
5.95662143528986e+003	(-5.80401370552978e+000dB,8.31767332479171e+001°)
5.97035286583812e+003	(-5.78366076746509e+000dB,8.30570305175350e+001°)
5.98411595060295e+003	(-5.76335324445674e+000dB,8.29372719065007e+001°)
5.99791076255485e+003	(-5.74309115084542e+000dB,8.28174582022768e+001°)
6.01173737483253e+003	(-5.72287450042449e+000dB,8.26975901924404e+001°)
6.02559586074333e+003	(-5.70270330643979e+000dB,8.25776686646616e+001°)
6.03948629376355e+003	(-5.68257758158938e+000dB,8.24576944066849e+001°)
6.05340874753888e+003	(-5.66249733802350e+000dB,8.23376682063068e+001°)
6.06736329588480e+003	(-5.64246258734450e+000dB,8.22175908513548e+001°)
6.08135001278692e+003	(-5.62247334060656e+000dB,8.20974631296690e+001°)
6.09536897240143e+003	(-5.60252960831585e+000dB,8.19772858290783e+001°)
6.10942024905546e+003	(-5.58263140043027e+000dB,8.18570597373825e+001°)
6.12350391724748e+003	(-5.56277872635956e+000dB,8.17367856423302e+001°)
6.13762005164768e+003	(-5.54297159496524e+000dB,8.16164643315980e+001°)
6.15176872709842e+003	(-5.52321001456067e+000dB,8.14960965927706e+001°)
6.16595001861456e+003	(-5.50349399291109e+000dB,8.13756832133189e+001°)
6.18016400138390e+003	(-5.48382353723368e+000dB,8.12552249805803e+001°)
6.19441075076755e+003	(-5.46419865419765e+000dB,8.11347226817378e+001°)
6.20869034230037e+003	(-5.44461934992432e+000dB,8.10141771037989e+001°)
6.22300285169133e+003	(-5.42508562998742e+000dB,8.08935890335748e+001°)
6.23734835482393e+003	(-5.40559749941303e+000dB,8.07729592576604e+001°)
6.25172692775659e+003	(-5.38615496267991e+000dB,8.06522885624133e+001°)
6.26613864672309e+003	(-5.36675802371972e+000dB,8.05315777339322e+001°)
6.28058358813291e+003	(-5.34740668591717e+000dB,8.04108275580376e+001°)
6.29506182857171e+003	(-5.32810095211032e+000dB,8.02900388202506e+001°)
6.30957344480166e+003	(-5.30884082459097e+000dB,8.01692123057711e+001°)
6.32411851376192e+003	(-5.28962630510471e+000dB,8.00483487994596e+001°)
6.33869711256900e+003	(-5.27045739485151e+000dB,7.99274490858141e+001°)
6.35330931851716e+003	(-5.25133409448599e+000dB,7.98065139489503e+001°)
6.36795520907888e+003	(-5.23225640411768e+000dB,7.96855441725818e+001°)
6.38263486190521e+003	(-5.21322432331159e+000dB,7.95645405399987e+001°)
6.39734835482620e+003	(-5.19423785108854e+000dB,7.94435038340472e+001°)
6.41209576585134e+003	(-5.17529698592564e+000dB,7.93224348371087e+001°)
6.42687717316992e+003	(-5.15640172575672e+000dB,7.92013343310798e+001°)
6.44169265515149e+003	(-5.13755206797285e+000dB,7.90802030973520e+001°)
6.45654229034627e+003	(-5.11874800942288e+000dB,7.89590419167905e+001°)
6.47142615748555e+003	(-5.09998954641400e+000dB,7.88378515697134e+001°)
6.48634433548210e+003	(-5.08127667471218e+000dB,7.87166328358728e+001°)
6.50129690343062e+003	(-5.06260938954286e+000dB,7.85953864944340e+001°)
6.51628394060814e+003	(-5.04398768559158e+000dB,7.84741133239533e+001°)
6.53130552647444e+003	(-5.02541155700457e+000dB,7.83528141023597e+001°)
6.54636174067246e+003	(-5.00688099738935e+000dB,7.82314896069342e+001°)
6.56145266302877e+003	(-4.98839599981551e+000dB,7.81101406142893e+001°)
6.57657837355392e+003	(-4.96995655681535e+000dB,7.79887679003485e+001°)
6.59173895244292e+003	(-4.95156266038466e+000dB,7.78673722403262e+001°)
6.60693448007567e+003	(-4.93321430198340e+000dB,7.77459544087079e+001°)
6.62216503701733e+003	(-4.91491147253647e+000dB,7.76245151792305e+001°)
6.63743070401879e+003	(-4.89665416243463e+000dB,7.75030553248604e+001°)
6.65273156201712e+003	(-4.87844236153509e+000dB,7.73815756177763e+001°)
6.66806769213592e+003	(-4.86027605916260e+000dB,7.72600768293463e+001°)
6.68343917568585e+003	(-4.84215524411009e+000dB,7.71385597301101e+001°)
6.69884609416497e+003	(-4.82407990463971e+000dB,7.70170250897581e+001°)
6.71428852925922e+003	(-4.80605002848361e+000dB,7.68954736771123e+001°)
6.72976656284288e+003	(-4.78806560284506e+000dB,7.67739062601046e+001°)
6.74528027697892e+003	(-4.77012661439908e+000dB,7.66523236057606e+001°)
6.76082975391951e+003	(-4.75223304929384e+000dB,7.65307264801756e+001°)
6.77641507610645e+003	(-4.73438489315115e+000dB,7.64091156484994e+001°)
6.79203632617154e+003	(-4.71658213106796e+000dB,7.62874918749128e+001°)
6.80769358693711e+003	(-4.69882474761707e+000dB,7.61658559226106e+001°)
6.82338694141639e+003	(-4.68111272684833e+000dB,7.60442085537813e+001°)
6.83911647281398e+003	(-4.66344605228966e+000dB,7.59225505295879e+001°)
6.85488226452631e+003	(-4.64582470694824e+000dB,7.58008826101477e+001°)
6.87068440014201e+003	(-4.62824867331148e+000dB,7.56792055545149e+001°)
6.88652296344245e+003	(-4.61071793334835e+000dB,7.55575201206594e+001°)
6.90239803840211e+003	(-4.59323246851041e+000dB,7.54358270654486e+001°)
6.91830970918905e+003	(-4.57579225973305e+000dB,7.53141271446286e+001°)
6.93425806016538e+003	(-4.55839728743666e+000dB,7.51924211128049e+001°)
6.95024317588765e+003	(-4.54104753152796e+000dB,7.50707097234226e+001°)
6.96626514110737e+003	(-4.52374297140111e+000dB,7.49489937287490e+001°)
6.98232404077140e+003	(-4.50648358593909e+000dB,7.48272738798538e+001°)
6.99841996002242e+003	(-4.48926935351493e+000dB,7.47055509265907e+001°)
7.01455298419939e+003	(-4.47210025199306e+000dB,7.45838256175788e+001°)
7.03072319883801e+003	(-4.45497625873058e+000dB,7.44620987001843e+001°)
7.04693068967115e+003	(-4.43789735057877e+000dB,7.43403709205002e+001°)
7.06317554262930e+003	(-4.42086350388419e+000dB,7.42186430233311e+001°)
7.07945784384105e+003	(-4.40387469449037e+000dB,7.40969157521717e+001°)
7.09577767963356e+003	(-4.38693089773904e+000dB,7.39751898491902e+001°)
7.11213513653296e+003	(-4.37003208847156e+000dB,7.38534660552101e+001°)
7.12853030126487e+003	(-4.35317824103050e+000dB,7.37317451096912e+001°)
7.14496326075480e+003	(-4.33636932926092e+000dB,7.36100277507130e+001°)
7.16143410212869e+003	(-4.31960532651214e+000dB,7.34883147149541e+001°)
7.17794291271329e+003	(-4.30288620563897e+000dB,7.33666067376772e+001°)
7.19448978003666e+003	(-4.28621193900333e+000dB,7.32449045527108e+001°)
7.21107479182866e+003	(-4.26958249847585e+000dB,7.31232088924298e+001°)
7.22769803602137e+003	(-4.25299785543749e+000dB,7.30015204877390e+001°)
7.24435960074957e+003	(-4.23645798078091e+000dB,7.28798400680563e+001°)
7.26105957435121e+003	(-4.21996284491230e+000dB,7.27581683612937e+001°)
7.27779804536790e+003	(-4.20351241775283e+000dB,7.26365060938418e+001°)
7.29457510254535e+003	(-4.18710666874045e+000dB,7.25148539905504e+001°)
7.31139083483383e+003	(-4.17074556683146e+000dB,7.23932127747130e+001°)
7.32824533138870e+003	(-4.15442908050217e+000dB,7.22715831680493e+001°)
7.34513868157081e+003	(-4.13815717775062e+000dB,7.21499658906879e+001°)
7.36207097494702e+003	(-4.12192982609832e+000dB,7.20283616611498e+001°)
7.37904230129067e+003	(-4.10574699259194e+000dB,7.19067711963317e+001°)
7.39605275058203e+003	(-4.08960864380508e+000dB,7.17851952114888e+001°)
7.41310241300883e+003	(-4.07351474584010e+000dB,7.16636344202179e+001°)
7.43019137896667e+003	(-4.05746526432961e+000dB,7.15420895344438e+001°)
7.44731973905954e+003	(-4.04146016443881e+000dB,7.14205612643979e+001°)
7.46448758410032e+003	(-4.02549941086672e+000dB,7.12990503186065e+001°)
7.48169500511119e+003	(-4.00958296784847e+000dB,7.11775574038717e+001°)
7.49894209332421e+003	(-3.99371079915679e+000dB,7.10560832252577e+001°)
7.51622894018170e+003	(-3.97788286810425e+000dB,7.09346284860718e+001°)
7.53355563733682e+003	(-3.96209913754471e+000dB,7.08131938878524e+001°)
7.55092227665398e+003	(-3.94635956987564e+000dB,7.06917801303491e+001°)
7.56832895020939e+003	(-3.93066412703970e+000dB,7.05703879115109e+001°)
7.58577575029148e+003	(-3.91501277052692e+000dB,7.04490179274671e+001°)
7.60326276940146e+003	(-3.89940546137646e+000dB,7.03276708725148e+001°)
7.62079010025376e+003	(-3.88384216017861e+000dB,7.02063474391024e+001°)
7.63835783577655e+003	(-3.86832282707696e+000dB,7.00850483178131e+001°)
7.65596606911220e+003	(-3.85284742177006e+000dB,6.99637741973524e+001°)
7.67361489361783e+003	(-3.83741590351367e+000dB,6.98425257645308e+001°)
7.69130440286573e+003	(-3.82202823112276e+000dB,6.97213037042498e+001°)
7.70903469064394e+003	(-3.80668436297332e+000dB,6.96001086994884e+001°)
7.72680585095666e+003	(-3.79138425700480e+000dB,6.94789414312851e+001°)
7.74461797802482e+003	(-3.77612787072174e+000dB,6.93578025787278e+001°)
7.76247116628655e+003	(-3.76091516119625e+000dB,6.92366928189347e+001°)
7.78036551039767e+003	(-3.74574608506974e+000dB,6.91156128270439e+001°)
7.79830110523222e+003	(-3.73062059855535e+000dB,6.89945632761968e+001°)
7.81627804588292e+003	(-3.71553865743979e+000dB,6.88735448375248e+001°)
7.83429642766174e+003	(-3.70050021708568e+000dB,6.87525581801355e+001°)
7.85235634610034e+003	(-3.68550523243352e+000dB,6.86316039710990e+001°)
7.87045789695061e+003	(-3.67055365800408e+000dB,6.85106828754324e+001°)
7.88860117618517e+003	(-3.65564544790027e+000dB,6.83897955560892e+001°)
7.90678627999787e+003	(-3.64078055580953e+000dB,6.82689426739437e+001°)
7.92501330480434e+003	(-3.62595893500603e+000dB,6.81481248877776e+001°)
7.94328234724243e+003	(-3.61118053835282e+000dB,6.80273428542671e+001°)
7.96159350417280e+003	(-3.59644531830397e+000dB,6.79065972279711e+001°)
7.97994687267938e+003	(-3.58175322690694e+000dB,6.77858886613159e+001°)
7.99834255006990e+003	(-3.56710421580475e+000dB,6.76652178045839e+001°)
8.01678063387640e+003	(-3.55249823623828e+000dB,6.75445853058999e+001°)
8.03526122185579e+003	(-3.53793523904845e+000dB,6.74239918112195e+001°)
8.05378441199028e+003	(-3.52341517467866e+000dB,6.73034379643151e+001°)
8.07235030248799e+003	(-3.50893799317683e+000dB,6.71829244067653e+001°)
8.09095899178343e+003	(-3.49450364419800e+000dB,6.70624517779404e+001°)
8.10961057853802e+003	(-3.48011207700632e+000dB,6.69420207149931e+001°)
8.12830516164060e+003	(-3.46576324047762e+000dB,6.68216318528440e+001°)
8.14704284020800e+003	(-3.45145708310167e+000dB,6.67012858241704e+001°)
8.16582371358553e+003	(-3.43719355298441e+000dB,6.65809832593954e+001°)
8.18464788134750e+003	(-3.42297259785058e+000dB,6.64607247866739e+001°)
8.20351544329778e+003	(-3.40879416504562e+000dB,6.63405110318856e+001°)
8.22242649947031e+003	(-3.39465820153849e+000dB,6.62203426186185e+001°)
8.24138115012962e+003	(-3.38056465392387e+000dB,6.61002201681602e+001°)
8.26037949577139e+003	(-3.36651346842444e+000dB,6.59801442994873e+001°)
8.27942163712294e+003	(-3.35250459089353e+000dB,6.58601156292524e+001°)
8.29850767514382e+003	(-3.33853796681724e+000dB,6.57401347717753e+001°)
8.31763771102631e+003	(-3.32461354131706e+000dB,6.56202023390308e+001°)
8.33681184619594e+003	(-3.31073125915213e+000dB,6.55003189406392e+001°)
8.35603018231207e+003	(-3.29689106472197e+000dB,6.53804851838539e+001°)
8.37529282126842e+003	(-3.28309290206856e+000dB,6.52607016735530e+001°)
8.39459986519356e+003	(-3.26933671487892e+000dB,6.51409690122287e+001°)
8.41395141645154e+003	(-3.25562244648760e+000dB,6.50212877999769e+001°)
8.43334757764234e+003	(-3.24195003987920e+000dB,6.49016586344864e+001°)
8.45278845160249e+003	(-3.22831943769068e+000dB,6.47820821110306e+001°)
8.47227414140555e+003	(-3.21473058221401e+000dB,6.46625588224559e+001°)
8.49180475036272e+003	(-3.20118341539839e+000dB,6.45430893591751e+001°)
8.51138038202335e+003	(-3.18767787885307e+000dB,6.44236743091545e+001°)
8.53100114017548e+003	(-3.17421391384969e+000dB,6.43043142579061e+001°)
8.55066712884641e+003	(-3.16079146132465e+000dB,6.41850097884794e+001°)
8.57037845230328e+003	(-3.14741046188177e+000dB,6.40657614814514e+001°)
8.59013521505353e+003	(-3.13407085579493e+000dB,6.39465699149163e+001°)
8.60993752184558e+003	(-3.12077258301024e+000dB,6.38274356644797e+001°)
8.62978547766928e+003	(-3.10751558314886e+000dB,6.37083593032473e+001°)
8.64967918775651e+003	(-3.09429979550944e+000dB,6.35893414018177e+001°)
8.66961875758174e+003	(-3.08112515907065e+000dB,6.34703825282733e+001°)
8.68960429286259e+003	(-3.06799161249364e+000dB,6.33514832481733e+001°)
8.70963589956038e+003	(-3.05489909412489e+000dB,6.32326441245427e+001°)
8.72971368388068e+003	(-3.04184754199826e+000dB,6.31138657178683e+001°)
8.74983775227393e+003	(-3.02883689383794e+000dB,6.29951485860879e+001°)
8.77000821143591e+003	(-3.01586708706096e+000dB,6.28764932845832e+001°)
8.79022516830841e+003	(-3.00293805877956e+000dB,6.27579003661727e+001°)
8.81048873007970e+003	(-2.99004974580404e+000dB,6.26393703811033e+001°)
8.83079900418519e+003	(-2.97720208464504e+000dB,6.25209038770440e+001°)
8.85115609830791e+003	(-2.96439501151622e+000dB,6.24025013990791e+001°)
8.87156012037917e+003	(-2.95162846233710e+000dB,6.22841634896979e+001°)
8.89201117857904e+003	(-2.93890237273516e+000dB,6.21658906887920e+001°)
8.91250938133701e+003	(-2.92621667804873e+000dB,6.20476835336463e+001°)
8.93305483733251e+003	(-2.91357131332964e+000dB,6.19295425589315e+001°)
8.95364765549549e+003	(-2.90096621334561e+000dB,6.18114682966994e+001°)
8.97428794500703e+003	(-2.88840131258288e+000dB,6.16934612763756e+001°)
8.99497581529990e+003	(-2.87587654524893e+000dB,6.15755220247527e+001°)
9.01571137605912e+003	(-2.86339184527495e+000dB,6.14576510659852e+001°)
9.03649473722256e+003	(-2.85094714631846e+000dB,6.13398489215830e+001°)
9.05732600898155e+003	(-2.83854238176612e+000dB,6.12221161104039e+001°)
9.07820530178140e+003	(-2.82617748473579e+000dB,6.11044531486518e+001°)
9.09913272632206e+003	(-2.81385238807987e+000dB,6.09868605498662e+001°)
9.12010839355864e+003	(-2.80156702438739e+000dB,6.08693388249197e+001°)
9.14113241470204e+003	(-2.78932132598663e+000dB,6.07518884820130e+001°)
9.16220490121953e+003	(-2.77711522494801e+000dB,6.06345100266670e+001°)
9.18332596483535e+003	(-2.76494865308650e+000dB,6.05172039617201e+001°)
9.20449571753125e+003	(-2.75282154196431e+000dB,6.03999707873216e+001°)
9.22571427154717e+003	(-2.74073382289331e+000dB,6.02828110009286e+001°)
9.24698173938176e+003	(-2.72868542693805e+000dB,6.01657250972986e+001°)
9.26829823379302e+003	(-2.71667628491776e+000dB,6.00487135684883e+001°)
9.28966386779889e+003	(-2.70470632740963e+000dB,5.99317769038456e+001°)
9.31107875467783e+003	(-2.69277548475100e+000dB,5.98149155900071e+001°)
9.33254300796944e+003	(-2.68088368704202e+000dB,5.96981301108944e+001°)
9.35405674147504e+003	(-2.66903086414834e+000dB,5.95814209477083e+001°)
9.37562006925833e+003	(-2.65721694570373e+000dB,5.94647885789259e+001°)
9.39723310564590e+003	(-2.64544186111252e+000dB,5.93482334802974e+001°)
9.41889596522793e+003	(-2.63370553955243e+000dB,5.92317561248403e+001°)
9.44060876285875e+003	(-2.62200790997713e+000dB,5.91153569828369e+001°)
9.46237161365745e+003	(-2.61034890111866e+000dB,5.89990365218319e+001°)
9.48418463300849e+003	(-2.59872844149025e+000dB,5.88827952066270e+001°)
9.50604793656233e+003	(-2.58714645938885e+000dB,5.87666334992788e+001°)
9.52796164023603e+003	(-2.57560288289759e+000dB,5.86505518590964e+001°)
9.54992586021387e+003	(-2.56409763988864e+000dB,5.85345507426362e+001°)
9.57194071294795e+003	(-2.55263065802552e+000dB,5.84186306037018e+001°)
9.59400631515884e+003	(-2.54120186476611e+000dB,5.83027918933376e+001°)
9.61612278383615e+003	(-2.52981118736466e+000dB,5.81870350598307e+001°)
9.63829023623921e+003	(-2.51845855287484e+000dB,5.80713605487046e+001°)
9.66050878989764e+003	(-2.50714388815217e+000dB,5.79557688027187e+001°)
9.68277856261199e+003	(-2.49586711985654e+000dB,5.78402602618659e+001°)
9.70509967245440e+003	(-2.48462817445497e+000dB,5.77248353633694e+001°)
9.72747223776915e+003	(-2.47342697822398e+000dB,5.76094945416816e+001°)
9.74989637717337e+003	(-2.46226345725231e+000dB,5.74942382284823e+001°)
9.77237220955760e+003	(-2.45113753744335e+000dB,5.73790668526765e+001°)
9.79489985408648e+003	(-2.44004914451789e+000dB,5.72639808403929e+001°)
9.81747943019934e+003	(-2.42899820401650e+000dB,5.71489806149820e+001°)
9.84011105761083e+003	(-2.41798464130225e+000dB,5.70340665970152e+001°)
9.86279485631159e+003	(-2.40700838156324e+000dB,5.69192392042821e+001°)
9.88553094656888e+003	(-2.39606934981489e+000dB,5.68044988517925e+001°)
9.90831944892716e+003	(-2.38516747090294e+000dB,5.66898459517711e+001°)
9.93116048420882e+003	(-2.37430266950559e+000dB,5.65752809136599e+001°)
9.95405417351475e+003	(-2.36347487013624e+000dB,5.64608041441157e+001°)
9.97700063822501e+003	(-2.35268399714601e+000dB,5.63464160470094e+001°)
9.99999999999948e+003	(-2.34192997472617e+000dB,5.62321170234263e+001°)
1.00230523807785e+004	(-2.33121272691084e+000dB,5.61179074716643e+001°)
1.00461579027834e+004	(-2.32053217757935e+000dB,5.60037877872344e+001°)
1.00693166885175e+004	(-2.30988825045875e+000dB,5.58897583628603e+001°)
1.00925288607663e+004	(-2.29928086912648e+000dB,5.57758195884774e+001°)
1.01157945425985e+004	(-2.28870995701272e+000dB,5.56619718512343e+001°)
1.01391138573663e+004	(-2.27817543740295e+000dB,5.55482155354909e+001°)
1.01624869287064e+004	(-2.26767723344036e+000dB,5.54345510228206e+001°)
1.01859138805406e+004	(-2.25721526812847e+000dB,5.53209786920088e+001°)
1.02093948370763e+004	(-2.24678946433355e+000dB,5.52074989190539e+001°)
1.02329299228070e+004	(-2.23639974478706e+000dB,5.50941120771681e+001°)
1.02565192625135e+004	(-2.22604603208821e+000dB,5.49808185367773e+001°)
1.02801629812642e+004	(-2.21572824870632e+000dB,5.48676186655222e+001°)
1.03038612044156e+004	(-2.20544631698325e+000dB,5.47545128282599e+001°)
1.03276140576134e+004	(-2.19520015913607e+000dB,5.46415013870623e+001°)
1.03514216667929e+004	(-2.18498969725919e+000dB,5.45285847012203e+001°)
1.03752841581796e+004	(-2.17481485332704e+000dB,5.44157631272425e+001°)
1.03992016582900e+004	(-2.16467554919645e+000dB,5.43030370188569e+001°)
1.04231742939325e+004	(-2.15457170660899e+000dB,5.41904067270131e+001°)
1.04472021922074e+004	(-2.14450324719342e+000dB,5.40778725998832e+001°)
1.04712854805084e+004	(-2.13447009246822e+000dB,5.39654349828620e+001°)
1.04954242865227e+004	(-2.12447216384370e+000dB,5.38530942185715e+001°)
1.05196187382317e+004	(-2.11450938262470e+000dB,5.37408506468601e+001°)
1.05438689639120e+004	(-2.10458167001301e+000dB,5.36287046048041e+001°)
